# file...... SwingKids_transformer.csv
# date...... Tue Apr 09 10:31:32 2013
# user...... dwp0
# host...... (null)
# group..... class=transformer AND groupid=swingKids
# trigger... (none)
# interval.. 60
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2012-06-03 00:00:00 PDT,+371151,-445044
2012-06-03 00:01:00 PDT,+367548,-441298
2012-06-03 00:02:00 PDT,+364936,-439474
2012-06-03 00:03:00 PDT,+363659,-439540
2012-06-03 00:04:00 PDT,+358236,-439840
2012-06-03 00:05:00 PDT,+333653,+10052.3
2012-06-03 00:06:00 PDT,+309218,+9152.6
2012-06-03 00:07:00 PDT,+271353,+7844.56
2012-06-03 00:08:00 PDT,+252464,+7265.72
2012-06-03 00:09:00 PDT,+219740,+6368.31
2012-06-03 00:10:00 PDT,+163897,+5025.95
2012-06-03 00:11:00 PDT,+153939,+4874.52
2012-06-03 00:12:00 PDT,+131538,+4364.72
2012-06-03 00:13:00 PDT,+121173,+4192.1
2012-06-03 00:14:00 PDT,+112068,+3961.85
2012-06-03 00:15:00 PDT,+89471.9,+3481.66
2012-06-03 00:16:00 PDT,+79738.4,+3303.03
2012-06-03 00:17:00 PDT,+70224.7,+3180.52
2012-06-03 00:18:00 PDT,+74100.6,+3268.86
2012-06-03 00:19:00 PDT,+68617.2,+3152.16
2012-06-03 00:20:00 PDT,+67704.9,+3134.77
2012-06-03 00:21:00 PDT,+316273,+3127.9
2012-06-03 00:22:00 PDT,+315391,+3112.37
2012-06-03 00:23:00 PDT,+318170,+3175.46
2012-06-03 00:24:00 PDT,+321554,+3215.03
2012-06-03 00:25:00 PDT,+321200,+3209.69
2012-06-03 00:26:00 PDT,+324367,+3237.04
2012-06-03 00:27:00 PDT,+319447,+3132.14
2012-06-03 00:28:00 PDT,+314414,+3032.84
2012-06-03 00:29:00 PDT,+313102,+3008.69
2012-06-03 00:30:00 PDT,+312324,+2995.11
2012-06-03 00:31:00 PDT,+311604,+2982.35
2012-06-03 00:32:00 PDT,+319502,+3144.49
2012-06-03 00:33:00 PDT,+314683,+3079.26
2012-06-03 00:34:00 PDT,+309694,+3019.96
2012-06-03 00:35:00 PDT,+308747,+3002.26
2012-06-03 00:36:00 PDT,+308330,+3012.12
2012-06-03 00:37:00 PDT,+311836,+3080.57
2012-06-03 00:38:00 PDT,+311035,+3066.06
2012-06-03 00:39:00 PDT,+310615,+3057.73
2012-06-03 00:40:00 PDT,+309997,+3047.94
2012-06-03 00:41:00 PDT,+309107,+3031.49
2012-06-03 00:42:00 PDT,+304245,+2929.41
2012-06-03 00:43:00 PDT,+299244,+2829.4
2012-06-03 00:44:00 PDT,+294137,+2733.71
2012-06-03 00:45:00 PDT,+293363,+2722.03
2012-06-03 00:46:00 PDT,+292381,+2705.69
2012-06-03 00:47:00 PDT,+295707,+2774.55
2012-06-03 00:48:00 PDT,+295137,+2765.16
2012-06-03 00:49:00 PDT,+294368,+2752.23
2012-06-03 00:50:00 PDT,+293620,+2738.39
2012-06-03 00:51:00 PDT,+288936,+2647.74
2012-06-03 00:52:00 PDT,+287812,+2629.39
2012-06-03 00:53:00 PDT,+287077,+2617.36
2012-06-03 00:54:00 PDT,+286427,+2606.92
2012-06-03 00:55:00 PDT,+285632,+2592.19
2012-06-03 00:56:00 PDT,+284832,+2580.94
2012-06-03 00:57:00 PDT,+284403,+2573.66
2012-06-03 00:58:00 PDT,+283866,+2565.14
2012-06-03 00:59:00 PDT,+287518,+2638.8
2012-06-03 01:00:00 PDT,+485405,+2623.35
2012-06-03 01:01:00 PDT,+485223,+2620.7
2012-06-03 01:02:00 PDT,+484877,+2615.55
2012-06-03 01:03:00 PDT,+484170,+2603.21
2012-06-03 01:04:00 PDT,+488327,+2645.69
2012-06-03 01:05:00 PDT,+487890,+2638.28
2012-06-03 01:06:00 PDT,+482671,+2542.7
2012-06-03 01:07:00 PDT,+482080,+2533.84
2012-06-03 01:08:00 PDT,+481678,+2528.18
2012-06-03 01:09:00 PDT,+480990,+2518.12
2012-06-03 01:10:00 PDT,+480236,+2506.64
2012-06-03 01:11:00 PDT,+480583,+2549.55
2012-06-03 01:12:00 PDT,+484015,+2590.15
2012-06-03 01:13:00 PDT,+487727,+2628.87
2012-06-03 01:14:00 PDT,+487461,+2625.92
2012-06-03 01:15:00 PDT,+486945,+2617.59
2012-06-03 01:16:00 PDT,+491310,+2670.59
2012-06-03 01:17:00 PDT,+491749,+2654.26
2012-06-03 01:18:00 PDT,+491209,+2645.53
2012-06-03 01:19:00 PDT,+490560,+2634.71
2012-06-03 01:20:00 PDT,+484704,+2533.34
2012-06-03 01:21:00 PDT,+474381,+2417.98
2012-06-03 01:22:00 PDT,+473886,+2410.41
2012-06-03 01:23:00 PDT,+469061,+2358.43
2012-06-03 01:24:00 PDT,+473026,+2421.6
2012-06-03 01:25:00 PDT,+472818,+2418.87
2012-06-03 01:26:00 PDT,+472229,+2410.26
2012-06-03 01:27:00 PDT,+471788,+2402.47
2012-06-03 01:28:00 PDT,+471449,+2396.66
2012-06-03 01:29:00 PDT,+470713,+2384.68
2012-06-03 01:30:00 PDT,+420266,+2371.24
2012-06-03 01:31:00 PDT,+424170,+2455.98
2012-06-03 01:32:00 PDT,+428162,+2502.59
2012-06-03 01:33:00 PDT,+427714,+2495.51
2012-06-03 01:34:00 PDT,+431891,+2537.33
2012-06-03 01:35:00 PDT,+431338,+2528.14
2012-06-03 01:36:00 PDT,+431106,+2524.48
2012-06-03 01:37:00 PDT,+426195,+2464.45
2012-06-03 01:38:00 PDT,+430063,+2535.5
2012-06-03 01:39:00 PDT,+434646,+2586.93
2012-06-03 01:40:00 PDT,+429949,+2499.26
2012-06-03 01:41:00 PDT,+424804,+2441.94
2012-06-03 01:42:00 PDT,+428551,+2520.15
2012-06-03 01:43:00 PDT,+432216,+2586.02
2012-06-03 01:44:00 PDT,+431816,+2580.61
2012-06-03 01:45:00 PDT,+426531,+2523.92
2012-06-03 01:46:00 PDT,+434664,+2651.67
2012-06-03 01:47:00 PDT,+434186,+2643.22
2012-06-03 01:48:00 PDT,+430039,+2542.98
2012-06-03 01:49:00 PDT,+429593,+2535.8
2012-06-03 01:50:00 PDT,+438668,+2676.94
2012-06-03 01:51:00 PDT,+446602,+2840.9
2012-06-03 01:52:00 PDT,+450453,+2930.58
2012-06-03 01:53:00 PDT,+450021,+2923.25
2012-06-03 01:54:00 PDT,+449631,+2916.72
2012-06-03 01:55:00 PDT,+458080,+3042.25
2012-06-03 01:56:00 PDT,+457558,+3007.32
2012-06-03 01:57:00 PDT,+456640,+3016.49
2012-06-03 01:58:00 PDT,+460915,+3057.79
2012-06-03 01:59:00 PDT,+456388,+3003.28
2012-06-03 02:00:00 PDT,+409819,+3081.37
2012-06-03 02:01:00 PDT,+409710,+3079.63
2012-06-03 02:02:00 PDT,+405187,+2989.91
2012-06-03 02:03:00 PDT,+404774,+2981.98
2012-06-03 02:04:00 PDT,+404648,+2969.34
2012-06-03 02:05:00 PDT,+417591,+3219
2012-06-03 02:06:00 PDT,+421546,+3312.52
2012-06-03 02:07:00 PDT,+425797,+3359.99
2012-06-03 02:08:00 PDT,+434594,+3486.95
2012-06-03 02:09:00 PDT,+438721,+3567.05
2012-06-03 02:10:00 PDT,+443006,+3656.03
2012-06-03 02:11:00 PDT,+443034,+3642.37
2012-06-03 02:12:00 PDT,+429740,+3405.51
2012-06-03 02:13:00 PDT,+442999,+3712.95
2012-06-03 02:14:00 PDT,+448619,+3729.32
2012-06-03 02:15:00 PDT,+457374,+3817.59
2012-06-03 02:16:00 PDT,+451855,+3647.59
2012-06-03 02:17:00 PDT,+447735,+3565.81
2012-06-03 02:18:00 PDT,+447693,+3579.97
2012-06-03 02:19:00 PDT,+447321,+3572.97
2012-06-03 02:20:00 PDT,+451574,+3666.87
2012-06-03 02:21:00 PDT,+455824,+3724.89
2012-06-03 02:22:00 PDT,+454840,+3726.51
2012-06-03 02:23:00 PDT,+463455,+3883.18
2012-06-03 02:24:00 PDT,+457877,+3750.87
2012-06-03 02:25:00 PDT,+466831,+3922.54
2012-06-03 02:26:00 PDT,+475777,+4059
2012-06-03 02:27:00 PDT,+475304,+4074.8
2012-06-03 02:28:00 PDT,+483523,+4242.9
2012-06-03 02:29:00 PDT,+488123,+4394.37
2012-06-03 02:30:00 PDT,+488154,+4409.55
2012-06-03 02:31:00 PDT,+492281,+4542.15
2012-06-03 02:32:00 PDT,+504694,+4856.57
2012-06-03 02:33:00 PDT,+499975,+4832.6
2012-06-03 02:34:00 PDT,+508614,+4991.86
2012-06-03 02:35:00 PDT,+504713,+5002.89
2012-06-03 02:36:00 PDT,+513360,+5163.3
2012-06-03 02:37:00 PDT,+522842,+5462.08
2012-06-03 02:38:00 PDT,+522419,+5319.43
2012-06-03 02:39:00 PDT,+529630,+5447.09
2012-06-03 02:40:00 PDT,+543236,+5795.87
2012-06-03 02:41:00 PDT,+538221,+5671.37
2012-06-03 02:42:00 PDT,+547561,+5894.31
2012-06-03 02:43:00 PDT,+570011,+6516.19
2012-06-03 02:44:00 PDT,+584417,+6853.82
2012-06-03 02:45:00 PDT,+593731,+7416.92
2012-06-03 02:46:00 PDT,+593852,+7333.15
2012-06-03 02:47:00 PDT,+601629,+7483.17
2012-06-03 02:48:00 PDT,+614280,+7840.92
2012-06-03 02:49:00 PDT,+599931,+7562.09
2012-06-03 02:50:00 PDT,+613253,+7999.91
2012-06-03 02:51:00 PDT,+603333,+7737.43
2012-06-03 02:52:00 PDT,+590477,+7426.95
2012-06-03 02:53:00 PDT,+607576,+7823.28
2012-06-03 02:54:00 PDT,+619737,+8362.07
2012-06-03 02:55:00 PDT,+625436,+8673.75
2012-06-03 02:56:00 PDT,+638701,+8991.82
2012-06-03 02:57:00 PDT,+657365,+9664.08
2012-06-03 02:58:00 PDT,+656750,+9755.62
2012-06-03 02:59:00 PDT,+641870,+9452.65
2012-06-03 03:00:00 PDT,+591144,+9292.65
2012-06-03 03:01:00 PDT,+604437,+9974.54
2012-06-03 03:02:00 PDT,+599273,+9466.53
2012-06-03 03:03:00 PDT,+598905,+9614.83
2012-06-03 03:04:00 PDT,+611875,+9790.05
2012-06-03 03:05:00 PDT,+615980,+10082.2
2012-06-03 03:06:00 PDT,+615819,+10032.8
2012-06-03 03:07:00 PDT,+641996,+10469.9
2012-06-03 03:08:00 PDT,+668885,+11301.6
2012-06-03 03:09:00 PDT,+686205,+11929
2012-06-03 03:10:00 PDT,+687445,+12020
2012-06-03 03:11:00 PDT,+682899,+11988.9
2012-06-03 03:12:00 PDT,+683841,+12057
2012-06-03 03:13:00 PDT,+658011,+11246
2012-06-03 03:14:00 PDT,+635158,+10302.4
2012-06-03 03:15:00 PDT,+615242,+9527.21
2012-06-03 03:16:00 PDT,+618325,+9444.67
2012-06-03 03:17:00 PDT,+613336,+9131.43
2012-06-03 03:18:00 PDT,+610217,+9067.21
2012-06-03 03:19:00 PDT,+607001,+8952.48
2012-06-03 03:20:00 PDT,+608831,+9032.14
2012-06-03 03:21:00 PDT,+610869,+9049.15
2012-06-03 03:22:00 PDT,+611403,+9054.06
2012-06-03 03:23:00 PDT,+610945,+9045.8
2012-06-03 03:24:00 PDT,+611294,+9075.71
2012-06-03 03:25:00 PDT,+620219,+9428.97
2012-06-03 03:26:00 PDT,+636080,+9979.16
2012-06-03 03:27:00 PDT,+613869,+9191.15
2012-06-03 03:28:00 PDT,+605445,+8993.25
2012-06-03 03:29:00 PDT,+631651,+9870.39
2012-06-03 03:30:00 PDT,+636549,+10048.3
2012-06-03 03:31:00 PDT,+630765,+9695.07
2012-06-03 03:32:00 PDT,+630124,+9689.39
2012-06-03 03:33:00 PDT,+615304,+9134.88
2012-06-03 03:34:00 PDT,+624581,+9238.8
2012-06-03 03:35:00 PDT,+625112,+9212.95
2012-06-03 03:36:00 PDT,+625515,+9191.55
2012-06-03 03:37:00 PDT,+624686,+9224.43
2012-06-03 03:38:00 PDT,+641811,+9951.78
2012-06-03 03:39:00 PDT,+623984,+9601.61
2012-06-03 03:40:00 PDT,+624302,+9815.57
2012-06-03 03:41:00 PDT,+628306,+10133
2012-06-03 03:42:00 PDT,+620336,+9957.7
2012-06-03 03:43:00 PDT,+602473,+9780.36
2012-06-03 03:44:00 PDT,+612166,+9920.68
2012-06-03 03:45:00 PDT,+619671,+10046.8
2012-06-03 03:46:00 PDT,+623017,+10038.7
2012-06-03 03:47:00 PDT,+609481,+9582.77
2012-06-03 03:48:00 PDT,+591084,+9035.2
2012-06-03 03:49:00 PDT,+572640,+8477.66
2012-06-03 03:50:00 PDT,+581690,+8717.28
2012-06-03 03:51:00 PDT,+559785,+7841.65
2012-06-03 03:52:00 PDT,+555527,+7810.18
2012-06-03 03:53:00 PDT,+548827,+7820.69
2012-06-03 03:54:00 PDT,+544203,+7700.36
2012-06-03 03:55:00 PDT,+538976,+7650.1
2012-06-03 03:56:00 PDT,+531446,+7234.33
2012-06-03 03:57:00 PDT,+526769,+6789.52
2012-06-03 03:58:00 PDT,+545845,+7286.53
2012-06-03 03:59:00 PDT,+521687,+6512.38
2012-06-03 04:00:00 PDT,+512146,+6299.88
2012-06-03 04:01:00 PDT,+516910,+6324.04
2012-06-03 04:02:00 PDT,+499972,+5822.31
2012-06-03 04:03:00 PDT,+489666,+5491.37
2012-06-03 04:04:00 PDT,+502694,+5783.54
2012-06-03 04:05:00 PDT,+502896,+5773.11
2012-06-03 04:06:00 PDT,+489481,+5452.14
2012-06-03 04:07:00 PDT,+493691,+5552.85
2012-06-03 04:08:00 PDT,+470818,+5056.51
2012-06-03 04:09:00 PDT,+469286,+5047.38
2012-06-03 04:10:00 PDT,+480197,+5337.86
2012-06-03 04:11:00 PDT,+485139,+5540.91
2012-06-03 04:12:00 PDT,+476332,+5264.3
2012-06-03 04:13:00 PDT,+453986,+4795.18
2012-06-03 04:14:00 PDT,+458569,+4811.29
2012-06-03 04:15:00 PDT,+448652,+4624.3
2012-06-03 04:16:00 PDT,+453362,+4801.51
2012-06-03 04:17:00 PDT,+444538,+4560.09
2012-06-03 04:18:00 PDT,+463375,+4931.44
2012-06-03 04:19:00 PDT,+468157,+5038.11
2012-06-03 04:20:00 PDT,+477465,+5316.94
2012-06-03 04:21:00 PDT,+460423,+4936.19
2012-06-03 04:22:00 PDT,+433482,+4466.19
2012-06-03 04:23:00 PDT,+424891,+4241.8
2012-06-03 04:24:00 PDT,+411139,+4018.4
2012-06-03 04:25:00 PDT,+412103,+3979.36
2012-06-03 04:26:00 PDT,+415685,+4068.02
2012-06-03 04:27:00 PDT,+429716,+4496.29
2012-06-03 04:28:00 PDT,+425531,+4440.2
2012-06-03 04:29:00 PDT,+439586,+4747.96
2012-06-03 04:30:00 PDT,+403191,+5061.6
2012-06-03 04:31:00 PDT,+402555,+4905.7
2012-06-03 04:32:00 PDT,+402907,+4911.44
2012-06-03 04:33:00 PDT,+412343,+5020.57
2012-06-03 04:34:00 PDT,+411378,+5082.01
2012-06-03 04:35:00 PDT,+443817,+6038.51
2012-06-03 04:36:00 PDT,+443483,+6039.4
2012-06-03 04:37:00 PDT,+470303,+6754.9
2012-06-03 04:38:00 PDT,+469112,+6964.13
2012-06-03 04:39:00 PDT,+477582,+7118.53
2012-06-03 04:40:00 PDT,+464626,+6881.96
2012-06-03 04:41:00 PDT,+463941,+6801.19
2012-06-03 04:42:00 PDT,+446933,+6302.27
2012-06-03 04:43:00 PDT,+442129,+6115.92
2012-06-03 04:44:00 PDT,+464022,+7144.35
2012-06-03 04:45:00 PDT,+445934,+6485.52
2012-06-03 04:46:00 PDT,+455476,+6677.38
2012-06-03 04:47:00 PDT,+445972,+6421.37
2012-06-03 04:48:00 PDT,+451371,+6648.8
2012-06-03 04:49:00 PDT,+437103,+6142.3
2012-06-03 04:50:00 PDT,+450755,+6480.98
2012-06-03 04:51:00 PDT,+458635,+6715.37
2012-06-03 04:52:00 PDT,+477090,+7155.26
2012-06-03 04:53:00 PDT,+465123,+6692.68
2012-06-03 04:54:00 PDT,+474941,+6864.74
2012-06-03 04:55:00 PDT,+488576,+7159.82
2012-06-03 04:56:00 PDT,+498166,+7309.29
2012-06-03 04:57:00 PDT,+510148,+7522.46
2012-06-03 04:58:00 PDT,+528324,+7986.56
2012-06-03 04:59:00 PDT,+537052,+8285.44
2012-06-03 05:00:00 PDT,+547024,+8528.15
2012-06-03 05:01:00 PDT,+537398,+8275.3
2012-06-03 05:02:00 PDT,+537097,+8200.66
2012-06-03 05:03:00 PDT,+540808,+8267.21
2012-06-03 05:04:00 PDT,+527071,+7915.02
2012-06-03 05:05:00 PDT,+536643,+8345.61
2012-06-03 05:06:00 PDT,+533012,+8243.62
2012-06-03 05:07:00 PDT,+560292,+9135.12
2012-06-03 05:08:00 PDT,+556003,+9108.06
2012-06-03 05:09:00 PDT,+569044,+9576.04
2012-06-03 05:10:00 PDT,+575668,+9695.3
2012-06-03 05:11:00 PDT,+582807,+10059.8
2012-06-03 05:12:00 PDT,+582192,+10379.3
2012-06-03 05:13:00 PDT,+596233,+10722.3
2012-06-03 05:14:00 PDT,+583081,+10243.6
2012-06-03 05:15:00 PDT,+615154,+11295.4
2012-06-03 05:16:00 PDT,+646463,+12538.1
2012-06-03 05:17:00 PDT,+642430,+12568.4
2012-06-03 05:18:00 PDT,+659971,+13443.7
2012-06-03 05:19:00 PDT,+690992,+14507.3
2012-06-03 05:20:00 PDT,+690839,+14415.6
2012-06-03 05:21:00 PDT,+658580,+13131.2
2012-06-03 05:22:00 PDT,+659361,+13249.8
2012-06-03 05:23:00 PDT,+658578,+13361.5
2012-06-03 05:24:00 PDT,+667047,+13526.4
2012-06-03 05:25:00 PDT,+676032,+13802.2
2012-06-03 05:26:00 PDT,+691978,+14232.9
2012-06-03 05:27:00 PDT,+692484,+14008.8
2012-06-03 05:28:00 PDT,+714458,+14896.7
2012-06-03 05:29:00 PDT,+727201,+15141.4
