# file...... VoltageJiggle.csv
# date...... Tue Apr 09 10:31:32 2013
# user...... dwp0
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 60
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2012-06-03 00:00:00 PDT,+240.627,+243.061,+244.89,+1.48863
2012-06-03 00:01:00 PDT,+240.641,+242.109,+243.376,+0.876351
2012-06-03 00:02:00 PDT,+239.593,+241.557,+242.973,+0.731035
2012-06-03 00:03:00 PDT,+239.591,+241.561,+242.973,+0.730097
2012-06-03 00:04:00 PDT,+239.626,+241.595,+242.893,+0.702718
2012-06-03 00:05:00 PDT,+237.636,+238.451,+239.647,+0.457756
2012-06-03 00:06:00 PDT,+237.187,+238.478,+239.821,+0.620382
2012-06-03 00:07:00 PDT,+237.292,+238.607,+240.016,+0.645778
2012-06-03 00:08:00 PDT,+237.278,+238.659,+240.069,+0.68604
2012-06-03 00:09:00 PDT,+237.373,+238.751,+240.159,+0.716862
2012-06-03 00:10:00 PDT,+237.419,+238.891,+240.354,+0.810253
2012-06-03 00:11:00 PDT,+237.481,+238.901,+240.277,+0.762986
2012-06-03 00:12:00 PDT,+237.459,+238.962,+240.362,+0.815092
2012-06-03 00:13:00 PDT,+237.513,+238.991,+240.417,+0.79704
2012-06-03 00:14:00 PDT,+237.559,+239.03,+240.475,+0.815921
2012-06-03 00:15:00 PDT,+237.662,+239.103,+240.564,+0.843943
2012-06-03 00:16:00 PDT,+237.907,+239.141,+240.558,+0.784926
2012-06-03 00:17:00 PDT,+237.954,+239.168,+240.609,+0.776705
2012-06-03 00:18:00 PDT,+238.031,+239.164,+240.576,+0.725458
2012-06-03 00:19:00 PDT,+237.955,+239.172,+240.614,+0.780064
2012-06-03 00:20:00 PDT,+237.959,+239.175,+240.618,+0.781869
2012-06-03 00:21:00 PDT,+237.962,+239.177,+240.619,+0.781952
2012-06-03 00:22:00 PDT,+237.961,+239.179,+240.621,+0.783506
2012-06-03 00:23:00 PDT,+237.791,+239.155,+240.596,+0.808162
2012-06-03 00:24:00 PDT,+237.775,+239.146,+240.574,+0.810803
2012-06-03 00:25:00 PDT,+237.774,+239.146,+240.572,+0.810482
2012-06-03 00:26:00 PDT,+237.742,+239.147,+240.611,+0.844532
2012-06-03 00:27:00 PDT,+237.923,+239.177,+240.643,+0.822737
2012-06-03 00:28:00 PDT,+237.851,+239.185,+240.679,+0.874758
2012-06-03 00:29:00 PDT,+237.849,+239.188,+240.685,+0.880118
2012-06-03 00:30:00 PDT,+237.856,+239.191,+240.688,+0.879443
2012-06-03 00:31:00 PDT,+237.85,+239.192,+240.691,+0.883521
2012-06-03 00:32:00 PDT,+237.621,+239.147,+240.634,+0.91437
2012-06-03 00:33:00 PDT,+237.646,+239.161,+240.66,+0.910203
2012-06-03 00:34:00 PDT,+237.682,+239.164,+240.628,+0.879726
2012-06-03 00:35:00 PDT,+237.689,+239.168,+240.632,+0.879326
2012-06-03 00:36:00 PDT,+237.606,+239.16,+240.635,+0.902419
2012-06-03 00:37:00 PDT,+237.679,+239.157,+240.606,+0.852718
2012-06-03 00:38:00 PDT,+237.689,+239.16,+240.608,+0.849779
2012-06-03 00:39:00 PDT,+237.686,+239.161,+240.611,+0.853055
2012-06-03 00:40:00 PDT,+237.683,+239.162,+240.612,+0.855314
2012-06-03 00:41:00 PDT,+237.692,+239.166,+240.614,+0.853478
2012-06-03 00:42:00 PDT,+237.797,+239.194,+240.644,+0.832271
2012-06-03 00:43:00 PDT,+238.001,+239.225,+240.677,+0.808974
2012-06-03 00:44:00 PDT,+237.936,+239.232,+240.709,+0.856169
2012-06-03 00:45:00 PDT,+237.942,+239.234,+240.709,+0.854238
2012-06-03 00:46:00 PDT,+237.949,+239.237,+240.713,+0.854016
2012-06-03 00:47:00 PDT,+237.73,+239.213,+240.689,+0.879824
2012-06-03 00:48:00 PDT,+237.734,+239.214,+240.691,+0.879438
2012-06-03 00:49:00 PDT,+237.733,+239.217,+240.694,+0.882581
2012-06-03 00:50:00 PDT,+237.738,+239.219,+240.698,+0.883729
2012-06-03 00:51:00 PDT,+237.962,+239.248,+240.727,+0.860016
2012-06-03 00:52:00 PDT,+237.97,+239.252,+240.729,+0.859567
2012-06-03 00:53:00 PDT,+237.968,+239.253,+240.732,+0.862158
2012-06-03 00:54:00 PDT,+237.969,+239.255,+240.734,+0.862815
2012-06-03 00:55:00 PDT,+237.965,+239.257,+240.738,+0.867755
2012-06-03 00:56:00 PDT,+237.976,+239.26,+240.736,+0.862777
2012-06-03 00:57:00 PDT,+237.971,+239.26,+240.738,+0.865895
2012-06-03 00:58:00 PDT,+237.971,+239.262,+240.74,+0.867203
2012-06-03 00:59:00 PDT,+237.799,+239.236,+240.712,+0.889447
2012-06-03 01:00:00 PDT,+237.8,+239.241,+240.717,+0.893094
2012-06-03 01:01:00 PDT,+237.8,+239.241,+240.716,+0.892999
2012-06-03 01:02:00 PDT,+237.799,+239.242,+240.716,+0.893374
2012-06-03 01:03:00 PDT,+237.798,+239.244,+240.719,+0.896487
2012-06-03 01:04:00 PDT,+237.762,+239.243,+240.76,+0.933671
2012-06-03 01:05:00 PDT,+237.759,+239.244,+240.762,+0.936542
2012-06-03 01:06:00 PDT,+237.932,+239.273,+240.791,+0.915567
2012-06-03 01:07:00 PDT,+237.933,+239.275,+240.792,+0.916024
2012-06-03 01:08:00 PDT,+237.934,+239.275,+240.791,+0.915353
2012-06-03 01:09:00 PDT,+237.934,+239.277,+240.792,+0.916137
2012-06-03 01:10:00 PDT,+237.933,+239.278,+240.794,+0.917662
2012-06-03 01:11:00 PDT,+238.057,+239.275,+240.718,+0.820437
2012-06-03 01:12:00 PDT,+238.039,+239.271,+240.752,+0.853217
2012-06-03 01:13:00 PDT,+238.006,+239.271,+240.792,+0.893012
2012-06-03 01:14:00 PDT,+238.008,+239.272,+240.791,+0.891272
2012-06-03 01:15:00 PDT,+238.006,+239.273,+240.793,+0.893276
2012-06-03 01:16:00 PDT,+237.971,+239.272,+240.835,+0.937023
2012-06-03 01:17:00 PDT,+237.963,+239.265,+240.776,+0.904452
2012-06-03 01:18:00 PDT,+237.963,+239.266,+240.777,+0.905642
2012-06-03 01:19:00 PDT,+237.959,+239.268,+240.781,+0.909561
2012-06-03 01:20:00 PDT,+237.875,+239.276,+240.822,+0.969728
2012-06-03 01:21:00 PDT,+237.943,+239.293,+240.806,+0.924487
2012-06-03 01:22:00 PDT,+237.942,+239.294,+240.807,+0.925369
2012-06-03 01:23:00 PDT,+237.982,+239.297,+240.77,+0.887253
2012-06-03 01:24:00 PDT,+237.937,+239.279,+240.74,+0.888938
