# file...... Voltage_680.csv
# date...... Wed Aug 08 16:49:36 2012
# user...... dwp0
# host...... (null)
# target.... node 41
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2381.49,-63.145,-1261.11,-2083.8,-1175.99,+2097.39
2000-01-01 00:01:00 PST,+2366.21,-62.9454,-1261.27,-2083.76,-1168.67,+2084.19
2000-01-01 00:02:00 PST,+2350.94,-62.7102,-1261.42,-2083.71,-1161.35,+2070.99
2000-01-01 00:03:00 PST,+2335.73,-62.445,-1261.49,-2083.71,-1153.99,+2057.8
2000-01-01 00:04:00 PST,+2320.95,-62.9118,-1260.56,-2085.08,-1146.29,+2044.03
2000-01-01 00:05:00 PST,+2305.34,-62.9697,-1260.75,-2085.66,-1140.2,+2030.39
2000-01-01 00:06:00 PST,+2291.7,-58.2901,-1260.37,-2083.07,-1132.25,+2019.11
2000-01-01 00:07:00 PST,+2280.24,-53.2829,-1256.43,-2083.88,-1123.91,+2006.81
2000-01-01 00:08:00 PST,+2265.31,-52.4475,-1255.95,-2084.53,-1117.63,+1993.39
2000-01-01 00:09:00 PST,+2252,-50.215,-1253.28,-2086.55,-1111.28,+1979.79
2000-01-01 00:10:00 PST,+2239.36,-46.6125,-1250.45,-2087.25,-1103.57,+1967.15
2000-01-01 00:11:00 PST,+2223.73,-43.2577,-1251.1,-2086.64,-1101.11,+1954.14
2000-01-01 00:12:00 PST,+2223.94,-44.3605,-1249.98,-2088.79,-1094.43,+1939.8
2000-01-01 00:13:00 PST,+2225.35,-42.2232,-1248.81,-2088.37,-1086.15,+1927.25
2000-01-01 00:14:00 PST,+2226.26,-43.6027,-1246.83,-2091.06,-1078,+1912.86
2000-01-01 00:15:00 PST,+2226.81,-44.2307,-1245.77,-2092.43,-1070.09,+1899.05
2000-01-01 00:16:00 PST,+2206.07,-27.5752,-1223.61,-2068.11,-1063.97,+1872.87
2000-01-01 00:17:00 PST,+2206.34,-27.7896,-1223.07,-2068.72,-1063.82,+1872.64
2000-01-01 00:18:00 PST,+2205.84,-27.7447,-1223.53,-2068.74,-1065.15,+1872.44
2000-01-01 00:19:00 PST,+2205.39,-29.0453,-1223.68,-2069.44,-1065.37,+1871.89
2000-01-01 00:20:00 PST,+2205.45,-29.0247,-1223.58,-2069.52,-1065.34,+1871.87
2000-01-01 00:21:00 PST,+2205.48,-28.9435,-1223.54,-2069.54,-1065.41,+1871.87
2000-01-01 00:22:00 PST,+2205.97,-27.6164,-1223.31,-2068.92,-1065.25,+1872.39
2000-01-01 00:23:00 PST,+2205.5,-28.9044,-1223.48,-2069.62,-1065.54,+1871.83
2000-01-01 00:24:00 PST,+2204.83,-28.1471,-1224.87,-2068.03,-1066.09,+1872.45
2000-01-01 00:25:00 PST,+2205.34,-26.7017,-1224.65,-2067.32,-1065.93,+1873.03
2000-01-01 00:26:00 PST,+2205.91,-26.5306,-1224.12,-2067.27,-1064.71,+1873.27
2000-01-01 00:27:00 PST,+2205.96,-26.5106,-1224.04,-2067.33,-1064.7,+1873.25
2000-01-01 00:28:00 PST,+2206.92,-25.7011,-1222.84,-2067.82,-1064.16,+1873.35
2000-01-01 00:29:00 PST,+2207,-25.5623,-1222.76,-2067.82,-1064.15,+1873.38
2000-01-01 00:30:00 PST,+2207.04,-25.5605,-1222.69,-2067.89,-1064.18,+1873.35
2000-01-01 00:31:00 PST,+2207.08,-25.447,-1222.66,-2067.86,-1064.19,+1873.39
2000-01-01 00:32:00 PST,+2206.62,-24.8057,-1223.66,-2066.65,-1064.58,+1873.88
2000-01-01 00:33:00 PST,+2206.45,-24.512,-1224.04,-2066.16,-1064.75,+1874.08
2000-01-01 00:34:00 PST,+2206.5,-24.4493,-1223.98,-2066.18,-1064.74,+1874.09
2000-01-01 00:35:00 PST,+2206.04,-24.4699,-1224.36,-2066.31,-1066.02,+1873.84
2000-01-01 00:36:00 PST,+2206.09,-24.4079,-1224.31,-2066.3,-1065.99,+1873.86
2000-01-01 00:37:00 PST,+2206.13,-24.3507,-1224.25,-2066.33,-1066.01,+1873.85
2000-01-01 00:38:00 PST,+2205.68,-25.6835,-1224.37,-2067.1,-1066.26,+1873.27
2000-01-01 00:39:00 PST,+2205.74,-25.5803,-1224.33,-2067.07,-1066.23,+1873.3
2000-01-01 00:40:00 PST,+2205.75,-25.4841,-1224.32,-2067.04,-1066.29,+1873.32
2000-01-01 00:41:00 PST,+2205.78,-25.4969,-1224.25,-2067.14,-1066.33,+1873.28
2000-01-01 00:42:00 PST,+2205.82,-25.3686,-1224.23,-2067.1,-1066.37,+1873.32
2000-01-01 00:43:00 PST,+2206.78,-26.3945,-1222.22,-2069.41,-1065.69,+1872.42
2000-01-01 00:44:00 PST,+2206.79,-26.4268,-1222.18,-2069.51,-1065.78,+1872.37
2000-01-01 00:45:00 PST,+2206.81,-26.4315,-1222.11,-2069.6,-1065.83,+1872.33
2000-01-01 00:46:00 PST,+2207.35,-25.0743,-1221.81,-2069.02,-1065.66,+1872.84
2000-01-01 00:47:00 PST,+2207.44,-24.9334,-1221.71,-2069.02,-1065.64,+1872.88
2000-01-01 00:48:00 PST,+2207.02,-24.4108,-1222.6,-2067.97,-1065.98,+1873.29
2000-01-01 00:49:00 PST,+2207.09,-24.3141,-1222.52,-2067.99,-1065.95,+1873.31
2000-01-01 00:50:00 PST,+2207.17,-24.2632,-1222.41,-2068.05,-1065.93,+1873.31
2000-01-01 00:51:00 PST,+2207.18,-24.2686,-1222.38,-2068.11,-1065.98,+1873.28
2000-01-01 00:52:00 PST,+2207.7,-24.7537,-1221.3,-2069.34,-1065.69,+1872.8
2000-01-01 00:53:00 PST,+2207.74,-24.6727,-1221.25,-2069.35,-1065.72,+1872.81
2000-01-01 00:54:00 PST,+2207.77,-24.5949,-1221.21,-2069.36,-1065.79,+1872.81
2000-01-01 00:55:00 PST,+2207.85,-24.4704,-1221.13,-2069.37,-1065.77,+1872.84
2000-01-01 00:56:00 PST,+2207.81,-24.5234,-1221.12,-2069.47,-1065.93,+1872.77
2000-01-01 00:57:00 PST,+2207.84,-24.3828,-1221.11,-2069.4,-1065.96,+1872.82
2000-01-01 00:58:00 PST,+2207.88,-24.3319,-1221.05,-2069.44,-1065.97,+1872.81
2000-01-01 00:59:00 PST,+2207.89,-24.3177,-1221.03,-2069.47,-1066.04,+1872.79
