# file...... Voltage_675.csv
# date...... Wed Aug 08 16:49:36 2012
# user...... dwp0
# host...... (null)
# target.... node 48
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2384.55,-82.2195,-1280.16,-2067.76,-1162.05,+2117.45
2000-01-01 00:01:00 PST,+2369.16,-81.8568,-1280.37,-2067.68,-1154.84,+2104.18
2000-01-01 00:02:00 PST,+2353.81,-81.4503,-1280.56,-2067.59,-1147.63,+2090.92
2000-01-01 00:03:00 PST,+2338.54,-81.0136,-1280.66,-2067.57,-1140.36,+2077.64
2000-01-01 00:04:00 PST,+2323.52,-81.5958,-1279.88,-2069.77,-1132.91,+2063.51
2000-01-01 00:05:00 PST,+2307.81,-81.4949,-1280.12,-2070.33,-1126.93,+2049.8
2000-01-01 00:06:00 PST,+2294.28,-76.4203,-1279.66,-2066.94,-1118.95,+2038.7
2000-01-01 00:07:00 PST,+2283.01,-71.8208,-1275.77,-2070.37,-1110.91,+2025.42
2000-01-01 00:08:00 PST,+2268.46,-70.4937,-1275.28,-2071.52,-1105.31,+2012.09
2000-01-01 00:09:00 PST,+2255.35,-68.5779,-1272.64,-2075.99,-1099.25,+1997.59
2000-01-01 00:10:00 PST,+2242.43,-64.9029,-1270.08,-2077.3,-1092.39,+1985
2000-01-01 00:11:00 PST,+2228.7,-60.1351,-1270.08,-2076.39,-1089.92,+1972.27
2000-01-01 00:12:00 PST,+2228.75,-61.0484,-1269.18,-2078.41,-1083.99,+1958.18
2000-01-01 00:13:00 PST,+2230.79,-58.6338,-1267.8,-2078.07,-1075.57,+1945.43
2000-01-01 00:14:00 PST,+2231.37,-60.565,-1266.05,-2082.4,-1067.8,+1930.37
2000-01-01 00:15:00 PST,+2231.73,-61.4777,-1265.13,-2084.61,-1060.13,+1916.15
2000-01-01 00:16:00 PST,+2202.3,-29.7463,-1223.83,-2059.17,-1057.37,+1872.44
2000-01-01 00:17:00 PST,+2202.59,-29.9405,-1223.28,-2059.78,-1057.24,+1872.22
2000-01-01 00:18:00 PST,+2202.01,-29.7059,-1223.87,-2059.62,-1059.14,+1872.37
2000-01-01 00:19:00 PST,+2201.58,-30.9888,-1224.02,-2060.32,-1059.35,+1871.82
2000-01-01 00:20:00 PST,+2201.65,-30.9677,-1223.91,-2060.44,-1059.33,+1871.79
2000-01-01 00:21:00 PST,+2201.68,-30.8995,-1223.87,-2060.49,-1059.41,+1871.78
2000-01-01 00:22:00 PST,+2202.19,-29.5688,-1223.64,-2059.88,-1059.25,+1872.3
2000-01-01 00:23:00 PST,+2201.72,-30.854,-1223.81,-2060.63,-1059.54,+1871.73
2000-01-01 00:24:00 PST,+2201.17,-29.8603,-1225.14,-2058.32,-1060,+1872.59
2000-01-01 00:25:00 PST,+2201.69,-28.4058,-1224.92,-2057.61,-1059.86,+1873.18
2000-01-01 00:26:00 PST,+2202.25,-28.2514,-1224.4,-2057.61,-1058.66,+1873.41
2000-01-01 00:27:00 PST,+2202.31,-28.2358,-1224.31,-2057.72,-1058.65,+1873.38
2000-01-01 00:28:00 PST,+2203.16,-27.6631,-1223.17,-2058.95,-1058.23,+1873.23
2000-01-01 00:29:00 PST,+2203.27,-27.5184,-1223.08,-2058.97,-1058.22,+1873.26
2000-01-01 00:30:00 PST,+2203.29,-27.5222,-1223.02,-2059.07,-1058.26,+1873.23
2000-01-01 00:31:00 PST,+2203.35,-27.3955,-1222.99,-2059.03,-1058.3,+1873.27
2000-01-01 00:32:00 PST,+2202.9,-26.7452,-1223.98,-2057.83,-1058.69,+1873.77
2000-01-01 00:33:00 PST,+2202.86,-26.2164,-1224.31,-2056.65,-1058.74,+1874.19
2000-01-01 00:34:00 PST,+2202.93,-26.1548,-1224.24,-2056.7,-1058.74,+1874.19
2000-01-01 00:35:00 PST,+2202.47,-26.1779,-1224.62,-2056.87,-1060.04,+1873.94
2000-01-01 00:36:00 PST,+2202.63,-25.8582,-1224.52,-2056.08,-1059.9,+1874.22
2000-01-01 00:37:00 PST,+2202.68,-25.797,-1224.46,-2056.12,-1059.94,+1874.22
2000-01-01 00:38:00 PST,+2202.22,-27.1404,-1224.59,-2056.94,-1060.2,+1873.63
2000-01-01 00:39:00 PST,+2202.32,-27.014,-1224.53,-2056.91,-1060.16,+1873.66
2000-01-01 00:40:00 PST,+2202.36,-26.8996,-1224.52,-2056.88,-1060.22,+1873.69
2000-01-01 00:41:00 PST,+2202.38,-26.9142,-1224.45,-2057.02,-1060.31,+1873.65
2000-01-01 00:42:00 PST,+2202.43,-26.7768,-1224.43,-2056.99,-1060.35,+1873.69
2000-01-01 00:43:00 PST,+2203.15,-28.2982,-1222.54,-2060.84,-1059.93,+1872.3
2000-01-01 00:44:00 PST,+2203.14,-28.332,-1222.5,-2060.96,-1060.04,+1872.25
2000-01-01 00:45:00 PST,+2203.19,-28.3286,-1222.43,-2061.07,-1060.11,+1872.21
2000-01-01 00:46:00 PST,+2203.72,-26.9894,-1222.13,-2060.57,-1059.96,+1872.7
2000-01-01 00:47:00 PST,+2203.81,-26.8498,-1222.04,-2060.58,-1059.95,+1872.74
2000-01-01 00:48:00 PST,+2203.52,-26.0833,-1222.88,-2058.81,-1060.19,+1873.4
2000-01-01 00:49:00 PST,+2203.62,-25.9753,-1222.78,-2058.83,-1060.16,+1873.41
2000-01-01 00:50:00 PST,+2203.69,-25.938,-1222.68,-2058.95,-1060.13,+1873.39
2000-01-01 00:51:00 PST,+2203.69,-25.9493,-1222.65,-2059.03,-1060.2,+1873.36
2000-01-01 00:52:00 PST,+2204.13,-26.6676,-1221.61,-2061.06,-1060.04,+1872.62
2000-01-01 00:53:00 PST,+2204.18,-26.5749,-1221.56,-2061.08,-1060.08,+1872.64
2000-01-01 00:54:00 PST,+2204.21,-26.4917,-1221.53,-2061.1,-1060.18,+1872.65
2000-01-01 00:55:00 PST,+2204.34,-26.3393,-1221.43,-2061.13,-1060.17,+1872.68
2000-01-01 00:56:00 PST,+2204.28,-26.3936,-1221.44,-2061.27,-1060.38,+1872.62
2000-01-01 00:57:00 PST,+2204.33,-26.247,-1221.43,-2061.2,-1060.4,+1872.67
2000-01-01 00:58:00 PST,+2204.37,-26.1916,-1221.37,-2061.23,-1060.43,+1872.68
2000-01-01 00:59:00 PST,+2204.38,-26.1568,-1221.35,-2061.26,-1060.54,+1872.68
2000-01-01 01:00:00 PST,+2204.14,-25.2267,-1222.13,-2059.53,-1060.93,+1873.37
2000-01-01 01:01:00 PST,+2204.12,-25.1926,-1222.16,-2059.51,-1061.01,+1873.39
2000-01-01 01:02:00 PST,+2204.12,-25.1297,-1222.17,-2059.49,-1061.09,+1873.41
2000-01-01 01:03:00 PST,+2204.25,-24.998,-1222.06,-2059.54,-1061.07,+1873.42
2000-01-01 01:04:00 PST,+2204.28,-24.9621,-1222.03,-2059.55,-1061.09,+1873.43
2000-01-01 01:05:00 PST,+2204.32,-24.8342,-1222,-2059.51,-1061.1,+1873.47
2000-01-01 01:06:00 PST,+2204.89,-24.6541,-1221.47,-2059.48,-1059.95,+1873.73
2000-01-01 01:07:00 PST,+2205.25,-25.3622,-1220.54,-2061.38,-1059.81,+1873.05
2000-01-01 01:08:00 PST,+2205.25,-25.317,-1220.55,-2061.39,-1059.9,+1873.04
2000-01-01 01:09:00 PST,+2205.27,-25.2353,-1220.52,-2061.41,-1059.98,+1873.05
2000-01-01 01:10:00 PST,+2205.33,-25.1218,-1220.47,-2061.43,-1060.05,+1873.06
2000-01-01 01:11:00 PST,+2205.36,-25.0847,-1220.42,-2061.49,-1060.08,+1873.05
2000-01-01 01:12:00 PST,+2205.38,-25.0488,-1220.39,-2061.55,-1060.16,+1873.04
2000-01-01 01:13:00 PST,+2205.45,-26.6332,-1220.02,-2062.5,-1058.71,+1872.29
2000-01-01 01:14:00 PST,+2205.96,-26.5658,-1219.55,-2062.46,-1057.5,+1872.51
2000-01-01 01:15:00 PST,+2205.44,-26.553,-1220.02,-2062.52,-1058.88,+1872.28
2000-01-01 01:16:00 PST,+2205.44,-26.5377,-1220,-2062.57,-1058.97,+1872.25
2000-01-01 01:17:00 PST,+2206.1,-26.3677,-1219.42,-2062.5,-1057.53,+1872.54
2000-01-01 01:18:00 PST,+2206.13,-26.2767,-1219.39,-2062.51,-1057.57,+1872.55
2000-01-01 01:19:00 PST,+2205.41,-25.7318,-1220.41,-2061.74,-1059.44,+1872.95
2000-01-01 01:20:00 PST,+2205.48,-25.6987,-1220.32,-2061.83,-1059.43,+1872.93
2000-01-01 01:21:00 PST,+2205.5,-25.6449,-1220.28,-2061.89,-1059.51,+1872.92
2000-01-01 01:22:00 PST,+2205.54,-25.5681,-1220.25,-2061.9,-1059.55,+1872.92
2000-01-01 01:23:00 PST,+2205.78,-24.4179,-1219.96,-2061.96,-1060.67,+1872.98
2000-01-01 01:24:00 PST,+2205.3,-23.898,-1220.93,-2060.87,-1061.08,+1873.41
2000-01-01 01:25:00 PST,+2205.29,-23.8634,-1220.96,-2060.86,-1061.16,+1873.42
2000-01-01 01:26:00 PST,+2205.31,-23.7776,-1220.93,-2060.87,-1061.21,+1873.43
