# file...... Voltage_652.csv
# date...... Sun Aug 12 18:50:22 2012
# user...... dwp0
# host...... (null)
# target.... node 46
# trigger... (none)
# interval.. 60
# limit..... 24
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2375.98,-65.2781,-1261.11,-2083.8,-1176.09,+2096.77
2000-01-01 00:01:00 PST,+2360,-65.3176,-1261.94,-2083.18,-1169.13,+2083.65
2000-01-01 00:02:00 PST,+2326.76,-85.003,-1272.46,-2081.62,-1155.8,+2064.1
2000-01-01 00:03:00 PST,+2309.35,-85.1295,-1274.94,-2077.85,-1147.68,+2051.57
2000-01-01 00:04:00 PST,+2295.23,-83.6562,-1274.62,-2074.99,-1137.02,+2039.2
2000-01-01 00:05:00 PST,+2260.44,-93.725,-1292.87,-2057.72,-1130.25,+2026.56
2000-01-01 00:06:00 PST,+2230.39,-128.448,-1307.96,-2051.12,-1090.38,+2012.51
2000-01-01 00:07:00 PST,+2210.84,-126.627,-1314.04,-2044.57,-1085.6,+2001.19
2000-01-01 00:08:00 PST,+2209.54,-125.685,-1315.27,-2042.62,-1080.27,+1988.49
2000-01-01 00:09:00 PST,+2200.76,-131.934,-1320.12,-2037.39,-1068.61,+1973.24
2000-01-01 00:10:00 PST,+2187.58,-137.525,-1334.2,-2027.61,-1064.16,+1960.42
2000-01-01 00:11:00 PST,+2184.81,-133.734,-1336.9,-2026.46,-1067.91,+1947.16
2000-01-01 00:12:00 PST,+2190.33,-133.828,-1328.04,-2037.67,-1062.06,+1930.18
2000-01-01 00:13:00 PST,+2187.52,-135.665,-1328.46,-2035.85,-1048.12,+1915.81
2000-01-01 00:14:00 PST,+2174.43,-141.812,-1349.2,-2014.36,-1038.29,+1907.86
2000-01-01 00:15:00 PST,+2164.37,-158.931,-1361.02,-2002.4,-1008,+1897.63
2000-01-01 00:16:00 PST,+2150.47,-180.987,-1386.77,-1986.89,-1012.71,+1897.21
2000-01-01 00:17:00 PST,+2166.59,-187.153,-1383.5,-1993.51,-1006.33,+1894.46
2000-01-01 00:18:00 PST,+2163.18,-196.74,-1382.02,-2002.05,-1004.84,+1889.79
2000-01-01 00:19:00 PST,+2170.79,-206.941,-1386.86,-2001.82,-1002.74,+1887.2
2000-01-01 00:20:00 PST,+2165.37,-207.083,-1394.16,-1988.24,-997.303,+1890.88
2000-01-01 00:21:00 PST,+2173.85,-198.526,-1390.14,-1983.51,-989.448,+1894.68
2000-01-01 00:22:00 PST,+2176.91,-217.203,-1375.73,-2013.09,-979.989,+1881.94
2000-01-01 00:23:00 PST,+2165.53,-245.801,-1369.42,-2045.5,-983.573,+1865.28
