# file...... Voltage_tm_1.csv
# date...... Thu Aug 09 12:17:29 2012
# user...... dwp0
# host...... (null)
# target.... triplex_meter 19
# trigger... (none)
# interval.. 1440
# limit..... 100
# timestamp,voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag,voltage_12.real,voltage_12.imag
2000-01-01 00:00:00 PST,+120.299,-0.064268,+120.347,-0.0826529,+240.646,-0.146921
2000-01-01 00:24:00 PST,+120.685,+0.0115696,+120.711,-0.010122,+241.395,+0.00144754
2000-01-01 00:48:00 PST,+120.681,+0.0085971,+120.721,-0.00579153,+241.402,+0.00280557
2000-01-01 01:12:00 PST,+120.687,+0.00919205,+120.718,-0.00687196,+241.405,+0.00232008
2000-01-01 01:36:00 PST,+120.687,+0.00923187,+120.718,-0.00695033,+241.405,+0.00228154
2000-01-01 02:00:00 PST,+120.689,+0.00845566,+120.72,-0.00590852,+241.409,+0.00254714
2000-01-01 02:24:00 PST,+120.689,+0.00845566,+120.72,-0.00590852,+241.409,+0.00254714
2000-01-01 02:48:00 PST,+120.686,+0.00880744,+120.72,-0.00630146,+241.406,+0.00250597
2000-01-01 03:12:00 PST,+120.69,+0.0094785,+120.717,-0.0073961,+241.407,+0.0020824
2000-01-01 03:36:00 PST,+120.688,+0.00876611,+120.72,-0.00630485,+241.407,+0.00246126
2000-01-01 04:00:00 PST,+120.675,+0.00340241,+120.75,-0.00171087,+241.425,+0.00169154
2000-01-01 04:24:00 PST,+120.668,+0.00343383,+120.751,-0.00148419,+241.419,+0.00194964
2000-01-01 04:48:00 PST,+120.683,+0.0118847,+120.71,-0.010477,+241.393,+0.00140778
2000-01-01 05:12:00 PST,+120.675,+0.0104575,+120.727,-0.0116181,+241.402,-0.00116061
2000-01-01 05:36:00 PST,+120.654,+0.0117859,+120.726,-0.0126181,+241.379,-0.000832192
2000-01-01 06:00:00 PST,+120.643,+0.0120862,+120.726,-0.0126109,+241.37,-0.00052477
2000-01-01 06:24:00 PST,+120.63,+0.0149706,+120.719,-0.0161381,+241.349,-0.00116757
2000-01-01 06:48:00 PST,+120.254,-0.0602016,+120.351,-0.0898721,+240.605,-0.150074
2000-01-01 07:12:00 PST,+120.606,+0.0147455,+120.723,-0.014833,+241.33,-8.7505e-005
2000-01-01 07:36:00 PST,+120.564,-0.00756804,+120.729,-0.00349734,+241.293,-0.0110654
