# file...... Voltage_652.csv
# date...... Wed Sep 05 16:32:50 2012
# user...... dwp0
# host...... (null)
# target.... node 46
# trigger... (none)
# interval.. 1440
# limit..... 100
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2375.98,-65.2781,-1261.11,-2083.8,-1176.09,+2096.77
2000-01-01 00:24:00 PST,+2192.57,-108.888,-1300.19,-2045.15,-1032.24,+1886.77
2000-01-01 00:48:00 PST,+2176.77,-143.845,-1312.83,-2046.63,-1020.6,+1875
2000-01-01 01:12:00 PST,+2171.58,-159.396,-1327.82,-2030.31,-1013.42,+1873.39
2000-01-01 01:36:00 PST,+2164.07,-170.01,-1343.52,-2015.99,-1009.35,+1873.56
2000-01-01 02:00:00 PST,+2168.16,-186.596,-1358.15,-1996.58,-988.466,+1878.41
2000-01-01 02:24:00 PST,+2164.36,-233.492,-1383.36,-1991.48,-969.551,+1871.22
2000-01-01 02:48:00 PST,+2160.63,-284.408,-1401.15,-1998.8,-957.466,+1860.55
2000-01-01 03:12:00 PST,+2160.46,-329.495,-1410.59,-2030.06,-966.534,+1840.16
2000-01-01 03:36:00 PST,+2207.03,-263.094,-1398.96,-1976.36,-937.817,+1869.86
2000-01-01 04:00:00 PST,+2210.35,-220.37,-1388.54,-1949.61,-910.074,+1890.55
2000-01-01 04:24:00 PST,+2168.47,-266.182,-1417.81,-1955.69,-927.141,+1879.27
2000-01-01 04:48:00 PST,+2172.16,-290.293,-1430.38,-1959.78,-942.779,+1873.92
2000-01-01 05:12:00 PST,+2144.4,-352.372,-1428.73,-2007.92,-922.831,+1847.23
2000-01-01 05:36:00 PST,+2149.37,-315.393,-1472.97,-1909.54,-924.42,+1881.75
2000-01-01 06:00:00 PST,+2156.21,-351.857,-1494.26,-1909.81,-930.534,+1872.54
2000-01-01 06:24:00 PST,+2184.69,-357.827,-1448.62,-1983.6,-932.951,+1851.05
2000-01-01 06:48:00 PST,+2192.07,-326.693,-1426.15,-1976.97,-911.115,+1860.6
2000-01-01 07:12:00 PST,+2209.42,-271.168,-1426.69,-1937.84,-904.202,+1883.23
2000-01-01 07:36:00 PST,+2210.63,-235.15,-1374.74,-1982.69,-932.321,+1878.14
2000-01-01 08:00:00 PST,+2200.17,-232.67,-1360.32,-2016.93,-967.02,+1867.44
2000-01-01 08:24:00 PST,+2213.04,-198.235,-1354.79,-2009.1,-983.897,+1871.77
2000-01-01 08:48:00 PST,+2216.15,-168.439,-1348.27,-1996.35,-983.397,+1881.97
2000-01-01 09:12:00 PST,+2212.37,-172.421,-1336.08,-2024.84,-993.54,+1874.61
2000-01-01 09:36:00 PST,+2195.03,-178.978,-1351.45,-2016.98,-1013.75,+1876.59
2000-01-01 10:00:00 PST,+2216.33,-145.626,-1330.56,-2021.95,-1011.51,+1884.21
2000-01-01 10:24:00 PST,+2220.86,-136.235,-1311.62,-2049.1,-1027.8,+1880.75
2000-01-01 10:48:00 PST,+2207.2,-113.94,-1303.3,-2051.41,-1042.4,+1886.82
2000-01-01 11:12:00 PST,+2218.71,-86.6558,-1265.87,-2051.96,-1034.9,+1869.86
2000-01-01 11:36:00 PST,+2213.24,-87.8057,-1274.31,-2046.1,-1044.54,+1871.55
2000-01-01 12:00:00 PST,+2221.52,-84.0092,-1264.29,-2052.51,-1035.54,+1870.24
2000-01-01 12:24:00 PST,+2217.98,-69.119,-1260.53,-2046.48,-1036.73,+1876.59
2000-01-01 12:48:00 PST,+2202.7,-75.284,-1270.42,-2045.13,-1053.85,+1875.94
2000-01-01 13:12:00 PST,+2196.55,-90.1651,-1273.34,-2056.33,-1055.35,+1870.64
2000-01-01 13:36:00 PST,+2194.4,-95.4846,-1286.76,-2035.96,-1036.79,+1877.54
2000-01-01 14:00:00 PST,+2199.51,-124.296,-1293.46,-2037.47,-1016.65,+1870.81
2000-01-01 14:24:00 PST,+2180.93,-132.313,-1311.47,-2027.83,-1024.87,+1872.01
2000-01-01 14:48:00 PST,+2211.28,-111.927,-1300.83,-2018.33,-1017.51,+1878.37
2000-01-01 15:12:00 PST,+2196.97,-128.061,-1284.24,-2057.35,-1021.19,+1863.2
2000-01-01 15:36:00 PST,+2191.51,-120.406,-1294.46,-2041.29,-1034.33,+1867.02
2000-01-01 16:00:00 PST,+2196.88,-112.399,-1290.57,-2039.69,-1037.05,+1869.03
2000-01-01 16:24:00 PST,+2169.08,-145.392,-1311.96,-2034.53,-1039.25,+1860.11
2000-01-01 16:48:00 PST,+2178.19,-151.404,-1323.29,-2010.18,-1016.55,+1864.48
2000-01-01 17:12:00 PST,+2176.36,-160.613,-1323.34,-2014.25,-999.338,+1861.04
2000-01-01 17:36:00 PST,+2200.33,-158.459,-1346.38,-2000.06,-996.162,+1887.83
2000-01-01 18:00:00 PST,+2190.96,-171.854,-1354.13,-2006.75,-998.386,+1883.24
2000-01-01 18:24:00 PST,+2186.44,-175.034,-1354.5,-2012.06,-1002.95,+1880.8
2000-01-01 18:48:00 PST,+2201.82,-172.151,-1340.95,-2020.86,-998.046,+1878.75
2000-01-01 19:12:00 PST,+2183.89,-168.236,-1341.77,-2025.29,-1007.05,+1880.36
2000-01-01 19:36:00 PST,+2193.88,-170.105,-1331.89,-2035.87,-997.808,+1875.09
2000-01-01 20:00:00 PST,+2200.79,-146.857,-1333.34,-2015.41,-1010.19,+1887.33
2000-01-01 20:24:00 PST,+2202.79,-139.741,-1333.8,-2014.01,-1018.53,+1889.57
2000-01-01 20:48:00 PST,+2201.32,-154.953,-1325.13,-2042.7,-1015.51,+1876.49
2000-01-01 21:12:00 PST,+2212.44,-134.533,-1321.48,-2024.12,-1013.87,+1885.94
2000-01-01 21:36:00 PST,+2200.57,-145.317,-1326.37,-2039.88,-1035.46,+1881.24
2000-01-01 22:00:00 PST,+2216.07,-140.945,-1314.95,-2042.26,-1015.61,+1879.46
2000-01-01 22:24:00 PST,+2220.96,-121.301,-1315.03,-2027.51,-1024.22,+1888.94
2000-01-01 22:48:00 PST,+2193.54,-146.078,-1314.67,-2050.51,-1022.16,+1875.04
2000-01-01 23:12:00 PST,+2209.62,-115.423,-1314.03,-2021.77,-1024.11,+1890.87
2000-01-01 23:36:00 PST,+2194.34,-137.548,-1313.35,-2047.79,-1032.96,+1877.71
2000-01-02 00:00:00 PST,+2217.31,-104.024,-1293.07,-2038.96,-1012.78,+1887.65
2000-01-02 00:24:00 PST,+2187.2,-125.189,-1312.48,-2048.39,-1046.2,+1882.1
2000-01-02 00:48:00 PST,+2207.88,-109.755,-1297.67,-2047.7,-1033.69,+1885.48
2000-01-02 01:12:00 PST,+2179.15,-132.508,-1312.33,-2051.99,-1045.28,+1878.7
2000-01-02 01:36:00 PST,+2217.58,-94.2958,-1295.18,-2036.04,-1033.5,+1892.46
2000-01-02 02:00:00 PST,+2180.8,-126.209,-1314.86,-2040.53,-1042.61,+1884.14
2000-01-02 02:24:00 PST,+2191.41,-125.739,-1310.66,-2041.89,-1030.29,+1883.47
2000-01-02 02:48:00 PST,+2181.41,-145.37,-1318.03,-2040.7,-1016.66,+1878.26
2000-01-02 03:12:00 PST,+2190.13,-148.836,-1323.82,-2028.51,-1008.35,+1881.3
2000-01-02 03:36:00 PST,+2202.38,-131.139,-1319.86,-2030.79,-1024.81,+1888.44
2000-01-02 04:00:00 PST,+2199.25,-141.946,-1311.92,-2049.03,-1015.44,+1876.79
2000-01-02 04:24:00 PST,+2193.94,-134.772,-1318.45,-2047.22,-1048.45,+1881.91
2000-01-02 04:48:00 PST,+2201.07,-148.642,-1313.89,-2041.06,-1002.18,+1875.06
2000-01-02 05:12:00 PST,+2181.27,-198.508,-1345.97,-2056.05,-1032.64,+1864.88
2000-01-02 05:36:00 PST,+2204.21,-173.76,-1348.38,-2014.48,-1001.24,+1882.6
2000-01-02 06:00:00 PST,+2183.29,-220.524,-1377.04,-2025.3,-1021.85,+1870.46
2000-01-02 06:24:00 PST,+2196.59,-215.609,-1349.99,-2046.67,-989.984,+1861.57
2000-01-02 06:48:00 PST,+2191.76,-174.843,-1348.58,-2025.84,-1019.8,+1880.08
2000-01-02 07:12:00 PST,+2210.12,-145.487,-1326.06,-2030.58,-1012.83,+1885.45
2000-01-02 07:36:00 PST,+2216.65,-120.616,-1313.05,-2025.13,-1017.96,+1891.22
2000-01-02 08:00:00 PST,+2208.02,-137.727,-1309.45,-2061.29,-1045.48,+1878.2
2000-01-02 08:24:00 PST,+2197.48,-126.681,-1309.3,-2049.88,-1031.2,+1884.97
2000-01-02 08:48:00 PST,+2204.04,-130.807,-1300.85,-2060.15,-1016.9,+1882.63
