# file...... VoltageJiggle.csv
# date...... Wed Aug 19 15:10:15 2015
# user...... dpinney
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2009-01-01 00:00:00 PST,+236.203,+238.822,+239.68,+0.749136
2009-01-01 01:00:00 PST,+235.628,+238.511,+239.573,+0.933615
2009-01-01 02:00:00 PST,+235.947,+238.601,+239.594,+0.876087
2009-01-01 03:00:00 PST,+236.065,+238.639,+239.604,+0.851585
2009-01-01 04:00:00 PST,+237.352,+239.12,+239.746,+0.554516
2009-01-01 05:00:00 PST,+236.403,+238.79,+239.65,+0.762432
2009-01-01 06:00:00 PST,+230.334,+236.728,+239.443,+2.18969
2009-01-01 07:00:00 PST,+231.446,+237.073,+239.154,+1.87372
2009-01-01 08:00:00 PST,+233.565,+238.334,+239.564,+1.23267
2009-01-01 09:00:00 PST,+235.44,+239.336,+241.062,+0.914159
2009-01-01 10:00:00 PST,+236.503,+239.897,+242.38,+0.885247
2009-01-01 11:00:00 PST,+237.224,+240.246,+243.492,+0.913399
2009-01-01 12:00:00 PST,+237.709,+240.445,+244.06,+0.92239
2009-01-01 13:00:00 PST,+237.957,+240.486,+244.044,+0.882674
2009-01-01 14:00:00 PST,+238.012,+240.383,+243.457,+0.789407
2009-01-01 15:00:00 PST,+237.156,+239.786,+241.365,+0.642745
2009-01-01 16:00:00 PST,+234.644,+238.336,+239.485,+1.11499
2009-01-01 17:00:00 PST,+231.641,+237.285,+239.252,+1.74687
2009-01-01 18:00:00 PST,+230.649,+236.894,+239.16,+2.0009
2009-01-01 19:00:00 PST,+229.454,+236.309,+238.7,+2.30204
2009-01-01 20:00:00 PST,+229.967,+236.481,+239.068,+2.22597
2009-01-01 21:00:00 PST,+229.826,+236.697,+239.115,+2.16164
2009-01-01 22:00:00 PST,+231.487,+237.142,+239.226,+1.81924
2009-01-01 23:00:00 PST,+230.214,+237.713,+239.388,+1.60211
2009-01-02 00:00:00 PST,+236.195,+238.82,+239.68,+0.750408
2009-01-02 01:00:00 PST,+237.019,+239.045,+239.731,+0.602676
2009-01-02 02:00:00 PST,+237.336,+239.135,+239.752,+0.545713
2009-01-02 03:00:00 PST,+237.28,+239.137,+239.764,+0.569658
2009-01-02 04:00:00 PST,+237.351,+239.118,+239.746,+0.553986
2009-01-02 05:00:00 PST,+236.401,+238.789,+239.65,+0.762255
2009-01-02 06:00:00 PST,+233.826,+237.913,+239.374,+1.31972
2009-01-02 07:00:00 PST,+231.405,+237.049,+239.152,+1.87958
2009-01-02 08:00:00 PST,+232.107,+237.343,+239.245,+1.66375
2009-01-02 09:00:00 PST,+234.972,+239.012,+240.437,+0.966973
2009-01-02 10:00:00 PST,+235.113,+238.955,+240.246,+0.95134
2009-01-02 11:00:00 PST,+235.61,+239.193,+240.544,+0.852715
2009-01-02 12:00:00 PST,+236.145,+239.418,+240.873,+0.782042
2009-01-02 13:00:00 PST,+235.008,+239.407,+240.783,+0.833244
2009-01-02 14:00:00 PST,+235.767,+238.915,+239.724,+0.790752
2009-01-02 15:00:00 PST,+235.996,+239.034,+239.822,+0.756304
2009-01-02 16:00:00 PST,+233.908,+238.027,+239.43,+1.27514
2009-01-02 17:00:00 PST,+231.643,+237.285,+239.252,+1.74632
2009-01-02 18:00:00 PST,+230.651,+236.879,+239.161,+2.01465
2009-01-02 19:00:00 PST,+226.736,+236.364,+239.018,+2.40205
2009-01-02 20:00:00 PST,+229.976,+236.526,+239.069,+2.18947
2009-01-02 21:00:00 PST,+230.479,+236.723,+239.115,+2.08009
2009-01-02 22:00:00 PST,+231.488,+237.133,+239.225,+1.82022
2009-01-02 23:00:00 PST,+233.183,+237.746,+239.391,+1.42098
2009-01-03 00:00:00 PST,+234.526,+238.14,+239.458,+1.16441
2009-01-03 01:00:00 PST,+236.634,+238.92,+239.704,+0.677441
2009-01-03 02:00:00 PST,+236.674,+239.064,+239.744,+0.632888
2009-01-03 03:00:00 PST,+237.141,+239.138,+239.757,+0.560615
2009-01-03 04:00:00 PST,+237.387,+239.134,+239.757,+0.540066
2009-01-03 05:00:00 PST,+237.273,+239.089,+239.714,+0.571872
2009-01-03 06:00:00 PST,+236.699,+238.901,+239.685,+0.691945
2009-01-03 07:00:00 PST,+235.364,+238.422,+239.532,+0.991111
2009-01-03 08:00:00 PST,+234.313,+238.134,+239.428,+1.20023
2009-01-03 09:00:00 PST,+232.48,+237.554,+239.25,+1.60251
2009-01-03 10:00:00 PST,+232.233,+237.693,+239.258,+1.57487
2009-01-03 11:00:00 PST,+232.631,+238.007,+239.45,+1.43808
2009-01-03 12:00:00 PST,+232.444,+237.818,+239.301,+1.50123
2009-01-03 13:00:00 PST,+232.545,+237.771,+239.309,+1.49085
2009-01-03 14:00:00 PST,+233.184,+238.041,+239.377,+1.34293
