# file...... SwingKids_regulator.csv
# date...... Wed Aug 19 15:10:15 2015
# user...... dpinney
# host...... (null)
# group..... class=regulator AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2009-01-01 00:00:00 PST,+496224,-1.74003e+06
2009-01-01 01:00:00 PST,+634377,-1.15004e+06
2009-01-01 02:00:00 PST,+599692,-1.15041e+06
2009-01-01 03:00:00 PST,+584431,-1.15126e+06
2009-01-01 04:00:00 PST,+367497,-1.15233e+06
2009-01-01 05:00:00 PST,+511494,-1.14664e+06
2009-01-01 06:00:00 PST,+1.38938e+06,-1.11985e+06
2009-01-01 07:00:00 PST,+1.25615e+06,-1.11124e+06
2009-01-01 08:00:00 PST,+684292,-1.12014e+06
2009-01-01 09:00:00 PST,+224322,-1.121e+06
2009-01-01 10:00:00 PST,-34976.3,-1.11974e+06
2009-01-01 11:00:00 PST,-196074,-1.11878e+06
2009-01-01 12:00:00 PST,-284795,-1.1207e+06
2009-01-01 13:00:00 PST,-298075,-1.12406e+06
2009-01-01 14:00:00 PST,-246711,-1.12641e+06
2009-01-01 15:00:00 PST,+26626.2,-1.1242e+06
2009-01-01 16:00:00 PST,+680302,-1.10869e+06
2009-01-01 17:00:00 PST,+1.13731e+06,-1.08254e+06
2009-01-01 18:00:00 PST,+1.30942e+06,-1.07746e+06
2009-01-01 19:00:00 PST,+1.59897e+06,-1.07843e+06
2009-01-01 20:00:00 PST,+1.50612e+06,-1.08332e+06
2009-01-01 21:00:00 PST,+1.40338e+06,-1.09043e+06
2009-01-01 22:00:00 PST,+1.22648e+06,-1.1067e+06
2009-01-01 23:00:00 PST,+971025,-1.12744e+06
2009-01-02 00:00:00 PST,+498054,-1.14498e+06
2009-01-02 01:00:00 PST,+399860,-1.15023e+06
2009-01-02 02:00:00 PST,+360622,-1.15193e+06
2009-01-02 03:00:00 PST,+358346,-1.15275e+06
2009-01-02 04:00:00 PST,+368945,-1.15194e+06
2009-01-02 05:00:00 PST,+512632,-1.14634e+06
2009-01-02 06:00:00 PST,+892435,-1.12859e+06
2009-01-02 07:00:00 PST,+1.26952e+06,-1.11055e+06
2009-01-02 08:00:00 PST,+1.15074e+06,-1.11414e+06
2009-01-02 09:00:00 PST,+377521,-1.1208e+06
2009-01-02 10:00:00 PST,+400206,-1.1196e+06
2009-01-02 11:00:00 PST,+287546,-1.11939e+06
2009-01-02 12:00:00 PST,+189633,-1.12191e+06
2009-01-02 13:00:00 PST,+186809,-1.12549e+06
2009-01-02 14:00:00 PST,+430778,-1.12681e+06
2009-01-02 15:00:00 PST,+371507,-1.12406e+06
2009-01-02 16:00:00 PST,+821359,-1.10719e+06
2009-01-02 17:00:00 PST,+1.13761e+06,-1.08239e+06
2009-01-02 18:00:00 PST,+1.31502e+06,-1.07687e+06
2009-01-02 19:00:00 PST,+1.54416e+06,-1.07933e+06
2009-01-02 20:00:00 PST,+1.49096e+06,-1.08421e+06
2009-01-02 21:00:00 PST,+1.40104e+06,-1.0913e+06
2009-01-02 22:00:00 PST,+1.22997e+06,-1.10685e+06
2009-01-02 23:00:00 PST,+967330,-1.12876e+06
2009-01-03 00:00:00 PST,+800831,-1.13753e+06
2009-01-03 01:00:00 PST,+454628,-1.14804e+06
2009-01-03 02:00:00 PST,+388629,-1.1506e+06
2009-01-03 03:00:00 PST,+356710,-1.15188e+06
2009-01-03 04:00:00 PST,+360359,-1.15232e+06
2009-01-03 05:00:00 PST,+377800,-1.15214e+06
2009-01-03 06:00:00 PST,+462113,-1.14678e+06
2009-01-03 07:00:00 PST,+670069,-1.13571e+06
2009-01-03 08:00:00 PST,+795742,-1.12075e+06
