# file...... TransformerLosses.csv
# date...... Fri Jun 10 11:32:04 2016
# user...... samsung
# host...... (null)
# group..... class=transformer
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2014-07-30 00:00:00 PDT,+137.408,+254.402,+138.731,+250.123,+95.8406,+162.348
2014-07-30 01:00:00 PDT,+175.937,+543.884,+182.623,+558.66,+126.585,+383.152
2014-07-30 02:00:00 PDT,+159.729,+440.929,+158.579,+391.757,+108.758,+267.651
2014-07-30 03:00:00 PDT,+119.768,+155.046,+124.858,+159.685,+86.2091,+117.271
2014-07-30 04:00:00 PDT,+118.047,+151.532,+125.777,+166.951,+85.6792,+119.306
2014-07-30 05:00:00 PDT,+118.821,+165.684,+126.269,+170.534,+84.6633,+117.658
2014-07-30 06:00:00 PDT,+120.218,+186.592,+128.765,+183.257,+84.7752,+124.578
2014-07-30 07:00:00 PDT,+163.509,+506.027,+188.718,+596.853,+118.964,+363.2
2014-07-30 08:00:00 PDT,+168.476,+543.882,+184.208,+565.943,+131.544,+457.536
2014-07-30 09:00:00 PDT,+138.414,+335.514,+148.966,+322.265,+92.644,+194.722
2014-07-30 10:00:00 PDT,+297.668,+1441.2,+292.126,+1293.96,+238.035,+1193.4
2014-07-30 11:00:00 PDT,+175.657,+601.716,+173.459,+484.976,+106.249,+299.532
2014-07-30 12:00:00 PDT,+426.559,+2312.7,+417.876,+2142.81,+329.498,+1820.4
2014-07-30 13:00:00 PDT,+217.136,+885.445,+212.203,+746.102,+113.117,+355.709
2014-07-30 14:00:00 PDT,+402.611,+2138.53,+416.153,+2134.61,+360.696,+2043.31
2014-07-30 15:00:00 PDT,+305.533,+1475.79,+272.927,+1158.23,+205.077,+995.634
2014-07-30 16:00:00 PDT,+602.756,+3494.61,+540.649,+2964.17,+340.881,+1907.98
2014-07-30 17:00:00 PDT,+471.377,+2586,+409.853,+2079.51,+333.278,+1860.97
2014-07-30 18:00:00 PDT,+363.406,+1850.55,+336.828,+1588.85,+242.02,+1241.93
2014-07-30 19:00:00 PDT,+293.018,+1372.02,+304.233,+1375.27,+221.057,+1100.2
2014-07-30 20:00:00 PDT,+304.657,+1455.36,+279.494,+1197.18,+189.375,+882.456
2014-07-30 21:00:00 PDT,+246.149,+1053.04,+245.137,+965.688,+178.668,+809.41
2014-07-30 22:00:00 PDT,+212.698,+827.713,+218.092,+779.079,+140.84,+547.978
2014-07-30 23:00:00 PDT,+185.024,+646.611,+193.971,+624.598,+125.426,+451.228
2014-07-31 00:00:00 PDT,+176.633,+602.15,+184.072,+560.238,+124.662,+452.55
2014-07-31 01:00:00 PDT,+152.321,+448.496,+153.481,+366.902,+96.6075,+267.25
2014-07-31 02:00:00 PDT,+124.544,+256.386,+159.676,+424.42,+97.72,+273.041
2014-07-31 03:00:00 PDT,+147.341,+418.612,+151.355,+351.838,+102.66,+313.593
2014-07-31 04:00:00 PDT,+141.5,+381.463,+149.588,+342.62,+92.1051,+237.855
2014-07-31 05:00:00 PDT,+118.17,+213.83,+129.904,+206.103,+76.153,+126.614
2014-07-31 06:00:00 PDT,+108.283,+144.995,+122.766,+155.695,+71.9941,+96.1014
2014-07-31 07:00:00 PDT,+116.794,+203.158,+130.424,+208.948,+86.5554,+197.844
2014-07-31 08:00:00 PDT,+113.747,+187.946,+132.179,+227.836,+78.6918,+144.605
2014-07-31 09:00:00 PDT,+143.723,+397.256,+174.605,+517.125,+110.887,+361.509
2014-07-31 10:00:00 PDT,+170.691,+578.782,+174.416,+508.205,+112.433,+374.381
2014-07-31 11:00:00 PDT,+214.449,+874.365,+208.712,+739.221,+139.889,+561.538
2014-07-31 12:00:00 PDT,+240.7,+1046.75,+235.676,+923.091,+168.349,+754.626
2014-07-31 13:00:00 PDT,+328.094,+1637.55,+332.744,+1581.83,+226.772,+1148.27
2014-07-31 14:00:00 PDT,+309.128,+1502.41,+271.349,+1160.07,+194.333,+931.26
2014-07-31 15:00:00 PDT,+414.582,+2206.65,+412.265,+2119.85,+328.026,+1833.09
2014-07-31 16:00:00 PDT,+527.263,+2969.54,+440.448,+2298.82,+340.641,+1917.48
2014-07-31 17:00:00 PDT,+478.409,+2625.04,+465.306,+2472.38,+357.216,+2027.54
2014-07-31 18:00:00 PDT,+389.644,+2017.58,+354.73,+1709.12,+237.723,+1211.15
2014-07-31 19:00:00 PDT,+238.878,+982.172,+239.878,+937.537,+181.719,+836.703
2014-07-31 20:00:00 PDT,+204.464,+758.177,+223.58,+827.926,+134.833,+510.375
2014-07-31 21:00:00 PDT,+180.898,+596.106,+179.923,+519.119,+117.172,+390.748
2014-07-31 22:00:00 PDT,+156.245,+429.336,+170.099,+457.354,+109.489,+337.338
2014-07-31 23:00:00 PDT,+155.71,+440.008,+151.091,+323.32,+102.947,+300.979
2014-08-01 00:00:00 PDT,+134.333,+303.613,+148.208,+320.725,+94.1902,+241.717
2014-08-01 01:00:00 PDT,+122.206,+233.481,+135.501,+231.855,+79.4687,+140.465
2014-08-01 02:00:00 PDT,+112.444,+168.572,+130.515,+201.047,+76.2723,+119.003
2014-08-01 03:00:00 PDT,+107.495,+139.729,+124.791,+160.027,+73.4317,+98.4805
2014-08-01 04:00:00 PDT,+105.308,+131.402,+123.824,+152.162,+72.1438,+89.6543
2014-08-01 05:00:00 PDT,+102.91,+123.573,+120.975,+145.745,+70.4566,+85.5416
2014-08-01 06:00:00 PDT,+104.837,+139.548,+120.76,+148.067,+71.5411,+97.48
2014-08-01 07:00:00 PDT,+109.991,+177.199,+125.165,+176.335,+74.0441,+113.457
2014-08-01 08:00:00 PDT,+128.511,+302.918,+154.657,+383.006,+97.3941,+272.164
2014-08-01 09:00:00 PDT,+147.607,+428.056,+159.517,+415.189,+106.878,+340.413
2014-08-01 10:00:00 PDT,+119.89,+230.513,+139.314,+277.271,+84.9676,+188.501
2014-08-01 11:00:00 PDT,+179.293,+642.896,+176.361,+525.423,+124.687,+460.748
2014-08-01 12:00:00 PDT,+302.947,+1487.83,+285.93,+1268.12,+184.132,+863.776
2014-08-01 13:00:00 PDT,+147.239,+399.515,+144.474,+305.645,+104.38,+324.826
2014-08-01 14:00:00 PDT,+278.193,+1313.19,+255.973,+1064.63,+203.061,+995.071
2014-08-01 15:00:00 PDT,+269.404,+1251.35,+279.539,+1229.23,+174.636,+795.695
2014-08-01 16:00:00 PDT,+340.649,+1722.37,+280.57,+1224.15,+247.046,+1292.69
2014-08-01 17:00:00 PDT,+289.192,+1368.82,+292.439,+1310.65,+177.144,+813.812
2014-08-01 18:00:00 PDT,+269.122,+1214.12,+280.681,+1217.53,+207.502,+1014.01
2014-08-01 19:00:00 PDT,+176.067,+584.137,+210.821,+751.487,+118.535,+404.663
2014-08-01 20:00:00 PDT,+127.307,+244.949,+135.68,+226.431,+78.8766,+132.457
2014-08-01 21:00:00 PDT,+127.792,+250.902,+139.542,+251.67,+81.0796,+144.444
2014-08-01 22:00:00 PDT,+124.158,+229.545,+136.681,+231.236,+86.8901,+185.446
2014-08-01 23:00:00 PDT,+118.576,+208.372,+132.491,+207.531,+77.5949,+125.033
2014-08-02 00:00:00 PDT,+110.14,+160.489,+126.48,+171.685,+73.3071,+98.9526
2014-08-02 01:00:00 PDT,+105.557,+138.831,+120.516,+145.83,+70.2182,+87.2503
2014-08-02 02:00:00 PDT,+104.739,+133.181,+120.332,+146.81,+70.3148,+88.7638
2014-08-02 03:00:00 PDT,+103.699,+125.353,+119.872,+146.229,+70.9102,+92.97
2014-08-02 04:00:00 PDT,+104.128,+130.096,+120.241,+146.715,+69.6097,+84.1657
2014-08-02 05:00:00 PDT,+103.574,+125.038,+118.853,+136.947,+69.361,+82.7051
2014-08-02 06:00:00 PDT,+103.616,+126.219,+120.177,+146.775,+69.816,+84.7438
2014-08-02 07:00:00 PDT,+105.441,+138.908,+122.618,+164.411,+71.5965,+96.1732
2014-08-02 08:00:00 PDT,+128.954,+302.055,+135.069,+244.014,+93.6296,+253.252
2014-08-02 09:00:00 PDT,+142.973,+397.882,+154.462,+377.586,+93.3145,+245.717
