# file...... VoltageJiggle.csv
# date...... Fri Jun 10 11:32:04 2016
# user...... samsung
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2014-07-30 00:00:00 PDT,+237.674,+240.623,+243.37,+2.01112
2014-07-30 01:00:00 PDT,+231.771,+236.671,+241.51,+3.31443
2014-07-30 02:00:00 PDT,+231.596,+236.692,+242.529,+4.2085
2014-07-30 03:00:00 PDT,+234.849,+238.584,+243.746,+3.48272
2014-07-30 04:00:00 PDT,+233.329,+237.576,+243.5,+4.07393
2014-07-30 05:00:00 PDT,+231.653,+236.496,+243.166,+4.79073
2014-07-30 06:00:00 PDT,+229.334,+235.258,+243.745,+6.09718
2014-07-30 07:00:00 PDT,+222.773,+231.049,+241.626,+7.32625
2014-07-30 08:00:00 PDT,+221.975,+229.88,+241.58,+8.06279
2014-07-30 09:00:00 PDT,+223.344,+231.302,+242.843,+8.17279
2014-07-30 10:00:00 PDT,+214.264,+224.719,+241.006,+10.7974
2014-07-30 11:00:00 PDT,+219.928,+229.008,+243.107,+9.96866
2014-07-30 12:00:00 PDT,+211.599,+221.762,+239.754,+11.5434
2014-07-30 13:00:00 PDT,+218.281,+227.555,+242.996,+10.68
2014-07-30 14:00:00 PDT,+207.209,+221.548,+239.076,+11.6132
2014-07-30 15:00:00 PDT,+211.326,+224.937,+242.183,+11.974
2014-07-30 16:00:00 PDT,+208.597,+220.006,+239.578,+12.4423
2014-07-30 17:00:00 PDT,+207.129,+222.813,+240.94,+12.4217
2014-07-30 18:00:00 PDT,+210.651,+224.773,+241.21,+11.3098
2014-07-30 19:00:00 PDT,+210.243,+225.13,+239.839,+10.5953
2014-07-30 20:00:00 PDT,+212.639,+225.658,+242.134,+11.2796
2014-07-30 21:00:00 PDT,+211.642,+226.099,+241.416,+11.0306
2014-07-30 22:00:00 PDT,+214.966,+227.362,+242.305,+10.6526
2014-07-30 23:00:00 PDT,+214.434,+227.375,+241.994,+10.6498
2014-07-31 00:00:00 PDT,+213.738,+227.023,+242.418,+11.3312
2014-07-31 01:00:00 PDT,+214.003,+226.054,+241.051,+10.8256
2014-07-31 02:00:00 PDT,+214.429,+225.751,+238.673,+9.08161
2014-07-31 03:00:00 PDT,+211.979,+225.63,+241.11,+11.4969
2014-07-31 04:00:00 PDT,+213.919,+225.736,+240.751,+10.8963
2014-07-31 05:00:00 PDT,+215.457,+227.264,+241.233,+10.5087
2014-07-31 06:00:00 PDT,+215.885,+227.613,+241.275,+10.4367
2014-07-31 07:00:00 PDT,+214.151,+226.677,+240.752,+10.7231
2014-07-31 08:00:00 PDT,+213.806,+225.752,+239.485,+10.2188
2014-07-31 09:00:00 PDT,+213.148,+224.429,+238.938,+10.2144
2014-07-31 10:00:00 PDT,+212.232,+224.622,+240.534,+11.1624
2014-07-31 11:00:00 PDT,+210.848,+223.847,+240.161,+11.4443
2014-07-31 12:00:00 PDT,+209.777,+223.498,+239.632,+11.297
2014-07-31 13:00:00 PDT,+208.196,+221.798,+238.019,+10.9753
2014-07-31 14:00:00 PDT,+208.711,+223.392,+240.25,+11.6741
2014-07-31 15:00:00 PDT,+204.546,+221.021,+237.25,+11.1112
2014-07-31 16:00:00 PDT,+204.579,+220.613,+238.865,+12.1872
2014-07-31 17:00:00 PDT,+204.166,+221.257,+237.104,+11.1149
2014-07-31 18:00:00 PDT,+211.498,+225.448,+241.117,+10.8514
2014-07-31 19:00:00 PDT,+210.65,+227.899,+241.148,+10.8087
2014-07-31 20:00:00 PDT,+215.084,+228.198,+240.73,+9.45666
2014-07-31 21:00:00 PDT,+214.899,+229.15,+243.058,+10.6577
2014-07-31 22:00:00 PDT,+215.548,+229.204,+242.125,+10.1044
2014-07-31 23:00:00 PDT,+214.6,+229.245,+244.065,+11.5982
2014-08-01 00:00:00 PDT,+216.004,+228.838,+242.27,+10.2037
2014-08-01 01:00:00 PDT,+216.786,+229.051,+243.069,+10.586
2014-08-01 02:00:00 PDT,+217.074,+229.054,+242.763,+10.3582
2014-08-01 03:00:00 PDT,+217.337,+229.116,+243.475,+10.6485
2014-08-01 04:00:00 PDT,+217.403,+228.773,+243.845,+11.0298
