# file...... TransformerLosses.csv
# date...... Mon Apr 08 16:16:03 2013
# user...... dwp0
# host...... (null)
# group..... class=transformer
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2012-06-01 00:00:00 PDT,+140.745,+259.885,+140.381,+252.775,+98.1451,+165.799
2012-06-01 01:00:00 PDT,+121.969,+144.606,+120.735,+150.795,+85.6008,+100.432
2012-06-01 02:00:00 PDT,+122.371,+146.219,+119.466,+142.233,+86.4414,+108.569
2012-06-01 03:00:00 PDT,+134.693,+239.308,+130.466,+213.339,+89.5161,+130.619
2012-06-01 04:00:00 PDT,+129.615,+202.24,+130.009,+214.855,+90.647,+136.078
2012-06-01 05:00:00 PDT,+127.158,+184.303,+125.925,+185.727,+88.3394,+120.572
2012-06-01 06:00:00 PDT,+171.268,+487.234,+165.624,+449.2,+107.435,+251.022
2012-06-01 07:00:00 PDT,+153.496,+356.068,+167.751,+468.143,+102.059,+202.503
2012-06-01 08:00:00 PDT,+135.824,+225.614,+129.919,+207.438,+90.9041,+129.658
2012-06-01 09:00:00 PDT,+133.862,+217.436,+128.825,+201.557,+94.8813,+157.997
2012-06-01 10:00:00 PDT,+136.592,+237.891,+138.084,+266,+97.2372,+172.989
2012-06-01 11:00:00 PDT,+127.589,+172.673,+123.179,+162.518,+89.0229,+117.08
2012-06-01 12:00:00 PDT,+127.521,+172.765,+122.997,+161.753,+89.048,+117.092
2012-06-01 13:00:00 PDT,+128.711,+181.133,+125.061,+177.719,+91.0469,+131.793
2012-06-01 14:00:00 PDT,+147.533,+315.543,+136.549,+249.521,+97.3983,+177.14
2012-06-01 15:00:00 PDT,+169.329,+459.179,+154.578,+374.314,+118.764,+324.071
2012-06-01 16:00:00 PDT,+169.393,+460.235,+150.041,+340.447,+111.54,+276.361
2012-06-01 17:00:00 PDT,+163.608,+420.024,+149.996,+342.095,+110.216,+263.545
2012-06-01 18:00:00 PDT,+150.25,+325.06,+144.975,+305.92,+98.4521,+179.366
2012-06-01 19:00:00 PDT,+140.673,+254.617,+140.522,+277.821,+96.4143,+163.712
2012-06-01 20:00:00 PDT,+133.81,+208.426,+131.689,+215.839,+98.4336,+177.301
2012-06-01 21:00:00 PDT,+137.434,+231.62,+134.72,+231.736,+98.0467,+171.54
2012-06-01 22:00:00 PDT,+134.1,+207.883,+131.152,+206.945,+95.091,+150.812
2012-06-01 23:00:00 PDT,+129.422,+180.562,+125.857,+176.467,+91.1735,+128.118
2012-06-02 00:00:00 PDT,+125.813,+159.966,+122.469,+158.569,+88.295,+111.598
2012-06-02 01:00:00 PDT,+125.542,+161.772,+124.592,+179.04,+89.5788,+121.084
2012-06-02 02:00:00 PDT,+130.383,+200.567,+137.168,+271.142,+93.4764,+148.389
2012-06-02 03:00:00 PDT,+137.396,+249.387,+128.673,+200.122,+91.7912,+141.519
2012-06-02 04:00:00 PDT,+135.405,+237.951,+139.581,+282.001,+97.7445,+178.849
2012-06-02 05:00:00 PDT,+131.048,+205.833,+131.581,+227.512,+92.4468,+142.318
2012-06-02 06:00:00 PDT,+171.357,+490.996,+155.946,+383.436,+102.53,+214.044
2012-06-02 07:00:00 PDT,+159.026,+395.656,+164.544,+445.964,+103.591,+216.32
2012-06-02 08:00:00 PDT,+135.223,+231.811,+127.804,+191.934,+89.4802,+121.754
2012-06-02 09:00:00 PDT,+135.158,+227.973,+133.434,+234.229,+95.9248,+163.796
2012-06-02 10:00:00 PDT,+135.637,+231.387,+139.508,+275.156,+96.1543,+164.04
2012-06-02 11:00:00 PDT,+128.877,+180.883,+123.893,+166.391,+89.863,+122.583
2012-06-02 12:00:00 PDT,+126.842,+165.167,+122.484,+157.514,+89.4689,+119.79
2012-06-02 13:00:00 PDT,+127.178,+166.925,+123.057,+162.786,+91.5595,+134.755
2012-06-02 14:00:00 PDT,+158.298,+390.253,+140.018,+270.428,+102.371,+212.024
2012-06-02 15:00:00 PDT,+181.999,+549.24,+164.137,+436.645,+117.607,+314.973
2012-06-02 16:00:00 PDT,+182.281,+554.416,+156.516,+384.153,+112.861,+283.5
2012-06-02 17:00:00 PDT,+145.628,+292.517,+138.635,+266.611,+100.789,+197.979
2012-06-02 18:00:00 PDT,+143.175,+285.692,+146.593,+320.64,+97.3101,+170.652
2012-06-02 19:00:00 PDT,+139.119,+252.326,+135.217,+241.006,+95.5399,+159.737
2012-06-02 20:00:00 PDT,+132.252,+199.082,+130.643,+210.071,+96.395,+163.628
2012-06-02 21:00:00 PDT,+134.346,+212.445,+132.928,+220.462,+94.1345,+145.105
2012-06-02 22:00:00 PDT,+132.96,+201.617,+130.829,+206.002,+93.8036,+142.773
2012-06-02 23:00:00 PDT,+130.302,+186.711,+125.763,+175.526,+91.9975,+134.394
2012-06-03 00:00:00 PDT,+126.143,+161.475,+122.345,+157.353,+88.7205,+114.781
2012-06-03 01:00:00 PDT,+127.865,+177.937,+128.55,+206.348,+92.7448,+144.154
2012-06-03 02:00:00 PDT,+127.456,+180.081,+129.657,+215.387,+89.3065,+119.067
2012-06-03 03:00:00 PDT,+143.854,+285.213,+132.277,+226.268,+97.9174,+185.225
2012-06-03 04:00:00 PDT,+175.266,+511.656,+167.623,+469.769,+111.95,+277.543
2012-06-03 05:00:00 PDT,+130.517,+201.947,+128.546,+204.733,+90.2836,+127.474
2012-06-03 06:00:00 PDT,+157.549,+393.106,+151.448,+355.077,+100.341,+197.951
2012-06-03 07:00:00 PDT,+158.142,+387.597,+164.087,+443.61,+106.68,+237.97
2012-06-03 08:00:00 PDT,+137.288,+237.493,+127.572,+190.034,+89.4524,+121.724
2012-06-03 09:00:00 PDT,+134.711,+224.493,+134.088,+239.564,+96.5898,+168.073
2012-06-03 10:00:00 PDT,+135.054,+227.616,+140.813,+284.676,+96.2509,+164.163
2012-06-03 11:00:00 PDT,+128.921,+180.928,+123.528,+163.522,+89.8193,+122.538
2012-06-03 12:00:00 PDT,+128.637,+177.827,+125.512,+180.165,+92.1652,+139.16
2012-06-03 13:00:00 PDT,+393.391,+2017.57,+374.823,+1870.06,+259.143,+1274.72
2012-06-03 14:00:00 PDT,+184.974,+566.365,+164.409,+439.914,+133.405,+420.098
2012-06-03 15:00:00 PDT,+645.786,+3712.94,+650.803,+3727.13,+430.548,+2419.95
2012-06-03 16:00:00 PDT,+456.996,+2438.15,+403.487,+2057.98,+308.923,+1613.1
2012-06-03 17:00:00 PDT,+177.455,+510.272,+170.955,+489.592,+126.863,+370.871
2012-06-03 18:00:00 PDT,+144.337,+293.264,+147.776,+328.957,+99.7885,+188.075
2012-06-03 19:00:00 PDT,+141.111,+266.782,+136.126,+246.448,+95.5003,+159.69
2012-06-03 20:00:00 PDT,+132.712,+202.426,+130.741,+210.075,+96.3497,+163.577
2012-06-03 21:00:00 PDT,+134.762,+216.16,+133.037,+220.574,+93.6246,+141.505
