# file...... Regulator_Reg1.csv
# date...... Mon Apr 08 16:16:03 2013
# user...... dwp0
# host...... (null)
# target.... regulator 54
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2012-06-01 00:00:00 PDT,1,1,1,+235618,-145543,+222699,-148752,+147515,-151486,+605833,-445781
2012-06-01 01:00:00 PDT,1,0,0,+101962,+899.752,+117237,+1416.8,+70514.5,+426.069,+289713,+2742.62
2012-06-01 02:00:00 PDT,1,0,0,+105946,+1067.31,+101439,+947.098,+86759.8,+710.733,+294145,+2725.14
2012-06-01 03:00:00 PDT,1,0,0,+224141,+4799.45,+192973,+3181.68,+120147,+809.182,+537261,+8790.32
2012-06-01 04:00:00 PDT,1,0,0,+177438,+2553.15,+195546,+3640.33,+123639,+1070.52,+496623,+7264
2012-06-01 05:00:00 PDT,1,0,0,+163756,+2390.63,+166769,+2714.69,+106302,+773.682,+436826,+5879
2012-06-01 06:00:00 PDT,2,0,0,+399148,+15596.6,+365945,+12081.5,+228604,+2977.57,+993697,+30655.6
2012-06-01 07:00:00 PDT,3,0,1,+316484,+7268.85,+379619,+14045.4,+187791,+2032.7,+883894,+23347
2012-06-01 08:00:00 PDT,3,0,1,+210677,+3908.73,+188230,+3517.22,+115680,+762.678,+514588,+8188.63
2012-06-01 09:00:00 PDT,2,0,1,+202010,+3601.1,+180850,+2983.26,+148468,+1624.68,+531327,+8209.03
2012-06-01 10:00:00 PDT,2,0,1,+214630,+3695.92,+244725,+5030.64,+165694,+2201.57,+625049,+10928.1
2012-06-01 11:00:00 PDT,2,0,1,+145839,+1956.45,+133664,+1636.13,+97124.9,+694.863,+376628,+4287.44
2012-06-01 12:00:00 PDT,2,0,1,+146144,+6529.87,+132478,+4827.34,+97099.8,+695.034,+375721,+12052.2
2012-06-01 13:00:00 PDT,2,0,1,+157950,+10249.5,+154626,+11118.1,+119825,+5916.1,+432401,+27283.7
2012-06-01 14:00:00 PDT,2,0,1,+288830,+7879.46,+232120,+4920,+170080,+2339.27,+691030,+15138.7
2012-06-01 15:00:00 PDT,3,0,1,+377645,+32682.5,+322174,+23494.4,+270930,+23930.7,+970750,+80107.6
2012-06-01 16:00:00 PDT,3,0,1,+379016,+41402.6,+297137,+34350.8,+244813,+29012.1,+920967,+104766
2012-06-01 17:00:00 PDT,3,0,1,+353260,+34852.6,+302667,+27980.2,+235357,+18102.2,+891284,+80935
2012-06-01 18:00:00 PDT,3,0,1,+296982,+7645.81,+273360,+6863.68,+170546,+1674.6,+740888,+16184.1
2012-06-01 19:00:00 PDT,3,0,1,+229684,+4177.11,+251084,+5689.4,+154359,+1757.3,+635126,+11623.8
2012-06-01 20:00:00 PDT,2,0,1,+187548,+2920.95,+195433,+3062.16,+167100,+2365.86,+550081,+8348.96
2012-06-01 21:00:00 PDT,2,0,1,+210947,+3796.12,+210043,+3707.08,+160252,+1993.98,+581242,+9497.18
2012-06-01 22:00:00 PDT,2,0,1,+184608,+2957.57,+184058,+2856.85,+137885,+1460.32,+506551,+7274.74
2012-06-01 23:00:00 PDT,2,0,1,+153724,+2105.06,+150304,+1983.79,+111833,+969.448,+415861,+5058.3
2012-06-02 00:00:00 PDT,2,0,1,+126007,+1426.99,+127702,+1522.81,+88900.7,+749.049,+342609,+3698.84
2012-06-02 01:00:00 PDT,2,0,1,+131668,+7007.91,+158684,+13472.2,+99971.1,+5666.95,+390324,+26147.1
2012-06-02 02:00:00 PDT,2,0,1,+183351,+19057,+237657,+36991.4,+138292,+14617.4,+559299,+70665.9
2012-06-02 03:00:00 PDT,2,0,1,+235556,+11955.4,+180450,+2899.04,+133016,+4842.68,+549023,+19697.1
2012-06-02 04:00:00 PDT,2,0,1,+225244,+18895,+257956,+19403.2,+166479,+11375.6,+649680,+49673.8
2012-06-02 05:00:00 PDT,2,0,1,+188891,+11230.9,+213881,+20810,+126930,+8144.36,+529702,+40185.2
2012-06-02 06:00:00 PDT,2,0,1,+401929,+24541.2,+325339,+17272.3,+202001,+9410.2,+929268,+51223.7
2012-06-02 07:00:00 PDT,3,0,1,+344737,+10650.8,+364903,+12568.6,+196702,+2137.3,+906342,+25356.7
2012-06-02 08:00:00 PDT,2,0,1,+218494,+4588.03,+170332,+2862.27,+105267,+502.019,+494094,+7952.32
