# file...... VoltageJiggle.csv
# date...... Mon Apr 08 16:16:03 2013
# user...... dwp0
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2012-06-01 00:00:00 PDT,+240.704,+243.102,+244.886,+1.46715
2012-06-01 01:00:00 PDT,+238.961,+239.73,+240.617,+0.34804
2012-06-01 02:00:00 PDT,+238.833,+239.788,+240.836,+0.532459
2012-06-01 03:00:00 PDT,+237.917,+239.136,+240.77,+0.830209
2012-06-01 04:00:00 PDT,+238.54,+239.185,+240.026,+0.39957
2012-06-01 05:00:00 PDT,+238.601,+239.345,+240.172,+0.39825
2012-06-01 06:00:00 PDT,+236.386,+238.346,+240.785,+1.18769
2012-06-01 07:00:00 PDT,+237.002,+239.443,+241.453,+1.35814
2012-06-01 08:00:00 PDT,+239.074,+240.645,+242.759,+0.852719
2012-06-01 09:00:00 PDT,+238.747,+240.099,+241.649,+0.640677
2012-06-01 10:00:00 PDT,+238.254,+239.809,+241.326,+0.763648
2012-06-01 11:00:00 PDT,+239.252,+240.519,+241.927,+0.662791
2012-06-01 12:00:00 PDT,+239.191,+240.465,+241.866,+0.670696
2012-06-01 13:00:00 PDT,+238.657,+240.226,+241.821,+0.818897
2012-06-01 14:00:00 PDT,+238.865,+239.769,+241,+0.547359
2012-06-01 15:00:00 PDT,+237.669,+239.22,+241.745,+0.860181
2012-06-01 16:00:00 PDT,+237.489,+239.281,+241.594,+0.898805
2012-06-01 17:00:00 PDT,+238.284,+239.315,+241.674,+0.726418
2012-06-01 18:00:00 PDT,+238.64,+240.023,+242.061,+0.679026
2012-06-01 19:00:00 PDT,+238.147,+240.289,+242.576,+1.11678
2012-06-01 20:00:00 PDT,+238.579,+240.111,+241.831,+0.851555
2012-06-01 21:00:00 PDT,+238.641,+239.985,+241.511,+0.65565
2012-06-01 22:00:00 PDT,+239.003,+240.187,+241.678,+0.658223
2012-06-01 23:00:00 PDT,+239.213,+240.418,+241.893,+0.710826
2012-06-02 00:00:00 PDT,+239.212,+240.591,+242.039,+0.790245
2012-06-02 01:00:00 PDT,+238.121,+240.26,+241.869,+1.12212
2012-06-02 02:00:00 PDT,+236.063,+239.386,+241.286,+1.61453
2012-06-02 03:00:00 PDT,+239.296,+240.022,+241.114,+0.437058
2012-06-02 04:00:00 PDT,+237.622,+239.46,+241.032,+0.896706
2012-06-02 05:00:00 PDT,+238.12,+239.828,+241.328,+0.911093
2012-06-02 06:00:00 PDT,+235.754,+238.786,+241.289,+1.55295
2012-06-02 07:00:00 PDT,+237.617,+239.457,+241.306,+1.03944
2012-06-02 08:00:00 PDT,+239.272,+240.167,+241.215,+0.448379
2012-06-02 09:00:00 PDT,+238.152,+239.878,+241.41,+0.788312
2012-06-02 10:00:00 PDT,+238.165,+239.818,+241.239,+0.835806
2012-06-02 11:00:00 PDT,+239.317,+240.47,+241.891,+0.626778
2012-06-02 12:00:00 PDT,+239.362,+240.593,+242.111,+0.805443
2012-06-02 13:00:00 PDT,+238.993,+240.492,+242.191,+0.963969
2012-06-02 14:00:00 PDT,+237.959,+239.463,+241.331,+0.929202
2012-06-02 15:00:00 PDT,+237.587,+238.929,+241.018,+0.893147
2012-06-02 16:00:00 PDT,+236.423,+238.769,+240.914,+1.11701
