# file...... VoltageJiggle.csv
# date...... Tue Mar 25 14:57:44 2014
# user...... mxh7
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2012-06-01 00:00:00 PDT,+239.5,+242.333,+246.493,+1.76111
2012-06-01 01:00:00 PDT,+224.886,+234.203,+241.845,+4.87508
2012-06-01 02:00:00 PDT,+236.119,+240.431,+246.657,+2.81928
2012-06-01 03:00:00 PDT,+236.299,+238.8,+239.995,+0.975666
2012-06-01 04:00:00 PDT,+235.048,+238.407,+240.203,+1.36787
2012-06-01 05:00:00 PDT,+236.617,+238.799,+240.234,+1.01029
2012-06-01 06:00:00 PDT,+232.241,+238.108,+241.228,+2.10059
2012-06-01 07:00:00 PDT,+228.03,+236.108,+240.547,+3.11381
2012-06-01 08:00:00 PDT,+227.393,+237.696,+242.482,+3.62695
2012-06-01 09:00:00 PDT,+232.678,+237.986,+241.687,+2.11865
2012-06-01 10:00:00 PDT,+231.306,+238.447,+241.859,+2.65946
2012-06-01 11:00:00 PDT,+224.849,+233.939,+241.741,+4.79456
2012-06-01 12:00:00 PDT,+236.541,+240.945,+245.182,+2.13385
2012-06-01 13:00:00 PDT,+229.605,+236.601,+241.005,+2.82186
2012-06-01 14:00:00 PDT,+220.428,+232.831,+240.641,+5.42038
2012-06-01 15:00:00 PDT,+227.756,+238.213,+245.294,+4.35477
2012-06-01 16:00:00 PDT,+220.628,+232.915,+241.503,+5.61995
2012-06-01 17:00:00 PDT,+229.902,+236.72,+240.607,+2.58354
2012-06-01 18:00:00 PDT,+229.436,+236.833,+240.304,+2.95719
2012-06-01 19:00:00 PDT,+233.825,+238.261,+242.895,+2.20294
2012-06-01 20:00:00 PDT,+221.474,+234.279,+240.712,+5.01891
2012-06-01 21:00:00 PDT,+231.279,+237.817,+242.923,+2.79076
2012-06-01 22:00:00 PDT,+229.393,+236.953,+240.758,+3.22265
2012-06-01 23:00:00 PDT,+234.746,+240.019,+246.61,+3.08843
2012-06-02 00:00:00 PDT,+235.715,+238.459,+240.121,+1.28155
2012-06-02 01:00:00 PDT,+236.143,+238.628,+240.511,+1.25501
2012-06-02 02:00:00 PDT,+237.07,+238.93,+240.078,+0.836358
2012-06-02 03:00:00 PDT,+235.208,+238.759,+240.076,+1.18528
2012-06-02 04:00:00 PDT,+235.412,+238.526,+240.222,+1.26843
2012-06-02 05:00:00 PDT,+236.8,+238.743,+240.373,+0.99532
2012-06-02 06:00:00 PDT,+236.729,+238.906,+240.296,+0.888999
2012-06-02 07:00:00 PDT,+235.42,+238.675,+240.997,+1.41531
2012-06-02 08:00:00 PDT,+234.767,+238.148,+241.103,+1.61637
2012-06-02 09:00:00 PDT,+224.035,+236.214,+244.041,+4.48
2012-06-02 10:00:00 PDT,+224.124,+235.895,+244.391,+5.04826
2012-06-02 11:00:00 PDT,+232.77,+239.386,+245.861,+3.51449
2012-06-02 12:00:00 PDT,+231.765,+238.039,+241.368,+2.25011
2012-06-02 13:00:00 PDT,+226.123,+236.224,+242.792,+3.97966
2012-06-02 14:00:00 PDT,+220.702,+235.575,+246.887,+6.76827
2012-06-02 15:00:00 PDT,+225.878,+238.642,+245.843,+4.85358
2012-06-02 16:00:00 PDT,+220.548,+234.839,+243.052,+6.03277
2012-06-02 17:00:00 PDT,+230.508,+236.803,+239.912,+2.51423
2012-06-02 18:00:00 PDT,+227.56,+235.752,+242.78,+4.00808
2012-06-02 19:00:00 PDT,+232.033,+236.256,+239.74,+2.25939
2012-06-02 20:00:00 PDT,+227.273,+236.476,+239.898,+3.19511
2012-06-02 21:00:00 PDT,+232.381,+238.711,+244.086,+2.65822
2012-06-02 22:00:00 PDT,+232.846,+237.452,+240.655,+2.37156
2012-06-02 23:00:00 PDT,+234.731,+238.239,+240.196,+1.59997
2012-06-03 00:00:00 PDT,+235.963,+238.662,+240.107,+1.17575
2012-06-03 01:00:00 PDT,+236.688,+238.881,+240.113,+0.959883
2012-06-03 02:00:00 PDT,+237.099,+238.986,+240.055,+0.823655
2012-06-03 03:00:00 PDT,+236.287,+238.773,+240.14,+1.00295
2012-06-03 04:00:00 PDT,+235.682,+238.5,+240.324,+1.27062
2012-06-03 05:00:00 PDT,+236.88,+238.913,+240.102,+0.837568
2012-06-03 06:00:00 PDT,+236.456,+238.973,+240.314,+0.922647
2012-06-03 07:00:00 PDT,+234.856,+238.453,+241.102,+1.57405
2012-06-03 08:00:00 PDT,+226.591,+235.596,+242.637,+4.07792
2012-06-03 09:00:00 PDT,+225.739,+235.875,+240.364,+3.64944
2012-06-03 10:00:00 PDT,+236.171,+240.968,+247.117,+2.29292
2012-06-03 11:00:00 PDT,+233.998,+239.14,+244.691,+2.61717
2012-06-03 12:00:00 PDT,+224.739,+235,+243.281,+4.53637
2012-06-03 13:00:00 PDT,+230,+239.223,+246.657,+3.12722
2012-06-03 14:00:00 PDT,+228.928,+237.258,+242.213,+3.08174
2012-06-03 15:00:00 PDT,+221.049,+232.06,+242.374,+5.95241
2012-06-03 16:00:00 PDT,+234.045,+239.395,+245.879,+2.29616
2012-06-03 17:00:00 PDT,+219.529,+232.348,+245.709,+6.86644
2012-06-03 18:00:00 PDT,+227.261,+238.378,+248.524,+4.63801
2012-06-03 19:00:00 PDT,+229.731,+237.092,+251.247,+5.24602
2012-06-03 20:00:00 PDT,+227.247,+236.299,+240.513,+3.2191
2012-06-03 21:00:00 PDT,+230.846,+236.802,+240.241,+2.81579
2012-06-03 22:00:00 PDT,+234.787,+238.873,+243.2,+1.89304
2012-06-03 23:00:00 PDT,+234.766,+238.151,+240.185,+1.51782
2012-06-04 00:00:00 PDT,+232.187,+237.938,+240.409,+2.23614
2012-06-04 01:00:00 PDT,+234.602,+237.591,+240.394,+1.6401
2012-06-04 02:00:00 PDT,+236.601,+238.947,+240.063,+0.881423
2012-06-04 03:00:00 PDT,+236.038,+238.735,+240.032,+1.03897
2012-06-04 04:00:00 PDT,+235.889,+238.561,+240.23,+1.13866
2012-06-04 05:00:00 PDT,+236.886,+238.84,+240.169,+0.887363
2012-06-04 06:00:00 PDT,+235.896,+238.777,+240.688,+1.1202
2012-06-04 07:00:00 PDT,+234.764,+238.452,+241.042,+1.55867
2012-06-04 08:00:00 PDT,+231.217,+237.616,+242.098,+2.58722
2012-06-04 09:00:00 PDT,+228.79,+235.903,+242.008,+3.61327
2012-06-04 10:00:00 PDT,+231.616,+239.648,+247.985,+4.53642
2012-06-04 11:00:00 PDT,+228.784,+236.934,+242.596,+3.31984
2012-06-04 12:00:00 PDT,+226.996,+235.11,+241.258,+3.5892
2012-06-04 13:00:00 PDT,+235.07,+241.127,+246.869,+2.43995
2012-06-04 14:00:00 PDT,+222.246,+234.999,+244.293,+5.13359
2012-06-04 15:00:00 PDT,+229.2,+237.513,+243.354,+2.63355
2012-06-04 16:00:00 PDT,+223.156,+233.856,+243.835,+5.64391
2012-06-04 17:00:00 PDT,+225.407,+236.246,+245.066,+4.25993
2012-06-04 18:00:00 PDT,+225.302,+235.323,+240.459,+3.56296
2012-06-04 19:00:00 PDT,+221.686,+233.442,+240.786,+5.19803
2012-06-04 20:00:00 PDT,+234.847,+238.731,+243.104,+1.87803
2012-06-04 21:00:00 PDT,+228.374,+236.036,+240.306,+3.30367
2012-06-04 22:00:00 PDT,+232.296,+238.829,+244.81,+2.92626
2012-06-04 23:00:00 PDT,+234.199,+238.077,+240.178,+1.66217
2012-06-05 00:00:00 PDT,+235.62,+238.611,+240.142,+1.19885
2012-06-05 01:00:00 PDT,+236.869,+238.891,+240.162,+0.923928
2012-06-05 02:00:00 PDT,+236.5,+238.989,+240.024,+0.869259
2012-06-05 03:00:00 PDT,+235.988,+238.758,+240.11,+1.11399
2012-06-05 04:00:00 PDT,+235.795,+238.566,+240.28,+1.23447
2012-06-05 05:00:00 PDT,+236.58,+238.812,+240.502,+1.0088
2012-06-05 06:00:00 PDT,+235.578,+239.034,+240.342,+1.22172
2012-06-05 07:00:00 PDT,+234.613,+238.59,+241.285,+1.69045
2012-06-05 08:00:00 PDT,+229.618,+236.741,+243.006,+3.35869
2012-06-05 09:00:00 PDT,+228.959,+235.597,+240.449,+3.24432
2012-06-05 10:00:00 PDT,+233.429,+239.496,+246.834,+3.86238
2012-06-05 11:00:00 PDT,+219.361,+233.991,+243.823,+5.8859
2012-06-05 12:00:00 PDT,+233.963,+240.419,+245.398,+2.30764
2012-06-05 13:00:00 PDT,+230.962,+236.492,+241.338,+3.01174
2012-06-05 14:00:00 PDT,+219.939,+231.71,+242.078,+6.27684
2012-06-05 15:00:00 PDT,+236.51,+239.748,+244.384,+1.45877
2012-06-05 16:00:00 PDT,+215.084,+230.134,+242.312,+7.53261
2012-06-05 17:00:00 PDT,+221.6,+234.947,+243.278,+4.80075
2012-06-05 18:00:00 PDT,+226.554,+235.78,+240.441,+3.26354
2012-06-05 19:00:00 PDT,+212.023,+231.359,+240.461,+7.60586
2012-06-05 20:00:00 PDT,+229.626,+237.256,+241.593,+2.83376
2012-06-05 21:00:00 PDT,+223.647,+234.706,+240.621,+4.53989
2012-06-05 22:00:00 PDT,+229.386,+236.285,+239.808,+2.61461
2012-06-05 23:00:00 PDT,+229.729,+236.156,+240.586,+2.92337
2012-06-06 00:00:00 PDT,+234.928,+239.683,+246.673,+3.39709
2012-06-06 01:00:00 PDT,+234.943,+238.341,+240.12,+1.47082
2012-06-06 02:00:00 PDT,+236.656,+238.894,+240.037,+0.901424
2012-06-06 03:00:00 PDT,+236.35,+238.78,+240.072,+0.960475
2012-06-06 04:00:00 PDT,+235.315,+238.545,+240.087,+1.2223
2012-06-06 05:00:00 PDT,+236.81,+238.799,+240.04,+0.878973
