# file...... Inverter_inverter2599.csv
# date...... Tue Mar 25 14:57:44 2014
# user...... mxh7
# host...... (null)
# target.... inverter 2256
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,power_A.real,power_A.imag,power_B.real,power_B.imag,power_C.real,power_C.imag
2012-06-01 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-01 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-01 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-01 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-01 04:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-01 05:00:00 PDT,+3585.38,+0,+0,+0,+0,+0
2012-06-01 06:00:00 PDT,+15344,+0,+0,+0,+0,+0
2012-06-01 07:00:00 PDT,+20400,+0,+0,+0,+0,+0
2012-06-01 08:00:00 PDT,+23630,+0,+0,+0,+0,+0
2012-06-01 09:00:00 PDT,+25500,+0,+0,+0,+0,+0
2012-06-01 10:00:00 PDT,+26642.3,+0,+0,+0,+0,+0
2012-06-01 11:00:00 PDT,+25857.3,+0,+0,+0,+0,+0
2012-06-01 12:00:00 PDT,+26522.4,+0,+0,+0,+0,+0
2012-06-01 13:00:00 PDT,+21951.5,+0,+0,+0,+0,+0
2012-06-01 14:00:00 PDT,+19158.8,+0,+0,+0,+0,+0
2012-06-01 15:00:00 PDT,+10174.8,+0,+0,+0,+0,+0
2012-06-01 16:00:00 PDT,+9402.82,+0,+0,+0,+0,+0
2012-06-01 17:00:00 PDT,+5032.34,+0,+0,+0,+0,+0
2012-06-01 18:00:00 PDT,+3496.82,+0,+0,+0,+0,+0
2012-06-01 19:00:00 PDT,+1117.07,+0,+0,+0,+0,+0
2012-06-01 20:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-01 21:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-01 22:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-01 23:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-02 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-02 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-02 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-02 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-02 04:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-02 05:00:00 PDT,+1457.36,+0,+0,+0,+0,+0
2012-06-02 06:00:00 PDT,+11157.7,+0,+0,+0,+0,+0
2012-06-02 07:00:00 PDT,+17899.4,+0,+0,+0,+0,+0
2012-06-02 08:00:00 PDT,+21904.9,+0,+0,+0,+0,+0
2012-06-02 09:00:00 PDT,+24610.6,+0,+0,+0,+0,+0
2012-06-02 10:00:00 PDT,+25840.6,+0,+0,+0,+0,+0
2012-06-02 11:00:00 PDT,+26727.8,+0,+0,+0,+0,+0
2012-06-02 12:00:00 PDT,+26134.6,+0,+0,+0,+0,+0
2012-06-02 13:00:00 PDT,+24908.9,+0,+0,+0,+0,+0
2012-06-02 14:00:00 PDT,+24299.6,+0,+0,+0,+0,+0
2012-06-02 15:00:00 PDT,+21836.9,+0,+0,+0,+0,+0
2012-06-02 16:00:00 PDT,+18466.8,+0,+0,+0,+0,+0
2012-06-02 17:00:00 PDT,+14594.4,+0,+0,+0,+0,+0
2012-06-02 18:00:00 PDT,+7645.94,+0,+0,+0,+0,+0
2012-06-02 19:00:00 PDT,+407.118,+0,+0,+0,+0,+0
2012-06-02 20:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-02 21:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-02 22:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-02 23:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-03 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-03 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-03 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-03 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-03 04:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-03 05:00:00 PDT,+2879.6,+0,+0,+0,+0,+0
2012-06-03 06:00:00 PDT,+14132.8,+0,+0,+0,+0,+0
2012-06-03 07:00:00 PDT,+20122.3,+0,+0,+0,+0,+0
2012-06-03 08:00:00 PDT,+23446.9,+0,+0,+0,+0,+0
2012-06-03 09:00:00 PDT,+25339.1,+0,+0,+0,+0,+0
2012-06-03 10:00:00 PDT,+26581.1,+0,+0,+0,+0,+0
2012-06-03 11:00:00 PDT,+27298.6,+0,+0,+0,+0,+0
2012-06-03 12:00:00 PDT,+27549.6,+0,+0,+0,+0,+0
2012-06-03 13:00:00 PDT,+27358.8,+0,+0,+0,+0,+0
2012-06-03 14:00:00 PDT,+26531,+0,+0,+0,+0,+0
2012-06-03 15:00:00 PDT,+25162.2,+0,+0,+0,+0,+0
2012-06-03 16:00:00 PDT,+22851.2,+0,+0,+0,+0,+0
2012-06-03 17:00:00 PDT,+19041.9,+0,+0,+0,+0,+0
2012-06-03 18:00:00 PDT,+11693.6,+0,+0,+0,+0,+0
2012-06-03 19:00:00 PDT,+1046.94,+0,+0,+0,+0,+0
2012-06-03 20:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-03 21:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-03 22:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-03 23:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-04 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-04 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-04 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-04 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-04 04:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-04 05:00:00 PDT,+2587.41,+0,+0,+0,+0,+0
2012-06-04 06:00:00 PDT,+13623.7,+0,+0,+0,+0,+0
2012-06-04 07:00:00 PDT,+19833.5,+0,+0,+0,+0,+0
2012-06-04 08:00:00 PDT,+23276.2,+0,+0,+0,+0,+0
2012-06-04 09:00:00 PDT,+25388.4,+0,+0,+0,+0,+0
2012-06-04 10:00:00 PDT,+26775.5,+0,+0,+0,+0,+0
2012-06-04 11:00:00 PDT,+27393.1,+0,+0,+0,+0,+0
2012-06-04 12:00:00 PDT,+27643.6,+0,+0,+0,+0,+0
2012-06-04 13:00:00 PDT,+27327.8,+0,+0,+0,+0,+0
2012-06-04 14:00:00 PDT,+26456.6,+0,+0,+0,+0,+0
2012-06-04 15:00:00 PDT,+24842,+0,+0,+0,+0,+0
2012-06-04 16:00:00 PDT,+22394.2,+0,+0,+0,+0,+0
2012-06-04 17:00:00 PDT,+18336.2,+0,+0,+0,+0,+0
2012-06-04 18:00:00 PDT,+10647.5,+0,+0,+0,+0,+0
2012-06-04 19:00:00 PDT,+900.661,+0,+0,+0,+0,+0
2012-06-04 20:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-04 21:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-04 22:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-04 23:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-05 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-05 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-05 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-05 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-05 04:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-05 05:00:00 PDT,+5059.02,+0,+0,+0,+0,+0
2012-06-05 06:00:00 PDT,+16645.4,+0,+0,+0,+0,+0
2012-06-05 07:00:00 PDT,+21834,+0,+0,+0,+0,+0
2012-06-05 08:00:00 PDT,+24324.2,+0,+0,+0,+0,+0
2012-06-05 09:00:00 PDT,+25968,+0,+0,+0,+0,+0
2012-06-05 10:00:00 PDT,+27135.1,+0,+0,+0,+0,+0
2012-06-05 11:00:00 PDT,+27961.7,+0,+0,+0,+0,+0
2012-06-05 12:00:00 PDT,+27038.7,+0,+0,+0,+0,+0
2012-06-05 13:00:00 PDT,+25629.5,+0,+0,+0,+0,+0
2012-06-05 14:00:00 PDT,+24919.5,+0,+0,+0,+0,+0
2012-06-05 15:00:00 PDT,+24322.9,+0,+0,+0,+0,+0
2012-06-05 16:00:00 PDT,+23189.2,+0,+0,+0,+0,+0
2012-06-05 17:00:00 PDT,+16540.2,+0,+0,+0,+0,+0
2012-06-05 18:00:00 PDT,+10849.2,+0,+0,+0,+0,+0
2012-06-05 19:00:00 PDT,+1342.82,+0,+0,+0,+0,+0
2012-06-05 20:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-05 21:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-05 22:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-05 23:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 04:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 05:00:00 PDT,+1407.39,+0,+0,+0,+0,+0
2012-06-06 06:00:00 PDT,+10780.6,+0,+0,+0,+0,+0
2012-06-06 07:00:00 PDT,+17882.8,+0,+0,+0,+0,+0
2012-06-06 08:00:00 PDT,+19607,+0,+0,+0,+0,+0
2012-06-06 09:00:00 PDT,+22204.3,+0,+0,+0,+0,+0
2012-06-06 10:00:00 PDT,+25757.9,+0,+0,+0,+0,+0
2012-06-06 11:00:00 PDT,+23510.3,+0,+0,+0,+0,+0
2012-06-06 12:00:00 PDT,+21195,+0,+0,+0,+0,+0
2012-06-06 13:00:00 PDT,+24534.1,+0,+0,+0,+0,+0
2012-06-06 14:00:00 PDT,+25504.2,+0,+0,+0,+0,+0
2012-06-06 15:00:00 PDT,+22049.1,+0,+0,+0,+0,+0
2012-06-06 16:00:00 PDT,+17217,+0,+0,+0,+0,+0
2012-06-06 17:00:00 PDT,+13161.3,+0,+0,+0,+0,+0
2012-06-06 18:00:00 PDT,+5175.15,+0,+0,+0,+0,+0
2012-06-06 19:00:00 PDT,+415.092,+0,+0,+0,+0,+0
2012-06-06 20:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 21:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 22:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 23:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-07 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-07 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-07 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-07 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-07 04:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-07 05:00:00 PDT,+2838.44,+0,+0,+0,+0,+0
2012-06-07 06:00:00 PDT,+10983.5,+0,+0,+0,+0,+0
2012-06-07 07:00:00 PDT,+18564.6,+0,+0,+0,+0,+0
2012-06-07 08:00:00 PDT,+22303.3,+0,+0,+0,+0,+0
2012-06-07 09:00:00 PDT,+23642.1,+0,+0,+0,+0,+0
2012-06-07 10:00:00 PDT,+24803.3,+0,+0,+0,+0,+0
2012-06-07 11:00:00 PDT,+26970.7,+0,+0,+0,+0,+0
2012-06-07 12:00:00 PDT,+25919,+0,+0,+0,+0,+0
2012-06-07 13:00:00 PDT,+27412.5,+0,+0,+0,+0,+0
2012-06-07 14:00:00 PDT,+26763.9,+0,+0,+0,+0,+0
2012-06-07 15:00:00 PDT,+25615.6,+0,+0,+0,+0,+0
2012-06-07 16:00:00 PDT,+23899.7,+0,+0,+0,+0,+0
2012-06-07 17:00:00 PDT,+20919.9,+0,+0,+0,+0,+0
2012-06-07 18:00:00 PDT,+15106,+0,+0,+0,+0,+0
2012-06-07 19:00:00 PDT,+2612.03,+0,+0,+0,+0,+0
2012-06-07 20:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-07 21:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-07 22:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-07 23:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-08 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-08 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-08 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-08 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-08 04:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-08 05:00:00 PDT,+2704.9,+0,+0,+0,+0,+0
2012-06-08 06:00:00 PDT,+13828.1,+0,+0,+0,+0,+0
2012-06-08 07:00:00 PDT,+19880.7,+0,+0,+0,+0,+0
2012-06-08 08:00:00 PDT,+23141.4,+0,+0,+0,+0,+0
2012-06-08 09:00:00 PDT,+25191,+0,+0,+0,+0,+0
2012-06-08 10:00:00 PDT,+26619.2,+0,+0,+0,+0,+0
2012-06-08 11:00:00 PDT,+27286,+0,+0,+0,+0,+0
2012-06-08 12:00:00 PDT,+27493.4,+0,+0,+0,+0,+0
