# file...... SwingKids_transformer.csv
# date...... Tue Apr 09 10:45:43 2013
# user...... dwp0
# host...... (null)
# group..... class=transformer AND groupid=swingKids
# trigger... (none)
# interval.. 60
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2012-06-03 00:00:00 PDT,+621585,-444832
2012-06-03 00:01:00 PDT,+617995,-441081
2012-06-03 00:02:00 PDT,+615396,-439251
2012-06-03 00:03:00 PDT,+614131,-439312
2012-06-03 00:04:00 PDT,+608720,-439607
2012-06-03 00:05:00 PDT,+584095,+10272.9
2012-06-03 00:06:00 PDT,+559670,+9378.91
2012-06-03 00:07:00 PDT,+521815,+8076.97
2012-06-03 00:08:00 PDT,+502936,+7503.22
2012-06-03 00:09:00 PDT,+470221,+6611.3
2012-06-03 00:10:00 PDT,+414386,+5275.26
2012-06-03 00:11:00 PDT,+404436,+5127.94
2012-06-03 00:12:00 PDT,+382044,+4622.61
2012-06-03 00:13:00 PDT,+371686,+4453.74
2012-06-03 00:14:00 PDT,+362588,+4227
2012-06-03 00:15:00 PDT,+339999,+3750.73
2012-06-03 00:16:00 PDT,+330271,+3575.25
2012-06-03 00:17:00 PDT,+320764,+3455.7
2012-06-03 00:18:00 PDT,+324645,+3546.22
2012-06-03 00:19:00 PDT,+319167,+3431.94
2012-06-03 00:20:00 PDT,+318259,+3416.57
2012-06-03 00:21:00 PDT,+317021,+3397.52
2012-06-03 00:22:00 PDT,+316143,+3383.69
2012-06-03 00:23:00 PDT,+318926,+3447.87
2012-06-03 00:24:00 PDT,+322313,+3488.27
2012-06-03 00:25:00 PDT,+321961,+3484.01
2012-06-03 00:26:00 PDT,+325130,+3511.84
2012-06-03 00:27:00 PDT,+320212,+3408.17
2012-06-03 00:28:00 PDT,+315180,+3309.94
2012-06-03 00:29:00 PDT,+313869,+3286.22
2012-06-03 00:30:00 PDT,+313091,+3272.83
2012-06-03 00:31:00 PDT,+312370,+3260.05
2012-06-03 00:32:00 PDT,+320268,+3420.98
2012-06-03 00:33:00 PDT,+315447,+3355.85
2012-06-03 00:34:00 PDT,+310457,+3296.47
2012-06-03 00:35:00 PDT,+309508,+3278.03
2012-06-03 00:36:00 PDT,+309088,+3286.91
2012-06-03 00:37:00 PDT,+312591,+3353.72
2012-06-03 00:38:00 PDT,+311787,+3337.89
2012-06-03 00:39:00 PDT,+311363,+3328.01
2012-06-03 00:40:00 PDT,+310741,+3316.5
2012-06-03 00:41:00 PDT,+309846,+3298.17
2012-06-03 00:42:00 PDT,+304979,+3194.49
2012-06-03 00:43:00 PDT,+299972,+3092.71
2012-06-03 00:44:00 PDT,+294859,+2995.07
2012-06-03 00:45:00 PDT,+294078,+2980.75
2012-06-03 00:46:00 PDT,+293089,+2961.6
2012-06-03 00:47:00 PDT,+296408,+3026.96
2012-06-03 00:48:00 PDT,+295830,+3014.34
2012-06-03 00:49:00 PDT,+295052,+2998.02
2012-06-03 00:50:00 PDT,+294295,+2980.58
2012-06-03 00:51:00 PDT,+289602,+2886.61
2012-06-03 00:52:00 PDT,+288468,+2864.34
2012-06-03 00:53:00 PDT,+287723,+2848.16
2012-06-03 00:54:00 PDT,+287062,+2833.36
2012-06-03 00:55:00 PDT,+286256,+2814.1
2012-06-03 00:56:00 PDT,+285444,+2798.14
2012-06-03 00:57:00 PDT,+285003,+2785.92
2012-06-03 00:58:00 PDT,+284454,+2772.27
2012-06-03 00:59:00 PDT,+288093,+2840.12
2012-06-03 01:00:00 PDT,+285774,+2796.76
2012-06-03 01:01:00 PDT,+275641,-1331.02
2012-06-03 01:02:00 PDT,+265642,-5338.14
2012-06-03 01:03:00 PDT,+255582,-9227.91
2012-06-03 01:04:00 PDT,+250690,-12937.9
2012-06-03 01:05:00 PDT,+241509,-16569.7
2012-06-03 01:06:00 PDT,+227857,-20160.2
2012-06-03 01:07:00 PDT,+219147,-23534.8
2012-06-03 01:08:00 PDT,+210943,-26774.9
2012-06-03 01:09:00 PDT,+202773,-29886.6
2012-06-03 01:10:00 PDT,+194860,-32865.6
2012-06-03 01:11:00 PDT,+188374,-35655.1
2012-06-03 01:12:00 PDT,+185304,-38310.9
2012-06-03 01:13:00 PDT,+182845,-40830.8
2012-06-03 01:14:00 PDT,+176744,-43252.6
2012-06-03 01:15:00 PDT,+170731,-45539.7
2012-06-03 01:16:00 PDT,+169940,-47625.3
2012-06-03 01:17:00 PDT,+165565,-49637.2
2012-06-03 01:18:00 PDT,+160555,-51498.4
2012-06-03 01:19:00 PDT,+155785,-53217.6
2012-06-03 01:20:00 PDT,+146156,-54881.6
2012-06-03 01:21:00 PDT,+132411,-56413.2
2012-06-03 01:22:00 PDT,+128846,-57693
2012-06-03 01:23:00 PDT,+121305,-58869.6
2012-06-03 01:24:00 PDT,+122910,-59785.8
2012-06-03 01:25:00 PDT,+120698,-60619.3
2012-06-03 01:26:00 PDT,+118462,-61310.6
2012-06-03 01:27:00 PDT,+116731,-61852.7
2012-06-03 01:28:00 PDT,+115462,-62244.2
2012-06-03 01:29:00 PDT,+114154,-62493
2012-06-03 01:30:00 PDT,+113495,-62587.9
2012-06-03 01:31:00 PDT,+117546,-62443.1
2012-06-03 01:32:00 PDT,+122045,-62187.5
2012-06-03 01:33:00 PDT,+122461,-61835.8
2012-06-03 01:34:00 PDT,+127863,-61287.5
2012-06-03 01:35:00 PDT,+128892,-60640.7
2012-06-03 01:36:00 PDT,+130600,-59840.2
2012-06-03 01:37:00 PDT,+127985,-58947.3
2012-06-03 01:38:00 PDT,+134505,-57777.7
2012-06-03 01:39:00 PDT,+142095,-56480.9
2012-06-03 01:40:00 PDT,+140758,-55175
2012-06-03 01:41:00 PDT,+139323,-53692.9
2012-06-03 01:42:00 PDT,+147132,-51932
2012-06-03 01:43:00 PDT,+155206,-50039.1
2012-06-03 01:44:00 PDT,+159561,-48073.3
2012-06-03 01:45:00 PDT,+159375,-46015.3
2012-06-03 01:46:00 PDT,+172949,-43633.8
2012-06-03 01:47:00 PDT,+178251,-41246.3
2012-06-03 01:48:00 PDT,+180219,-38809.7
2012-06-03 01:49:00 PDT,+186223,-36143.7
2012-06-03 01:50:00 PDT,+202079,-33191.9
2012-06-03 01:51:00 PDT,+217122,-30083.3
2012-06-03 01:52:00 PDT,+228407,-26913.4
2012-06-03 01:53:00 PDT,+235730,-23705.7
2012-06-03 01:54:00 PDT,+243414,-20365.1
2012-06-03 01:55:00 PDT,+260251,-16762.6
2012-06-03 01:56:00 PDT,+268430,-13191.1
2012-06-03 01:57:00 PDT,+276522,-9446.13
2012-06-03 01:58:00 PDT,+290112,-5544.39
2012-06-03 01:59:00 PDT,+295202,-1611.2
2012-06-03 02:00:00 PDT,+308549,+2584.22
2012-06-03 02:01:00 PDT,+345037,+17754.6
2012-06-03 02:02:00 PDT,+376066,+32405.3
