# file...... VoltageJiggle.csv
# date...... Wed Jun 05 11:34:40 2013
# user...... dwp0
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2012-06-06 00:00:00 PDT,+239.5,+242.333,+246.493,+1.76111
2012-06-06 01:00:00 PDT,+236.89,+238.949,+240.109,+0.902707
2012-06-06 02:00:00 PDT,+236.855,+238.931,+240.025,+0.834426
2012-06-06 03:00:00 PDT,+233.588,+238.044,+240.973,+1.91699
2012-06-06 04:00:00 PDT,+231.061,+237.422,+240.908,+2.55083
2012-06-06 05:00:00 PDT,+235.246,+238.512,+240.284,+1.32261
2012-06-06 06:00:00 PDT,+232.181,+237.248,+240.561,+2.15315
2012-06-06 07:00:00 PDT,+231.629,+237.27,+240.283,+2.36633
2012-06-06 08:00:00 PDT,+234.868,+238.325,+240.14,+1.42363
2012-06-06 09:00:00 PDT,+234.206,+237.877,+240.153,+1.588
2012-06-06 10:00:00 PDT,+234.561,+238.311,+240.051,+1.57696
2012-06-06 11:00:00 PDT,+235.718,+238.526,+240.377,+1.28071
2012-06-06 12:00:00 PDT,+234.448,+238.387,+240.207,+1.59096
2012-06-06 13:00:00 PDT,+233.783,+237.801,+240.199,+1.89434
2012-06-06 14:00:00 PDT,+235.065,+239.191,+244.46,+2.29082
2012-06-06 15:00:00 PDT,+226.876,+234.982,+240.235,+3.67852
2012-06-06 16:00:00 PDT,+228.588,+236.285,+240.474,+2.92798
2012-06-06 17:00:00 PDT,+231.627,+236.806,+240.054,+2.18913
2012-06-06 18:00:00 PDT,+228.499,+236.587,+240.111,+2.99668
2012-06-06 19:00:00 PDT,+233.364,+237.527,+240.284,+2.04385
2012-06-06 20:00:00 PDT,+234.194,+237.826,+240.178,+1.6082
2012-06-06 21:00:00 PDT,+233.539,+237.854,+240.208,+1.87776
2012-06-06 22:00:00 PDT,+233.012,+237.999,+240.099,+1.8502
2012-06-06 23:00:00 PDT,+234.641,+238.333,+240.131,+1.49201
2012-06-07 00:00:00 PDT,+236.243,+238.726,+240.132,+1.09057
2012-06-07 01:00:00 PDT,+236.652,+238.767,+240.425,+1.10619
2012-06-07 02:00:00 PDT,+236.842,+238.931,+240.029,+0.841588
2012-06-07 03:00:00 PDT,+227.788,+237.114,+241.461,+3.60781
2012-06-07 04:00:00 PDT,+231.467,+237.525,+240.476,+2.44316
2012-06-07 05:00:00 PDT,+232.857,+238.096,+240.501,+2.00325
2012-06-07 06:00:00 PDT,+232.841,+237.029,+240.498,+2.07224
2012-06-07 07:00:00 PDT,+234.097,+239.139,+244.861,+2.61281
2012-06-07 08:00:00 PDT,+234.532,+238.369,+240.211,+1.60699
2012-06-07 09:00:00 PDT,+233.783,+237.831,+240.181,+1.64153
2012-06-07 10:00:00 PDT,+233.806,+238.22,+240.031,+1.69699
2012-06-07 11:00:00 PDT,+235.718,+238.526,+240.377,+1.28071
2012-06-07 12:00:00 PDT,+234.868,+238.43,+240.268,+1.50875
2012-06-07 13:00:00 PDT,+234.234,+238.145,+240.379,+1.71584
2012-06-07 14:00:00 PDT,+231.601,+237.519,+240.077,+2.28998
2012-06-07 15:00:00 PDT,+231.498,+238.367,+244.102,+2.9247
2012-06-07 16:00:00 PDT,+234.087,+238.532,+243.861,+2.53599
2012-06-07 17:00:00 PDT,+233.848,+238.728,+243.646,+2.29852
2012-06-07 18:00:00 PDT,+230.523,+237.571,+240.088,+2.43556
