# file...... Voltage_675.csv
# date...... Thu Aug 09 14:20:03 2012
# user...... dwp0
# host...... (null)
# target.... node 48
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2384.55,-82.2195,-1280.16,-2067.76,-1162.05,+2117.45
2000-01-01 00:01:00 PST,+2369.16,-81.8568,-1280.37,-2067.68,-1154.84,+2104.18
2000-01-01 00:02:00 PST,+2353.81,-81.4503,-1280.56,-2067.59,-1147.63,+2090.92
2000-01-01 00:03:00 PST,+2336.79,-81.605,-1282.28,-2066.14,-1141.24,+2077.86
2000-01-01 00:04:00 PST,+2308.56,-104.687,-1285.06,-2067.98,-1108.99,+2052.08
2000-01-01 00:05:00 PST,+2292,-101.833,-1287.1,-2061.88,-1103.29,+2040.82
2000-01-01 00:06:00 PST,+2276.24,-96.3753,-1288.5,-2059.36,-1104.01,+2031.1
2000-01-01 00:07:00 PST,+2275.47,-78.9347,-1280.68,-2066.96,-1110.39,+2023.93
2000-01-01 00:08:00 PST,+2248.5,-88.1158,-1287.54,-2064.96,-1104.93,+2007.07
2000-01-01 00:09:00 PST,+2236.17,-89.1269,-1283.1,-2076.44,-1098.72,+1990.06
2000-01-01 00:10:00 PST,+2228.42,-78.9042,-1277.95,-2075.55,-1091.08,+1979.97
2000-01-01 00:11:00 PST,+2230.25,-74.6025,-1277.65,-2074.94,-1088.13,+1966.93
2000-01-01 00:12:00 PST,+2240.64,-60.767,-1272.83,-2067.56,-1082.05,+1959.9
2000-01-01 00:13:00 PST,+2226.4,-62.2768,-1271.47,-2068.45,-1068.38,+1944.49
2000-01-01 00:14:00 PST,+2221.98,-67.496,-1272.76,-2068.32,-1056.4,+1928.97
2000-01-01 00:15:00 PST,+2221.93,-69.9661,-1271.42,-2072.53,-1049.62,+1914.56
2000-01-01 00:16:00 PST,+2192.86,-40.6066,-1229.19,-2056.29,-1050.51,+1868.73
2000-01-01 00:17:00 PST,+2193.23,-32.1631,-1231.86,-2045.46,-1058.92,+1875.01
2000-01-01 00:18:00 PST,+2195.3,-29.754,-1231.39,-2044.22,-1059.91,+1875.88
2000-01-01 00:19:00 PST,+2198.37,-27.6641,-1229.05,-2049.21,-1060.6,+1875.39
2000-01-01 00:20:00 PST,+2198.99,-35.769,-1224.92,-2062.25,-1058.52,+1869.82
2000-01-01 00:21:00 PST,+2199.43,-34.9343,-1225.1,-2060.39,-1056.25,+1869.86
2000-01-01 00:22:00 PST,+2193.83,-41.5042,-1229.06,-2054.49,-1045.74,+1867.33
2000-01-01 00:23:00 PST,+2178.95,-61.4601,-1260.96,-2027.92,-1037.01,+1884.78
2000-01-01 00:24:00 PST,+2170.05,-71.4102,-1263.91,-2026.22,-1031.12,+1880.74
2000-01-01 00:25:00 PST,+2167.98,-68.9667,-1265.6,-2021.79,-1038.23,+1884.05
2000-01-01 00:26:00 PST,+2181.97,-69.6714,-1253.8,-2054.07,-1045.39,+1877.71
2000-01-01 00:27:00 PST,+2187.01,-42.8769,-1233.9,-2046.25,-1050.82,+1869.18
2000-01-01 00:28:00 PST,+2195.21,-38.1548,-1228.12,-2057.42,-1054.68,+1869.46
2000-01-01 00:29:00 PST,+2198.55,-32.604,-1227.1,-2050.31,-1050.37,+1873.22
2000-01-01 00:30:00 PST,+2203.76,-28.019,-1223.76,-2051.17,-1046.41,+1873.4
2000-01-01 00:31:00 PST,+2198.48,-34.1229,-1225.32,-2052.93,-1045.86,+1870.93
2000-01-01 00:32:00 PST,+2196.81,-33.7471,-1227.36,-2052.62,-1049.74,+1871.34
2000-01-01 00:33:00 PST,+2193.32,-33.0289,-1230.34,-2052.26,-1059.79,+1872.91
2000-01-01 00:34:00 PST,+2189.71,-43.6337,-1231.47,-2054.13,-1048.05,+1866.72
2000-01-01 00:35:00 PST,+2178.48,-42.2996,-1242.2,-2024.37,-1041.67,+1872.64
2000-01-01 00:36:00 PST,+2178.06,-64.3328,-1259.05,-2029.35,-1035.05,+1883.46
2000-01-01 00:37:00 PST,+2174.75,-66.5644,-1261.08,-2024.39,-1033.7,+1883.21
2000-01-01 00:38:00 PST,+2183.65,-49.9637,-1259.27,-2020.31,-1048.18,+1892.02
2000-01-01 00:39:00 PST,+2188.77,-56.2396,-1253.01,-2048.38,-1053.25,+1883.64
2000-01-01 00:40:00 PST,+2188.85,-33.3941,-1235.81,-2036.05,-1053.31,+1875.04
2000-01-01 00:41:00 PST,+2199.65,-30.6642,-1226.75,-2043.41,-1043.75,+1873.61
2000-01-01 00:42:00 PST,+2199.77,-37.7526,-1223.17,-2055.61,-1040.01,+1867.86
2000-01-01 00:43:00 PST,+2197.39,-38.4437,-1224.13,-2057.41,-1044.14,+1867.83
2000-01-01 00:44:00 PST,+2194.16,-43.2447,-1225.35,-2055.25,-1037.22,+1865.64
2000-01-01 00:45:00 PST,+2178.81,-46.0852,-1237.67,-2034.65,-1039.7,+1869.45
2000-01-01 00:46:00 PST,+2173.53,-62.1237,-1250.04,-2025.21,-1037.27,+1865.86
2000-01-01 00:47:00 PST,+2185.62,-70.8717,-1263.4,-2007.07,-1010.71,+1879.9
2000-01-01 00:48:00 PST,+2174.54,-82.1338,-1267.67,-2015.9,-1020.3,+1875.56
2000-01-01 00:49:00 PST,+2182.22,-75.0709,-1265.34,-2013.41,-1022.6,+1878.43
2000-01-01 00:50:00 PST,+2186.39,-63.3118,-1263.53,-2010.86,-1033.46,+1885.66
2000-01-01 00:51:00 PST,+2183.22,-72.8466,-1260.96,-2041.15,-1051.04,+1880.06
2000-01-01 00:52:00 PST,+2188.19,-74.0587,-1255.81,-2053.63,-1047.75,+1877.49
2000-01-01 00:53:00 PST,+2206.41,-64.7801,-1244.52,-2059.01,-1032.63,+1876.18
2000-01-01 00:54:00 PST,+2220.34,-54.2076,-1237.9,-2055.84,-1024.49,+1878.06
2000-01-01 00:55:00 PST,+2216.12,-52.8206,-1241.6,-2041.26,-1020.27,+1881.23
2000-01-01 00:56:00 PST,+2209.06,-55.2968,-1246.52,-2040.83,-1030.26,+1882.51
2000-01-01 00:57:00 PST,+2187.9,-67.9531,-1261.27,-2040.56,-1049.68,+1881.44
2000-01-01 00:58:00 PST,+2192.39,-61.9278,-1260.22,-2030.48,-1045.8,+1884.33
2000-01-01 00:59:00 PST,+2192.4,-62.3111,-1260.46,-2033.81,-1047.73,+1884.54
2000-01-01 01:00:00 PST,+2196.61,-50.7971,-1260.1,-2028.31,-1057.77,+1891.32
2000-01-01 01:01:00 PST,+2203.83,-48.4349,-1252.88,-2033.49,-1051.69,+1890.54
2000-01-01 01:02:00 PST,+2190.35,-69.0891,-1256.18,-2038.46,-1036.42,+1879.65
2000-01-01 01:03:00 PST,+2181.59,-91.8427,-1254.59,-2054.79,-1021.86,+1867.62
2000-01-01 01:04:00 PST,+2171.22,-101.855,-1259.58,-2050.14,-1009.79,+1863.58
2000-01-01 01:05:00 PST,+2163.66,-103.996,-1265.9,-2036.4,-1006.61,+1863.93
2000-01-01 01:06:00 PST,+2177.11,-93.9398,-1261.26,-2024.18,-995.658,+1865.65
2000-01-01 01:07:00 PST,+2181.68,-85.7932,-1270.85,-2012.8,-1023.61,+1877.04
2000-01-01 01:08:00 PST,+2187.58,-75.7607,-1270.96,-2012.13,-1037.12,+1882.26
2000-01-01 01:09:00 PST,+2191.35,-75.4433,-1266.82,-2030.77,-1047.9,+1880.94
2000-01-01 01:10:00 PST,+2202.98,-66.9079,-1260.54,-2038.55,-1053.09,+1883.39
2000-01-01 01:11:00 PST,+2209.08,-59.3956,-1257.82,-2031.34,-1049.35,+1887.88
2000-01-01 01:12:00 PST,+2218.54,-60.5291,-1249.16,-2040.68,-1037.36,+1883.41
2000-01-01 01:13:00 PST,+2216.12,-58.9085,-1251.12,-2039.36,-1042.52,+1885
2000-01-01 01:14:00 PST,+2219.95,-55.208,-1247.68,-2035.52,-1031.76,+1886.12
2000-01-01 01:15:00 PST,+2211.54,-67.1069,-1252.22,-2047.51,-1034.56,+1879.78
2000-01-01 01:16:00 PST,+2203.74,-74.5018,-1255.3,-2047.3,-1033.03,+1876.84
2000-01-01 01:17:00 PST,+2197.5,-84.6405,-1257.83,-2041.9,-1018.89,+1870.07
2000-01-01 01:18:00 PST,+2196.49,-85.2334,-1260.93,-2031.62,-1012.99,+1869.8
2000-01-01 01:19:00 PST,+2190.96,-85.8224,-1265.96,-2020.43,-1013.67,+1871.78
2000-01-01 01:20:00 PST,+2180.55,-95.1984,-1273.32,-2019.49,-1019.18,+1870.3
2000-01-01 01:21:00 PST,+2193.61,-86.7948,-1265.36,-2017.78,-1006.98,+1871.59
2000-01-01 01:22:00 PST,+2193.09,-86.8777,-1262.44,-2028.73,-1023.75,+1872.96
2000-01-01 01:23:00 PST,+2178.26,-98.5907,-1268.16,-2038.84,-1033.55,+1870.74
2000-01-01 01:24:00 PST,+2185.89,-79.9748,-1267.16,-2029.3,-1042.16,+1882.79
2000-01-01 01:25:00 PST,+2186.75,-73.2309,-1267.95,-2025.27,-1045.77,+1885.25
2000-01-01 01:26:00 PST,+2194.89,-75.3996,-1262.17,-2026.16,-1027.49,+1880.22
