# file...... SwingKids_regulator.csv
# date...... Tue Feb 14 11:14:57 2017
# user...... brendanlewis
# host...... (null)
# group..... class=regulator AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2011-05-01 00:00:00 PDT,+1.94087e+06,+19260.1
2011-05-01 01:00:00 PDT,+1.76291e+06,-55012.8
2011-05-01 02:00:00 PDT,+1.68118e+06,-93726.2
2011-05-01 03:00:00 PDT,+1.65458e+06,-112688
2011-05-01 04:00:00 PDT,+1.61185e+06,-137179
2011-05-01 05:00:00 PDT,+1.64747e+06,-134395
2011-05-01 06:00:00 PDT,+1.73515e+06,-103791
2011-05-01 07:00:00 PDT,+1.83956e+06,-66983.2
2011-05-01 08:00:00 PDT,+1.93668e+06,-32388.2
2011-05-01 09:00:00 PDT,+2.17219e+06,+52939.4
2011-05-01 10:00:00 PDT,+2.36603e+06,+124701
2011-05-01 11:00:00 PDT,+2.44108e+06,+152861
2011-05-01 12:00:00 PDT,+2.41469e+06,+142935
2011-05-01 13:00:00 PDT,+2.39523e+06,+135634
2011-05-01 14:00:00 PDT,+2.39245e+06,+134591
2011-05-01 15:00:00 PDT,+2.21829e+06,+69881.5
2011-05-01 16:00:00 PDT,+2.10224e+06,+27382.6
2011-05-01 17:00:00 PDT,+2.06301e+06,+13130.7
2011-05-01 18:00:00 PDT,+2.07423e+06,+17198.2
2011-05-01 19:00:00 PDT,+2.14003e+06,+41166.3
2011-05-01 20:00:00 PDT,+2.13443e+06,+39121.8
2011-05-01 21:00:00 PDT,+2.19036e+06,+59606.5
2011-05-01 22:00:00 PDT,+2.27968e+06,+92563
2011-05-01 23:00:00 PDT,+2.23923e+06,+77602
2011-05-02 00:00:00 PDT,+2.0518e+06,+9066.42
2011-05-02 01:00:00 PDT,+1.90855e+06,-42442.8
2011-05-02 02:00:00 PDT,+1.83251e+06,-69479.8
2011-05-02 03:00:00 PDT,+1.81278e+06,-76463
2011-05-02 04:00:00 PDT,+1.7761e+06,-89402.9
2011-05-02 05:00:00 PDT,+1.80572e+06,-78954.5
2011-05-02 06:00:00 PDT,+1.87477e+06,-54479.2
2011-05-02 07:00:00 PDT,+2.07843e+06,+18724.5
2011-05-02 08:00:00 PDT,+2.30895e+06,+103425
2011-05-02 09:00:00 PDT,+2.40218e+06,+138240
2011-05-02 10:00:00 PDT,+2.49243e+06,+172247
2011-05-02 11:00:00 PDT,+2.53955e+06,+190125
2011-05-02 12:00:00 PDT,+2.4508e+06,+156523
2011-05-02 13:00:00 PDT,+2.4952e+06,+173297
2011-05-02 14:00:00 PDT,+2.37716e+06,+128863
2011-05-02 15:00:00 PDT,+2.41052e+06,+141370
2011-05-02 16:00:00 PDT,+2.32009e+06,+107569
2011-05-02 17:00:00 PDT,+2.33124e+06,+111717
2011-05-02 18:00:00 PDT,+2.44247e+06,+153384
2011-05-02 19:00:00 PDT,+2.36742e+06,+125221
2011-05-02 20:00:00 PDT,+2.32567e+06,+109643
2011-05-02 21:00:00 PDT,+2.4272e+06,+147635
2011-05-02 22:00:00 PDT,+2.52154e+06,+183282
2011-05-02 23:00:00 PDT,+2.39801e+06,+136676
2011-05-03 00:00:00 PDT,+2.10364e+06,+27892.4
2011-05-03 01:00:00 PDT,+1.93527e+06,-32891.4
2011-05-03 02:00:00 PDT,+1.81842e+06,-74469
2011-05-03 03:00:00 PDT,+1.81701e+06,-74967.6
2011-05-03 04:00:00 PDT,+1.80713e+06,-78456.2
2011-05-03 05:00:00 PDT,+1.81137e+06,-76961.4
2011-05-03 06:00:00 PDT,+1.85928e+06,-59985.3
2011-05-03 07:00:00 PDT,+2.10084e+06,+26872.9
2011-05-03 08:00:00 PDT,+2.39245e+06,+134591
2011-05-03 09:00:00 PDT,+2.47995e+06,+167525
2011-05-03 10:00:00 PDT,+2.45358e+06,+157570
2011-05-03 11:00:00 PDT,+2.46746e+06,+162807
2011-05-03 12:00:00 PDT,+2.35072e+06,+118984
2011-05-03 13:00:00 PDT,+2.32567e+06,+109643
2011-05-03 14:00:00 PDT,+2.27411e+06,+90496.7
2011-05-03 15:00:00 PDT,+2.29362e+06,+97732.4
2011-05-03 16:00:00 PDT,+2.22807e+06,+73482.9
2011-05-03 17:00:00 PDT,+2.24482e+06,+79662.8
2011-05-03 18:00:00 PDT,+2.31592e+06,+106015
2011-05-03 19:00:00 PDT,+2.26853e+06,+88431.2
2011-05-03 20:00:00 PDT,+2.23923e+06,+77602.1
2011-05-03 21:00:00 PDT,+2.21131e+06,+67310.8
2011-05-03 22:00:00 PDT,+2.42858e+06,+148157
