# file...... OverheadLosses.csv
# date...... Tue Feb 14 11:14:57 2017
# user...... brendanlewis
# host...... (null)
# group..... class=overhead_line
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2011-05-01 00:00:00 PDT,+11098.4,+25320.8,+4408.85,+10389.8,+12546.4,+17077.9
2011-05-01 01:00:00 PDT,+9317.02,+20918,+3590.96,+8873.5,+10281,+13945.7
2011-05-01 02:00:00 PDT,+8535.61,+18975,+3226.31,+8221.93,+9276.25,+12574.1
2011-05-01 03:00:00 PDT,+8250.63,+18251.1,+3087.69,+7994.34,+8897.51,+12062.5
2011-05-01 04:00:00 PDT,+7850.42,+17245.9,+2895.56,+7670.46,+8373.9,+11358.1
2011-05-01 05:00:00 PDT,+8072.12,+17763.6,+2988.52,+7871.83,+8633.32,+11711.9
2011-05-01 06:00:00 PDT,+8783.04,+19505.3,+3313.96,+8473.77,+9528.53,+12925.9
2011-05-01 07:00:00 PDT,+9681.14,+21708.1,+3723.55,+9238.84,+10659.9,+14472.7
2011-05-01 08:00:00 PDT,+10567.1,+23883,+4128.32,+9998.02,+11776,+16010.3
2011-05-01 09:00:00 PDT,+12919.7,+29661.5,+5194.37,+12031.9,+14737.4,+20134.9
2011-05-01 10:00:00 PDT,+15075.2,+34954.7,+6162.23,+13914,+17445.4,+23951.2
2011-05-01 11:00:00 PDT,+15963.5,+37134.8,+6559.08,+14694.1,+18559.5,+25531.3
2011-05-01 12:00:00 PDT,+15647.7,+36359.9,+6418.12,+14416.5,+18163.6,+24969.1
2011-05-01 13:00:00 PDT,+15417.3,+35794.3,+6315.17,+14214.1,+17874.6,+24559.2
2011-05-01 14:00:00 PDT,+15384.5,+35713.9,+6300.53,+14185.4,+17833.5,+24500.9
2011-05-01 15:00:00 PDT,+13414.4,+30876.4,+5417.14,+12462.3,+15359.3,+21008.1
2011-05-01 16:00:00 PDT,+12190.6,+27870.5,+4865.2,+11399,+13820.1,+18851.2
2011-05-01 17:00:00 PDT,+11793,+26893.8,+4685.26,+11054.8,+13319.7,+18153.1
2011-05-01 18:00:00 PDT,+11905.8,+27170.9,+4736.35,+11152.4,+13461.7,+18351
2011-05-01 19:00:00 PDT,+12581.3,+28830.2,+5041.7,+11737.9,+14311.7,+19538.6
2011-05-01 20:00:00 PDT,+12523,+28686.9,+5015.37,+11687.2,+14238.3,+19435.9
2011-05-01 21:00:00 PDT,+13113.3,+30137,+5281.61,+12200.2,+14980.8,+20476.5
2011-05-01 22:00:00 PDT,+14090.4,+32536.9,+5720.95,+13052.2,+16208.9,+22204.2
2011-05-01 23:00:00 PDT,+13642.7,+31437.3,+5519.84,+12661.4,+15646.4,+21411.7
2011-05-02 00:00:00 PDT,+11680.8,+26618.2,+4634.43,+10957.9,+13178.5,+17956.3
2011-05-02 01:00:00 PDT,+10305.5,+23240.6,+4009.01,+9773.42,+11446.4,+15555.1
2011-05-02 02:00:00 PDT,+9618.76,+21555,+3695.13,+9185.55,+10581.3,+14364.8
2011-05-02 03:00:00 PDT,+9445.4,+21129.7,+3616.14,+9037.55,+10362.9,+14065.4
2011-05-02 04:00:00 PDT,+9128.57,+20352.5,+3471.58,+8767.54,+9963.78,+13519.4
2011-05-02 05:00:00 PDT,+9383.95,+20978.9,+3588.13,+8985.14,+10285.5,+13959.4
2011-05-02 06:00:00 PDT,+9996.73,+22482.6,+3867.97,+9508.79,+11057.5,+15019.2
2011-05-02 07:00:00 PDT,+11948.3,+27275.3,+4755.57,+11189.2,+13515.2,+18425.6
2011-05-02 08:00:00 PDT,+14419.8,+33345.6,+5868.69,+13340,+16622.6,+22787.9
2011-05-02 09:00:00 PDT,+15499.3,+35995.8,+6351.85,+14286.2,+17977.5,+24705.2
2011-05-02 10:00:00 PDT,+16588.5,+38668.2,+6837.71,+15244.4,+19342.8,+26645.2
2011-05-02 11:00:00 PDT,+17174.6,+40105.7,+7099.03,+15761.4,+20076.8,+27691.1
2011-05-02 12:00:00 PDT,+16080.7,+37422.4,+6611.38,+14797.2,+18706.5,+25740
2011-05-02 13:00:00 PDT,+16622.7,+38752.1,+6852.93,+15274.5,+19385.6,+26706.1
2011-05-02 14:00:00 PDT,+15205,+35273.3,+6220.29,+14027.9,+17608.3,+24181.8
2011-05-02 15:00:00 PDT,+15598.2,+36238.3,+6395.99,+14373,+18101.4,+24881
2011-05-02 16:00:00 PDT,+14546.4,+33656.4,+5925.44,+13450.8,+16781.6,+23012.4
2011-05-02 17:00:00 PDT,+14673.6,+33968.8,+5982.44,+13562.2,+16941.3,+23238.1
2011-05-02 18:00:00 PDT,+15980.2,+37175.8,+6566.54,+14708.8,+18580.5,+25561
2011-05-02 19:00:00 PDT,+15091.4,+34994.5,+6169.47,+13928.2,+17465.7,+23980
2011-05-02 20:00:00 PDT,+14609.9,+33812.4,+5953.91,+13506.4,+16861.3,+23125.1
2011-05-02 21:00:00 PDT,+15796.8,+36725.9,+6484.71,+14547.6,+18350.6,+25234.6
2011-05-02 22:00:00 PDT,+16949.2,+39552.9,+6998.45,+15562.4,+19794.5,+27288.7
2011-05-02 23:00:00 PDT,+15450.1,+35874.8,+6329.83,+14242.9,+17915.7,+24617.5
2011-05-03 00:00:00 PDT,+12205,+27905.7,+4871.68,+11411.5,+13838.2,+18876.4
2011-05-03 01:00:00 PDT,+10553.9,+23850.6,+4122.32,+9986.71,+11759.4,+15987.3
2011-05-03 02:00:00 PDT,+9494.73,+21250.7,+3638.63,+9079.65,+10425.1,+14150.6
2011-05-03 03:00:00 PDT,+9482.38,+21220.4,+3633,+9069.11,+10409.5,+14129.2
2011-05-03 04:00:00 PDT,+9396.22,+21009,+3593.72,+8995.61,+10301,+13980.5
2011-05-03 05:00:00 PDT,+9433.09,+21099.5,+3610.53,+9027.06,+10347.4,+14044.1
2011-05-03 06:00:00 PDT,+9857.11,+22139.9,+3804.12,+9389.3,+10881.6,+14777.2
2011-05-03 07:00:00 PDT,+12176.3,+27835.3,+4858.72,+11386.6,+13802.1,+18826.1
2011-05-03 08:00:00 PDT,+15384.5,+35713.9,+6300.53,+14185.4,+17833.5,+24500.9
2011-05-03 09:00:00 PDT,+16435.2,+38292.3,+6769.43,+15109.3,+19150.8,+26371.9
2011-05-03 10:00:00 PDT,+16114.3,+37504.8,+6626.35,+14826.8,+18748.6,+25799.9
2011-05-03 11:00:00 PDT,+16282.8,+37918.2,+6701.48,+14975.1,+18959.7,+26100.1
2011-05-03 12:00:00 PDT,+14897.8,+34519.1,+6082.81,+13758.5,+17222.7,+23636
2011-05-03 13:00:00 PDT,+14609.9,+33812.4,+5953.91,+13506.4,+16861.3,+23125.1
2011-05-03 14:00:00 PDT,+14028.2,+32384,+5693.01,+12997.8,+16130.7,+22093.9
2011-05-03 15:00:00 PDT,+14246.7,+32920.6,+5791.09,+13188.7,+16405.3,+22481.1
