# file...... SwingKids_overhead_line.csv
# date...... Fri Jul 25 17:34:38 2014
# user...... jxh10
# host...... (null)
# group..... class=overhead_line AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2014-07-30 00:00:00 PDT,+194704,-299410
2014-07-30 01:00:00 PDT,+494905,+85854.6
2014-07-30 02:00:00 PDT,+209580,+11159.5
2014-07-30 03:00:00 PDT,+200374,+1218.72
2014-07-30 04:00:00 PDT,+280036,+1336.18
2014-07-30 05:00:00 PDT,+331963,+1469.32
2014-07-30 06:00:00 PDT,+384705,+1726.31
2014-07-30 07:00:00 PDT,+628369,+66322.8
2014-07-30 08:00:00 PDT,+675013,+99533.8
2014-07-30 09:00:00 PDT,+408839,+41801.6
2014-07-30 10:00:00 PDT,+644777,+116153
2014-07-30 11:00:00 PDT,+605934,+109671
2014-07-30 12:00:00 PDT,+700137,+143380
2014-07-30 13:00:00 PDT,+639394,+117474
2014-07-30 14:00:00 PDT,+892480,+165298
2014-07-30 15:00:00 PDT,+794129,+127975
2014-07-30 16:00:00 PDT,+1.08059e+006,+197298
2014-07-30 17:00:00 PDT,+992113,+171529
2014-07-30 18:00:00 PDT,+751098,+112069
2014-07-30 19:00:00 PDT,+823663,+120435
2014-07-30 20:00:00 PDT,+565112,+51669.4
2014-07-30 21:00:00 PDT,+535230,+46685.5
2014-07-30 22:00:00 PDT,+454771,+33435.7
2014-07-30 23:00:00 PDT,+413159,+40429.1
2014-07-31 00:00:00 PDT,+397092,+50517
2014-07-31 01:00:00 PDT,+297537,+34459.9
2014-07-31 02:00:00 PDT,+369099,+46040.9
2014-07-31 03:00:00 PDT,+287173,+18113.5
2014-07-31 04:00:00 PDT,+336143,+14901.6
2014-07-31 05:00:00 PDT,+366491,+13600.6
2014-07-31 06:00:00 PDT,+449436,+17773
2014-07-31 07:00:00 PDT,+588344,+49551.5
2014-07-31 08:00:00 PDT,+560168,+65568.5
2014-07-31 09:00:00 PDT,+507410,+64936.6
2014-07-31 10:00:00 PDT,+495261,+79124.9
2014-07-31 11:00:00 PDT,+571042,+101048
2014-07-31 12:00:00 PDT,+564165,+112465
2014-07-31 13:00:00 PDT,+630893,+121741
2014-07-31 14:00:00 PDT,+708688,+132295
2014-07-31 15:00:00 PDT,+734202,+114601
2014-07-31 16:00:00 PDT,+830352,+128149
2014-07-31 17:00:00 PDT,+674532,+84745.9
2014-07-31 18:00:00 PDT,+462396,+34841.1
2014-07-31 19:00:00 PDT,+389659,+9333.1
2014-07-31 20:00:00 PDT,+402346,+14719.8
2014-07-31 21:00:00 PDT,+392533,+13264.3
2014-07-31 22:00:00 PDT,+380869,+15429.8
2014-07-31 23:00:00 PDT,+354947,+22734.5
2014-08-01 00:00:00 PDT,+233454,+6195.87
2014-08-01 01:00:00 PDT,+179105,+1819.94
2014-08-01 02:00:00 PDT,+190295,+1170.04
2014-08-01 03:00:00 PDT,+224653,+1268.96
2014-08-01 04:00:00 PDT,+284414,+1394.17
2014-08-01 05:00:00 PDT,+340354,+1548.7
2014-08-01 06:00:00 PDT,+375833,+1733.96
2014-08-01 07:00:00 PDT,+402540,+4481.46
2014-08-01 08:00:00 PDT,+504786,+48537.1
2014-08-01 09:00:00 PDT,+568657,+79067
2014-08-01 10:00:00 PDT,+376243,+44714.6
2014-08-01 11:00:00 PDT,+647080,+120772
2014-08-01 12:00:00 PDT,+416373,+70859.2
2014-08-01 13:00:00 PDT,+383655,+53560.1
2014-08-01 14:00:00 PDT,+873966,+168911
2014-08-01 15:00:00 PDT,+565751,+68939.6
2014-08-01 16:00:00 PDT,+937679,+154673
2014-08-01 17:00:00 PDT,+611806,+72285.7
2014-08-01 18:00:00 PDT,+836101,+133077
2014-08-01 19:00:00 PDT,+640165,+72973.6
2014-08-01 20:00:00 PDT,+418441,+17165.3
2014-08-01 21:00:00 PDT,+404078,+14396.3
2014-08-01 22:00:00 PDT,+371094,+12991.8
2014-08-01 23:00:00 PDT,+296769,+4712.03
2014-08-02 00:00:00 PDT,+222949,+1949.4
2014-08-02 01:00:00 PDT,+190142,+1179.46
2014-08-02 02:00:00 PDT,+190814,+1198.9
2014-08-02 03:00:00 PDT,+230193,+1293.71
2014-08-02 04:00:00 PDT,+264296,+1378.94
2014-08-02 05:00:00 PDT,+326929,+1536.67
2014-08-02 06:00:00 PDT,+351926,+1679.08
2014-08-02 07:00:00 PDT,+393647,+10645.5
2014-08-02 08:00:00 PDT,+740241,+115989
2014-08-02 09:00:00 PDT,+768104,+128951
2014-08-02 10:00:00 PDT,+257847,+14050.9
2014-08-02 11:00:00 PDT,+787124,+154261
2014-08-02 12:00:00 PDT,+550753,+97675.4
2014-08-02 13:00:00 PDT,+611970,+107177
2014-08-02 14:00:00 PDT,+853610,+151835
2014-08-02 15:00:00 PDT,+593524,+73119.1
2014-08-02 16:00:00 PDT,+746681,+103182
2014-08-02 17:00:00 PDT,+679223,+83796.1
2014-08-02 18:00:00 PDT,+394513,+18108.5
2014-08-02 19:00:00 PDT,+391566,+7493.41
2014-08-02 20:00:00 PDT,+340894,+1653.06
2014-08-02 21:00:00 PDT,+334815,+1572.58
2014-08-02 22:00:00 PDT,+309138,+2257.27
2014-08-02 23:00:00 PDT,+272658,+3595.08
2014-08-03 00:00:00 PDT,+215102,+1893.24
2014-08-03 01:00:00 PDT,+189274,+1153.86
2014-08-03 02:00:00 PDT,+181832,+1155.13
2014-08-03 03:00:00 PDT,+230591,+1292.98
2014-08-03 04:00:00 PDT,+292985,+1408.85
2014-08-03 05:00:00 PDT,+328988,+1524.34
2014-08-03 06:00:00 PDT,+381911,+1748.18
2014-08-03 07:00:00 PDT,+407863,+2834.42
2014-08-03 08:00:00 PDT,+339926,+3662.62
2014-08-03 09:00:00 PDT,+500069,+56894.3
2014-08-03 10:00:00 PDT,+915980,+179703
2014-08-03 11:00:00 PDT,+313133,+30632.4
2014-08-03 12:00:00 PDT,+520548,+92028.1
2014-08-03 13:00:00 PDT,+714892,+138388
2014-08-03 14:00:00 PDT,+485386,+70122
2014-08-03 15:00:00 PDT,+829324,+141142
2014-08-03 16:00:00 PDT,+592411,+76470.5
2014-08-03 17:00:00 PDT,+642034,+87214.6
2014-08-03 18:00:00 PDT,+655845,+93286.5
2014-08-03 19:00:00 PDT,+556493,+53635.1
2014-08-03 20:00:00 PDT,+343884,+4715.42
2014-08-03 21:00:00 PDT,+338490,+3710.23
2014-08-03 22:00:00 PDT,+311229,+2781.85
2014-08-03 23:00:00 PDT,+261877,+2208.71
