# file...... Regulator_Coloma Bus Regs.csv
# date...... Fri Sep  5 18:36:55 2014
# user...... omfwsgi
# host...... (null)
# target.... regulator 2
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2014-04-10 00:00:00 PDT,1,1,1,+328214,+187008,+312546,+167516,+294712,+159432,+935472,+513956
2014-04-10 01:00:00 PDT,0,0,0,+328282,+187072,+312599,+167573,+294748,+159469,+935629,+514113
2014-04-10 02:00:00 PDT,-1,-1,-1,+328352,+187137,+312653,+167631,+294785,+159506,+935790,+514274
2014-04-10 03:00:00 PDT,-2,-2,-2,+328424,+187205,+312708,+167690,+294823,+159544,+935955,+514439
2014-04-10 04:00:00 PDT,-3,-3,-3,+328497,+187274,+312764,+167751,+294862,+159583,+936123,+514607
2014-04-10 05:00:00 PDT,-4,-4,-4,+328572,+187344,+312821,+167812,+294901,+159623,+936294,+514779
2014-04-10 06:00:00 PDT,-5,-5,-5,+328648,+187416,+312880,+167875,+294942,+159663,+936470,+514954
2014-04-10 07:00:00 PDT,-6,-6,-6,+328727,+187490,+312940,+167939,+294983,+159704,+936649,+515133
2014-04-10 08:00:00 PDT,-7,-7,-7,+328807,+187565,+313000,+168005,+295024,+159746,+936832,+515316
2014-04-10 09:00:00 PDT,-8,-8,-8,+328890,+187643,+313063,+168072,+295067,+159789,+937020,+515503
2014-04-10 10:00:00 PDT,-9,-9,-9,+328974,+187722,+313126,+168140,+295111,+159833,+937211,+515695
2014-04-10 11:00:00 PDT,-10,-10,-10,+329060,+187803,+313191,+168210,+295155,+159878,+937407,+515890
2014-04-10 12:00:00 PDT,-11,-11,-11,+329149,+187886,+313257,+168281,+295201,+159923,+937607,+516090
2014-04-10 13:00:00 PDT,-12,-12,-12,+329239,+187971,+313325,+168354,+295247,+159970,+937812,+516295
2014-04-10 14:00:00 PDT,-13,-13,-13,+329332,+188058,+313394,+168428,+295295,+160017,+938021,+516504
2014-04-10 15:00:00 PDT,-14,-14,-14,+329427,+188147,+313465,+168504,+295343,+160066,+938236,+516717
2014-04-10 16:00:00 PDT,-15,-15,-15,+329545,+188256,+313537,+168582,+295393,+160116,+938475,+516953
2014-04-10 17:00:00 PDT,-16,-16,-16,+329665,+188366,+313610,+168661,+295444,+160166,+938719,+517194
2014-04-10 18:00:00 PDT,-16,-16,-16,+329666,+188367,+313610,+168661,+295444,+160166,+938720,+517194
2014-04-10 19:00:00 PDT,-16,-16,-16,+329666,+188367,+313610,+168661,+295444,+160166,+938720,+517194
2014-04-10 20:00:00 PDT,-16,-16,-16,+329666,+188367,+313610,+168661,+295444,+160166,+938720,+517194
2014-04-10 21:00:00 PDT,-16,-16,-16,+329666,+188367,+313610,+168661,+295444,+160166,+938720,+517194
2014-04-10 22:00:00 PDT,-16,-16,-16,+329666,+188367,+313610,+168661,+295444,+160166,+938720,+517194
2014-04-10 23:00:00 PDT,-16,-16,-16,+329666,+188367,+313610,+168661,+295444,+160166,+938720,+517194
2014-04-11 00:00:00 PDT,-16,-16,-16,+329666,+188367,+313610,+168661,+295444,+160166,+938720,+517194
