# file...... Regulator_REG14.csv
# date...... Fri Sep  5 18:36:55 2014
# user...... omfwsgi
# host...... (null)
# target.... regulator 338
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2014-04-10 00:00:00 PDT,1,16,16,+90654.1,+49103.2,-0,+0,+0,+0,+90654.1,+49103.2
2014-04-10 01:00:00 PDT,2,16,16,+90654.9,+49103.9,-0,+0,+0,+0,+90654.9,+49103.9
2014-04-10 02:00:00 PDT,3,16,16,+90656.1,+49104.9,-0,+0,+0,+0,+90656.1,+49104.9
2014-04-10 03:00:00 PDT,4,16,16,+90657.5,+49106.1,-0,+0,+0,+0,+90657.5,+49106.1
2014-04-10 04:00:00 PDT,5,16,16,+90659.2,+49107.5,-0,+0,+0,+0,+90659.2,+49107.5
2014-04-10 05:00:00 PDT,6,16,16,+90661.1,+49109.1,-0,+0,+0,+0,+90661.1,+49109.1
2014-04-10 06:00:00 PDT,7,16,16,+90663.4,+49111,-0,+0,+0,+0,+90663.4,+49111
2014-04-10 07:00:00 PDT,8,16,16,+90665.9,+49113.1,-0,+0,+0,+0,+90665.9,+49113.1
2014-04-10 08:00:00 PDT,9,16,16,+90668.7,+49115.4,-0,+0,+0,+0,+90668.7,+49115.4
2014-04-10 09:00:00 PDT,10,16,16,+90671.8,+49118,-0,+0,+0,+0,+90671.8,+49118
2014-04-10 10:00:00 PDT,11,16,16,+90675.1,+49120.8,-0,+0,+0,+0,+90675.1,+49120.8
2014-04-10 11:00:00 PDT,12,16,16,+90678.8,+49123.8,-0,+0,+0,+0,+90678.8,+49123.8
2014-04-10 12:00:00 PDT,13,16,16,+90682.7,+49127.1,-0,+0,+0,+0,+90682.7,+49127.1
2014-04-10 13:00:00 PDT,14,16,16,+90686.9,+49130.6,-0,+0,+0,+0,+90686.9,+49130.6
2014-04-10 14:00:00 PDT,15,16,16,+90691.5,+49134.4,-0,+0,+0,+0,+90691.5,+49134.4
2014-04-10 15:00:00 PDT,16,16,16,+90696.3,+49138.5,-0,+0,+0,+0,+90696.3,+49138.5
2014-04-10 16:00:00 PDT,16,16,16,+90720.7,+49158.8,-0,+0,+0,+0,+90720.7,+49158.8
2014-04-10 17:00:00 PDT,16,16,16,+90745.6,+49179.7,-0,+0,+0,+0,+90745.6,+49179.7
2014-04-10 18:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-10 19:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-10 20:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-10 21:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-10 22:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-10 23:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 00:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 01:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 02:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 03:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 04:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 05:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 06:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 07:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 08:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 09:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 10:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 11:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 12:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 13:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 14:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 15:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 16:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 17:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 18:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 19:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 20:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 21:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
2014-04-11 22:00:00 PDT,16,16,16,+90745.7,+49179.7,-0,+0,+0,+0,+90745.7,+49179.7
