# file...... xout_power_data.csv
# date...... Sat Jun 22 15:38:16 2019
# user...... austinchang
# host...... (null)
# target.... regulator 118
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,power_out.real, power_out.imag, power_losses.real
2017-01-01 16:00:00 EST,+1.19723e+06,+113276,+5.82077e-11
2017-01-01 16:15:00 EST,+982357,+107467,+0
2017-01-01 16:30:00 EST,+982357,+107467,+0
2017-01-01 16:45:00 EST,+982357,+107467,+0
2017-01-01 17:00:00 EST,+979151,+110570,+2.91038e-11
2017-01-01 17:15:00 EST,+2.88365e+06,+113764,+2.32831e-10
2017-01-01 17:30:00 EST,+2.88365e+06,+113764,+2.32831e-10
2017-01-01 17:45:00 EST,+2.88365e+06,+113764,+2.32831e-10
2017-01-01 18:00:00 EST,+2.8224e+06,+276829,+1.16415e-10
2017-01-01 18:15:00 EST,+2.64124e+06,+221992,+3.49246e-10
2017-01-01 18:30:00 EST,+2.64124e+06,+221992,+3.49246e-10
2017-01-01 18:45:00 EST,+2.64124e+06,+221992,+3.49246e-10
2017-01-01 19:00:00 EST,+2.65557e+06,+231004,+1.16415e-10
2017-01-01 19:15:00 EST,+1.01818e+06,+105259,+5.82077e-11
2017-01-01 19:30:00 EST,+1.01818e+06,+105259,+5.82077e-11
2017-01-01 19:45:00 EST,+1.01818e+06,+105259,+5.82077e-11
2017-01-01 20:00:00 EST,+1.04254e+06,+61910.9,+5.82077e-11
2017-01-01 20:15:00 EST,+788437,+110498,+5.82077e-11
2017-01-01 20:30:00 EST,+788437,+110498,+5.82077e-11
2017-01-01 20:45:00 EST,+788437,+110498,+5.82077e-11
2017-01-01 21:00:00 EST,+790864,+106159,+8.73115e-11
2017-01-01 21:15:00 EST,+438385,+43814,+4.36557e-11
2017-01-01 21:30:00 EST,+438385,+43814,+4.36557e-11
2017-01-01 21:45:00 EST,+438385,+43814,+4.36557e-11
2017-01-01 22:00:00 EST,+438293,+41858,+4.36557e-11
2017-01-01 22:15:00 EST,+229055,+39880,+1.45519e-11
2017-01-01 22:30:00 EST,+229055,+39880,+1.45519e-11
2017-01-01 22:45:00 EST,+229055,+39880,+1.45519e-11
2017-01-01 23:00:00 EST,+228929,+40599.8,+1.45519e-11
2017-01-01 23:15:00 EST,+551798,+454979,+8.73115e-11
2017-01-01 23:30:00 EST,+551798,+454979,+8.73115e-11
2017-01-01 23:45:00 EST,+551798,+454979,+8.73115e-11
2017-01-02 00:00:00 EST,+548409,+458052,+5.82077e-11
2017-01-02 00:15:00 EST,+129586,+31182.7,+1.45519e-11
2017-01-02 00:30:00 EST,+129586,+31182.7,+1.45519e-11
2017-01-02 00:45:00 EST,+129586,+31182.7,+1.45519e-11
2017-01-02 01:00:00 EST,+128602,+30039.7,+7.27596e-12
2017-01-02 01:15:00 EST,+503553,+67911.5,+2.91038e-11
2017-01-02 01:30:00 EST,+503553,+67911.5,+2.91038e-11
2017-01-02 01:45:00 EST,+503553,+67911.5,+2.91038e-11
2017-01-02 02:00:00 EST,+501919,+75382,+2.91038e-11
2017-01-02 02:15:00 EST,+742640,+92218.6,+5.82077e-11
2017-01-02 02:30:00 EST,+742640,+92218.6,+5.82077e-11
2017-01-02 02:45:00 EST,+742640,+92218.6,+5.82077e-11
2017-01-02 03:00:00 EST,+741491,+97552.5,+0
2017-01-02 03:15:00 EST,+506870,+76091.5,+0
2017-01-02 03:30:00 EST,+506870,+76091.5,+0
2017-01-02 03:45:00 EST,+506870,+76091.5,+0
2017-01-02 04:00:00 EST,+507679,+74507.1,+0
2017-01-02 04:15:00 EST,+1.1721e+06,+66652.8,+5.82077e-11
2017-01-02 04:30:00 EST,+1.1721e+06,+66652.8,+5.82077e-11
2017-01-02 04:45:00 EST,+1.1721e+06,+66652.8,+5.82077e-11
2017-01-02 05:00:00 EST,+1.15966e+06,+99076.1,+0
2017-01-02 05:15:00 EST,+2.37562e+06,+116224,+2.32831e-10
2017-01-02 05:30:00 EST,+2.37562e+06,+116224,+2.32831e-10
2017-01-02 05:45:00 EST,+2.37562e+06,+116224,+2.32831e-10
2017-01-02 06:00:00 EST,+2.33426e+06,+200966,+0
2017-01-02 06:15:00 EST,+2.43892e+06,+194765,+1.16415e-10
2017-01-02 06:30:00 EST,+2.43892e+06,+194765,+1.16415e-10
2017-01-02 06:45:00 EST,+2.43892e+06,+194765,+1.16415e-10
2017-01-02 07:00:00 EST,+2.43906e+06,+210449,+2.32831e-10
2017-01-02 07:15:00 EST,+1.31901e+06,+98499,+2.32831e-10
2017-01-02 07:30:00 EST,+1.31901e+06,+98499,+2.32831e-10
2017-01-02 07:45:00 EST,+1.31901e+06,+98499,+2.32831e-10
2017-01-02 08:00:00 EST,+1.32897e+06,+89577.3,+2.32831e-10
2017-01-02 08:15:00 EST,+745087,+45686.4,+5.82077e-11
2017-01-02 08:30:00 EST,+745087,+45686.4,+5.82077e-11
2017-01-02 08:45:00 EST,+745087,+45686.4,+5.82077e-11
2017-01-02 09:00:00 EST,+748503,+36022.5,+8.73115e-11
2017-01-02 09:15:00 EST,+114227,+21402.5,+1.63709e-11
2017-01-02 09:30:00 EST,+114227,+21402.5,+1.63709e-11
2017-01-02 09:45:00 EST,+114227,+21402.5,+1.63709e-11
2017-01-02 10:00:00 EST,+114439,+20968,+1.45519e-11
2017-01-02 10:15:00 EST,+542531,+84282.5,+2.91038e-11
2017-01-02 10:30:00 EST,+542531,+84282.5,+2.91038e-11
2017-01-02 10:45:00 EST,+542531,+84282.5,+2.91038e-11
2017-01-02 11:00:00 EST,+541350,+91957.1,+2.91038e-11
2017-01-02 11:15:00 EST,+719576,+84314.6,+2.91038e-11
2017-01-02 11:30:00 EST,+719576,+84314.6,+2.91038e-11
2017-01-02 11:45:00 EST,+719576,+84314.6,+2.91038e-11
2017-01-02 12:00:00 EST,+718469,+90207.4,+0
2017-01-02 12:15:00 EST,+381316,+67635.1,+0
2017-01-02 12:30:00 EST,+381316,+67635.1,+0
2017-01-02 12:45:00 EST,+381316,+67635.1,+0
2017-01-02 13:00:00 EST,+382191,+64232.6,+0
2017-01-02 13:15:00 EST,+1.05491e+06,+89117.4,+5.82077e-11
2017-01-02 13:30:00 EST,+1.05491e+06,+89117.4,+5.82077e-11
2017-01-02 13:45:00 EST,+1.05491e+06,+89117.4,+5.82077e-11
2017-01-02 14:00:00 EST,+1.04718e+06,+110160,+1.16415e-10
2017-01-02 14:15:00 EST,+684517,+67692,+5.82077e-11
2017-01-02 14:30:00 EST,+684517,+67692,+5.82077e-11
2017-01-02 14:45:00 EST,+684517,+67692,+5.82077e-11
2017-01-02 15:00:00 EST,+685180,+67189.4,+8.73115e-11
2017-01-02 15:15:00 EST,+692779,+82650.8,+5.82077e-11
2017-01-02 15:30:00 EST,+692779,+82650.8,+5.82077e-11
2017-01-02 15:45:00 EST,+692779,+82650.8,+5.82077e-11
2017-01-02 16:00:00 EST,+692635,+84060.2,+8.73115e-11
2017-01-02 16:15:00 EST,+1.71802e+06,+85844.9,+5.82077e-11
2017-01-02 16:30:00 EST,+1.71802e+06,+85844.9,+5.82077e-11
2017-01-02 16:45:00 EST,+1.71802e+06,+85844.9,+5.82077e-11
2017-01-02 17:00:00 EST,+1.69517e+06,+140533,+5.82077e-11
2017-01-02 17:15:00 EST,+2.95353e+06,+161913,+1.16415e-10
2017-01-02 17:30:00 EST,+2.95353e+06,+161913,+1.16415e-10
2017-01-02 17:45:00 EST,+2.95353e+06,+161913,+1.16415e-10
2017-01-02 18:00:00 EST,+2.90196e+06,+276610,+0
2017-01-02 18:15:00 EST,+2.60606e+06,+216638,+2.32831e-10
2017-01-02 18:30:00 EST,+2.60606e+06,+216638,+2.32831e-10
2017-01-02 18:45:00 EST,+2.60606e+06,+216638,+2.32831e-10
2017-01-02 19:00:00 EST,+2.62408e+06,+221309,+2.32831e-10
2017-01-02 19:15:00 EST,+1.24371e+06,+131014,+5.82077e-11
2017-01-02 19:30:00 EST,+1.24371e+06,+131014,+5.82077e-11
2017-01-02 19:45:00 EST,+1.24371e+06,+131014,+5.82077e-11
2017-01-02 20:00:00 EST,+1.26888e+06,+87302.9,+1.74623e-10
2017-01-02 20:15:00 EST,+807918,+105032,+2.91038e-11
2017-01-02 20:30:00 EST,+807918,+105032,+2.91038e-11
2017-01-02 20:45:00 EST,+807918,+105032,+2.91038e-11
2017-01-02 21:00:00 EST,+809124,+98785,+2.91038e-11
2017-01-02 21:15:00 EST,+286871,+44193.3,+5.82077e-11
2017-01-02 21:30:00 EST,+286871,+44193.3,+5.82077e-11
2017-01-02 21:45:00 EST,+286871,+44193.3,+5.82077e-11
2017-01-02 22:00:00 EST,+287269,+39874.8,+4.36557e-11
2017-01-02 22:15:00 EST,+228119,+37062.1,+3.63798e-11
2017-01-02 22:30:00 EST,+228119,+37062.1,+3.63798e-11
2017-01-02 22:45:00 EST,+228119,+37062.1,+3.63798e-11
2017-01-02 23:00:00 EST,+227837,+38339.9,+1.45519e-11
2017-01-02 23:15:00 EST,+566767,+448140,+5.82077e-11
2017-01-02 23:30:00 EST,+566767,+448140,+5.82077e-11
2017-01-02 23:45:00 EST,+566767,+448140,+5.82077e-11
2017-01-03 00:00:00 EST,+562087,+451727,+2.91038e-11
2017-01-03 00:15:00 EST,+166298,+43482.4,+4.45652e-11
2017-01-03 00:30:00 EST,+166298,+43482.4,+4.45652e-11
2017-01-03 00:45:00 EST,+166298,+43482.4,+4.45652e-11
2017-01-03 01:00:00 EST,+164705,+41950.4,+1.45519e-11
2017-01-03 01:15:00 EST,+655189,+73660.5,+2.91038e-11
2017-01-03 01:30:00 EST,+655189,+73660.5,+2.91038e-11
2017-01-03 01:45:00 EST,+655189,+73660.5,+2.91038e-11
2017-01-03 02:00:00 EST,+650362,+87709.3,+1.16415e-10
2017-01-03 02:15:00 EST,+723543,+104729,+1.45519e-10
2017-01-03 02:30:00 EST,+723543,+104729,+1.45519e-10
2017-01-03 02:45:00 EST,+723543,+104729,+1.45519e-10
2017-01-03 03:00:00 EST,+723910,+107957,+8.73115e-11
2017-01-03 03:15:00 EST,+633178,+126771,+1.16415e-10
2017-01-03 03:30:00 EST,+633178,+126771,+1.16415e-10
2017-01-03 03:45:00 EST,+633178,+126771,+1.16415e-10
2017-01-03 04:00:00 EST,+633300,+126331,+1.16415e-10
2017-01-03 04:15:00 EST,+1.30863e+06,+123627,+2.32831e-10
2017-01-03 04:30:00 EST,+1.30863e+06,+123627,+2.32831e-10
2017-01-03 04:45:00 EST,+1.30863e+06,+123627,+2.32831e-10
2017-01-03 05:00:00 EST,+1.29695e+06,+157221,+2.32831e-10
2017-01-03 05:15:00 EST,+2.49151e+06,+132588,+4.65661e-10
2017-01-03 05:30:00 EST,+2.49151e+06,+132588,+4.65661e-10
2017-01-03 05:45:00 EST,+2.49151e+06,+132588,+4.65661e-10
2017-01-03 06:00:00 EST,+2.47303e+06,+223354,+2.32831e-10
2017-01-03 06:15:00 EST,+2.50179e+06,+196211,+1.16415e-10
2017-01-03 06:30:00 EST,+2.50179e+06,+196211,+1.16415e-10
2017-01-03 06:45:00 EST,+2.50179e+06,+196211,+1.16415e-10
2017-01-03 07:00:00 EST,+2.51211e+06,+214818,+3.49246e-10
2017-01-03 07:15:00 EST,+1.57533e+06,+120305,+2.03727e-10
2017-01-03 07:30:00 EST,+1.57533e+06,+120305,+2.03727e-10
2017-01-03 07:45:00 EST,+1.57533e+06,+120305,+2.03727e-10
2017-01-03 08:00:00 EST,+1.59061e+06,+126728,+1.16415e-10
2017-01-03 08:15:00 EST,+816419,+62899.2,+1.16415e-10
2017-01-03 08:30:00 EST,+816419,+62899.2,+1.16415e-10
2017-01-03 08:45:00 EST,+816419,+62899.2,+1.16415e-10
2017-01-03 09:00:00 EST,+820319,+50479.3,+1.16415e-10
2017-01-03 09:15:00 EST,+631023,+59885.1,+4.36557e-11
2017-01-03 09:30:00 EST,+631023,+59885.1,+4.36557e-11
2017-01-03 09:45:00 EST,+631023,+59885.1,+4.36557e-11
2017-01-03 10:00:00 EST,+624380,+68145.3,+4.36557e-11
2017-01-03 10:15:00 EST,+735539,+47646.1,+5.82077e-11
2017-01-03 10:30:00 EST,+735539,+47646.1,+5.82077e-11
2017-01-03 10:45:00 EST,+735539,+47646.1,+5.82077e-11
2017-01-03 11:00:00 EST,+733293,+53846.6,+8.73115e-11
2017-01-03 11:15:00 EST,+1.46696e+06,+74014.1,+5.82077e-11
2017-01-03 11:30:00 EST,+1.46696e+06,+74014.1,+5.82077e-11
2017-01-03 11:45:00 EST,+1.46696e+06,+74014.1,+5.82077e-11
2017-01-03 12:00:00 EST,+1.45236e+06,+106720,+1.74623e-10
2017-01-03 12:15:00 EST,+965035,+86299.2,+5.82077e-11
2017-01-03 12:30:00 EST,+965035,+86299.2,+5.82077e-11
2017-01-03 12:45:00 EST,+965035,+86299.2,+5.82077e-11
2017-01-03 13:00:00 EST,+965940,+81615.5,+0
2017-01-03 13:15:00 EST,+1.38517e+06,+75515.3,+5.82077e-11
2017-01-03 13:30:00 EST,+1.38517e+06,+75515.3,+5.82077e-11
2017-01-03 13:45:00 EST,+1.38517e+06,+75515.3,+5.82077e-11
2017-01-03 14:00:00 EST,+1.3765e+06,+96026.3,+5.82077e-11
2017-01-03 14:15:00 EST,+1.12637e+06,+78809.6,+5.82077e-11
2017-01-03 14:30:00 EST,+1.12637e+06,+78809.6,+5.82077e-11
2017-01-03 14:45:00 EST,+1.12637e+06,+78809.6,+5.82077e-11
2017-01-03 15:00:00 EST,+1.12634e+06,+77839.5,+0
2017-01-03 15:15:00 EST,+1.38353e+06,+81498.4,+5.82077e-11
2017-01-03 15:30:00 EST,+1.38353e+06,+81498.4,+5.82077e-11
2017-01-03 15:45:00 EST,+1.38353e+06,+81498.4,+5.82077e-11
2017-01-03 16:00:00 EST,+1.37872e+06,+93599.7,+0
2017-01-03 16:15:00 EST,+1.67981e+06,+104801,+5.82077e-11
2017-01-03 16:30:00 EST,+1.67981e+06,+104801,+5.82077e-11
2017-01-03 16:45:00 EST,+1.67981e+06,+104801,+5.82077e-11
2017-01-03 17:00:00 EST,+1.67073e+06,+123248,+1.16415e-10
2017-01-03 17:15:00 EST,+3.10957e+06,+169537,+1.16415e-10
2017-01-03 17:30:00 EST,+3.10957e+06,+169537,+1.16415e-10
2017-01-03 17:45:00 EST,+3.10957e+06,+169537,+1.16415e-10
2017-01-03 18:00:00 EST,+3.07295e+06,+301908,+2.32831e-10
2017-01-03 18:15:00 EST,+2.98308e+06,+270095,+4.65661e-10
2017-01-03 18:30:00 EST,+2.98308e+06,+270095,+4.65661e-10
2017-01-03 18:45:00 EST,+2.98308e+06,+270095,+4.65661e-10
2017-01-03 19:00:00 EST,+3.01018e+06,+279655,+0
2017-01-03 19:15:00 EST,+1.9568e+06,+184621,+0
2017-01-03 19:30:00 EST,+1.9568e+06,+184621,+0
2017-01-03 19:45:00 EST,+1.9568e+06,+184621,+0
2017-01-03 20:00:00 EST,+1.98839e+06,+134016,+2.32831e-10
2017-01-03 20:15:00 EST,+611232,+76704.5,+2.91038e-11
2017-01-03 20:30:00 EST,+611232,+76704.5,+2.91038e-11
2017-01-03 20:45:00 EST,+611232,+76704.5,+2.91038e-11
2017-01-03 21:00:00 EST,+616542,+56642.4,+0
2017-01-03 21:15:00 EST,+437455,+57716.6,+1.45519e-11
2017-01-03 21:30:00 EST,+437455,+57716.6,+1.45519e-11
2017-01-03 21:45:00 EST,+437455,+57716.6,+1.45519e-11
2017-01-03 22:00:00 EST,+436553,+56786.2,+2.91038e-11
2017-01-03 22:15:00 EST,+225125,+26075.7,+1.45519e-11
2017-01-03 22:30:00 EST,+225125,+26075.7,+1.45519e-11
2017-01-03 22:45:00 EST,+225125,+26075.7,+1.45519e-11
2017-01-03 23:00:00 EST,+225192,+26363.4,+2.91038e-11
2017-01-03 23:15:00 EST,+601895,+465738,+5.82077e-11
2017-01-03 23:30:00 EST,+601895,+465738,+5.82077e-11
2017-01-03 23:45:00 EST,+601895,+465738,+5.82077e-11
2017-01-04 00:00:00 EST,+598177,+470614,+5.82077e-11
2017-01-04 00:15:00 EST,+236294,+50633.6,+1.45519e-11
2017-01-04 00:30:00 EST,+236294,+50633.6,+1.45519e-11
2017-01-04 00:45:00 EST,+236294,+50633.6,+1.45519e-11
2017-01-04 01:00:00 EST,+234864,+49764,+0
2017-01-04 01:15:00 EST,+803337,+79542.7,+8.73115e-11
2017-01-04 01:30:00 EST,+803337,+79542.7,+8.73115e-11
2017-01-04 01:45:00 EST,+803337,+79542.7,+8.73115e-11
2017-01-04 02:00:00 EST,+798897,+94663.9,+0
2017-01-04 02:15:00 EST,+1.18403e+06,+77587.8,+1.16415e-10
2017-01-04 02:30:00 EST,+1.18403e+06,+77587.8,+1.16415e-10
2017-01-04 02:45:00 EST,+1.18403e+06,+77587.8,+1.16415e-10
2017-01-04 03:00:00 EST,+1.17914e+06,+93259.7,+0
2017-01-04 03:15:00 EST,+814340,+107152,+5.82077e-11
2017-01-04 03:30:00 EST,+814340,+107152,+5.82077e-11
2017-01-04 03:45:00 EST,+814340,+107152,+5.82077e-11
2017-01-04 04:00:00 EST,+816495,+99821.1,+0
2017-01-04 04:15:00 EST,+1.24172e+06,+140161,+5.82077e-11
2017-01-04 04:30:00 EST,+1.24172e+06,+140161,+5.82077e-11
2017-01-04 04:45:00 EST,+1.24172e+06,+140161,+5.82077e-11
2017-01-04 05:00:00 EST,+1.23297e+06,+162510,+1.16415e-10
2017-01-04 05:15:00 EST,+2.3355e+06,+117987,+0
2017-01-04 05:30:00 EST,+2.3355e+06,+117987,+0
2017-01-04 05:45:00 EST,+2.3355e+06,+117987,+0
2017-01-04 06:00:00 EST,+2.29727e+06,+201184,+0
2017-01-04 06:15:00 EST,+2.41899e+06,+218892,+1.16415e-10
2017-01-04 06:30:00 EST,+2.41899e+06,+218892,+1.16415e-10
2017-01-04 06:45:00 EST,+2.41899e+06,+218892,+1.16415e-10
2017-01-04 07:00:00 EST,+2.41937e+06,+235324,+2.32831e-10
2017-01-04 07:15:00 EST,+1.39187e+06,+100770,+2.32831e-10
2017-01-04 07:30:00 EST,+1.39187e+06,+100770,+2.32831e-10
2017-01-04 07:45:00 EST,+1.39187e+06,+100770,+2.32831e-10
2017-01-04 08:00:00 EST,+1.40422e+06,+99563.6,+1.74623e-10
2017-01-04 08:15:00 EST,+824905,+53559,+5.82077e-11
2017-01-04 08:30:00 EST,+824905,+53559,+5.82077e-11
2017-01-04 08:45:00 EST,+824905,+53559,+5.82077e-11
2017-01-04 09:00:00 EST,+829301,+43257.7,+1.16415e-10
2017-01-04 09:15:00 EST,+239665,+32593.4,+1.45519e-11
2017-01-04 09:30:00 EST,+239665,+32593.4,+1.45519e-11
2017-01-04 09:45:00 EST,+239665,+32593.4,+1.45519e-11
2017-01-04 10:00:00 EST,+239556,+32884.6,+1.63709e-11
2017-01-04 10:15:00 EST,+711512,+74085.9,+5.82077e-11
2017-01-04 10:30:00 EST,+711512,+74085.9,+5.82077e-11
2017-01-04 10:45:00 EST,+711512,+74085.9,+5.82077e-11
2017-01-04 11:00:00 EST,+705544,+86843.9,+1.74623e-10
2017-01-04 11:15:00 EST,+598131,+77615.2,+1.16415e-10
2017-01-04 11:30:00 EST,+598131,+77615.2,+1.16415e-10
2017-01-04 11:45:00 EST,+598131,+77615.2,+1.16415e-10
2017-01-04 12:00:00 EST,+596698,+82936.6,+1.60071e-10
2017-01-04 12:15:00 EST,+1.19802e+06,+134854,+1.74623e-10
2017-01-04 12:30:00 EST,+1.19802e+06,+134854,+1.74623e-10
2017-01-04 12:45:00 EST,+1.19802e+06,+134854,+1.74623e-10
2017-01-04 13:00:00 EST,+1.18872e+06,+159983,+3.49246e-10
2017-01-04 13:15:00 EST,+586901,+79949.7,+1.60071e-10
2017-01-04 13:30:00 EST,+586901,+79949.7,+1.60071e-10
2017-01-04 13:45:00 EST,+586901,+79949.7,+1.60071e-10
2017-01-04 14:00:00 EST,+586593,+79231.3,+1.16415e-10
2017-01-04 14:15:00 EST,+650140,+160270,+8.73115e-11
2017-01-04 14:30:00 EST,+650140,+160270,+8.73115e-11
2017-01-04 14:45:00 EST,+650140,+160270,+8.73115e-11
2017-01-04 15:00:00 EST,+651919,+163296,+2.03727e-10
2017-01-04 15:15:00 EST,+682938,+86346.3,+1.74623e-10
2017-01-04 15:30:00 EST,+682938,+86346.3,+1.74623e-10
2017-01-04 15:45:00 EST,+682938,+86346.3,+1.74623e-10
2017-01-04 16:00:00 EST,+683265,+90086.5,+8.73115e-11
2017-01-04 16:15:00 EST,+1.18262e+06,+83896,+1.74623e-10
2017-01-04 16:30:00 EST,+1.18262e+06,+83896,+1.74623e-10
2017-01-04 16:45:00 EST,+1.18262e+06,+83896,+1.74623e-10
2017-01-04 17:00:00 EST,+1.17487e+06,+106493,+1.74623e-10
2017-01-04 17:15:00 EST,+2.89749e+06,+123547,+6.98492e-10
2017-01-04 17:30:00 EST,+2.89749e+06,+123547,+6.98492e-10
2017-01-04 17:45:00 EST,+2.89749e+06,+123547,+6.98492e-10
2017-01-04 18:00:00 EST,+2.87e+06,+277594,+4.65661e-10
2017-01-04 18:15:00 EST,+2.83844e+06,+237487,+2.32831e-10
2017-01-04 18:30:00 EST,+2.83844e+06,+237487,+2.32831e-10
2017-01-04 18:45:00 EST,+2.83844e+06,+237487,+2.32831e-10
2017-01-04 19:00:00 EST,+2.86555e+06,+253278,+4.65661e-10
2017-01-04 19:15:00 EST,+1.56268e+06,+148498,+2.91038e-10
2017-01-04 19:30:00 EST,+1.56268e+06,+148498,+2.91038e-10
2017-01-04 19:45:00 EST,+1.56268e+06,+148498,+2.91038e-10
2017-01-04 20:00:00 EST,+1.59115e+06,+100351,+4.07454e-10
2017-01-04 20:15:00 EST,+935965,+91891.1,+2.61934e-10
2017-01-04 20:30:00 EST,+935965,+91891.1,+2.61934e-10
2017-01-04 20:45:00 EST,+935965,+91891.1,+2.61934e-10
2017-01-04 21:00:00 EST,+933742,+81733.9,+0
2017-01-04 21:15:00 EST,+449742,+70367.5,+4.36557e-11
2017-01-04 21:30:00 EST,+449742,+70367.5,+4.36557e-11
2017-01-04 21:45:00 EST,+449742,+70367.5,+4.36557e-11
2017-01-04 22:00:00 EST,+449629,+65310.3,+7.27596e-11
2017-01-04 22:15:00 EST,+179028,+27732.1,+2.18279e-11
2017-01-04 22:30:00 EST,+179028,+27732.1,+2.18279e-11
2017-01-04 22:45:00 EST,+179028,+27732.1,+2.18279e-11
2017-01-04 23:00:00 EST,+179208,+27167.8,+7.27596e-12
2017-01-04 23:15:00 EST,+516850,+452095,+5.82077e-11
2017-01-04 23:30:00 EST,+516850,+452095,+5.82077e-11
2017-01-04 23:45:00 EST,+516850,+452095,+5.82077e-11
2017-01-05 00:00:00 EST,+514165,+454292,+8.73115e-11
2017-01-05 00:15:00 EST,+109537,+25599.6,+2.18279e-11
2017-01-05 00:30:00 EST,+109537,+25599.6,+2.18279e-11
