# file...... TransformerLosses.csv
# date...... Fri Jul 25 11:58:03 2014
# user...... jxh10
# host...... (null)
# group..... class=transformer
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2014-07-30 00:00:00 PDT,+137.401,+254.395,+138.725,+250.116,+95.8348,+162.342
2014-07-30 01:00:00 PDT,+122.427,+157.172,+126.436,+171.981,+87.7197,+112.429
2014-07-30 02:00:00 PDT,+121.457,+158.379,+125.88,+168.273,+87.8616,+121.655
2014-07-30 03:00:00 PDT,+123.329,+183.76,+128.741,+186.403,+87.4932,+125.456
2014-07-30 04:00:00 PDT,+127.683,+224.44,+135.839,+234.987,+90.6438,+153.72
2014-07-30 05:00:00 PDT,+128.384,+237.039,+137.695,+246.351,+91.4646,+165.352
2014-07-30 06:00:00 PDT,+140.045,+326.328,+143.022,+278.447,+97.69,+214.47
2014-07-30 07:00:00 PDT,+161.009,+481.575,+162.893,+412.959,+114.226,+333.581
2014-07-30 08:00:00 PDT,+258.156,+1167.86,+283.654,+1237.78,+170.16,+715.413
2014-07-30 09:00:00 PDT,+213.842,+861.636,+203.183,+685.881,+133.198,+474.31
2014-07-30 10:00:00 PDT,+245.393,+1074.01,+204.827,+694.536,+170.969,+741.482
2014-07-30 11:00:00 PDT,+189.764,+694.443,+183.834,+556.342,+126.748,+442.454
2014-07-30 12:00:00 PDT,+386.153,+2044.47,+343.247,+1634.02,+242.201,+1229.55
2014-07-30 13:00:00 PDT,+181.238,+623.954,+188.653,+593.585,+135.421,+513.207
2014-07-30 14:00:00 PDT,+472.36,+2630.4,+413.834,+2108.91,+286.781,+1541.03
2014-07-30 15:00:00 PDT,+350.533,+1785.01,+261.838,+1075.54,+243.175,+1258.19
2014-07-30 16:00:00 PDT,+491.414,+2749.22,+473.683,+2516.85,+317.678,+1751.64
2014-07-30 17:00:00 PDT,+425.565,+2294.78,+406.677,+2059.09,+255.23,+1330.07
2014-07-30 18:00:00 PDT,+384.873,+2003.84,+330.509,+1542.62,+256.908,+1343.1
2014-07-30 19:00:00 PDT,+211.897,+817.275,+263.454,+1102.06,+150.132,+614.876
2014-07-30 20:00:00 PDT,+195.009,+702.533,+178.174,+507.567,+133.534,+507.758
2014-07-30 21:00:00 PDT,+179.539,+599.813,+189.915,+591.802,+134.054,+504.462
2014-07-30 22:00:00 PDT,+157.239,+453.651,+175.386,+493.812,+110.955,+346.373
2014-07-30 23:00:00 PDT,+146.831,+397.183,+165.386,+429.544,+96.8686,+254.24
2014-07-31 00:00:00 PDT,+127.89,+285.59,+139.887,+272.825,+91.4081,+230.626
2014-07-31 01:00:00 PDT,+131.693,+319.027,+137.686,+257.001,+83.5784,+178.843
2014-07-31 02:00:00 PDT,+123.592,+258.19,+135.258,+243.534,+85.4767,+193.585
2014-07-31 03:00:00 PDT,+128.902,+298.637,+145.807,+318.267,+83.9279,+180.554
2014-07-31 04:00:00 PDT,+129.96,+308.982,+155.562,+386.434,+82.0381,+164.069
2014-07-31 05:00:00 PDT,+118.683,+225.938,+132.382,+229.925,+80.2447,+158.476
2014-07-31 06:00:00 PDT,+147.775,+430.228,+154.505,+376.61,+99.953,+292.764
2014-07-31 07:00:00 PDT,+189.162,+705.577,+180.021,+538.409,+115.752,+397.494
2014-07-31 08:00:00 PDT,+188.727,+700.86,+195.027,+645.067,+130.257,+495.799
2014-07-31 09:00:00 PDT,+161.393,+512.607,+169.714,+473.533,+101.347,+297.912
2014-07-31 10:00:00 PDT,+186.791,+684.63,+166.103,+444.811,+134.02,+525.802
2014-07-31 11:00:00 PDT,+247.099,+1089.46,+246.112,+983.684,+167.779,+742.524
2014-07-31 12:00:00 PDT,+270.409,+1248.56,+245.72,+973.306,+187.502,+879.572
2014-07-31 13:00:00 PDT,+256.792,+1159.99,+259.89,+1075.74,+160.213,+689.993
2014-07-31 14:00:00 PDT,+197.328,+731.752,+176.556,+504.491,+152.12,+641.988
2014-07-31 15:00:00 PDT,+253.971,+1138.53,+248.688,+998.119,+154.241,+648.799
2014-07-31 16:00:00 PDT,+210.144,+833.282,+198.605,+653.767,+141.986,+567.697
2014-07-31 17:00:00 PDT,+227.291,+954.135,+236.788,+914.73,+142.68,+567.388
2014-07-31 18:00:00 PDT,+170.495,+564.643,+184.095,+570.043,+114.65,+385.694
2014-07-31 19:00:00 PDT,+144.259,+375.252,+168.457,+467.061,+109.451,+348.341
2014-07-31 20:00:00 PDT,+157.436,+477.242,+165.02,+435.54,+106.64,+328.322
2014-07-31 21:00:00 PDT,+165.409,+528.725,+164.54,+424.624,+108.88,+341.855
2014-07-31 22:00:00 PDT,+137.567,+331.877,+153.698,+357.515,+97.0188,+258.819
2014-07-31 23:00:00 PDT,+129.945,+287.881,+150.087,+338.819,+87.569,+196.973
2014-08-01 00:00:00 PDT,+114.635,+195.684,+129.55,+208.849,+77.7988,+139.059
2014-08-01 01:00:00 PDT,+108.788,+154.944,+124.64,+178.838,+74.2696,+116.717
2014-08-01 02:00:00 PDT,+110.212,+166.013,+122.356,+159.367,+73.7016,+115.175
2014-08-01 03:00:00 PDT,+115.629,+206.501,+127.46,+195.38,+75.1442,+123.276
2014-08-01 04:00:00 PDT,+115.818,+209.106,+130.055,+213.058,+74.0267,+114.848
2014-08-01 05:00:00 PDT,+115.662,+203.845,+128.451,+201.458,+77.3572,+138.657
2014-08-01 06:00:00 PDT,+147.628,+426.234,+143.402,+295.893,+98.3322,+284.903
2014-08-01 07:00:00 PDT,+194.846,+745.283,+206.171,+723.39,+120.876,+428.065
2014-08-01 08:00:00 PDT,+209.494,+845.495,+218.573,+806.159,+144.854,+594.205
2014-08-01 09:00:00 PDT,+156.927,+470.445,+146.081,+305.889,+97.0013,+271.035
2014-08-01 10:00:00 PDT,+176.903,+612.541,+185.474,+585.243,+113.734,+381.878
2014-08-01 11:00:00 PDT,+221.148,+913.196,+186.957,+585.942,+169.957,+770.088
2014-08-01 12:00:00 PDT,+186.746,+683.511,+188.347,+602.241,+115.656,+395.168
2014-08-01 13:00:00 PDT,+322.852,+1601.15,+286.308,+1249.36,+217.716,+1082.83
2014-08-01 14:00:00 PDT,+240.441,+1028.56,+226.337,+845.755,+145.348,+590.709
2014-08-01 15:00:00 PDT,+372.796,+1929.51,+327.2,+1525.64,+275.612,+1474.01
