# file...... SwingKids_transformer.csv
# date...... Fri Jul 25 11:58:03 2014
# user...... jxh10
# host...... (null)
# group..... class=transformer AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2014-07-30 00:00:00 PDT,+597153,-436346
2014-07-30 01:00:00 PDT,+321722,-442922
2014-07-30 02:00:00 PDT,+339402,-438953
2014-07-30 03:00:00 PDT,+411370,-432457
2014-07-30 04:00:00 PDT,+552978,-422792
2014-07-30 05:00:00 PDT,+592923,-418017
2014-07-30 06:00:00 PDT,+734203,-401359
2014-07-30 07:00:00 PDT,+997365,-310071
2014-07-30 08:00:00 PDT,+1.74169e+006,-28893
2014-07-30 09:00:00 PDT,+1.35672e+006,-143001
2014-07-30 10:00:00 PDT,+1.50512e+006,-74303
2014-07-30 11:00:00 PDT,+1.21347e+006,-158150
2014-07-30 12:00:00 PDT,+2.18757e+006,+212261
2014-07-30 13:00:00 PDT,+1.22899e+006,-149409
2014-07-30 14:00:00 PDT,+2.48028e+006,+315797
2014-07-30 15:00:00 PDT,+1.97892e+006,+92730.9
2014-07-30 16:00:00 PDT,+2.63917e+006,+356822
2014-07-30 17:00:00 PDT,+2.37001e+006,+230477
2014-07-30 18:00:00 PDT,+2.18942e+006,+157395
2014-07-30 19:00:00 PDT,+1.53041e+006,-106012
2014-07-30 20:00:00 PDT,+1.21625e+006,-197122
2014-07-30 21:00:00 PDT,+1.20526e+006,-205237
2014-07-30 22:00:00 PDT,+1.01097e+006,-251903
2014-07-30 23:00:00 PDT,+887112,-257951
2014-07-31 00:00:00 PDT,+709998,-22803.1
2014-07-31 01:00:00 PDT,+680444,-12404.9
2014-07-31 02:00:00 PDT,+646293,-24562.3
2014-07-31 03:00:00 PDT,+718041,-35483.8
2014-07-31 04:00:00 PDT,+759161,-40466.3
2014-07-31 05:00:00 PDT,+577937,+33108.5
2014-07-31 06:00:00 PDT,+907510,+91766.6
2014-07-31 07:00:00 PDT,+1.1885e+006,+44906.2
2014-07-31 08:00:00 PDT,+1.2718e+006,+90975.7
2014-07-31 09:00:00 PDT,+1.01157e+006,+23315.2
2014-07-31 10:00:00 PDT,+1.1615e+006,+95106.4
2014-07-31 11:00:00 PDT,+1.62463e+006,-4763.89
2014-07-31 12:00:00 PDT,+1.70564e+006,+36448.3
2014-07-31 13:00:00 PDT,+1.65242e+006,+15055.7
2014-07-31 14:00:00 PDT,+1.26315e+006,-142262
2014-07-31 15:00:00 PDT,+1.61478e+006,-34760.1
2014-07-31 16:00:00 PDT,+1.35424e+006,-136901
2014-07-31 17:00:00 PDT,+1.49786e+006,-96002.4
2014-07-31 18:00:00 PDT,+1.12852e+006,+50595.5
2014-07-31 19:00:00 PDT,+965114,-16381.1
2014-07-31 20:00:00 PDT,+987674,+3801.9
2014-07-31 21:00:00 PDT,+1.01087e+006,+7448.56
2014-07-31 22:00:00 PDT,+816820,-40320.8
2014-07-31 23:00:00 PDT,+731231,-38928.9
2014-08-01 00:00:00 PDT,+510122,+51677.6
2014-08-01 01:00:00 PDT,+409105,+42223.1
2014-08-01 02:00:00 PDT,+394415,+36038.5
2014-08-01 03:00:00 PDT,+482494,+30598.4
2014-08-01 04:00:00 PDT,+504572,+18322.7
2014-08-01 05:00:00 PDT,+515053,+12615.2
2014-08-01 06:00:00 PDT,+851681,+70150.4
2014-08-01 07:00:00 PDT,+1.29577e+006,+71084.1
2014-08-01 08:00:00 PDT,+1.41641e+006,+129928
2014-08-01 09:00:00 PDT,+882693,-26477.3
2014-08-01 10:00:00 PDT,+1.15744e+006,+83706.1
2014-08-01 11:00:00 PDT,+1.40286e+006,+176424
2014-08-01 12:00:00 PDT,+1.19881e+006,+118008
2014-08-01 13:00:00 PDT,+1.94273e+006,+121509
2014-08-01 14:00:00 PDT,+1.50908e+006,-64554
2014-08-01 15:00:00 PDT,+2.20086e+006,+178888
2014-08-01 16:00:00 PDT,+2.3532e+006,+237625
2014-08-01 17:00:00 PDT,+2.16379e+006,+135335
2014-08-01 18:00:00 PDT,+1.81856e+006,+13969
2014-08-01 19:00:00 PDT,+1.39266e+006,-147891
2014-08-01 20:00:00 PDT,+1.15625e+006,-225649
2014-08-01 21:00:00 PDT,+1.15902e+006,-225085
2014-08-01 22:00:00 PDT,+919430,-283959
2014-08-01 23:00:00 PDT,+729947,-36214.4
2014-08-02 00:00:00 PDT,+470044,+42021.7
2014-08-02 01:00:00 PDT,+355427,+20733.1
2014-08-02 02:00:00 PDT,+337926,+13699.9
2014-08-02 03:00:00 PDT,+469005,+23566.8
2014-08-02 04:00:00 PDT,+501017,+15353
2014-08-02 05:00:00 PDT,+583410,+34620.1
2014-08-02 06:00:00 PDT,+1.06507e+006,+149276
2014-08-02 07:00:00 PDT,+1.50953e+006,+286332
2014-08-02 08:00:00 PDT,+1.58411e+006,+331619
2014-08-02 09:00:00 PDT,+1.47266e+006,+302176
2014-08-02 10:00:00 PDT,+2.1004e+006,+287475
2014-08-02 11:00:00 PDT,+1.4245e+006,+45660.5
2014-08-02 12:00:00 PDT,+2.1101e+006,+311907
2014-08-02 13:00:00 PDT,+2.0015e+006,+268111
2014-08-02 14:00:00 PDT,+1.95811e+006,+229323
2014-08-02 15:00:00 PDT,+1.81401e+006,+162302
2014-08-02 16:00:00 PDT,+1.82798e+006,+163673
2014-08-02 17:00:00 PDT,+1.67475e+006,+97973.5
2014-08-02 18:00:00 PDT,+1.01686e+006,-124973
2014-08-02 19:00:00 PDT,+1.28556e+006,-41538.7
2014-08-02 20:00:00 PDT,+831552,-177199
2014-08-02 21:00:00 PDT,+921519,-150784
2014-08-02 22:00:00 PDT,+691735,-207096
2014-08-02 23:00:00 PDT,+550406,-222738
2014-08-03 00:00:00 PDT,+505053,+48867.4
2014-08-03 01:00:00 PDT,+356134,+23484.1
2014-08-03 02:00:00 PDT,+348039,+20145
2014-08-03 03:00:00 PDT,+435040,+18209.7
