# file...... Voltage_630.csv
# date...... Wed Aug 08 16:49:36 2012
# user...... dwp0
# host...... (null)
# target.... node 38
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2386.87,-0.289746,-1201.19,-2079.96,-1193.28,+2067.21
2000-01-01 00:01:00 PST,+2371.86,-0.28522,-1201.19,-2079.96,-1185.78,+2054.2
2000-01-01 00:02:00 PST,+2356.85,-0.280603,-1201.19,-2079.96,-1178.27,+2041.2
2000-01-01 00:03:00 PST,+2341.83,-0.275835,-1201.19,-2079.96,-1170.77,+2028.2
2000-01-01 00:04:00 PST,+2326.82,-0.271447,-1201.18,-2079.96,-1163.26,+2015.19
2000-01-01 00:05:00 PST,+2311.81,-0.266786,-1201.18,-2079.97,-1155.76,+2002.19
2000-01-01 00:06:00 PST,+2296.8,-0.249508,-1201.18,-2079.97,-1148.26,+1989.19
2000-01-01 00:07:00 PST,+2281.79,-0.224847,-1201.17,-2079.98,-1140.76,+1976.18
2000-01-01 00:08:00 PST,+2266.78,-0.217189,-1201.16,-2079.98,-1133.26,+1963.18
2000-01-01 00:09:00 PST,+2251.76,-0.201695,-1201.15,-2079.99,-1125.76,+1950.17
2000-01-01 00:10:00 PST,+2236.75,-0.182648,-1201.14,-2080,-1118.26,+1937.16
2000-01-01 00:11:00 PST,+2221.74,-0.167992,-1201.14,-2080,-1110.77,+1924.16
2000-01-01 00:12:00 PST,+2221.74,-0.167849,-1201.13,-2080.01,-1103.27,+1911.15
2000-01-01 00:13:00 PST,+2221.75,-0.160383,-1201.13,-2080.01,-1095.76,+1898.15
2000-01-01 00:14:00 PST,+2221.75,-0.160478,-1201.12,-2080.02,-1088.26,+1885.15
2000-01-01 00:15:00 PST,+2221.75,-0.160125,-1201.11,-2080.02,-1080.75,+1872.14
2000-01-01 00:16:00 PST,+2221.62,-0.127124,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:17:00 PST,+2221.62,-0.12686,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:18:00 PST,+2221.62,-0.126471,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:19:00 PST,+2221.62,-0.130036,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:20:00 PST,+2221.62,-0.12982,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:21:00 PST,+2221.62,-0.129475,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:22:00 PST,+2221.62,-0.125656,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:23:00 PST,+2221.62,-0.129167,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:24:00 PST,+2221.62,-0.12912,-1201,-2079.9,-1080.72,+1872.03
2000-01-01 00:25:00 PST,+2221.62,-0.125014,-1201,-2079.9,-1080.72,+1872.03
2000-01-01 00:26:00 PST,+2221.62,-0.124627,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:27:00 PST,+2221.62,-0.124443,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:28:00 PST,+2221.62,-0.120613,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:29:00 PST,+2221.62,-0.120106,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:30:00 PST,+2221.62,-0.119958,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:31:00 PST,+2221.62,-0.119587,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:32:00 PST,+2221.62,-0.119321,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:33:00 PST,+2221.62,-0.119058,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:34:00 PST,+2221.62,-0.118781,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:35:00 PST,+2221.62,-0.118423,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:36:00 PST,+2221.62,-0.118207,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:37:00 PST,+2221.62,-0.117934,-1201,-2079.91,-1080.72,+1872.03
2000-01-01 00:38:00 PST,+2221.62,-0.121505,-1201,-2079.91,-1080.72,+1872.03
