S701a,S701b,S701c,S712c,S713c,S714a,S714b,S718a,S720c,S722b,S722c,S724b,S725b,S727c,S728,S729a,S730c,S731b,S732c,S733a,S734c,S735c,S736b,S737a,S738a,S740c,S741c,S742a,S742b,S744a,S701a_pv,S701b_pv,S701c_pv,S712c_pv,S713c_pv,S714a_pv,S714b_pv,S718a_pv,S720c_pv,S722b_pv,S722c_pv,S724b_pv,S725b_pv,S727c_pv,S728_pv,S729a_pv,S730c_pv,S731b_pv,S732c_pv,S733a_pv,S734c_pv,S735c_pv,S736b_pv,S737a_pv,S738a_pv,S740c_pv,S741c_pv,S742a_pv,S742b_pv,S744a_pv
155.07051671068803,124.11846401410939,392.4124940700505,75.07029558047455,101.83760100629686,14.962849929191965,18.591658340113263,81.6923737406179,88.82741925983211,125.8841288435423,24.16785314674345,36.146353232396145,41.11451998261842,44.88187077710141,125.26361422002633,42.968958905985126,98.2056766527729,75.55300767722484,40.455256157798495,75.68860031144487,39.710347070106046,75.0341389586829,37.61558055137919,125.8251471028199,121.14628366036943,79.7388395857453,41.32227211947941,8.149695587447223,81.4362482079852,37.39293569035055,103.66176152694305,108.90602426138882,298.8517508502332,73.67523502844304,71.407518205605,13.371277366204042,17.064174034975284,66.8857877466249,57.51604263219808,99.62760619267289,18.389916267872678,34.603318640805746,28.12319794473271,31.18634565488107,98.1055204687514,30.123246338077657,71.6054057950741,72.14452696870005,33.11204621217855,65.95660725535822,35.20076951473396,72.9792301796112,34.6388815715017,106.91373862627482,103.43596214760052,72.9439827090736,29.181748811406553,6.467871885101332,59.13903091613385,30.598470474072364
154.71857631607787,124.41748725471427,391.0997393576667,75.12960621087572,101.37077916700396,14.977358198117276,18.588688661290398,81.6498643642506,88.8751995193341,125.70112234124514,24.13536260512225,36.174473708985644,41.019418135222196,44.784975712263126,124.73397212436406,42.82399803691008,98.16594141198591,75.52532524783224,40.483253532084426,75.60665071618439,39.67870113209841,75.07431217242645,37.57566178818102,125.94728685981237,121.13478998672113,79.92731099166082,41.3684716400947,8.141048572319715,81.25045873485153,37.39991978151271,103.08891909181852,108.98260351033774,298.88785180918677,73.684776298433,71.29014310573149,13.369037184260044,17.110606266077276,66.84934910235881,57.57268434339995,99.6644094147448,18.38962300913109,34.59953330674316,28.04948117323051,31.16020915861716,98.16393947597669,30.097568334289857,71.71248023307864,72.01236611602636,33.13621931695269,65.92258130019567,35.248584288313275,72.93080145137576,34.66514358896994,107.17998179268015,103.41406479930127,73.03570629013838,29.12909714122752,6.464578314406202,59.14595530608892,30.60862341113117
154.32743241349988,124.58988028586754,390.70663980814084,75.079866970226,101.4880645401728,15.0396151270449,18.56168646185905,81.63701303682217,88.7741352141082,125.54271606993814,24.125862075647234,36.25836493613358,41.00897440983054,44.75088102142758,124.99527290938994,42.81752468506663,98.32218502603999,75.50857141969014,40.60550371896284,75.5848582637177,39.624658096957305,74.91269654688415,37.62889863490779,126.26811909945317,121.02309149675116,79.99511170067937,41.38184210156519,8.155718987631738,81.36340449163859,37.43687492315094,102.46495046223426,109.08470385354737,298.8245815882821,73.62320086189325,71.24962106388801,13.38979846253667,17.128043642979595,66.9531822475912,57.65676442793052,99.69874467953403,18.38013609775097,34.6260251148197,28.010693523100077,31.205666382283372,98.20785342740201,30.108444300715323,71.90761247025897,71.79875589862493,33.17002852801606,65.921135873331,35.277932590919605,72.92049112807524,34.68769979044799,107.36686912894838,103.3181521025738,73.01729067978624,29.081216599064824,6.458947445548785,59.16159506287108,30.64804186962267
154.2442781929972,124.69042406725433,392.09603212000735,74.94728163668609,101.30270953679891,15.050694878247453,18.54340177389874,81.54190684433242,88.70849055474291,125.4893226018716,24.18635137803677,36.3815429079433,40.9393629003922,44.878520106441606,124.86576182940387,42.740505004678504,98.55756606399392,75.5156671702493,40.6161575802648,75.61439665949061,39.56079757005118,75.07934832241419,37.70082381155696,126.31336608176244,120.79339313342902,79.77211402102976,41.34837058970047,8.156952007030492,81.51262777639012,37.49459963400121,101.78988440213153,109.02732514032276,298.52442127804215,73.63986316066745,71.09875919584086,13.385536155864866,17.16880178990617,67.0494453538403,57.726587131059716,99.7305141041451,18.379733092559608,34.59961033226998,27.98320418081951,31.21287230836259,98.15543044275742,30.15296644504471,71.98089334185939,71.67711412403624,33.1812386641073,66.01378374145165,35.3298608029257,72.96235939901051,34.69305628394781,107.55221323907274,103.37701122177369,72.963892358165,29.064686540005486,6.452654557783596,59.19420876580719,30.692159641917534
154.17515327811464,124.6789253569964,392.9726358554156,74.8530195822389,101.22014797367585,15.06492118403864,18.541978380793463,81.54791588975974,88.44709915980609,125.67516976243907,24.11289467147163,36.36011649977388,41.03509433320664,44.98304205180245,125.00215666552819,42.78590183409792,98.67368956129543,75.47917285838363,40.621838227303236,75.64962331464872,39.462292761397514,75.12501320147912,37.679401620801954,126.41145806025446,120.62724254963807,79.5641408520093,41.38521980096815,8.184563601140024,81.65293812734339,37.49613748702423,101.13171603476087,109.27583111296451,298.1252175654707,73.72508802932653,70.93083069430415,13.391486715954844,17.198766702002626,67.10488965965492,57.85217173015906,99.61665817849249,18.405564611769535,34.56074474720215,27.938305852479143,31.230907729304267,98.09652493705829,30.16129903988412,72.15218014424536,71.63886558029449,33.17485968368596,66.0595290566348,35.419957265006275,72.85607966755006,34.66137793670943,107.70600000996193,103.41834523410265,72.8582795845328,29.00314582104926,6.450757650342218,59.25311807201459,30.72039662023325
154.21852980324115,124.86905583457497,394.93630650927486,74.64729667111932,101.01505649259327,15.071612847444392,18.54519779292384,81.61662585524171,88.32246935550583,126.05570396517365,24.104509324696146,36.35868523354361,41.13626622237786,45.05554272834049,124.9772453893617,42.74823730359739,98.76310576799118,75.54250144938794,40.55429839294492,75.72168007014407,39.44966501835069,74.83483330299384,37.657605023984665,126.30847106379895,120.65481717387058,79.55357796964654,41.39812496561378,8.173229741583043,81.60957802246239,37.38703554121251,100.40456701166697,109.5460354372562,297.6286842755906,73.75231215822757,70.72269998914078,13.408325872136757,17.21553705586367,67.1387297391824,57.96228460269771,99.74149363945864,18.41831904435269,34.52656648050005,27.884179529608126,31.23317652808286,98.16028625141587,30.154683692584356,72.27810819455702,71.57183892171454,33.18100376398083,66.07771396755857,35.48348435499676,72.7855377787704,34.67135984618837,107.80042978792588,103.49827990501372,72.79353271567628,28.934643151344943,6.452364433927847,59.32199229625366,30.771417838577428
154.01491330909988,125.43957637148475,396.276775462894,74.61914676138402,100.94740223195178,15.066987539939495,18.568747416866252,81.3166891935977,88.47793276079209,125.85569060203433,24.10176795589668,36.3062863995601,41.06432591215487,45.03912569422511,125.21637391326526,42.64086577759448,98.85458252761667,75.37403722223107,40.56517368257863,75.69029127599761,39.494498423678024,75.00455480208463,37.70012444545383,126.16218385227681,120.48854983803547,79.37370667492262,41.44047110594582,8.173964092284413,81.59803872208157,37.35298697259624,99.72160401067202,109.67247661652395,297.35131209549627,73.74962844340493,70.63562613559091,13.404945025736028,17.248825313391354,67.15853173453357,57.995406513869256,99.86993870915917,18.423389251421526,34.47295408451953,27.793570400961958,31.228561388619042,98.23940269963711,30.16875323100036,72.34858589053556,71.4618054654104,33.177427622961886,66.01187724973745,35.51600389836109,72.82124159740306,34.70506354870597,107.99784021515059,103.51050664317572,72.82525148482571,28.84974089341575,6.4452301655853965,59.36520237650046,30.78863144055469
153.96604442201595,125.69534148968295,395.1535940423426,74.64391403938842,100.89294357233696,15.070934824118456,18.602886770543616,81.33799540679493,88.42557937340504,125.81666582604919,24.09575183165571,36.196796396866645,41.03784000277388,45.10032761507459,125.24620782144292,42.622330601823116,98.785660897159,75.31490974513144,40.541081082928336,75.62318357432794,39.53562483660699,75.17348855621711,37.74048954730708,125.9412467221224,120.42746507237123,79.00815751904484,41.47623880064188,8.161312698562712,81.59711678018613,37.35663102676037,99.08190234458567,109.79398094333683,297.32629743042446,73.76512498520577,70.62204542500939,13.395141846802172,17.277728459298597,67.2354370115175,57.991602213953165,99.89512328191375,18.405033055260596,34.45663653507896,27.718383483553612,31.251750333387598,98.19876294753027,30.136433881106218,72.48848035627735,71.37210667833752,33.19718382398668,65.97834869956337,35.5423603729588,72.83613935867962,34.73474050021652,108.28795432184374,103.43598676366584,72.89787100396796,28.814221065780625,6.441660191443568,59.389867078505176,30.820297009577253
154.50502672300954,125.18896535854869,395.21456857214866,74.66453991388505,100.71847508890302,15.047738017556346,18.638795660288803,81.26332119595952,88.28232126369727,125.28397364529589,24.12408352562927,36.21610905354916,41.107956503195695,45.18477751072759,125.25313899000474,42.69771745352517,98.6421240935682,75.20044692526189,40.491088241259106,75.51568504861392,39.57425816777128,75.26953056623698,37.7375589347431,125.55204248567327,120.39559764437274,78.96165807996736,41.44844008024419,8.125449756832047,81.4876781979414,37.41890793202157,98.54728492186418,109.94643461374943,297.08667695612917,73.76987111952907,70.4969096727773,13.375752830702355,17.30185823501028,67.24203906013697,57.981835018751916,99.77917072100861,18.395684827336183,34.41804844362081,27.665790860245178,31.28167193403535,98.14855526202291,30.16321011348741,72.60994631620594,71.24674723916462,33.21203469005508,65.9952062765954,35.55060410224458,72.8479601254406,34.75662287352453,108.42659805734493,103.32066103482688,72.91863546784681,28.80868111917952,6.436451225838818,59.37590615808601,30.84978974948593
154.27747242835127,125.09871621271607,395.25599157538903,74.64831601176998,100.56049223720356,15.074619620732335,18.681665278814876,81.3511941647528,88.40294968459813,124.94744835249703,24.155961919940587,36.257489861844704,41.13045782195574,45.069439972687796,125.39170963558563,42.74070215286326,98.66838919593683,75.03294373004417,40.512922098330236,75.46973842185044,39.562244465328504,75.0088642248842,37.775241570690625,125.64888463354052,120.58127067482282,78.9011970701712,41.32254342093553,8.116036967857397,81.45708804573593,37.425785217084766,98.1104247206658,109.96284300031044,296.67524995057283,73.84551516494064,70.43125269510847,13.363866218510507,17.320309133430165,67.3142474931983,58.06310101356946,99.7473978615568,18.400384955183362,34.42492380532563,27.65124706628392,31.275919254121096,98.07543043732456,30.18514320295527,72.71135210708724,71.20139597121894,33.19430623022412,66.05182554109251,35.59769122661314,72.82884800974053,34.77007790334789,108.58827918594615,103.38735934554776,72.86412911481085,28.757634792767316,6.432433808849818,59.42062913727776,30.903909208817783
154.44739804036053,125.28327557371814,394.45884186625034,74.69115103280953,100.64735300095073,15.1178171054285,18.678043925921678,81.38181503368104,88.41267350964016,124.76394708575792,24.113922280116945,36.29454055700645,41.00934638008819,45.02948067376437,125.48748417952363,42.75175576770356,98.5797039757923,74.96598186032583,40.65185238165845,75.27501695338847,39.56671062037425,75.00615205979697,37.667870469165166,125.51171965485037,120.74396040890058,78.9520072500196,41.37674237962497,8.118358734004662,81.7310352360832,37.507168688434824,97.84296621922138,110.10706319321186,296.1317734645788,73.88578314135724,70.31546869914503,13.369689337292014,17.340001262952416,67.35205065382121,58.03542307619283,99.60774191987704,18.416171196660656,34.40489555203523,27.625668080028177,31.294993966948777,97.93326955082203,30.210749627940583,72.78889232002146,71.3561177054453,33.17438550463611,66.11170744004747,35.621423674563474,72.80301593689761,34.78178939719089,108.84841049692095,103.43878027475922,72.84742185271624,28.730851499795165,6.435493608786491,59.5150637843314,30.918626508242273
154.78926978713923,125.21697112692095,393.10777011706244,74.84316204605429,100.804457255605,15.143568380304,18.731842527181193,81.25657251940241,88.18857638448445,125.16243647517305,24.081900051692454,36.32487820695421,41.01215715394583,45.006374420933824,125.28716578531022,42.74601322509246,98.45877452382406,74.90196778386783,40.68454587096341,75.18692103918731,39.51981031058615,75.18692103918731,37.63834341404011,125.70460969788303,120.76975373649164,79.15570991262244,41.41086402226004,8.12409042381391,81.8765756418132,37.55672931967212,97.70501108356788,110.31852563953949,295.25335804899146,73.93359117629808,70.22571819616893,13.383021257072034,17.34179573179702,67.37691197192107,58.055103741331756,99.55387637922182,18.4328671061787,34.32745972215201,27.57212265305345,31.291159012163092,97.95471239803364,30.22529149147303,72.87164882767411,71.32582255228922,33.195948372679986,66.10368209816798,35.63678807558597,72.79614028749178,34.784359164463176,108.84332186998276,103.55160486075012,72.80513440495707,28.683620012823337,6.431711054150755,59.541695575376316,30.930580035403214
155.06988679682814,125.03245987202351,393.78250196675776,74.93011048681821,100.67162559432037,15.138912002868572,18.722201070227616,81.33860800469532,88.35114105702542,125.27149222836246,24.125673850452305,36.41222402747164,40.93339758328183,44.99693410808816,125.29815643894364,42.57810376568314,98.4505429815052,75.08056427927318,40.72878848619779,75.00615205979697,39.60373633930487,75.27501695338847,37.60800930585488,125.83514597819878,120.7929299042558,78.99021139529297,41.40063138700333,8.141900527000855,82.0265772936971,37.6026110531641,97.67640613825426,110.51235092160847,294.7531384842255,73.92120457392106,70.14725399049178,13.386833319861456,17.34858667635269,67.32792095499484,58.05559810102657,99.63501851372855,18.430629528810417,34.237480285618446,27.511647451550104,31.26628885262994,98.06195666273972,30.210256082322775,72.87919011336915,71.3480172365487,33.22270405596982,66.09802746899591,35.64089383420579,72.87192733945108,34.826423195301125,108.97988572768365,103.60291048411283,72.853280305651,28.64700830602606,6.435508819961204,59.55639763688978,30.90624227531664
155.02783850843653,125.18389530918076,393.700046769453,74.98448096021363,100.63436693871058,15.202746885042332,18.68341548605949,81.47803397891322,88.53890796826379,125.02273450580674,24.12108345063256,36.52227150393547,41.104797773421254,44.86121224530089,125.04043597894888,42.5264054043164,98.44664711919496,75.05401876053615,40.658823225530355,75.0088642248842,39.57261338397881,75.46973842185044,37.55489483503478,126.37693485096669,120.94067745694261,78.88222533309558,41.36594523217372,8.145662451120275,81.95585984875467,37.64238744229451,97.74634380644294,110.65661383069263,294.59585148337294,74.03599957954117,70.0922587744474,13.37682672198309,17.377978244256372,67.21664915865827,58.057881000565324,99.70302566197554,18.429052939245583,34.1901356877464,27.444673866510595,31.280835110250532,98.00236881344243,30.187683352046072,72.90772917281699,71.38656468698206,33.20896046205485,66.13718963651566,35.64900533539461,72.9189729431211,34.8306824807617,109.16642152603275,103.64668880444835,72.93875781371986,28.615000591338397,6.432305452607195,59.58655169207632,30.868803141674235
154.8018451967227,125.02071667188744,393.9836669479831,74.86546428540952,100.32400277204525,15.220358780749333,18.656080781944365,81.6474926888081,88.5967656754051,124.94800935316522,24.154527085088056,36.562575444789786,41.12289554835063,44.9630530106501,125.12637045156664,42.61593970278325,98.6510455102822,75.10710083234001,40.70210792935908,75.26953056623698,39.62559566897685,75.51568504861392,37.51741869968004,126.50071163289275,121.67978639532241,78.62937468343304,41.40448380860581,8.15140642572132,81.60508545292221,37.52579015422212,97.80894113673429,110.80692363949252,294.32022211101344,74.01243207508287,70.07648159920986,13.373759504234746,17.416702541227597,67.2781014339446,58.10048584632685,99.68503505078831,18.439971898344258,34.15658191865588,27.398564250829228,31.324247420810657,97.97828891531265,30.19488026073631,73.0312477344533,71.40036955364566,33.191981174405406,66.0817617120974,35.62565166776954,72.92959807212249,34.80354656642961,109.24391599708474,103.57559430697982,72.99405748983271,28.592566525140402,6.432860845150401,59.568063599149426,30.871467506539926
155.19815137784892,125.1406064945672,394.3132227322862,74.89177958658328,99.84124148258672,15.201181409086738,18.674243979194088,81.66553471123076,88.61036061911899,125.18140647748021,24.15830178779128,36.552754147047025,40.978527973573684,44.865250686733745,125.27505328385263,42.62155651631135,98.93138538270478,75.07246824334709,40.6422542102869,75.17348855621711,39.633419463943234,75.62318357432794,37.61150689841793,126.70748787010473,121.64854418928945,78.59779291588832,41.45725703802563,8.153414414926349,81.44918070996985,37.56999221684743,98.10278609272153,110.89918252567213,293.8677386791639,74.04533441230268,70.11946952552925,13.365996125078759,17.4297666639767,67.27527640648212,58.22191807319976,99.6232507942314,18.424517819114804,34.10177856518503,27.37960045509099,31.345570392804934,97.94780182863143,30.24461657494878,73.19398724797426,71.52969086147061,33.16725174463143,66.17816329294409,35.62500632212954,72.92728201086139,34.78829566889887,109.29401297091454,103.63062887054365,73.04155386506667,28.586130579995448,6.434332450691868,59.56660267300808,30.903369646971978
155.41820637354294,125.23195193784328,394.7723673531005,74.86215929621434,99.94425039421816,15.188986987493152,18.664469632087997,81.68918861391096,88.84748886821693,125.16032243215055,24.115444939122682,36.56817092692555,40.93695370845665,44.78514712621542,125.37484870791457,42.65399815894446,99.2159575520127,75.01015799177465,40.63127286191929,75.00455480208463,39.83911429661066,75.69029127599761,37.5814689242695,126.73667411430228,121.32041951671356,78.51142569447671,41.52737218766346,8.150187745818728,81.18517186927116,37.661649622315075,98.5818892125326,111.06242327813555,293.49887618614827,74.13844289063356,70.07766962802222,13.374835033589443,17.435655451382434,67.23415387082693,58.29114122620687,99.64793324378599,18.451395925843237,34.03571142829987,27.33372616242582,31.360295517043618,97.72604933035745,30.267976083792593,73.24888944496823,71.66068732429608,33.11917562719973,66.19344497117861,35.64545938034735,72.85954445936896,34.74619047396412,109.3453487709582,103.77968262784741,73.05283298160823,28.603666541377716,6.4314618335972,59.62729501046621,30.882189771834597
