1,3.83
2,3.67
3,3.61
4,3.50
5,3.50
6,3.39
7,3.39
8,3.44
9,3.33
10,3.72
11,4.39
12,5.11
13,5.72
14,6.11
15,6.33
16,6.22
17,5.83
18,5.11
19,4.78
20,4.67
21,4.50
22,4.33
23,4.17
24,4.00
25,3.89
26,3.78
27,3.67
28,3.61
29,3.61
30,3.50
31,3.50
32,3.56
33,3.44
34,3.83
35,4.50
36,5.22
37,5.78
38,6.22
39,6.39
40,6.33
41,5.89
42,5.22
43,4.89
44,4.72
45,4.56
46,4.39
47,4.28
48,4.11
49,4.00
50,3.89
51,3.78
52,3.67
53,3.67
54,3.56
55,3.56
56,3.61
57,3.56
58,3.94
59,4.56
60,5.28
61,5.89
62,6.28
63,6.50
64,6.44
65,6.00
66,5.33
67,5.00
68,4.83
69,4.67
70,4.50
71,4.39
72,4.17
73,4.06
74,3.94
75,3.78
76,3.72
77,3.67
78,3.56
79,3.61
80,3.61
81,3.56
82,3.89
83,4.56
84,5.28
85,5.89
86,6.33
87,6.50
88,6.44
89,6.06
90,5.39
91,5.00
92,4.83
93,4.67
94,4.50
95,4.39
96,4.17
97,4.06
98,3.94
99,3.78
100,3.72
101,3.67
102,3.61
103,3.61
104,3.67
105,3.61
106,4.00
107,4.61
108,5.33
109,5.94
110,6.39
111,6.61
112,6.56
113,6.17
114,5.50
115,5.11
116,4.89
117,4.78
118,4.56
119,4.44
120,4.28
121,4.11
122,4.06
123,3.89
124,3.83
125,3.78
126,3.72
127,3.72
128,3.78
129,3.72
130,4.06
131,4.67
132,5.44
133,6.06
134,6.50
135,6.72
136,6.67
137,6.28
138,5.61
139,5.22
140,5.00
141,4.83
142,4.61
143,4.50
144,4.33
145,4.22
146,4.11
147,4.00
148,3.89
149,3.89
150,3.83
151,3.83
152,3.89
153,3.83
154,4.22
155,4.83
156,5.56
157,6.22
158,6.67
159,6.83
160,6.83
161,6.44
162,5.72
163,5.33
164,5.11
165,4.94
166,4.72
167,4.56
168,4.39
169,4.22
170,4.17
171,4.00
172,3.94
173,3.94
174,3.83
175,3.83
176,3.89
177,3.89
178,4.22
179,4.89
180,5.61
181,6.33
182,6.78
183,6.94
184,6.94
185,6.56
186,5.83
187,5.39
188,5.11
189,4.94
190,4.72
191,4.56
192,4.39
193,4.22
194,4.11
195,3.94
196,3.89
197,3.83
198,3.78
199,3.72
200,3.83
201,3.78
202,4.17
203,4.83
204,5.56
205,6.28
206,6.72
207,6.89
208,6.89
209,6.50
210,5.78
211,5.39
212,5.11
213,4.94
214,4.72
215,4.50
216,4.39
217,4.17
218,4.06
219,3.89
220,3.83
221,3.78
222,3.67
223,3.61
224,3.72
225,3.72
226,4.11
227,4.78
228,5.50
229,6.22
230,6.67
231,6.89
232,6.89
233,6.50
234,5.78
235,5.33
236,5.06
237,4.89
238,4.67
239,4.50
240,4.39
241,4.17
242,4.06
243,3.89
244,3.83
245,3.78
246,3.72
247,3.61
248,3.67
249,3.67
250,4.06
251,4.72
252,5.50
253,6.17
254,6.61
255,6.89
256,6.89
257,6.50
258,5.78
259,5.33
260,5.11
261,4.89
262,4.67
263,4.50
264,4.39
265,4.17
266,4.06
267,3.89
268,3.78
269,3.78
270,3.67
271,3.61
272,3.67
273,3.67
274,4.06
275,4.72
276,5.50
277,6.17
278,6.61
