0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
0.4,120,4.5,1,3,48.5
