1,-6.22
2,-6.39
3,-6.5
4,-6.56
5,-6.67
6,-6.72
7,-6.61
8,-6.61
9,-6.61
10,-6.5
11,-6.06
12,-5.28
13,-4.5
14,-3.89
15,-3.5
16,-3.39
17,-3.56
18,-4.28
19,-4.89
20,-5.33
21,-5.61
22,-5.94
23,-6.06
24,-6.22
25,-6.11
26,-6.28
27,-6.39
28,-6.44
29,-6.56
30,-6.61
31,-6.56
32,-6.5
33,-6.5
34,-6.39
35,-5.94
36,-5.17
37,-4.39
38,-3.78
39,-3.39
40,-3.28
41,-3.44
42,-4.17
43,-4.78
44,-5.22
45,-5.5
46,-5.83
47,-5.94
48,-6.06
49,-5.94
50,-6.11
51,-6.28
52,-6.33
53,-6.44
54,-6.5
55,-6.44
56,-6.39
57,-6.39
58,-6.28
59,-5.83
60,-5.11
61,-4.33
62,-3.72
63,-3.33
64,-3.17
65,-3.33
66,-4.11
67,-4.67
68,-5.17
69,-5.44
70,-5.72
71,-5.89
72,-6
73,-5.89
74,-6.06
75,-6.22
76,-6.28
77,-6.39
78,-6.44
79,-6.39
80,-6.33
81,-6.33
82,-6.22
83,-5.78
84,-5
85,-4.22
86,-3.61
87,-3.17
88,-3.06
89,-3.17
90,-3.94
91,-4.56
92,-5.06
93,-5.33
94,-5.61
95,-5.78
96,-5.89
97,-5.83
98,-5.94
99,-6.11
100,-6.22
101,-6.33
102,-6.39
103,-6.33
104,-6.28
105,-6.28
106,-6.17
107,-5.67
108,-4.89
109,-4.11
110,-3.39
111,-3
112,-2.83
113,-2.94
114,-3.72
115,-4.33
116,-4.83
117,-5.11
118,-5.39
119,-5.56
120,-5.67
121,-5.61
122,-5.78
123,-5.89
124,-6
125,-6.11
126,-6.17
127,-6.17
128,-6.11
129,-6.11
130,-6.06
131,-5.56
132,-4.72
133,-3.89
134,-3.17
135,-2.78
136,-2.61
137,-2.72
138,-3.5
139,-4.06
140,-4.61
141,-4.89
142,-5.22
143,-5.33
144,-5.5
145,-5.44
146,-5.61
147,-5.78
148,-5.89
149,-6
150,-6.06
151,-6.06
152,-6
153,-6
154,-5.94
155,-5.39
156,-4.61
157,-3.72
158,-3.06
159,-2.61
160,-2.44
161,-2.56
162,-3.33
163,-3.89
164,-4.44
165,-4.78
166,-5.06
167,-5.17
168,-5.28
169,-5.28
170,-5.44
171,-5.56
172,-5.67
173,-5.78
174,-5.83
