1981.18,1.1
1903.36,1.1
1917.1,1.7
1876.81,0.6
1790.75,0.6
1742.23,0.6
1884.14,0.6
1762.37,0.6
1929.91,0.6
1895.12,0.6
1976.6,0.6
2129.5,0.6
2054.42,0
2077.31,0
2065.41,1
2029.7,0.6
2166.12,0.6
2273.23,1.1
2515.84,1.1
2416.05,0.6
2357.46,0.6
2353.8,0.6
2156.96,0.6
2219.22,0
1963.79,0
2025.13,0
2017.8,-0.6
1992.17,-0.6
2063.58,-0.6
2122.17,-1.1
2443.52,-1.1
2501.2,-1.7
2455.42,-1.7
2385.84,-2.2
2272.32,-3.9
2091.04,-4.4
1954.63,-5
1871.32,-4.4
1952.8,-3.3
2030.62,-1.7
2091.04,-0.6
2305.28,-0.6
2540.56,0
2720.92,0
2828.95,0
2541.48,-1.1
2574.44,-1.7
2376.69,-2.2
2409.64,-2.2
2327.25,-2.8
2347.39,-2.8
2337.32,-3.3
2375.77,-3.9
2382.18,-4.4
2753.88,-4.4
3055.08,-5.6
2773.1,-5.6
2697.12,-6.1
2206.4,-6.7
2221.96,-6.1
2180.76,-6.7
2059.92,-6.1
1884.14,-2.8
2094.71,-1.1
2069.99,0.6
2282.39,1.7
2713.6,2.8
2692.54,3.9
2646.76,3.3
2554.3,2.2
2550.63,0
2192.67,-0.6
2156.05,-1.7
2083.72,-2.2
1991.25,-2.8
2015.06,-2.8
2048.01,-3.9
2363.87,-3.35
2319.01,-2.8
2541.48,-2.8
2432.53,-2.8
2353.8,-1.7
2151.47,-1.7
2128.58,-1.7
2035.2,-3.9
2126.75,-2.8
2094.71,-1.1
2104.78,0.6
2132.24,1.7
2286.96,2.8
2568.94,2.8
2502.11,2.2
2533.24,2.2
2644.02,1.7
2597.33,0
2458.17,-1.1
2410.56,-1.7
2315.35,-2.8
2208.23,-2.8
2284.22,-3.3
2432.53,-3.9
2279.64,-3.9
2611.06,-3.9
2579.93,-3.9
2740.15,-3.9
2481.05,-4.4
2422.46,-4.4
2257.67,-5
2248.51,-5
2183.51,-3.9
1907.94,-0.6
1840.19,1.7
1981.18,3.3
2077.31,4.4
2425.21,5.6
2469.15,6.1
2258.58,6.1
2205.48,5
2190.84,4.4
2083.72,3.9
1906.11,3.9
1900.62,2.8
1927.17,2.8
1835.61,2.8
1833.78,2.2
1761.46,2.2
1790.75,2.2
1766.95,2.2
2070.9,2.8
2134.07,2.8
2120.34,2.8
2026.96,2.8
2145.98,2.8
2207.31,2.8
2231.12,3.3
2207.31,4.4
2497.53,5.6
2489.29,5.6
2731.91,5
2722.75,4.4
2610.14,3.3
2570.78,1.7
2437.11,1.1
2196.33,0.6
1999.49,0
2124,-1.1
2189.92,-1.7
2137.74,-3.3
2064.49,-3.3
2224.71,-3.9
2657.75,-3.3
2744.72,-3.3
2582.68,-3.3
2378.52,-3.3
2184.43,-3.9
2171.61,-5
2004.07,-5
1733.08,-3.9
1658.92,-1.7
1705.61,0.6
1773.36,1.7
1956.46,2.8
2317.18,3.3
2395.91,5
2454.5,5
2343.73,5
2379.43,2.8
2245.77,1.7
2095.62,0.6
2181.68,-0.6
2048.93,0
2215.55,0
2243.02,-0.6
2236.61,-0.6
2500.28,-1.1
2800.57,-0.6
2420.63,-1.1
2346.47,-1.1
2243.94,-0.6
1913.43,-0.6
1854.84,0
1668.07,1.1
1559.13,3.9
1506.94,6.7
1510.61,7.8
1650.68,10
2090.13,10.6
2161.54,11.1
2151.47,10.6
2241.19,10.6
2145.06,8.9
1912.52,7.2
1741.32,6.1
1824.63,6.1
1733.99,5.6
1728.5,5.6
1769.7,5.6
1584.76,5.6
1946.39,7.2
2120.34,7.8
1910.69,7.2
1889.63,7.2
1732.16,7.8
1907.94,7.8
1658,8.3
1563.71,8.3
1452.93,8.3
1445.6,8.3
1487.72,8.9
1597.58,9.4
1876.81,10
1982.1,11.1
2096.54,11.7
2107.52,10
2006.82,10
1791.67,7.8
1620.47,8.3
1701.03,5
1656.17,5
1938.15,5
1808.15,5
1864.91,6.1
2145.06,6.1
2278.73,5.6
2210.06,5.6
1967.45,5.6
1986.67,6.1
2059,6.7
1939.98,6.7
2102.95,6.7
1968.36,6.7
1946.39,6.7
1988.51,6.7
2133.16,7.8
2390.42,8.3
2397.74,8.9
2264.99,9.4
1983.93,10
1972.94,10
1855.76,10
1577.44,10.6
1568.28,11.1
1407.15,11.1
1535.32,11.7
1470.32,11.7
1472.15,11.7
1642.44,12.2
1790.75,12.2
1587.51,12.2
1407.15,13.3
1510.61,13.3
1504.2,14.4
1343.98,13
1375.11,12.8
1379.69,12.2
1339.4,13.9
1272.57,15
1352.22,16.7
1499.62,17.8
1479.48,17.8
1596.66,18.3
1597.58,16.7
1615.89,16.1
1341.23,15
1295.46,13.9
1261.58,13.9
1183.77,13.3
1206.65,13.3
1110.52,13.3
1105.95,13.9
1215.81,13
1304.61,15
1378.77,15.6
1380.6,15.6
1479.48,14.4
1422.72,15
1408.07,16
1376.02,16.1
1359.54,16.7
1335.74,17.2
1296.37,17
1452.01,16.7
1634.2,16.7
1595.75,17.2
1434.62,17.2
1452.01,17.2
1351.31,16.7
1192,16.7
946.646,16.1
862.418,16.1
881.644,16.7
785.515,17.2
769.951,17.8
852.348,17.8
890.799,17.2
909.11,17.8
1116.02,17.8
1281.73,17.2
1351.31,15.6
