meterid	timestamp	power	pf
470382	01/10/2011 01:00:00	2750.4	1
470382	01/10/2011 02:00:00	2730.24	1
470382	01/10/2011 03:00:00	2738.88	1
470382	01/10/2011 04:00:00	2764.8	1
470382	01/10/2011 05:00:00	2820.96	1
470382	01/10/2011 06:00:00	2990.88	1
470382	01/10/2011 07:00:00	3288.96	1
470382	01/10/2011 08:00:00	3309.12	1
470382	01/10/2011 09:00:00	3189.6	1
470382	01/10/2011 10:00:00	3144.96	1
470382	01/10/2011 11:00:00	2989.44	1
470382	01/10/2011 12:00:00	2930.4	1
470382	01/10/2011 13:00:00	2805.12	1
470382	01/10/2011 14:00:00	2774.88	1
470382	01/10/2011 15:00:00	2777.76	1
470382	01/10/2011 16:00:00	2846.88	1
470382	01/10/2011 17:00:00	3052.8	1
470382	01/10/2011 18:00:00	3310.56	1
470382	01/10/2011 19:00:00	3265.92	1
470382	01/10/2011 20:00:00	3186.72	1
470382	01/10/2011 21:00:00	3071.52	1
470382	01/10/2011 22:00:00	2911.68	1
470382	01/10/2011 23:00:00	2681.28	1
470382	01/11/2011 00:00:00	2502.72	1
470382	01/11/2011 01:00:00	2436.48	1
470382	01/11/2011 02:00:00	2386.08	1
470382	01/11/2011 03:00:00	2396.16	1
470382	01/11/2011 04:00:00	2413.44	1
470382	01/11/2011 05:00:00	2484	1
470382	01/11/2011 06:00:00	2682.72	1
470382	01/11/2011 07:00:00	2970.72	1
470382	01/11/2011 08:00:00	3039.84	1
470382	01/11/2011 09:00:00	2875.68	1
470382	01/11/2011 10:00:00	2852.64	1
470382	01/11/2011 11:00:00	2822.4	1
470382	01/11/2011 12:00:00	2780.64	1
470382	01/11/2011 13:00:00	2720.16	1
470382	01/11/2011 14:00:00	2720.16	1
470382	01/11/2011 15:00:00	2705.76	1
470382	01/11/2011 16:00:00	2756.16	1
470382	01/11/2011 17:00:00	2910.24	1
470382	01/11/2011 18:00:00	3255.84	1
470382	01/11/2011 19:00:00	3205.44	1
470382	01/11/2011 20:00:00	3094.56	1
470382	01/11/2011 21:00:00	3022.56	1
470382	01/11/2011 22:00:00	2895.84	1
470382	01/11/2011 23:00:00	2632.32	1
470382	01/12/2011 00:00:00	2531.52	1
470382	01/12/2011 01:00:00	2414.88	1
470382	01/12/2011 02:00:00	2391.84	1
470382	01/12/2011 03:00:00	2364.48	1
470382	01/12/2011 04:00:00	2364.48	1
470382	01/12/2011 05:00:00	2455.2	1
470382	01/12/2011 06:00:00	2649.6	1
470382	01/12/2011 07:00:00	2970.72	1
470382	01/12/2011 08:00:00	3064.32	1
470382	01/12/2011 09:00:00	2973.6	1
470382	01/12/2011 10:00:00	2913.12	1
470382	01/12/2011 11:00:00	2820.96	1
470382	01/12/2011 12:00:00	2832.48	1
470382	01/12/2011 13:00:00	2880	1
470382	01/12/2011 14:00:00	2763.36	1
470382	01/12/2011 15:00:00	2733.12	1
470382	01/12/2011 16:00:00	2764.8	1
470382	01/12/2011 17:00:00	3008.16	1
470382	01/12/2011 18:00:00	3303.36	1
470382	01/12/2011 19:00:00	3252.96	1
470382	01/12/2011 20:00:00	3123.36	1
470382	01/12/2011 21:00:00	2990.88	1
470382	01/12/2011 22:00:00	2818.08	1
470382	01/12/2011 23:00:00	2682.72	1
470382	01/13/2011 00:00:00	2481.12	1
470382	01/13/2011 01:00:00	2354.4	1
470382	01/13/2011 02:00:00	2331.36	1
470382	01/13/2011 03:00:00	2331.36	1
470382	01/13/2011 04:00:00	2338.56	1
470382	01/13/2011 05:00:00	2469.6	1
470382	01/13/2011 06:00:00	2708.64	1
470382	01/13/2011 07:00:00	3116.16	1
470382	01/13/2011 08:00:00	3189.6	1
470382	01/13/2011 09:00:00	3025.44	1
470382	01/13/2011 10:00:00	2964.96	1
470382	01/13/2011 11:00:00	2963.52	1
470382	01/13/2011 12:00:00	2862.72	1
470382	01/13/2011 13:00:00	2891.52	1
470382	01/13/2011 14:00:00	2848.32	1
470382	01/13/2011 15:00:00	2780.64	1
470382	01/13/2011 16:00:00	2805.12	1
470382	01/13/2011 17:00:00	3041.28	1
470382	01/13/2011 18:00:00	3286.08	1
470382	01/13/2011 19:00:00	3228.48	1
470382	01/13/2011 20:00:00	3219.84	1
470382	01/13/2011 21:00:00	3104.64	1
470382	01/13/2011 22:00:00	2897.28	1
470382	01/13/2011 23:00:00	2692.8	1
470382	01/14/2011 00:00:00	2520	1
470382	01/14/2011 01:00:00	2446.56	1
470382	01/14/2011 02:00:00	2412	1
470382	01/14/2011 03:00:00	2399.04	1
470382	01/14/2011 04:00:00	2373.12	1
470382	01/14/2011 05:00:00	2448	1
470382	01/14/2011 06:00:00	2600.64	1
470382	01/14/2011 07:00:00	2878.56	1
470382	01/14/2011 08:00:00	2930.4	1
470382	01/14/2011 09:00:00	2838.24	1
470382	01/14/2011 10:00:00	2848.32	1
470382	01/14/2011 11:00:00	2797.92	1
470382	01/14/2011 12:00:00	2764.8	1
470382	01/14/2011 13:00:00	2759.04	1
470382	01/14/2011 14:00:00	2638.08	1
470382	01/14/2011 15:00:00	2633.76	1
470382	01/14/2011 16:00:00	2705.76	1
470382	01/14/2011 17:00:00	3003.84	1
470382	01/14/2011 18:00:00	3251.52	1
470382	01/14/2011 19:00:00	3208.32	1
470382	01/14/2011 20:00:00	3126.24	1
470382	01/14/2011 21:00:00	3058.56	1
470382	01/14/2011 22:00:00	2967.84	1
470382	01/14/2011 23:00:00	2780.64	1
470382	01/15/2011 00:00:00	2635.2	1
470382	01/15/2011 01:00:00	2537.28	1
470382	01/15/2011 02:00:00	2495.52	1
470382	01/15/2011 03:00:00	2430.72	1
470382	01/15/2011 04:00:00	2484	1
