# file...... SwingKids_overhead_line.csv
# date...... Mon Jun  6 12:21:09 2016
# user...... samsung
# host...... (null)
# group..... class=overhead_line AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2014-07-30 00:00:00 PDT,+194894,-299410
2014-07-30 01:00:00 PDT,+474577,+80539.4
2014-07-30 02:00:00 PDT,+197527,+13698
2014-07-30 03:00:00 PDT,+168109,+7377.84
2014-07-30 04:00:00 PDT,+168466,+5359.51
2014-07-30 05:00:00 PDT,+159157,+1092.62
2014-07-30 06:00:00 PDT,+293271,+28092.7
2014-07-30 07:00:00 PDT,+478078,+72211
2014-07-30 08:00:00 PDT,+520055,+81328.8
2014-07-30 09:00:00 PDT,+410923,+47781.2
2014-07-30 10:00:00 PDT,+706057,+122383
2014-07-30 11:00:00 PDT,+487191,+62775.8
2014-07-30 12:00:00 PDT,+946411,+176286
2014-07-30 13:00:00 PDT,+569164,+78310.7
2014-07-30 14:00:00 PDT,+950837,+181388
2014-07-30 15:00:00 PDT,+697670,+111641
2014-07-30 16:00:00 PDT,+1.07648e+06,+211796
2014-07-30 17:00:00 PDT,+909500,+161632
2014-07-30 18:00:00 PDT,+874678,+151872
2014-07-30 19:00:00 PDT,+747846,+117085
2014-07-30 20:00:00 PDT,+801542,+127354
2014-07-30 21:00:00 PDT,+720533,+92436.6
2014-07-30 22:00:00 PDT,+592805,+67212.9
2014-07-30 23:00:00 PDT,+573046,+73413.2
2014-07-31 00:00:00 PDT,+537360,+84907.3
2014-07-31 01:00:00 PDT,+366917,+45253
2014-07-31 02:00:00 PDT,+320573,+35881.9
2014-07-31 03:00:00 PDT,+495515,+85911
2014-07-31 04:00:00 PDT,+360804,+49982.4
2014-07-31 05:00:00 PDT,+261574,+26656.4
2014-07-31 06:00:00 PDT,+188368,+3592.75
2014-07-31 07:00:00 PDT,+317645,+27461
2014-07-31 08:00:00 PDT,+277466,+19610.1
2014-07-31 09:00:00 PDT,+477004,+68355.1
2014-07-31 10:00:00 PDT,+538472,+86024
2014-07-31 11:00:00 PDT,+515092,+80165.1
2014-07-31 12:00:00 PDT,+611215,+104885
2014-07-31 13:00:00 PDT,+803155,+155142
2014-07-31 14:00:00 PDT,+630452,+111978
2014-07-31 15:00:00 PDT,+897613,+180521
2014-07-31 16:00:00 PDT,+981998,+200340
2014-07-31 17:00:00 PDT,+874201,+168329
2014-07-31 18:00:00 PDT,+856004,+159465
2014-07-31 19:00:00 PDT,+611814,+94914.2
2014-07-31 20:00:00 PDT,+628629,+93649.6
2014-07-31 21:00:00 PDT,+481998,+48603.8
2014-07-31 22:00:00 PDT,+440808,+37591.4
2014-07-31 23:00:00 PDT,+480938,+59685.5
2014-08-01 00:00:00 PDT,+375520,+47201.7
2014-08-01 01:00:00 PDT,+236200,+17807.4
2014-08-01 02:00:00 PDT,+179767,+9200.21
2014-08-01 03:00:00 PDT,+159662,+5221.42
2014-08-01 04:00:00 PDT,+143369,+1070.08
2014-08-01 05:00:00 PDT,+150662,+1082.36
2014-08-01 06:00:00 PDT,+180263,+2689.65
2014-08-01 07:00:00 PDT,+238359,+10966.5
2014-08-01 08:00:00 PDT,+386771,+47651
2014-08-01 09:00:00 PDT,+423600,+55004.4
2014-08-01 10:00:00 PDT,+371868,+41876.3
2014-08-01 11:00:00 PDT,+524709,+83491.8
2014-08-01 12:00:00 PDT,+594788,+99813.1
2014-08-01 13:00:00 PDT,+429505,+60032.9
2014-08-01 14:00:00 PDT,+666124,+121033
2014-08-01 15:00:00 PDT,+582455,+99051.7
2014-08-01 16:00:00 PDT,+731889,+133502
2014-08-01 17:00:00 PDT,+706106,+122941
2014-08-01 18:00:00 PDT,+682318,+111394
2014-08-01 19:00:00 PDT,+500510,+65231.6
2014-08-01 20:00:00 PDT,+298910,+9576.73
2014-08-01 21:00:00 PDT,+322410,+5697.14
2014-08-01 22:00:00 PDT,+345927,+11371
2014-08-01 23:00:00 PDT,+300301,+8908.81
2014-08-02 00:00:00 PDT,+241752,+2520.89
2014-08-02 01:00:00 PDT,+200337,+1176.15
2014-08-02 02:00:00 PDT,+165717,+1811.42
2014-08-02 03:00:00 PDT,+173407,+1108.65
2014-08-02 04:00:00 PDT,+155544,+1094.69
2014-08-02 05:00:00 PDT,+143173,+1069.74
2014-08-02 06:00:00 PDT,+171604,+1736.26
2014-08-02 07:00:00 PDT,+233936,+14562.5
2014-08-02 08:00:00 PDT,+378613,+46922.6
2014-08-02 09:00:00 PDT,+438788,+57792.8
2014-08-02 10:00:00 PDT,+568139,+90104.3
2014-08-02 11:00:00 PDT,+526828,+76539.8
2014-08-02 12:00:00 PDT,+882302,+170258
2014-08-02 13:00:00 PDT,+543684,+82509.7
2014-08-02 14:00:00 PDT,+896488,+176159
2014-08-02 15:00:00 PDT,+564809,+86594.3
2014-08-02 16:00:00 PDT,+863128,+166790
2014-08-02 17:00:00 PDT,+555857,+84772.2
2014-08-02 18:00:00 PDT,+807322,+147746
2014-08-02 19:00:00 PDT,+448579,+47891.5
2014-08-02 20:00:00 PDT,+365297,+20755.8
2014-08-02 21:00:00 PDT,+376489,+20241.2
2014-08-02 22:00:00 PDT,+436852,+35813.2
2014-08-02 23:00:00 PDT,+389535,+34340.1
2014-08-03 00:00:00 PDT,+294716,+20000.3
2014-08-03 01:00:00 PDT,+202254,+3491.74
2014-08-03 02:00:00 PDT,+189358,+6433.82
2014-08-03 03:00:00 PDT,+175477,+6594.43
