hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2
0, 900.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
0, 1800.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
0, 2700.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
1, 0.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
1, 900.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
1, 1800.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
1, 2700.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
2, 0.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
2, 900.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
2, 1800.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
2, 2700.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
3, 0.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
3, 900.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
3, 1800.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
3, 2700.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
4, 0.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
4, 900.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
4, 1800.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
4, 2700.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
5, 0.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
5, 900.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
5, 1800.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
5, 2700.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
6, 0.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
6, 900.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
6, 1800.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
6, 2700.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
7, 0.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
7, 900.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
7, 1800.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
7, 2700.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
8, 0.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
8, 900.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
8, 1800.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
8, 2700.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
9, 0.00000, 240.62, -30.6793, 0, 0, 30.9717, -50.7798, 30.9717, 129.22
