# file...... VoltageJiggle.csv
# date...... Mon Apr 08 16:07:10 2013
# user...... dwp0
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2012-06-01 00:00:00 PDT,+237.674,+240.623,+243.37,+2.01112
2012-06-01 01:00:00 PDT,+234.681,+238.506,+243.139,+3.29021
2012-06-01 02:00:00 PDT,+230.363,+235.668,+243.494,+5.5535
2012-06-01 03:00:00 PDT,+220.82,+230.187,+244.078,+10.2044
2012-06-01 04:00:00 PDT,+215.119,+225.677,+239.786,+10.3948
2012-06-01 05:00:00 PDT,+215.105,+225.713,+240.549,+10.8702
2012-06-01 06:00:00 PDT,+213.673,+224.81,+240.899,+11.3634
2012-06-01 07:00:00 PDT,+214.946,+224.759,+239.923,+10.5719
2012-06-01 08:00:00 PDT,+214.717,+226.091,+240.831,+10.8566
2012-06-01 09:00:00 PDT,+213.745,+226.122,+240.032,+10.4567
2012-06-01 10:00:00 PDT,+214.219,+225.803,+240.161,+10.5819
2012-06-01 11:00:00 PDT,+214.715,+226.547,+240.289,+10.4319
2012-06-01 12:00:00 PDT,+215.024,+226.504,+240.203,+10.3538
2012-06-01 13:00:00 PDT,+214.43,+226.249,+240.029,+10.3501
2012-06-01 14:00:00 PDT,+213.586,+225.894,+240.893,+11.1085
2012-06-01 15:00:00 PDT,+212.242,+224.592,+240.481,+11.3598
2012-06-01 16:00:00 PDT,+214.308,+225.802,+241.63,+11.5433
2012-06-01 17:00:00 PDT,+213.459,+225.8,+241.408,+11.3746
2012-06-01 18:00:00 PDT,+214.147,+225.579,+240.553,+10.8733
2012-06-01 19:00:00 PDT,+214.439,+225.754,+240.002,+10.3877
2012-06-01 20:00:00 PDT,+213.869,+226.16,+239.776,+10.3493
2012-06-01 21:00:00 PDT,+214.515,+226.026,+239.945,+10.3333
2012-06-01 22:00:00 PDT,+214.373,+226.217,+240.149,+10.4732
2012-06-01 23:00:00 PDT,+214.762,+226.421,+240.169,+10.3817
2012-06-02 00:00:00 PDT,+215.008,+226.69,+240.074,+10.2416
2012-06-02 01:00:00 PDT,+215.19,+226.223,+239.567,+9.8562
2012-06-02 02:00:00 PDT,+214.988,+225.431,+239.052,+9.46223
2012-06-02 03:00:00 PDT,+214.336,+226.002,+241.139,+11.1328
2012-06-02 04:00:00 PDT,+213.825,+225.495,+239.672,+10.444
2012-06-02 05:00:00 PDT,+214.749,+225.88,+240.101,+10.5271
2012-06-02 06:00:00 PDT,+214.202,+224.979,+240.875,+11.2326
2012-06-02 07:00:00 PDT,+214.518,+224.903,+240.459,+10.8981
2012-06-02 08:00:00 PDT,+214.11,+226.12,+241.348,+11.2714
2012-06-02 09:00:00 PDT,+214.01,+225.884,+239.6,+10.0966
2012-06-02 10:00:00 PDT,+214.086,+225.775,+240.053,+10.5448
2012-06-02 11:00:00 PDT,+214.486,+226.524,+240.444,+10.5788
2012-06-02 12:00:00 PDT,+214.804,+226.626,+240.244,+10.3887
2012-06-02 13:00:00 PDT,+214.642,+226.537,+239.937,+10.2538
2012-06-02 14:00:00 PDT,+212.646,+225.514,+240.869,+11.3674
2012-06-02 15:00:00 PDT,+211.807,+224.869,+241.268,+11.7316
2012-06-02 16:00:00 PDT,+212.288,+224.754,+241.078,+11.7829
2012-06-02 17:00:00 PDT,+213.959,+226.212,+240.364,+10.4916
2012-06-02 18:00:00 PDT,+214.708,+226.041,+239.772,+9.96994
2012-06-02 19:00:00 PDT,+213.908,+226.453,+240.314,+10.4125
2012-06-02 20:00:00 PDT,+213.915,+226.191,+239.691,+10.283
2012-06-02 21:00:00 PDT,+214.766,+226.163,+240.156,+10.4313
2012-06-02 22:00:00 PDT,+214.632,+226.278,+240.109,+10.3925
2012-06-02 23:00:00 PDT,+214.803,+226.471,+240.112,+10.3336
2012-06-03 00:00:00 PDT,+214.887,+226.644,+240.113,+10.2989
2012-06-03 01:00:00 PDT,+215.229,+226.009,+239.421,+9.88367
2012-06-03 02:00:00 PDT,+215.027,+226.004,+239.468,+9.94705
2012-06-03 03:00:00 PDT,+214.926,+226.347,+240.577,+10.488
2012-06-03 04:00:00 PDT,+213.919,+224.927,+239.289,+10.1869
2012-06-03 05:00:00 PDT,+214.674,+226.676,+240.407,+10.2577
2012-06-03 06:00:00 PDT,+213.694,+225.659,+241.291,+11.1643
2012-06-03 07:00:00 PDT,+214.152,+225.478,+240.423,+10.6401
2012-06-03 08:00:00 PDT,+214.024,+226.703,+241.201,+10.9084
2012-06-03 09:00:00 PDT,+214.012,+226.405,+239.834,+10.076
2012-06-03 10:00:00 PDT,+214.438,+226.349,+239.957,+10.1856
2012-06-03 11:00:00 PDT,+214.451,+226.518,+240.51,+10.6246
2012-06-03 12:00:00 PDT,+214.547,+226.271,+239.935,+10.3304
2012-06-03 13:00:00 PDT,+205.773,+217.821,+237.509,+12.7324
2012-06-03 14:00:00 PDT,+212.835,+227.253,+242.329,+11.4421
2012-06-03 15:00:00 PDT,+205.672,+217.313,+237.39,+12.4736
2012-06-03 16:00:00 PDT,+206.785,+220.454,+239.866,+12.8515
2012-06-03 17:00:00 PDT,+213.077,+227.45,+242.1,+11.0413
