# file...... SwingKids_transformer.csv
# date...... Mon Apr 08 16:07:10 2013
# user...... dwp0
# host...... (null)
# group..... class=transformer AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2012-06-01 00:00:00 PDT,+597153,-436350
2012-06-01 01:00:00 PDT,+293369,-436224
2012-06-01 02:00:00 PDT,+301255,-424965
2012-06-01 03:00:00 PDT,+526066,-398328
2012-06-01 04:00:00 PDT,+455438,+6770.83
2012-06-01 05:00:00 PDT,+432629,+6779.58
2012-06-01 06:00:00 PDT,+933236,+30555.7
2012-06-01 07:00:00 PDT,+909635,+27284.2
2012-06-01 08:00:00 PDT,+507974,+9246.25
2012-06-01 09:00:00 PDT,+519246,+8805.08
2012-06-01 10:00:00 PDT,+616082,+12080.8
2012-06-01 11:00:00 PDT,+369039,+4604.77
2012-06-01 12:00:00 PDT,+356712,+12167.5
2012-06-01 13:00:00 PDT,+412069,+27291.6
2012-06-01 14:00:00 PDT,+629524,+14261.5
2012-06-01 15:00:00 PDT,+939011,+78609.3
2012-06-01 16:00:00 PDT,+846766,-41029.9
2012-06-01 17:00:00 PDT,+853664,-48677.4
2012-06-01 18:00:00 PDT,+693509,+15826.6
2012-06-01 19:00:00 PDT,+610468,+12087.3
2012-06-01 20:00:00 PDT,+525103,+8665.56
2012-06-01 21:00:00 PDT,+543576,+9359.82
2012-06-01 22:00:00 PDT,+495328,+7801.97
2012-06-01 23:00:00 PDT,+409968,+5533.65
2012-06-02 00:00:00 PDT,+316624,+3468.49
2012-06-02 01:00:00 PDT,+392917,+26360.4
2012-06-02 02:00:00 PDT,+535591,+68702.3
2012-06-02 03:00:00 PDT,+534242,+18296.2
2012-06-02 04:00:00 PDT,+641426,+48689.4
2012-06-02 05:00:00 PDT,+515657,+33251.1
2012-06-02 06:00:00 PDT,+846930,+36473.2
2012-06-02 07:00:00 PDT,+884178,+25738.8
2012-06-02 08:00:00 PDT,+514351,+12087.7
2012-06-02 09:00:00 PDT,+574270,+10748.4
2012-06-02 10:00:00 PDT,+630457,+12461.7
2012-06-02 11:00:00 PDT,+389293,+5132.64
2012-06-02 12:00:00 PDT,+346691,+4037.95
2012-06-02 13:00:00 PDT,+368117,+11640.4
2012-06-02 14:00:00 PDT,+755523,+29100.8
2012-06-02 15:00:00 PDT,+1.03805e+006,+83916.8
2012-06-02 16:00:00 PDT,+972243,+127363
2012-06-02 17:00:00 PDT,+656302,+21974.5
2012-06-02 18:00:00 PDT,+697684,+15585.2
2012-06-02 19:00:00 PDT,+593082,+11323.4
2012-06-02 20:00:00 PDT,+511496,+8194.43
2012-06-02 21:00:00 PDT,+494797,+7886
2012-06-02 22:00:00 PDT,+460428,+6820.55
2012-06-02 23:00:00 PDT,+391683,+5046.94
2012-06-03 00:00:00 PDT,+332501,+3811.77
2012-06-03 01:00:00 PDT,+433357,+40926.8
2012-06-03 02:00:00 PDT,+441858,+40934.5
2012-06-03 03:00:00 PDT,+553368,+29662.9
2012-06-03 04:00:00 PDT,+875968,+118640
2012-06-03 05:00:00 PDT,+477081,+14742.4
2012-06-03 06:00:00 PDT,+843849,+24311.6
2012-06-03 07:00:00 PDT,+896386,+25887.5
2012-06-03 08:00:00 PDT,+513480,+9557.59
2012-06-03 09:00:00 PDT,+584001,+11152.6
2012-06-03 10:00:00 PDT,+618246,+12000.6
2012-06-03 11:00:00 PDT,+393071,+5259.68
2012-06-03 12:00:00 PDT,+419065,+25630.9
2012-06-03 13:00:00 PDT,+2.27359e+006,+643928
2012-06-03 14:00:00 PDT,+1.06964e+006,-144240
2012-06-03 15:00:00 PDT,+3.13716e+006,+629820
2012-06-03 16:00:00 PDT,+2.3821e+006,+371084
2012-06-03 17:00:00 PDT,+1.09984e+006,-113727
2012-06-03 18:00:00 PDT,+688315,+17791.4
2012-06-03 19:00:00 PDT,+590952,+11285.9
2012-06-03 20:00:00 PDT,+514703,+8300.22
2012-06-03 21:00:00 PDT,+507328,+8221.82
2012-06-03 22:00:00 PDT,+464529,+6930.72
2012-06-03 23:00:00 PDT,+399080,+5217.43
2012-06-04 00:00:00 PDT,+319301,+4986.77
2012-06-04 01:00:00 PDT,+267000,+2537.49
2012-06-04 02:00:00 PDT,+294128,+3016.12
2012-06-04 03:00:00 PDT,+483950,+8376.04
2012-06-04 04:00:00 PDT,+510028,+8262.83
2012-06-04 05:00:00 PDT,+418486,+5974.7
2012-06-04 06:00:00 PDT,+907190,+27224.7
2012-06-04 07:00:00 PDT,+989367,+32232.7
2012-06-04 08:00:00 PDT,+701053,+53951.8
2012-06-04 09:00:00 PDT,+1.07058e+006,+39870.5
2012-06-04 10:00:00 PDT,+1.01231e+006,+125221
2012-06-04 11:00:00 PDT,+859112,+4012.63
2012-06-04 12:00:00 PDT,+689756,-26573.1
2012-06-04 13:00:00 PDT,+2.77574e+006,+727030
2012-06-04 14:00:00 PDT,+808793,-66138.3
2012-06-04 15:00:00 PDT,+2.39039e+006,+447315
2012-06-04 16:00:00 PDT,+1.88338e+006,+34732.2
2012-06-04 17:00:00 PDT,+2.17214e+006,+146504
2012-06-04 18:00:00 PDT,+875710,-350621
2012-06-04 19:00:00 PDT,+628190,+14565.2
2012-06-04 20:00:00 PDT,+604717,+23575.8
2012-06-04 21:00:00 PDT,+562558,+16572.8
2012-06-04 22:00:00 PDT,+496255,+7888.48
2012-06-04 23:00:00 PDT,+397905,+5186.38
2012-06-05 00:00:00 PDT,+328456,+3653.68
2012-06-05 01:00:00 PDT,+280089,+2791.88
2012-06-05 02:00:00 PDT,+293649,+3033.7
2012-06-05 03:00:00 PDT,+546769,+27993.7
2012-06-05 04:00:00 PDT,+665819,+60738
2012-06-05 05:00:00 PDT,+543997,+31722.5
2012-06-05 06:00:00 PDT,+927163,+28185.7
2012-06-05 07:00:00 PDT,+993037,+31588.9
2012-06-05 08:00:00 PDT,+542210,+10946.4
2012-06-05 09:00:00 PDT,+529853,+9145.95
2012-06-05 10:00:00 PDT,+618045,+12118
2012-06-05 11:00:00 PDT,+395742,+6771.95
2012-06-05 12:00:00 PDT,+345403,+9917.3
2012-06-05 13:00:00 PDT,+793138,+4127.93
2012-06-05 14:00:00 PDT,+679520,+28364
2012-06-05 15:00:00 PDT,+1.3085e+006,+184157
2012-06-05 16:00:00 PDT,+1.23942e+006,+84150.6
2012-06-05 17:00:00 PDT,+1.03048e+006,+7084.22
2012-06-05 18:00:00 PDT,+762275,+18696.7
2012-06-05 19:00:00 PDT,+603367,+11794.1
2012-06-05 20:00:00 PDT,+558891,+11020.2
2012-06-05 21:00:00 PDT,+559154,+9937.34
2012-06-05 22:00:00 PDT,+500337,+7910.26
2012-06-05 23:00:00 PDT,+408611,+5456.07
2012-06-06 00:00:00 PDT,+313555,+3414.84
2012-06-06 01:00:00 PDT,+283743,+2750.77
2012-06-06 02:00:00 PDT,+278995,+2734.01
2012-06-06 03:00:00 PDT,+478605,+8085.68
2012-06-06 04:00:00 PDT,+527054,+14941.1
2012-06-06 05:00:00 PDT,+490902,+19598
2012-06-06 06:00:00 PDT,+943120,+33551.1
2012-06-06 07:00:00 PDT,+979711,+30824.6
2012-06-06 08:00:00 PDT,+557696,+11806.6
2012-06-06 09:00:00 PDT,+532693,+9255.27
2012-06-06 10:00:00 PDT,+611385,+12726.5
2012-06-06 11:00:00 PDT,+425441,+15390.1
2012-06-06 12:00:00 PDT,+456721,+37796.5
2012-06-06 13:00:00 PDT,+1.0459e+006,+80448.9
2012-06-06 14:00:00 PDT,+677646,+31817.2
