# file...... Climate_Climate.csv
# date...... Mon Apr 08 16:07:10 2013
# user...... dwp0
# host...... (null)
# target.... climate 0
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,temperature,solar_direct,wind_speed,rainfall,snowdepth
2012-06-01 00:00:00 PDT,+52.522,+0,+6.71081,+0.59055,+0
2012-06-01 01:00:00 PDT,+52.162,+0,+6.48712,+0.59055,+0
2012-06-01 02:00:00 PDT,+52.162,+0,+6.03973,+0.62992,+0
2012-06-01 03:00:00 PDT,+51.982,+0,+8.05297,+0.66929,+0
2012-06-01 04:00:00 PDT,+51.622,+0.092903,+5.14495,+0.70866,+0
2012-06-01 05:00:00 PDT,+51.442,+0,+3.80279,+0.70866,+0
2012-06-01 06:00:00 PDT,+51.982,+0.92903,+5.81603,+0.74803,+0
2012-06-01 07:00:00 PDT,+53.962,+0.185806,+6.9345,+0.74803,+0
2012-06-01 08:00:00 PDT,+57.022,+8.17547,+4.69757,+0.70866,+0
2012-06-01 09:00:00 PDT,+57.922,+0.092903,+3.3554,+0.70866,+0
2012-06-01 10:00:00 PDT,+60.982,+41.8993,+12.7505,+0.70866,+0
2012-06-01 11:00:00 PDT,+60.982,+28.0567,+6.9345,+0.70866,+0
2012-06-01 12:00:00 PDT,+64.042,+46.4515,+8.05297,+0.70866,+0
2012-06-01 13:00:00 PDT,+64.942,+53.5122,+11.6321,+0.70866,+0
2012-06-01 14:00:00 PDT,+60.082,+8.45418,+13.869,+0.66929,+0
2012-06-01 15:00:00 PDT,+62.062,+22.1109,+6.9345,+0.66929,+0
2012-06-01 16:00:00 PDT,+64.042,+25.827,+5.81603,+0.66929,+0
2012-06-01 17:00:00 PDT,+64.042,+17.28,+8.05297,+0.66929,+0
2012-06-01 18:00:00 PDT,+57.922,+2.04387,+9.17144,+0.62992,+0
2012-06-01 19:00:00 PDT,+55.942,+0,+11.6321,+0.62992,+0
2012-06-01 20:00:00 PDT,+55.042,+0,+10.2899,+0.62992,+0
2012-06-01 21:00:00 PDT,+53.962,+0,+3.3554,+0.62992,+0
2012-06-01 22:00:00 PDT,+53.962,+0,+4.69757,+0.59055,+0
2012-06-01 23:00:00 PDT,+51.082,+0,+4.69757,+0.59055,+0
2012-06-02 00:00:00 PDT,+48.922,+0,+3.3554,+0.59055,+0
2012-06-02 01:00:00 PDT,+48.022,+0,+8.05297,+0.59055,+0
2012-06-02 02:00:00 PDT,+48.922,+0,+8.05297,+0.59055,+0
2012-06-02 03:00:00 PDT,+50.002,+0,+8.05297,+0.55118,+0
2012-06-02 04:00:00 PDT,+48.922,+0,+4.69757,+0.55118,+0
2012-06-02 05:00:00 PDT,+50.002,+0.371612,+6.9345,+0.55118,+0
2012-06-02 06:00:00 PDT,+50.002,+0.557418,+8.05297,+0.55118,+0
2012-06-02 07:00:00 PDT,+51.082,+0,+11.6321,+0.55118,+0
2012-06-02 08:00:00 PDT,+51.082,+0.371612,+6.9345,+0.55118,+0
2012-06-02 09:00:00 PDT,+53.062,+0,+3.3554,+0.55118,+0
2012-06-02 10:00:00 PDT,+55.942,+0.371612,+8.05297,+0.59055,+0
2012-06-02 11:00:00 PDT,+59.002,+61.4089,+4.69757,+0.59055,+0
2012-06-02 12:00:00 PDT,+60.082,+0.185806,+6.9345,+0.59055,+0
2012-06-02 13:00:00 PDT,+60.982,+11.2413,+5.81603,+0.59055,+0
2012-06-02 14:00:00 PDT,+64.042,+30.3793,+9.17144,+0.59055,+0
2012-06-02 15:00:00 PDT,+64.042,+25.7341,+5.81603,+0.59055,+0
2012-06-02 16:00:00 PDT,+64.942,+45.4296,+11.6321,+0.59055,+0
2012-06-02 17:00:00 PDT,+62.062,+7.15353,+9.17144,+0.59055,+0
2012-06-02 18:00:00 PDT,+60.082,+6.50321,+6.9345,+0.55118,+0
2012-06-02 19:00:00 PDT,+57.022,+0.371612,+11.6321,+0.55118,+0
2012-06-02 20:00:00 PDT,+55.942,+0,+11.6321,+0.55118,+0
2012-06-02 21:00:00 PDT,+53.062,+0,+10.2899,+0.51181,+0
2012-06-02 22:00:00 PDT,+51.982,+0,+6.9345,+0.51181,+0
2012-06-02 23:00:00 PDT,+48.922,+0,+6.9345,+0.51181,+0
2012-06-03 00:00:00 PDT,+48.922,+0,+8.05297,+0.47244,+0
2012-06-03 01:00:00 PDT,+46.942,+0,+6.9345,+0.47244,+0
2012-06-03 02:00:00 PDT,+46.042,+0,+5.81603,+0.47244,+0
2012-06-03 03:00:00 PDT,+46.042,+0,+6.9345,+0.43307,+0
2012-06-03 04:00:00 PDT,+42.982,+3.71612,+4.69757,+0.43307,+0
2012-06-03 05:00:00 PDT,+48.022,+42.178,+5.81603,+0.43307,+0
2012-06-03 06:00:00 PDT,+51.982,+67.1689,+3.3554,+0.43307,+0
2012-06-03 07:00:00 PDT,+55.042,+77.7598,+3.3554,+0.43307,+0
2012-06-03 08:00:00 PDT,+59.002,+83.334,+4.69757,+0.43307,+0
2012-06-03 09:00:00 PDT,+66.022,+86.9572,+6.9345,+0.43307,+0
2012-06-03 10:00:00 PDT,+68.002,+89.0011,+5.81603,+0.43307,+0
2012-06-03 11:00:00 PDT,+73.042,+81.9405,+14.9875,+0.47244,+0
2012-06-03 12:00:00 PDT,+75.922,+79.9895,+8.05297,+0.47244,+0
2012-06-03 13:00:00 PDT,+78.082,+47.8451,+8.05297,+0.47244,+0
2012-06-03 14:00:00 PDT,+78.082,+63.1741,+12.7505,+0.47244,+0
2012-06-03 15:00:00 PDT,+78.982,+50.818,+10.2899,+0.47244,+0
2012-06-03 16:00:00 PDT,+77.002,+36.0464,+8.05297,+0.47244,+0
2012-06-03 17:00:00 PDT,+73.042,+17.4658,+19.685,+0.47244,+0
2012-06-03 18:00:00 PDT,+66.922,+2.78709,+18.3429,+0.47244,+0
2012-06-03 19:00:00 PDT,+64.042,+1.02193,+18.3429,+0.47244,+0
2012-06-03 20:00:00 PDT,+62.062,+0,+20.8035,+0.47244,+0
2012-06-03 21:00:00 PDT,+60.982,+0,+26.3958,+0.47244,+0
2012-06-03 22:00:00 PDT,+62.062,+0,+19.685,+0.43307,+0
2012-06-03 23:00:00 PDT,+60.982,+0,+17.2244,+0.43307,+0
2012-06-04 00:00:00 PDT,+60.082,+0,+13.869,+0.43307,+0
2012-06-04 01:00:00 PDT,+57.022,+0,+9.17144,+0.43307,+0
2012-06-04 02:00:00 PDT,+59.002,+0,+10.2899,+0.43307,+0
2012-06-04 03:00:00 PDT,+57.922,+0,+13.869,+0.43307,+0
2012-06-04 04:00:00 PDT,+59.002,+0.278709,+11.6321,+0.43307,+0
2012-06-04 05:00:00 PDT,+60.982,+7.24644,+13.869,+0.43307,+0
2012-06-04 06:00:00 PDT,+68.002,+27.2206,+11.6321,+0.3937,+0
2012-06-04 07:00:00 PDT,+71.962,+41.156,+12.7505,+0.3937,+0
2012-06-04 08:00:00 PDT,+71.962,+33.538,+12.7505,+0.3937,+0
2012-06-04 09:00:00 PDT,+73.942,+44.6864,+17.2244,+0.35433,+0
2012-06-04 10:00:00 PDT,+78.982,+70.5134,+19.685,+0.35433,+0
2012-06-04 11:00:00 PDT,+80.062,+67.3547,+13.869,+0.35433,+0
2012-06-04 12:00:00 PDT,+82.942,+72.2786,+6.9345,+0.31496,+0
2012-06-04 13:00:00 PDT,+82.942,+29.6361,+9.17144,+0.31496,+0
2012-06-04 14:00:00 PDT,+82.042,+36.0464,+14.9875,+0.31496,+0
2012-06-04 15:00:00 PDT,+80.962,+24.898,+10.2899,+0.27559,+0
2012-06-04 16:00:00 PDT,+82.042,+47.7522,+12.7505,+0.27559,+0
2012-06-04 17:00:00 PDT,+80.062,+44.1289,+9.17144,+0.27559,+0
2012-06-04 18:00:00 PDT,+73.942,+18.9522,+10.2899,+0.31496,+0
2012-06-04 19:00:00 PDT,+68.002,+0.278709,+11.6321,+0.31496,+0
2012-06-04 20:00:00 PDT,+60.982,+0,+6.9345,+0.35433,+0
2012-06-04 21:00:00 PDT,+57.022,+0,+9.17144,+0.35433,+0
2012-06-04 22:00:00 PDT,+57.922,+0,+9.17144,+0.35433,+0
2012-06-04 23:00:00 PDT,+57.022,+0,+3.3554,+0.3937,+0
2012-06-05 00:00:00 PDT,+53.962,+0,+0,+0.3937,+0
2012-06-05 01:00:00 PDT,+53.062,+0,+4.69757,+0.43307,+0
2012-06-05 02:00:00 PDT,+48.922,+0,+0,+0.43307,+0
2012-06-05 03:00:00 PDT,+46.042,+0,+3.3554,+0.47244,+0
2012-06-05 04:00:00 PDT,+46.042,+4.36644,+3.3554,+0.47244,+0
2012-06-05 05:00:00 PDT,+46.042,+38.9264,+6.9345,+0.47244,+0
2012-06-05 06:00:00 PDT,+51.082,+68.1908,+6.9345,+0.51181,+0
2012-06-05 07:00:00 PDT,+53.962,+76.0876,+3.3554,+0.51181,+0
2012-06-05 08:00:00 PDT,+59.002,+83.8914,+6.9345,+0.55118,+0
2012-06-05 09:00:00 PDT,+62.062,+86.5856,+4.69757,+0.55118,+0
2012-06-05 10:00:00 PDT,+66.022,+88.2579,+9.17144,+0.59055,+0
2012-06-05 11:00:00 PDT,+69.982,+69.6773,+8.05297,+0.59055,+0
2012-06-05 12:00:00 PDT,+73.042,+74.9728,+11.6321,+0.59055,+0
2012-06-05 13:00:00 PDT,+75.022,+57.507,+6.9345,+0.62992,+0
2012-06-05 14:00:00 PDT,+73.942,+11.52,+9.17144,+0.62992,+0
2012-06-05 15:00:00 PDT,+69.082,+65.8683,+13.869,+0.66929,+0
2012-06-05 16:00:00 PDT,+66.922,+51.6541,+17.2244,+0.66929,+0
2012-06-05 17:00:00 PDT,+64.042,+38.9264,+13.869,+0.66929,+0
2012-06-05 18:00:00 PDT,+60.982,+1.39355,+13.869,+0.62992,+0
2012-06-05 19:00:00 PDT,+59.002,+0.92903,+12.7505,+0.62992,+0
2012-06-05 20:00:00 PDT,+57.022,+0,+6.9345,+0.62992,+0
2012-06-05 21:00:00 PDT,+55.942,+0,+4.69757,+0.59055,+0
2012-06-05 22:00:00 PDT,+55.942,+0,+5.81603,+0.59055,+0
2012-06-05 23:00:00 PDT,+55.942,+0,+3.3554,+0.59055,+0
2012-06-06 00:00:00 PDT,+57.022,+0,+6.9345,+0.55118,+0
2012-06-06 01:00:00 PDT,+55.042,+0,+6.9345,+0.55118,+0
2012-06-06 02:00:00 PDT,+51.982,+0,+6.9345,+0.55118,+0
2012-06-06 03:00:00 PDT,+51.982,+0,+9.17144,+0.51181,+0
2012-06-06 04:00:00 PDT,+51.982,+0,+5.81603,+0.51181,+0
2012-06-06 05:00:00 PDT,+53.062,+2.04387,+8.05297,+0.51181,+0
2012-06-06 06:00:00 PDT,+53.062,+3.43741,+5.81603,+0.55118,+0
2012-06-06 07:00:00 PDT,+55.942,+5.75999,+6.9345,+0.55118,+0
2012-06-06 08:00:00 PDT,+57.922,+24.6193,+4.69757,+0.55118,+0
2012-06-06 09:00:00 PDT,+62.962,+28.0567,+6.9345,+0.55118,+0
2012-06-06 10:00:00 PDT,+66.022,+58.1573,+14.9875,+0.59055,+0
2012-06-06 11:00:00 PDT,+69.082,+64.1031,+5.81603,+0.59055,+0
2012-06-06 12:00:00 PDT,+71.062,+45.8941,+9.17144,+0.59055,+0
2012-06-06 13:00:00 PDT,+71.062,+44.2218,+11.6321,+0.59055,+0
2012-06-06 14:00:00 PDT,+64.942,+30.1935,+16.1059,+0.59055,+0
2012-06-06 15:00:00 PDT,+69.082,+34.9315,+16.1059,+0.62992,+0
2012-06-06 16:00:00 PDT,+69.082,+29.8219,+18.3429,+0.62992,+0
2012-06-06 17:00:00 PDT,+66.922,+12.2632,+12.7505,+0.62992,+0
2012-06-06 18:00:00 PDT,+55.942,+0.464515,+19.685,+0.62992,+0
2012-06-06 19:00:00 PDT,+53.962,+0.185806,+13.869,+0.62992,+0
2012-06-06 20:00:00 PDT,+53.062,+0,+9.17144,+0.62992,+0
2012-06-06 21:00:00 PDT,+51.982,+0,+5.81603,+0.62992,+0
2012-06-06 22:00:00 PDT,+51.982,+0,+6.9345,+0.62992,+0
2012-06-06 23:00:00 PDT,+51.982,+0,+8.05297,+0.62992,+0
2012-06-07 00:00:00 PDT,+53.062,+0,+9.17144,+0.62992,+0
2012-06-07 01:00:00 PDT,+53.062,+0,+9.17144,+0.62992,+0
2012-06-07 02:00:00 PDT,+50.002,+0,+12.7505,+0.62992,+0
2012-06-07 03:00:00 PDT,+50.002,+0,+11.6321,+0.62992,+0
2012-06-07 04:00:00 PDT,+48.022,+0.092903,+9.17144,+0.62992,+0
2012-06-07 05:00:00 PDT,+46.942,+0.650321,+8.05297,+0.62992,+0
2012-06-07 06:00:00 PDT,+46.942,+0.836127,+8.05297,+0.66929,+0
2012-06-07 07:00:00 PDT,+48.022,+0.185806,+6.9345,+0.66929,+0
2012-06-07 08:00:00 PDT,+48.022,+0.278709,+5.81603,+0.66929,+0
2012-06-07 09:00:00 PDT,+48.922,+0.185806,+6.9345,+0.70866,+0
2012-06-07 10:00:00 PDT,+51.082,+0.092903,+5.81603,+0.70866,+0
2012-06-07 11:00:00 PDT,+51.982,+0.092903,+4.69757,+0.70866,+0
2012-06-07 12:00:00 PDT,+51.982,+0,+3.3554,+0.74803,+0
2012-06-07 13:00:00 PDT,+51.982,+0,+6.9345,+0.74803,+0
2012-06-07 14:00:00 PDT,+53.062,+0.092903,+11.6321,+0.74803,+0
2012-06-07 15:00:00 PDT,+53.962,+0.092903,+11.6321,+0.7874,+0
2012-06-07 16:00:00 PDT,+48.922,+0,+14.9875,+0.7874,+0
2012-06-07 17:00:00 PDT,+46.942,+0.092903,+10.2899,+0.74803,+0
2012-06-07 18:00:00 PDT,+46.942,+0,+14.9875,+0.74803,+0
2012-06-07 19:00:00 PDT,+46.042,+0,+8.05297,+0.70866,+0
