# file...... TransformerLosses.csv
# date...... Mon Apr 08 16:17:31 2013
# user...... dwp0
# host...... (null)
# group..... class=transformer
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2012-06-01 00:00:00 PDT,+473.523,+478.467,+185.826,+188.083,+322.33,+327.574
2012-06-01 01:00:00 PDT,+459.114,+530.615,+183.82,+197.717,+303.191,+360.769
2012-06-01 02:00:00 PDT,+462.562,+466.76,+180.05,+183.468,+311.369,+316.741
2012-06-01 03:00:00 PDT,+461.825,+483.831,+181.719,+187.819,+308.547,+323.025
2012-06-01 04:00:00 PDT,+463.272,+476.368,+180.311,+185.813,+310.384,+326.874
2012-06-01 05:00:00 PDT,+478.174,+504.044,+181.961,+191.718,+331.388,+357.624
2012-06-01 06:00:00 PDT,+597.159,+1162.87,+233.229,+506.274,+481.84,+1088.54
2012-06-01 07:00:00 PDT,+695.921,+1758.78,+284.723,+832.956,+577.565,+1634.28
2012-06-01 08:00:00 PDT,+784.024,+2303.61,+328.643,+1122.08,+634.553,+1949.42
2012-06-01 09:00:00 PDT,+819.717,+2523.87,+343.672,+1223.74,+656.839,+2086.81
2012-06-01 10:00:00 PDT,+876.495,+2876.72,+372.679,+1400.57,+729.974,+2522.2
2012-06-01 11:00:00 PDT,+859.38,+2775.01,+368.77,+1371.54,+728.345,+2519.12
2012-06-01 12:00:00 PDT,+879.113,+2898.36,+379.93,+1441.43,+746.936,+2625
2012-06-01 13:00:00 PDT,+689.104,+1761.58,+284.141,+834.567,+585.764,+1710.02
2012-06-01 14:00:00 PDT,+679.853,+1654.12,+267.112,+726.377,+537.657,+1374.69
2012-06-01 15:00:00 PDT,+500.355,+676.192,+188.798,+236.71,+370.206,+526.295
2012-06-01 16:00:00 PDT,+503.577,+645.932,+197.039,+281.686,+378.543,+573.274
2012-06-01 17:00:00 PDT,+474.881,+518.878,+182.159,+196.941,+329.367,+363.84
2012-06-01 18:00:00 PDT,+472.889,+499.385,+180.379,+198.109,+323.46,+345.312
2012-06-01 19:00:00 PDT,+461.228,+501.425,+184.415,+207.562,+309.662,+333.734
2012-06-01 20:00:00 PDT,+463.892,+498.042,+182.361,+202.549,+309.141,+357.904
2012-06-01 21:00:00 PDT,+462.07,+548.025,+182.619,+199.071,+321.436,+373.209
2012-06-01 22:00:00 PDT,+461.694,+479.718,+181.629,+192.676,+307.86,+325.297
2012-06-01 23:00:00 PDT,+462.363,+470.484,+180.419,+184.248,+308.945,+320.232
2012-06-02 00:00:00 PDT,+461.965,+470.225,+180.549,+182.967,+309.895,+315.481
2012-06-02 01:00:00 PDT,+461.92,+468.038,+180.584,+183.63,+310.394,+316.263
2012-06-02 02:00:00 PDT,+462.444,+466.512,+180.079,+183.658,+311.188,+315.659
2012-06-02 03:00:00 PDT,+463.484,+480.031,+181.129,+186.721,+308.724,+324.558
2012-06-02 04:00:00 PDT,+463.467,+478.686,+180.357,+186.397,+310.109,+324.799
2012-06-02 05:00:00 PDT,+466.827,+474.239,+180.667,+183.483,+317.571,+322.756
2012-06-02 06:00:00 PDT,+540.096,+825.995,+209.927,+362.344,+417.454,+737.849
2012-06-02 07:00:00 PDT,+656.107,+1506.98,+260.829,+686.077,+536.268,+1379.13
2012-06-02 08:00:00 PDT,+741.781,+2043.77,+307.808,+979.894,+623.062,+1900.66
2012-06-02 09:00:00 PDT,+798.299,+2399.86,+337.044,+1168.11,+658.958,+2109.61
2012-06-02 10:00:00 PDT,+840.224,+2653.91,+351.816,+1272.02,+691.9,+2298.89
2012-06-02 11:00:00 PDT,+816.107,+2526.2,+344.957,+1234.93,+650.796,+2090.91
2012-06-02 12:00:00 PDT,+874.617,+2862.37,+375.791,+1419.86,+727.564,+2511.86
2012-06-02 13:00:00 PDT,+760.26,+2203.43,+312.244,+1010.31,+645.438,+2050.28
2012-06-02 14:00:00 PDT,+768.347,+2232.68,+308.476,+990.776,+630.669,+1922.12
2012-06-02 15:00:00 PDT,+650.105,+1536.44,+255.066,+663.059,+510.767,+1282.9
2012-06-02 16:00:00 PDT,+640.657,+1425.75,+256.876,+666.883,+496.833,+1164.21
2012-06-02 17:00:00 PDT,+549.506,+952.064,+210.314,+364.183,+447.658,+920.807
2012-06-02 18:00:00 PDT,+487.689,+596.677,+187.022,+229.267,+347.301,+451.614
2012-06-02 19:00:00 PDT,+461.836,+495.258,+182.588,+198.333,+308.052,+340.378
2012-06-02 20:00:00 PDT,+461.53,+511.352,+182.633,+202.849,+308.928,+330.665
2012-06-02 21:00:00 PDT,+462.127,+479.635,+181.439,+189.188,+307.351,+322.178
2012-06-02 22:00:00 PDT,+460.436,+470.707,+178.452,+185.117,+327.787,+342.577
2012-06-02 23:00:00 PDT,+461.528,+470.729,+180.674,+184.43,+309.31,+318.021
2012-06-03 00:00:00 PDT,+462.091,+468.444,+180.51,+184.332,+310.145,+315.845
2012-06-03 01:00:00 PDT,+462.907,+468.862,+180.207,+181.98,+309.785,+317.52
2012-06-03 02:00:00 PDT,+462.628,+467.779,+180.117,+183.696,+310.85,+316.65
2012-06-03 03:00:00 PDT,+463.177,+479.884,+181.53,+189.502,+308.838,+323.718
2012-06-03 04:00:00 PDT,+463.676,+474.76,+180.218,+182.962,+309.809,+322.421
2012-06-03 05:00:00 PDT,+473.378,+489.217,+181.445,+188.052,+325.57,+341.518
2012-06-03 06:00:00 PDT,+579.609,+1053.49,+230.604,+490.09,+463.924,+981.413
2012-06-03 07:00:00 PDT,+691.858,+1730.13,+284.95,+837.363,+575.038,+1608.14
2012-06-03 08:00:00 PDT,+724.864,+1991.77,+299.026,+917.404,+627.028,+1951.55
2012-06-03 09:00:00 PDT,+810.957,+2476.64,+339.997,+1191.75,+664.283,+2125.67
2012-06-03 10:00:00 PDT,+872.704,+2852.11,+362.338,+1340.8,+726.283,+2500.05
2012-06-03 11:00:00 PDT,+846.106,+2710.92,+359.975,+1327.12,+674.218,+2212.57
2012-06-03 12:00:00 PDT,+916.78,+3130.16,+393.268,+1529.51,+773.435,+2788.45
2012-06-03 13:00:00 PDT,+810.638,+2524.26,+336.123,+1171.02,+682.351,+2285.54
2012-06-03 14:00:00 PDT,+839.538,+2650.54,+354.532,+1289.04,+671.123,+2158.33
2012-06-03 15:00:00 PDT,+734.534,+2047.1,+294.82,+912.5,+599.209,+1786.12
2012-06-03 16:00:00 PDT,+686.863,+1745.47,+274.213,+773.168,+557.554,+1556.67
2012-06-03 17:00:00 PDT,+618.185,+1324.47,+244.624,+590.149,+495.035,+1201.03
2012-06-03 18:00:00 PDT,+559.427,+919.791,+214.03,+393.204,+422.554,+769.489
2012-06-03 19:00:00 PDT,+458.425,+526.683,+187.328,+226.539,+309.405,+344.636
2012-06-03 20:00:00 PDT,+459.788,+502.627,+183.237,+206.538,+309.365,+330.881
2012-06-03 21:00:00 PDT,+464.413,+506.655,+182.074,+193.382,+304.481,+358.595
2012-06-03 22:00:00 PDT,+463.107,+477.186,+180.829,+186.689,+306.833,+334.72
2012-06-03 23:00:00 PDT,+461.444,+472.905,+180.772,+184.51,+309.266,+317.959
2012-06-04 00:00:00 PDT,+462.694,+478.381,+181.616,+199.572,+308.27,+335.297
2012-06-04 01:00:00 PDT,+462.463,+465.821,+179.523,+184.2,+311.212,+317.193
2012-06-04 02:00:00 PDT,+462.811,+466.6,+179.977,+183.394,+311.034,+316.02
2012-06-04 03:00:00 PDT,+463.205,+482.095,+181.343,+186.848,+308.635,+323.337
2012-06-04 04:00:00 PDT,+462.867,+477.179,+180.563,+187.623,+310.627,+322.429
2012-06-04 05:00:00 PDT,+471.222,+483.828,+181.546,+186.964,+324.008,+336.798
2012-06-04 06:00:00 PDT,+569.49,+997.062,+223.073,+440.959,+454.579,+933.771
2012-06-04 07:00:00 PDT,+694.703,+1741.95,+279.443,+803.398,+573.156,+1589.8
2012-06-04 08:00:00 PDT,+784.679,+2301.99,+330.132,+1127.97,+656.122,+2081.87
2012-06-04 09:00:00 PDT,+803.703,+2439.77,+340.129,+1194.32,+663.161,+2118.94
2012-06-04 10:00:00 PDT,+873.021,+2859.48,+379.794,+1443.9,+739.69,+2593
