# file...... SwingKids_transformer.csv
# date...... Fri Jul 25 16:21:55 2014
# user...... jxh10
# host...... (null)
# group..... class=transformer AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2014-07-30 00:00:00 PDT,+605846,-445691
2014-07-30 01:00:00 PDT,+1.57917e+006,+386236
2014-07-30 02:00:00 PDT,+611023,-25015.8
2014-07-30 03:00:00 PDT,+421369,+5414.89
2014-07-30 04:00:00 PDT,+550788,+8938.8
2014-07-30 05:00:00 PDT,+582874,+9492.94
2014-07-30 06:00:00 PDT,+728235,+15129.7
2014-07-30 07:00:00 PDT,+733628,+20035
2014-07-30 08:00:00 PDT,+1.24553e+006,+196847
2014-07-30 09:00:00 PDT,+1.09868e+006,+70164.4
2014-07-30 10:00:00 PDT,+789392,+93504.4
2014-07-30 11:00:00 PDT,+662925,+79813.6
2014-07-30 12:00:00 PDT,+1.02486e+006,+181482
2014-07-30 13:00:00 PDT,+1.57931e+006,+362795
2014-07-30 14:00:00 PDT,+995228,+54671.8
2014-07-30 15:00:00 PDT,+966115,+124189
2014-07-30 16:00:00 PDT,+2.26179e+006,+565271
2014-07-30 17:00:00 PDT,+1.51249e+006,-14999.9
2014-07-30 18:00:00 PDT,+1.58334e+006,+314754
2014-07-30 19:00:00 PDT,+1.53847e+006,+185996
2014-07-30 20:00:00 PDT,+1.05034e+006,+135374
2014-07-30 21:00:00 PDT,+834570,+72713.9
2014-07-30 22:00:00 PDT,+748298,+67318.5
2014-07-30 23:00:00 PDT,+645348,+62597.5
2014-07-31 00:00:00 PDT,+522603,+51553.3
2014-07-31 01:00:00 PDT,+366308,+24699.2
2014-07-31 02:00:00 PDT,+316025,+7958.13
2014-07-31 03:00:00 PDT,+408298,+5303.53
2014-07-31 04:00:00 PDT,+478494,+7061.23
2014-07-31 05:00:00 PDT,+511885,+7460.72
2014-07-31 06:00:00 PDT,+649696,+12995.5
2014-07-31 07:00:00 PDT,+964620,+90862.9
2014-07-31 08:00:00 PDT,+1.41401e+006,+254286
2014-07-31 09:00:00 PDT,+1.07119e+006,+69684.5
2014-07-31 10:00:00 PDT,+977647,+158603
2014-07-31 11:00:00 PDT,+1.74809e+006,+427973
2014-07-31 12:00:00 PDT,+1.22012e+006,+150460
2014-07-31 13:00:00 PDT,+958346,+173087
2014-07-31 14:00:00 PDT,+2.72002e+006,+764734
2014-07-31 15:00:00 PDT,+1.47415e+006,-4694.81
2014-07-31 16:00:00 PDT,+2.93521e+006,+831380
2014-07-31 17:00:00 PDT,+2.12795e+006,+205570
2014-07-31 18:00:00 PDT,+2.44288e+006,+429762
2014-07-31 19:00:00 PDT,+1.81613e+006,+183626
2014-07-31 20:00:00 PDT,+1.75909e+006,+276419
2014-07-31 21:00:00 PDT,+1.07668e+006,+146851
2014-07-31 22:00:00 PDT,+1.06511e+006,+158798
2014-07-31 23:00:00 PDT,+1.1747e+006,+222339
2014-08-01 00:00:00 PDT,+919141,+169439
2014-08-01 01:00:00 PDT,+879794,+169140
2014-08-01 02:00:00 PDT,+881378,+171902
2014-08-01 03:00:00 PDT,+1.09881e+006,+208360
2014-08-01 04:00:00 PDT,+1.0089e+006,+160860
2014-08-01 05:00:00 PDT,+883228,+106186
2014-08-01 06:00:00 PDT,+1.00666e+006,+104157
2014-08-01 07:00:00 PDT,+1.29342e+006,+184232
2014-08-01 08:00:00 PDT,+1.82328e+006,+389194
2014-08-01 09:00:00 PDT,+1.44218e+006,+168884
2014-08-01 10:00:00 PDT,+1.87031e+006,+350922
2014-08-01 11:00:00 PDT,+1.64774e+006,+278576
2014-08-01 12:00:00 PDT,+2.29576e+006,+525557
2014-08-01 13:00:00 PDT,+1.93456e+006,+488021
2014-08-01 14:00:00 PDT,+2.44221e+006,+548766
2014-08-01 15:00:00 PDT,+2.65279e+006,+521159
2014-08-01 16:00:00 PDT,+2.95015e+006,+729965
2014-08-01 17:00:00 PDT,+3.32353e+006,+767504
2014-08-01 18:00:00 PDT,+2.43524e+006,+417138
2014-08-01 19:00:00 PDT,+2.45215e+006,+514639
2014-08-01 20:00:00 PDT,+2.13933e+006,+394598
2014-08-01 21:00:00 PDT,+1.9872e+006,+435498
2014-08-01 22:00:00 PDT,+1.56155e+006,+211476
2014-08-01 23:00:00 PDT,+1.31412e+006,+261893
2014-08-02 00:00:00 PDT,+981643,+168763
2014-08-02 01:00:00 PDT,+675448,+97176.4
2014-08-02 02:00:00 PDT,+540753,+60027.9
2014-08-02 03:00:00 PDT,+686423,+75491.2
2014-08-02 04:00:00 PDT,+697152,+63790.2
2014-08-02 05:00:00 PDT,+1.03031e+006,+151735
2014-08-02 06:00:00 PDT,+1.89136e+006,+420852
2014-08-02 07:00:00 PDT,+1.57125e+006,+187084
2014-08-02 08:00:00 PDT,+1.90838e+006,+335598
2014-08-02 09:00:00 PDT,+2.22859e+006,+458932
2014-08-02 10:00:00 PDT,+2.09811e+006,+416429
2014-08-02 11:00:00 PDT,+2.16361e+006,+464262
2014-08-02 12:00:00 PDT,+2.06693e+006,+430683
2014-08-02 13:00:00 PDT,+2.32878e+006,+537979
2014-08-02 14:00:00 PDT,+3.12164e+006,+815866
2014-08-02 15:00:00 PDT,+2.75235e+006,+458447
2014-08-02 16:00:00 PDT,+2.69975e+006,+525128
2014-08-02 17:00:00 PDT,+3.04923e+006,+752436
2014-08-02 18:00:00 PDT,+2.37149e+006,+295978
2014-08-02 19:00:00 PDT,+2.31693e+006,+368819
2014-08-02 20:00:00 PDT,+1.9588e+006,+444677
2014-08-02 21:00:00 PDT,+1.40019e+006,+254700
2014-08-02 22:00:00 PDT,+1.20643e+006,+203120
2014-08-02 23:00:00 PDT,+1.18308e+006,+227763
2014-08-03 00:00:00 PDT,+880531,+153773
2014-08-03 01:00:00 PDT,+957310,+189194
2014-08-03 02:00:00 PDT,+953945,+189572
2014-08-03 03:00:00 PDT,+729487,+97497.7
