# file...... Voltage_630.csv
# date...... Thu Aug 09 14:13:34 2012
# user...... dwp0
# host...... (null)
# target.... node 38
# trigger... (none)
# interval.. 1440
# limit..... 300
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2386.87,-0.289746,-1201.19,-2079.96,-1193.28,+2067.21
2000-01-01 00:24:00 PST,+2251.61,-0.299091,-1201.16,-2079.77,-1080.63,+1872.08
2000-01-01 00:48:00 PST,+2266.54,-0.454749,-1201.19,-2079.73,-1080.53,+1872.09
2000-01-01 01:12:00 PST,+2266.57,-0.404523,-1201.2,-2079.7,-1080.53,+1872.09
2000-01-01 01:36:00 PST,+2281.58,-0.587569,-1201.37,-2079.62,-1080.5,+1872.16
2000-01-01 02:00:00 PST,+2281.57,-0.601418,-1201.37,-2079.63,-1080.42,+1872.17
2000-01-01 02:24:00 PST,+2281.55,-0.638102,-1201.38,-2079.63,-1080.47,+1872.17
2000-01-01 02:48:00 PST,+2311.49,-0.825303,-1201.44,-2079.56,-1080.46,+1872.18
2000-01-01 03:12:00 PST,+2326.55,-0.778665,-1201.46,-2079.53,-1080.4,+1872.19
2000-01-01 03:36:00 PST,+2326.54,-0.766932,-1201.46,-2079.53,-1080.39,+1872.19
2000-01-01 04:00:00 PST,+2326.53,-0.777693,-1201.49,-2079.45,-1080.39,+1872.18
2000-01-01 04:24:00 PST,+2311.55,-0.72047,-1201.41,-2079.57,-1080.43,+1872.18
2000-01-01 04:48:00 PST,+2311.5,-0.829742,-1201.48,-2079.47,-1080.39,+1872.18
2000-01-01 05:12:00 PST,+2341.43,-1.04835,-1201.53,-2079.45,-1080.35,+1872.2
2000-01-01 05:36:00 PST,+2356.49,-1.04398,-1201.65,-2079.31,-1080.28,+1872.22
2000-01-01 06:00:00 PST,+2371.42,-1.21133,-1201.65,-2079.3,-1080.23,+1872.23
2000-01-01 06:24:00 PST,+2371.43,-1.17275,-1201.63,-2079.32,-1080.22,+1872.23
