# file...... Voltage_680.csv
# date...... Thu Aug 09 14:13:34 2012
# user...... dwp0
# host...... (null)
# target.... node 41
# trigger... (none)
# interval.. 1440
# limit..... 300
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2381.49,-63.145,-1261.11,-2083.8,-1175.99,+2097.39
2000-01-01 00:24:00 PST,+2210.09,-59.53,-1259.77,-2047.03,-1049.6,+1879.02
2000-01-01 00:48:00 PST,+2198.24,-101.162,-1271.41,-2055.24,-1031.65,+1862.95
2000-01-01 01:12:00 PST,+2209.81,-82.483,-1267.8,-2041.57,-1029.56,+1872.07
2000-01-01 01:36:00 PST,+2198.55,-117.812,-1312.9,-2030.51,-1032.65,+1886.97
2000-01-01 02:00:00 PST,+2206.32,-125.22,-1304.81,-2035.9,-1006.31,+1881.02
2000-01-01 02:24:00 PST,+2190.05,-136.234,-1315.79,-2044.11,-1028.76,+1879.38
2000-01-01 02:48:00 PST,+2180.24,-176.679,-1343.28,-2044.29,-1041.05,+1870.22
2000-01-01 03:12:00 PST,+2221.94,-154.743,-1331.77,-2024.11,-1012.01,+1880.73
2000-01-01 03:36:00 PST,+2221.53,-153.492,-1330.77,-2026.89,-1007.7,+1879.43
2000-01-01 04:00:00 PST,+2210.54,-142.386,-1342.64,-1999.87,-1017.18,+1888.55
2000-01-01 04:24:00 PST,+2210.06,-147.987,-1323.94,-2034.2,-1021.75,+1878.59
2000-01-01 04:48:00 PST,+2186.67,-164.446,-1346,-2014.12,-1019.28,+1878.31
2000-01-01 05:12:00 PST,+2177.46,-220.342,-1369.14,-2037.26,-1022.23,+1861.14
2000-01-01 05:36:00 PST,+2210.4,-196.319,-1375.08,-1991.38,-996.939,+1880
2000-01-01 06:00:00 PST,+2196.94,-237.036,-1388.42,-2005.72,-994.603,+1867.43
2000-01-01 06:24:00 PST,+2209.51,-228.272,-1376.77,-2006.4,-984.321,+1869.12
2000-01-01 06:48:00 PST,+2228.16,-198.95,-1367.44,-2005.82,-1000.54,+1877.56
2000-01-01 07:12:00 PST,+2205.32,-190.502,-1353.58,-2022.89,-1008.5,+1875.13
2000-01-01 07:36:00 PST,+2235.51,-140.783,-1312.19,-2028.64,-985.451,+1882.5
2000-01-01 08:00:00 PST,+2198.46,-181.802,-1325.9,-2064.78,-1018.75,+1863.58
2000-01-01 08:24:00 PST,+2212.94,-130.105,-1320.51,-2032.44,-1025,+1887.31
2000-01-01 08:48:00 PST,+2211.59,-131.65,-1307.72,-2042.81,-1000.46,+1885.07
2000-01-01 09:12:00 PST,+2220.69,-108.886,-1308.97,-2022.11,-1013.81,+1897.52
2000-01-01 09:36:00 PST,+2202,-140.222,-1316.74,-2051.9,-1029.97,+1882.53
2000-01-01 10:00:00 PST,+2230.56,-103.81,-1299.26,-2044.09,-1024.13,+1894.79
2000-01-01 10:24:00 PST,+2216.06,-87.4108,-1282.41,-2034.79,-1043.71,+1877.12
2000-01-01 10:48:00 PST,+2215.15,-70.5196,-1270.91,-2039.01,-1045.71,+1880.13
2000-01-01 11:12:00 PST,+2210.7,-74.0422,-1254.9,-2066.26,-1047.18,+1871.67
2000-01-01 11:36:00 PST,+2215.79,-54.3901,-1256.88,-2052.05,-1057.23,+1881.39
2000-01-01 12:00:00 PST,+2218.49,-59.0918,-1251.44,-2062.54,-1054.54,+1877.6
2000-01-01 12:24:00 PST,+2217.84,-53.7947,-1255.48,-2050.26,-1050.94,+1881.55
2000-01-01 12:48:00 PST,+2206.36,-78.4286,-1257.05,-2068.45,-1049.24,+1869.69
2000-01-01 13:12:00 PST,+2216.85,-63.8518,-1258.16,-2047.34,-1035.15,+1879.66
2000-01-01 13:36:00 PST,+2186.98,-93.7758,-1285.7,-2039.61,-1040.23,+1877.54
2000-01-01 14:00:00 PST,+2196.74,-144.091,-1295.31,-2054.9,-1014.64,+1860.94
2000-01-01 14:24:00 PST,+2187.3,-125.309,-1315.82,-2025.91,-1042,+1876.56
2000-01-01 14:48:00 PST,+2194.58,-140.18,-1299.39,-2054.76,-1022.43,+1862.16
2000-01-01 15:12:00 PST,+2213.74,-107.875,-1287.05,-2033.45,-1018.51,+1875.54
2000-01-01 15:36:00 PST,+2178.01,-133.994,-1309.21,-2039.84,-1046.56,+1864.95
2000-01-01 16:00:00 PST,+2192.74,-130.957,-1311.37,-2020.41,-1029.76,+1868.18
2000-01-01 16:24:00 PST,+2213.35,-173.988,-1319.8,-2056.62,-997.876,+1866.76
2000-01-01 16:48:00 PST,+2190.27,-173.236,-1344.97,-2026.95,-1017.05,+1878.2
