# file...... VoltageJiggle.csv
# date...... Fri Jul 25 17:35:11 2014
# user...... jxh10
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2014-07-30 00:00:00 PDT,+239.944,+240.259,+240.692,+0.191608
2014-07-30 01:00:00 PDT,+238.487,+239.525,+240.12,+0.411026
2014-07-30 02:00:00 PDT,+239.4,+239.845,+240.027,+0.173483
2014-07-30 03:00:00 PDT,+239.502,+239.853,+240.012,+0.129747
2014-07-30 04:00:00 PDT,+239.499,+239.825,+240.002,+0.134864
2014-07-30 05:00:00 PDT,+239.468,+239.8,+240,+0.13525
2014-07-30 06:00:00 PDT,+239.415,+239.798,+240.016,+0.155418
2014-07-30 07:00:00 PDT,+238.547,+239.542,+240.1,+0.416092
2014-07-30 08:00:00 PDT,+238.091,+239.471,+239.991,+0.534748
2014-07-30 09:00:00 PDT,+239.388,+239.768,+240.036,+0.176079
2014-07-30 10:00:00 PDT,+238.616,+239.471,+240.035,+0.388094
2014-07-30 11:00:00 PDT,+238.607,+239.523,+240.103,+0.433664
2014-07-30 12:00:00 PDT,+238.257,+239.386,+240.07,+0.486573
2014-07-30 13:00:00 PDT,+238.383,+239.507,+239.992,+0.478828
2014-07-30 14:00:00 PDT,+237.704,+239.209,+240.072,+0.629088
2014-07-30 15:00:00 PDT,+237.999,+239.368,+240.005,+0.593947
2014-07-30 16:00:00 PDT,+237.256,+238.997,+240.229,+0.836986
2014-07-30 17:00:00 PDT,+237.544,+239.147,+240.249,+0.749339
2014-07-30 18:00:00 PDT,+237.914,+239.296,+240.174,+0.628605
2014-07-30 19:00:00 PDT,+237.958,+239.312,+240.14,+0.573233
2014-07-30 20:00:00 PDT,+238.295,+239.533,+239.967,+0.462976
2014-07-30 21:00:00 PDT,+238.681,+239.567,+240.023,+0.352359
2014-07-30 22:00:00 PDT,+239.122,+239.66,+240.023,+0.244801
2014-07-30 23:00:00 PDT,+239.082,+239.659,+240.093,+0.278651
2014-07-31 00:00:00 PDT,+238.879,+239.637,+240.049,+0.332955
2014-07-31 01:00:00 PDT,+239.236,+239.737,+240.079,+0.230634
2014-07-31 02:00:00 PDT,+238.832,+239.67,+239.991,+0.34237
2014-07-31 03:00:00 PDT,+239.36,+239.779,+240.042,+0.184761
2014-07-31 04:00:00 PDT,+239.096,+239.765,+240.027,+0.229315
2014-07-31 05:00:00 PDT,+239.346,+239.753,+240.014,+0.167979
2014-07-31 06:00:00 PDT,+239.184,+239.687,+240.047,+0.227357
2014-07-31 07:00:00 PDT,+238.702,+239.587,+239.985,+0.351396
2014-07-31 08:00:00 PDT,+238.439,+239.58,+240.179,+0.44501
2014-07-31 09:00:00 PDT,+238.982,+239.649,+240.08,+0.280558
2014-07-31 10:00:00 PDT,+239.048,+239.648,+240.007,+0.244214
2014-07-31 11:00:00 PDT,+238.576,+239.538,+240.085,+0.405895
2014-07-31 12:00:00 PDT,+238.68,+239.55,+240.087,+0.375539
2014-07-31 13:00:00 PDT,+238.338,+239.518,+239.995,+0.406664
2014-07-31 14:00:00 PDT,+238.307,+239.394,+240.095,+0.513552
2014-07-31 15:00:00 PDT,+238.208,+239.419,+240.018,+0.482227
2014-07-31 16:00:00 PDT,+237.822,+239.249,+240.113,+0.654978
2014-07-31 17:00:00 PDT,+238.463,+239.43,+240.136,+0.492896
2014-07-31 18:00:00 PDT,+238.757,+239.629,+240.03,+0.349
2014-07-31 19:00:00 PDT,+238.995,+239.725,+240.03,+0.255928
2014-07-31 20:00:00 PDT,+238.946,+239.707,+240.033,+0.284443
2014-07-31 21:00:00 PDT,+239.087,+239.718,+240.03,+0.260603
2014-07-31 22:00:00 PDT,+239.218,+239.705,+240.037,+0.227078
2014-07-31 23:00:00 PDT,+239.143,+239.711,+240.013,+0.243442
2014-08-01 00:00:00 PDT,+239.473,+239.838,+240.007,+0.145919
2014-08-01 01:00:00 PDT,+239.56,+239.868,+240.012,+0.12555
2014-08-01 02:00:00 PDT,+239.58,+239.867,+240.028,+0.122297
2014-08-01 03:00:00 PDT,+239.478,+239.838,+240.031,+0.140321
2014-08-01 04:00:00 PDT,+239.445,+239.816,+240.013,+0.160779
