# file...... TransformerLosses.csv
# date...... Tue Apr 09 10:24:25 2013
# user...... dwp0
# host...... (null)
# group..... class=transformer
# trigger... (none)
# interval.. 60
# limit..... 0
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2012-06-03 00:00:00 PDT,+141.758,+266.325,+141.362,+258.712,+98.7916,+169.73
2012-06-03 00:01:00 PDT,+141.745,+266.187,+139.714,+256.044,+97.5859,+167.762
2012-06-03 00:02:00 PDT,+141.719,+265.942,+138.051,+253.31,+97.5391,+167.499
2012-06-03 00:03:00 PDT,+141.61,+265.225,+137.975,+252.877,+97.5114,+167.342
2012-06-03 00:04:00 PDT,+141.627,+265.098,+137.232,+247.44,+97.44,+167.158
2012-06-03 00:05:00 PDT,+136.851,+249.786,+131.645,+226.984,+92.7109,+149.298
2012-06-03 00:06:00 PDT,+133.551,+226.291,+131.244,+226.397,+92.7435,+148.767
2012-06-03 00:07:00 PDT,+131.283,+209.355,+129.033,+211.622,+92.0547,+144.273
2012-06-03 00:08:00 PDT,+130.227,+201.791,+128.374,+207.401,+91.4648,+140.03
2012-06-03 00:09:00 PDT,+128.749,+191.124,+127.139,+199.081,+90.3687,+132.438
2012-06-03 00:10:00 PDT,+125.834,+170.203,+124.7,+182.942,+88.8756,+121.991
2012-06-03 00:11:00 PDT,+125.668,+169.835,+124.708,+182.719,+88.0557,+116.049
2012-06-03 00:12:00 PDT,+124.935,+164.141,+123.766,+176.537,+87.6458,+113.23
2012-06-03 00:13:00 PDT,+124.941,+163.911,+122.425,+167.314,+87.5816,+113.062
2012-06-03 00:14:00 PDT,+124.661,+161.45,+121.961,+164.138,+87.5092,+112.762
2012-06-03 00:15:00 PDT,+123.998,+156.215,+121.143,+158.487,+87.1462,+110.375
2012-06-03 00:16:00 PDT,+123.957,+156.059,+120.813,+155.728,+86.7584,+107.803
2012-06-03 00:17:00 PDT,+123.969,+155.901,+120,+150.027,+86.6983,+107.637
2012-06-03 00:18:00 PDT,+124.332,+158.662,+120.04,+149.955,+86.6416,+107.439
2012-06-03 00:19:00 PDT,+123.896,+155.506,+119.929,+149.636,+86.6577,+107.409
2012-06-03 00:20:00 PDT,+123.87,+155.323,+119.872,+149.311,+86.6452,+107.348
2012-06-03 00:21:00 PDT,+123.823,+155.053,+119.827,+149.049,+86.6056,+107.122
2012-06-03 00:22:00 PDT,+123.783,+154.815,+119.802,+148.917,+86.5755,+106.947
2012-06-03 00:23:00 PDT,+123.685,+154.371,+120.03,+150.884,+86.5784,+106.774
2012-06-03 00:24:00 PDT,+123.658,+154.32,+120.352,+153.19,+86.5607,+106.595
2012-06-03 00:25:00 PDT,+123.643,+154.247,+120.352,+153.189,+86.5375,+106.454
2012-06-03 00:26:00 PDT,+123.647,+153.993,+120.299,+153.028,+86.7953,+108.381
2012-06-03 00:27:00 PDT,+123.667,+153.882,+119.973,+150.495,+86.7456,+108.301
2012-06-03 00:28:00 PDT,+123.327,+151.345,+119.883,+150.281,+86.7653,+108.293
2012-06-03 00:29:00 PDT,+123.26,+150.929,+119.835,+150.027,+86.7448,+108.171
2012-06-03 00:30:00 PDT,+123.247,+150.838,+119.782,+149.71,+86.7282,+108.088
2012-06-03 00:31:00 PDT,+123.202,+150.571,+119.764,+149.635,+86.7151,+108
2012-06-03 00:32:00 PDT,+123.085,+150.31,+120.351,+154.215,+86.7749,+107.965
2012-06-03 00:33:00 PDT,+123.081,+150.162,+119.96,+151.509,+86.7438,+107.877
2012-06-03 00:34:00 PDT,+123.001,+149.951,+119.937,+151.243,+86.4467,+105.732
2012-06-03 00:35:00 PDT,+122.976,+149.792,+119.886,+150.942,+86.4259,+105.621
2012-06-03 00:36:00 PDT,+122.966,+149.7,+119.83,+150.786,+86.43,+105.625
2012-06-03 00:37:00 PDT,+123.253,+151.906,+119.846,+150.591,+86.3835,+105.481
2012-06-03 00:38:00 PDT,+123.251,+151.88,+119.793,+150.259,+86.3588,+105.357
2012-06-03 00:39:00 PDT,+123.228,+151.729,+119.772,+150.159,+86.359,+105.357
2012-06-03 00:40:00 PDT,+123.198,+151.554,+119.758,+150.092,+86.337,+105.226
2012-06-03 00:41:00 PDT,+123.184,+151.457,+119.706,+149.775,+86.3123,+105.094
