# file...... SwingKids_regulator.csv
# date...... Wed Aug 19 15:06:12 2015
# user...... dpinney
# host...... (null)
# group..... class=regulator AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2009-01-01 00:00:00 PST,+508331,+44402
2009-01-01 01:00:00 PST,+410658,+39268.4
2009-01-01 02:00:00 PST,+371478,+37572
2009-01-01 03:00:00 PST,+355165,+36426.1
2009-01-01 04:00:00 PST,+378523,+37165.9
2009-01-01 05:00:00 PST,+522482,+42855.9
2009-01-01 06:00:00 PST,+1.39578e+06,+69577.1
2009-01-01 07:00:00 PST,+1.33365e+06,+79388.7
2009-01-01 08:00:00 PST,+1.28621e+06,+77397.9
2009-01-01 09:00:00 PST,+1.18639e+06,+77371.8
2009-01-01 10:00:00 PST,+1.11466e+06,+77598
2009-01-01 11:00:00 PST,+1.03871e+06,+77185.2
2009-01-01 12:00:00 PST,+954759,+73764.7
2009-01-01 13:00:00 PST,+878961,+69232.9
2009-01-01 14:00:00 PST,+808450,+66310.4
2009-01-01 15:00:00 PST,+811066,+69408.9
2009-01-01 16:00:00 PST,+927794,+83355.6
2009-01-01 17:00:00 PST,+1.14935e+06,+106968
2009-01-01 18:00:00 PST,+1.3223e+06,+112293
2009-01-01 19:00:00 PST,+1.40845e+06,+106876
2009-01-01 20:00:00 PST,+1.27531e+06,+101469
2009-01-01 21:00:00 PST,+1.16839e+06,+94483.5
2009-01-01 22:00:00 PST,+989988,+78873.8
2009-01-01 23:00:00 PST,+740083,+58993.3
2009-01-02 00:00:00 PST,+508331,+44402
2009-01-02 01:00:00 PST,+410658,+39268.4
2009-01-02 02:00:00 PST,+371478,+37572
2009-01-02 03:00:00 PST,+364395,+36602.1
2009-01-02 04:00:00 PST,+379158,+37354
2009-01-02 05:00:00 PST,+523118,+43043
2009-01-02 06:00:00 PST,+908371,+61179.4
2009-01-02 07:00:00 PST,+1.33972e+06,+79946.2
2009-01-02 08:00:00 PST,+1.33109e+06,+78229.9
2009-01-02 09:00:00 PST,+1.21765e+06,+77830.2
2009-01-02 10:00:00 PST,+1.13246e+06,+77943.6
2009-01-02 11:00:00 PST,+1.04317e+06,+77225.4
2009-01-02 12:00:00 PST,+954759,+73764.7
2009-01-02 13:00:00 PST,+892363,+69395.9
2009-01-02 14:00:00 PST,+817295,+66516.5
2009-01-02 15:00:00 PST,+811066,+69408.9
2009-01-02 16:00:00 PST,+928218,+83482.7
2009-01-02 17:00:00 PST,+1.14956e+06,+107030
2009-01-02 18:00:00 PST,+1.32272e+06,+112421
2009-01-02 19:00:00 PST,+1.3102e+06,+105368
2009-01-02 20:00:00 PST,+1.26261e+06,+101249
2009-01-02 21:00:00 PST,+1.17742e+06,+94440
2009-01-02 22:00:00 PST,+999337,+79128.8
2009-01-02 23:00:00 PST,+735785,+58774
2009-01-03 00:00:00 PST,+573558,+49834.9
2009-01-03 01:00:00 PST,+464138,+42497.2
2009-01-03 02:00:00 PST,+395831,+39101.8
2009-01-03 03:00:00 PST,+363831,+37803.1
2009-01-03 04:00:00 PST,+368731,+37764.4
2009-01-03 05:00:00 PST,+391945,+38385.8
2009-01-03 06:00:00 PST,+472891,+42718.4
2009-01-03 07:00:00 PST,+682219,+53814.6
2009-01-03 08:00:00 PST,+1.06085e+06,+72061
2009-01-03 09:00:00 PST,+1.33318e+06,+88765.9
2009-01-03 10:00:00 PST,+1.46755e+06,+100045
2009-01-03 11:00:00 PST,+1.46333e+06,+103751
2009-01-03 12:00:00 PST,+1.39365e+06,+104119
2009-01-03 13:00:00 PST,+1.31268e+06,+100971
2009-01-03 14:00:00 PST,+1.22204e+06,+96162.2
2009-01-03 15:00:00 PST,+1.15511e+06,+95102.6
2009-01-03 16:00:00 PST,+1.20107e+06,+103332
2009-01-03 17:00:00 PST,+1.3213e+06,+118193
