# file...... VoltageJiggle.csv
# date...... Wed Aug 19 15:06:12 2015
# user...... dpinney
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2009-01-01 00:00:00 PST,+236.203,+238.822,+239.68,+0.749136
2009-01-01 01:00:00 PST,+237.024,+239.046,+239.731,+0.601696
2009-01-01 02:00:00 PST,+237.34,+239.136,+239.752,+0.544828
2009-01-01 03:00:00 PST,+237.457,+239.174,+239.763,+0.520609
2009-01-01 04:00:00 PST,+237.355,+239.12,+239.746,+0.553931
2009-01-01 05:00:00 PST,+236.407,+238.791,+239.65,+0.761777
2009-01-01 06:00:00 PST,+230.341,+236.737,+239.443,+2.19314
2009-01-01 07:00:00 PST,+231.094,+236.927,+239.129,+1.95728
2009-01-01 08:00:00 PST,+231.542,+237.038,+239.175,+1.88272
2009-01-01 09:00:00 PST,+232.176,+237.26,+239.235,+1.73844
2009-01-01 10:00:00 PST,+232.597,+237.418,+239.28,+1.63617
2009-01-01 11:00:00 PST,+233.054,+237.587,+239.33,+1.52823
2009-01-01 12:00:00 PST,+233.574,+237.78,+239.386,+1.40516
2009-01-01 13:00:00 PST,+234.039,+237.956,+239.432,+1.29262
2009-01-01 14:00:00 PST,+234.508,+238.117,+239.476,+1.19124
2009-01-01 15:00:00 PST,+234.403,+238.104,+239.471,+1.20184
2009-01-01 16:00:00 PST,+233.403,+237.819,+239.393,+1.39172
2009-01-01 17:00:00 PST,+231.633,+237.283,+239.251,+1.74816
2009-01-01 18:00:00 PST,+230.641,+236.892,+239.16,+2.0023
2009-01-01 19:00:00 PST,+230.882,+236.797,+238.764,+1.94097
2009-01-01 20:00:00 PST,+231.396,+237.019,+239.226,+1.89829
2009-01-01 21:00:00 PST,+231.179,+237.255,+239.273,+1.80478
2009-01-01 22:00:00 PST,+232.928,+237.692,+239.384,+1.48006
2009-01-01 23:00:00 PST,+231.565,+238.254,+239.547,+1.28057
2009-01-02 00:00:00 PST,+236.203,+238.822,+239.68,+0.749136
2009-01-02 01:00:00 PST,+237.024,+239.046,+239.731,+0.601696
2009-01-02 02:00:00 PST,+237.34,+239.136,+239.752,+0.544828
2009-01-02 03:00:00 PST,+237.282,+239.146,+239.763,+0.566828
2009-01-02 04:00:00 PST,+237.355,+239.119,+239.746,+0.553421
2009-01-02 05:00:00 PST,+236.407,+238.79,+239.65,+0.76134
2009-01-02 06:00:00 PST,+233.833,+237.909,+239.376,+1.3157
2009-01-02 07:00:00 PST,+231.093,+236.919,+239.129,+1.95385
2009-01-02 08:00:00 PST,+231.529,+236.967,+239.179,+1.87903
2009-01-02 09:00:00 PST,+232.17,+237.209,+239.238,+1.72857
2009-01-02 10:00:00 PST,+232.592,+237.378,+239.282,+1.65979
2009-01-02 11:00:00 PST,+233.053,+237.581,+239.33,+1.52707
2009-01-02 12:00:00 PST,+233.574,+237.78,+239.386,+1.40516
2009-01-02 13:00:00 PST,+234.035,+237.936,+239.434,+1.29054
2009-01-02 14:00:00 PST,+232.132,+238.083,+239.477,+1.27615
2009-01-02 15:00:00 PST,+234.403,+238.104,+239.471,+1.20184
2009-01-02 16:00:00 PST,+233.403,+237.818,+239.393,+1.39138
2009-01-02 17:00:00 PST,+231.633,+237.283,+239.251,+1.748
2009-01-02 18:00:00 PST,+230.641,+236.891,+239.16,+2.002
2009-01-02 19:00:00 PST,+230.897,+236.933,+239.178,+1.97614
2009-01-02 20:00:00 PST,+231.399,+237.065,+239.227,+1.85117
2009-01-02 21:00:00 PST,+231.906,+237.265,+239.273,+1.73611
2009-01-02 22:00:00 PST,+232.927,+237.675,+239.386,+1.47802
2009-01-02 23:00:00 PST,+234.604,+238.294,+239.549,+1.08727
2009-01-03 00:00:00 PST,+235.938,+238.667,+239.616,+0.851577
2009-01-03 01:00:00 PST,+236.605,+238.918,+239.705,+0.701445
2009-01-03 02:00:00 PST,+236.678,+239.079,+239.744,+0.603421
2009-01-03 03:00:00 PST,+237.407,+239.153,+239.758,+0.533569
2009-01-03 04:00:00 PST,+237.392,+239.144,+239.757,+0.536482
2009-01-03 05:00:00 PST,+237.277,+239.09,+239.715,+0.570953
2009-01-03 06:00:00 PST,+236.705,+238.902,+239.685,+0.690923
2009-01-03 07:00:00 PST,+235.317,+238.415,+239.528,+1.00528
2009-01-03 08:00:00 PST,+232.978,+237.558,+239.326,+1.52206
2009-01-03 09:00:00 PST,+231.1,+236.919,+239.139,+1.94773
2009-01-03 10:00:00 PST,+230.205,+236.59,+239.054,+2.17336
2009-01-03 11:00:00 PST,+230.272,+236.603,+239.066,+2.14802
2009-01-03 12:00:00 PST,+230.644,+236.753,+239.106,+2.06457
2009-01-03 13:00:00 PST,+231.192,+236.936,+239.16,+1.95066
2009-01-03 14:00:00 PST,+231.799,+237.146,+239.222,+1.81176
2009-01-03 15:00:00 PST,+229.555,+237.284,+239.264,+1.79036
2009-01-03 16:00:00 PST,+231.595,+237.179,+239.224,+1.80178
2009-01-03 17:00:00 PST,+230.594,+236.879,+239.153,+2.00974
2009-01-03 18:00:00 PST,+230.327,+236.75,+239.128,+2.09455
2009-01-03 19:00:00 PST,+230.81,+236.902,+239.171,+1.99513
2009-01-03 20:00:00 PST,+231.397,+237.064,+238.975,+1.84194
2009-01-03 21:00:00 PST,+228.748,+237.301,+239.288,+1.80387
2009-01-03 22:00:00 PST,+232.073,+237.637,+239.396,+1.52432
2009-01-03 23:00:00 PST,+234.318,+238.182,+239.521,+1.14785
2009-01-04 00:00:00 PST,+235.836,+238.67,+239.643,+0.844189
2009-01-04 01:00:00 PST,+234.232,+238.87,+239.704,+0.864739
2009-01-04 02:00:00 PST,+236.806,+239.043,+239.748,+0.637795
2009-01-04 03:00:00 PST,+234.7,+239.121,+239.76,+0.651577
2009-01-04 04:00:00 PST,+237.393,+239.148,+239.757,+0.537702
2009-01-04 05:00:00 PST,+237.274,+239.078,+239.74,+0.578771
2009-01-04 06:00:00 PST,+236.705,+238.905,+239.685,+0.691391
2009-01-04 07:00:00 PST,+235.319,+238.434,+239.552,+0.992459
2009-01-04 08:00:00 PST,+232.979,+237.58,+239.325,+1.50392
2009-01-04 09:00:00 PST,+231.097,+236.899,+239.14,+1.94341
2009-01-04 10:00:00 PST,+230.201,+236.569,+239.056,+2.15242
2009-01-04 11:00:00 PST,+230.268,+236.574,+239.067,+2.15809
2009-01-04 12:00:00 PST,+230.641,+236.738,+239.106,+2.06128
2009-01-04 13:00:00 PST,+231.192,+236.925,+239.162,+1.95633
2009-01-04 14:00:00 PST,+231.798,+237.168,+239.222,+1.80051
2009-01-04 15:00:00 PST,+232.157,+237.304,+239.263,+1.72613
2009-01-04 16:00:00 PST,+231.594,+237.17,+239.225,+1.80253
2009-01-04 17:00:00 PST,+228.259,+236.869,+239.151,+2.07838
2009-01-04 18:00:00 PST,+230.329,+236.763,+239.129,+2.08344
2009-01-04 19:00:00 PST,+230.81,+236.902,+239.171,+1.99513
2009-01-04 20:00:00 PST,+231.401,+237.1,+239.226,+1.85996
2009-01-04 21:00:00 PST,+232.052,+237.288,+239.149,+1.70872
2009-01-04 22:00:00 PST,+233.03,+237.707,+239.392,+1.46108
2009-01-04 23:00:00 PST,+234.319,+238.162,+239.523,+1.16851
2009-01-05 00:00:00 PST,+233.006,+238.785,+239.68,+0.880969
2009-01-05 01:00:00 PST,+237.023,+239.039,+239.732,+0.603385
2009-01-05 02:00:00 PST,+234.636,+239.11,+239.753,+0.65795
2009-01-05 03:00:00 PST,+236.815,+239.144,+239.764,+0.580545
2009-01-05 04:00:00 PST,+237.355,+239.12,+239.746,+0.553931
2009-01-05 05:00:00 PST,+233.147,+238.759,+239.65,+0.879736
2009-01-05 06:00:00 PST,+233.834,+237.919,+239.399,+1.32055
2009-01-05 07:00:00 PST,+231.094,+236.927,+239.129,+1.95728
2009-01-05 08:00:00 PST,+231.542,+237.038,+239.175,+1.88272
2009-01-05 09:00:00 PST,+232.175,+237.251,+239.236,+1.73876
2009-01-05 10:00:00 PST,+232.594,+237.38,+239.283,+1.64145
2009-01-05 11:00:00 PST,+233.054,+237.587,+239.33,+1.52823
2009-01-05 12:00:00 PST,+233.574,+237.772,+239.387,+1.40404
2009-01-05 13:00:00 PST,+232.371,+237.924,+239.43,+1.35976
2009-01-05 14:00:00 PST,+234.505,+238.088,+239.479,+1.18867
2009-01-05 15:00:00 PST,+234.4,+238.088,+239.47,+1.21337
2009-01-05 16:00:00 PST,+233.403,+237.819,+239.393,+1.39172
2009-01-05 17:00:00 PST,+231.632,+237.269,+239.252,+1.76445
2009-01-05 18:00:00 PST,+230.641,+236.892,+239.16,+2.0023
2009-01-05 19:00:00 PST,+229.781,+236.894,+239.179,+2.05435
2009-01-05 20:00:00 PST,+231.402,+237.097,+239.226,+1.85703
2009-01-05 21:00:00 PST,+231.911,+237.271,+239.274,+1.74136
2009-01-05 22:00:00 PST,+232.928,+237.684,+239.385,+1.48005
2009-01-05 23:00:00 PST,+234.601,+238.271,+239.551,+1.10444
2009-01-06 00:00:00 PST,+236.199,+238.801,+239.68,+0.771576
2009-01-06 01:00:00 PST,+234.194,+238.978,+239.733,+0.722978
2009-01-06 02:00:00 PST,+234.631,+239.088,+239.755,+0.659951
2009-01-06 03:00:00 PST,+237.456,+239.165,+239.764,+0.524336
2009-01-06 04:00:00 PST,+237.354,+239.112,+239.747,+0.557055
2009-01-06 05:00:00 PST,+233.265,+238.759,+239.651,+0.876146
2009-01-06 06:00:00 PST,+233.832,+237.904,+239.4,+1.31876
2009-01-06 07:00:00 PST,+231.093,+236.914,+239.13,+1.95298
2009-01-06 08:00:00 PST,+231.541,+237.03,+239.176,+1.88278
2009-01-06 09:00:00 PST,+232.174,+237.243,+239.237,+1.73822
2009-01-06 10:00:00 PST,+232.597,+237.418,+239.28,+1.63617
2009-01-06 11:00:00 PST,+233.052,+237.568,+239.33,+1.51915
2009-01-06 12:00:00 PST,+233.57,+237.761,+239.387,+1.40361
2009-01-06 13:00:00 PST,+234.036,+237.922,+239.436,+1.30645
2009-01-06 14:00:00 PST,+234.506,+238.095,+239.475,+1.18955
2009-01-06 15:00:00 PST,+231.384,+238.072,+239.471,+1.2987
2009-01-06 16:00:00 PST,+233.401,+237.799,+239.394,+1.40317
2009-01-06 17:00:00 PST,+231.633,+237.283,+239.251,+1.74816
2009-01-06 18:00:00 PST,+230.639,+236.876,+239.161,+1.99977
2009-01-06 19:00:00 PST,+230.896,+236.925,+239.178,+1.97408
2009-01-06 20:00:00 PST,+231.404,+237.107,+239.225,+1.86241
2009-01-06 21:00:00 PST,+231.912,+237.283,+239.274,+1.74097
2009-01-06 22:00:00 PST,+232.927,+237.676,+239.386,+1.47809
2009-01-06 23:00:00 PST,+234.605,+238.303,+239.548,+1.08572
2009-01-07 00:00:00 PST,+236.199,+238.807,+239.681,+0.747573
2009-01-07 01:00:00 PST,+237.024,+239.028,+239.731,+0.623368
2009-01-07 02:00:00 PST,+237.336,+239.116,+239.753,+0.55082
2009-01-07 03:00:00 PST,+237.143,+239.152,+239.763,+0.55019
2009-01-07 04:00:00 PST,+234.251,+239.068,+239.749,+0.67989
2009-01-07 05:00:00 PST,+236.405,+238.772,+239.652,+0.78326
2009-01-07 06:00:00 PST,+233.831,+237.883,+239.4,+1.35767
2009-01-07 07:00:00 PST,+231.094,+236.927,+239.129,+1.95728
2009-01-07 08:00:00 PST,+231.54,+237.025,+239.177,+1.87895
2009-01-07 09:00:00 PST,+232.176,+237.26,+239.235,+1.73844
2009-01-07 10:00:00 PST,+232.597,+237.418,+239.28,+1.63617
2009-01-07 11:00:00 PST,+233.05,+237.565,+239.331,+1.52502
2009-01-07 12:00:00 PST,+233.574,+237.78,+239.386,+1.40516
2009-01-07 13:00:00 PST,+234.037,+237.926,+239.433,+1.30195
2009-01-07 14:00:00 PST,+234.504,+238.091,+239.477,+1.20472
2009-01-07 15:00:00 PST,+234.401,+238.09,+239.471,+1.20345
2009-01-07 16:00:00 PST,+233.4,+237.807,+239.393,+1.38927
2009-01-07 17:00:00 PST,+231.631,+237.277,+239.251,+1.74831
2009-01-07 18:00:00 PST,+230.641,+236.892,+239.16,+2.0023
2009-01-07 19:00:00 PST,+230.896,+236.928,+239.178,+1.97352
2009-01-07 20:00:00 PST,+231.403,+237.099,+239.226,+1.86232
2009-01-07 21:00:00 PST,+231.912,+237.288,+239.273,+1.74357
2009-01-07 22:00:00 PST,+232.928,+237.684,+239.385,+1.4792
2009-01-07 23:00:00 PST,+234.604,+238.294,+239.549,+1.08613
