# file...... R4-25.00-1_reg_output.csv
# date...... Mon Jun  6 13:46:09 2016
# user...... samsung
# host...... (null)
# target.... regulator 0
# trigger... (none)
# interval.. 3600
# limit..... 144
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2009-01-01 00:00:00 PST,0,0,0,+49858.5,-589821,+110359,-585448,+347519,-564621,+507736,-1.73989e+06
2009-01-01 01:00:00 PST,0,0,0,+61270.9,-590587,+139264,+7982.94,+443893,-567298,+644428,-1.1499e+06
2009-01-01 02:00:00 PST,0,0,0,+59037.8,-590280,+131552,+8067.36,+418590,-568084,+609179,-1.1503e+06
2009-01-01 03:00:00 PST,0,0,0,+57815.2,-590279,+128232,+7921.66,+407602,-568798,+593650,-1.15116e+06
2009-01-01 04:00:00 PST,0,0,0,+37525.4,-590434,+79790.5,+7720.54,+259326,-569554,+376642,-1.15227e+06
2009-01-01 05:00:00 PST,0,0,0,+51185.7,-589884,+111024,+8940.85,+359013,-565607,+521223,-1.14655e+06
2009-01-01 06:00:00 PST,0,0,0,+131663,-587202,+295648,+14309.2,+991554,-546463,+1.41886e+06,-1.11936e+06
2009-01-01 07:00:00 PST,0,0,0,+122941,-586343,+274547,+16404.5,+874306,-540947,+1.27179e+06,-1.11089e+06
2009-01-01 08:00:00 PST,0,0,0,+73697.1,-587273,+147534,+14806.3,+490708,-547328,+711939,-1.11979e+06
2009-01-01 09:00:00 PST,0,0,0,+33736.8,-587400,+43499.2,+14729.1,+182246,-548152,+259482,-1.12082e+06
2009-01-01 10:00:00 PST,0,0,0,+11064.6,-587328,-14921.4,+15010.4,+7933.42,-547375,+4076.6,-1.11969e+06
2009-01-01 11:00:00 PST,0,0,0,-3375.72,-587307,-50964,+15185.7,-100842,-546697,-155182,-1.11882e+06
2009-01-01 12:00:00 PST,0,0,0,-11668.6,-587497,-70142.2,+14742.9,-162092,-548037,-243902,-1.12079e+06
2009-01-01 13:00:00 PST,0,0,0,-13386,-587765,-72627.8,+14015.2,-172961,-550414,-258975,-1.12416e+06
2009-01-01 14:00:00 PST,0,0,0,-9648.16,-587970,-60948.2,+13509.1,-140084,-552025,-210681,-1.12649e+06
2009-01-01 15:00:00 PST,0,0,0,+13512.3,-587793,+63.6634,+13996.8,+43380.8,-550362,+56956.8,-1.12416e+06
2009-01-01 16:00:00 PST,0,0,0,+70633.8,-586266,+146113,+17289.8,+483841,-539483,+700588,-1.10846e+06
2009-01-01 17:00:00 PST,0,0,0,+112506,-583725,+247252,+22809.1,+796135,-521261,+1.15589e+06,-1.08218e+06
2009-01-01 18:00:00 PST,0,0,0,+129052,-583231,+287456,+23868.3,+914064,-517533,+1.33057e+06,-1.0769e+06
2009-01-01 19:00:00 PST,0,0,0,+155347,-583250,+353913,+23437.7,+1.11994e+06,-517600,+1.6292e+06,-1.07741e+06
2009-01-01 20:00:00 PST,0,0,0,+143680,-583736,+337240,+22551.7,+1.05463e+06,-521136,+1.53555e+06,-1.08232e+06
2009-01-01 21:00:00 PST,0,0,0,+136223,-584404,+311862,+20984.8,+966068,-526819,+1.41415e+06,-1.09024e+06
2009-01-01 22:00:00 PST,0,0,0,+128535,-585586,+271295,+17546,+848503,-537863,+1.24833e+06,-1.1059e+06
2009-01-01 23:00:00 PST,0,0,0,+94458.6,-588012,+214490,+13032,+676531,-552086,+985479,-1.12707e+06
2009-01-02 00:00:00 PST,0,0,0,+54701.8,-589591,+110894,+9362.53,+352884,-564482,+518481,-1.14471e+06
2009-01-02 01:00:00 PST,0,0,0,+40698,-590234,+87868.1,+8189.77,+281312,-568099,+409878,-1.15014e+06
2009-01-02 02:00:00 PST,0,0,0,+36930.2,-590397,+78632.3,+7815.04,+254516,-569275,+370079,-1.15186e+06
2009-01-02 03:00:00 PST,0,0,0,+35461.3,-590469,+75070.4,+7600.57,+243615,-569935,+354147,-1.1528e+06
2009-01-02 04:00:00 PST,0,0,0,+37871,-590335,+80150.7,+7819.72,+260074,-569360,+378095,-1.15187e+06
2009-01-02 05:00:00 PST,0,0,0,+51320.2,-589847,+115648,+9003.97,+364344,-565339,+531313,-1.14618e+06
2009-01-02 06:00:00 PST,0,0,0,+87307.2,-588183,+193777,+12751.5,+628235,-552694,+909319,-1.12812e+06
2009-01-02 07:00:00 PST,0,0,0,+123784,-586267,+276518,+16521.5,+884189,-540617,+1.28449e+06,-1.11036e+06
2009-01-02 08:00:00 PST,0,0,0,+109657,-586730,+247545,+15808.2,+799216,-542890,+1.15642e+06,-1.11381e+06
2009-01-02 09:00:00 PST,0,0,0,+44930.8,-587473,+78458,+14703.7,+295235,-547757,+418624,-1.12053e+06
2009-01-02 10:00:00 PST,0,0,0,+45183.8,-587462,+77269.3,+14881.4,+285509,-546936,+407962,-1.11952e+06
2009-01-02 11:00:00 PST,0,0,0,+36871.8,-587444,+57282.6,+14980,+219338,-546799,+313492,-1.11926e+06
2009-01-02 12:00:00 PST,0,0,0,+27395.4,-587696,+39432,+14451.1,+153429,-548576,+220256,-1.12182e+06
2009-01-02 13:00:00 PST,0,0,0,+26010.7,-588047,+38285.3,+13639.1,+146915,-551057,+211211,-1.12546e+06
2009-01-02 14:00:00 PST,0,0,0,+46393,-588161,+94490.5,+13348.6,+311194,-551812,+452077,-1.12662e+06
2009-01-02 15:00:00 PST,0,0,0,+46666.3,-587792,+78117.4,+13982.5,+274048,-549938,+398832,-1.12375e+06
2009-01-02 16:00:00 PST,0,0,0,+82540.4,-586140,+177945,+17521.8,+582560,-538278,+843045,-1.1069e+06
2009-01-02 17:00:00 PST,0,0,0,+112580,-583696,+247308,+22837.7,+804790,-520844,+1.16468e+06,-1.0817e+06
2009-01-02 18:00:00 PST,0,0,0,+129369,-583123,+287745,+23973.6,+923193,-516842,+1.34031e+06,-1.07599e+06
2009-01-02 19:00:00 PST,0,0,0,+150578,-583346,+340152,+23278.3,+1.0748e+06,-518640,+1.56553e+06,-1.07871e+06
