# file...... Windmill_utilOwnedWind.csv
# date...... Mon Jun  6 13:46:09 2016
# user...... samsung
# host...... (null)
# target.... windturb_dg 1080
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag,current_A.real,current_A.imag,current_B.real,current_B.imag,current_C.real,current_C.imag
2009-01-02 05:00:00 PST,+14376,-0.00410299,-7188.01,-12450,-7188.01,+12450,+0,+0,+0,+0,+0,+0
2009-01-02 06:00:00 PST,+14376,-0.00409142,-7188.01,-12450,-7188,+12450,-0.0261493,+0.00816513,+0.0201459,+0.0185634,+0.00600344,-0.0267285
2009-01-02 07:00:00 PST,+14376,-0.00407798,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-02 08:00:00 PST,+14376,-0.00408138,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-02 09:00:00 PST,+14376,-0.00408688,-7188.01,-12450,-7188.01,+12450,-0.0257598,+0.0080435,+0.0198458,+0.0182869,+0.00591402,-0.0263304
2009-01-02 10:00:00 PST,+14376,-0.00408666,-7188.01,-12450,-7188.01,+12450,-0.0500854,+0.0156392,+0.0385866,+0.0355556,+0.0114988,-0.0511948
2009-01-02 11:00:00 PST,+14376,-0.00408657,-7188.01,-12450,-7188.01,+12450,-0.04984,+0.0155626,+0.0383976,+0.0353815,+0.0114424,-0.050944
2009-01-02 12:00:00 PST,+14376,-0.00408832,-7188.01,-12450,-7188.01,+12450,-0.0495966,+0.0154865,+0.03821,+0.0352086,+0.0113865,-0.0506952
2009-01-02 13:00:00 PST,+14376,-0.00409064,-7188.01,-12450,-7188.01,+12450,-0.0496543,+0.0155046,+0.0382545,+0.0352496,+0.0113998,-0.0507542
2009-01-02 14:00:00 PST,+14376,-0.00409134,-7188.01,-12450,-7188.01,+12450,-0.0494121,+0.0154289,+0.0380679,+0.0350776,+0.0113442,-0.0505066
2009-01-02 15:00:00 PST,+14376,-0.0040886,-7188.01,-12450,-7188.01,+12450,-0.0494121,+0.0154289,+0.0380679,+0.0350776,+0.0113442,-0.0505066
2009-01-02 16:00:00 PST,+14376,-0.00407717,-7188.01,-12450,-7188,+12450,-0.00805171,+0.00251415,+0.00620317,+0.00571591,+0.00184854,-0.00823006
2009-01-02 17:00:00 PST,+14376,-0.0040602,-7188.01,-12450,-7188,+12450,-0.00131819,+0.000411606,+0.00101556,+0.000935786,+0.000302635,-0.00134739
2009-01-02 18:00:00 PST,+14376,-0.00405622,-7188.01,-12450,-7188,+12450,-0.00132055,+0.000412341,+0.00101737,+0.000937458,+0.000303176,-0.0013498
2009-01-02 19:00:00 PST,+14376,-0.00405777,-7188.01,-12450,-7188,+12450,-0.0254239,+0.00793863,+0.019587,+0.0180485,+0.00583691,-0.0259871
2009-01-02 20:00:00 PST,+14376,-0.00406182,-7188.01,-12450,-7188,+12450,-0.0496461,+0.015502,+0.0382482,+0.0352438,+0.0113979,-0.0507458
2009-01-02 21:00:00 PST,+14376,-0.00406497,-7188.01,-12450,-7188,+12450,-0.0496461,+0.015502,+0.0382482,+0.0352438,+0.0113979,-0.0507458
2009-01-02 22:00:00 PST,+14376,-0.00407673,-7188.01,-12450,-7188,+12450,-0.0254786,+0.00795569,+0.0196291,+0.0180873,+0.00584946,-0.0260429
2009-01-02 23:00:00 PST,+14376,-0.00409284,-7188.01,-12450,-7188,+12450,-0.0850008,+0.0265415,+0.065486,+0.0603421,+0.0195148,-0.0868836
2009-01-03 00:00:00 PST,+14376,-0.00409679,-7188.01,-12450,-7188,+12450,-0.0255543,+0.00797935,+0.0196875,+0.018141,+0.00586685,-0.0261204
2009-01-03 01:00:00 PST,+14376,-0.00410611,-7188.01,-12450,-7188.01,+12450,-0.0851009,+0.0265728,+0.0655632,+0.0604132,+0.0195378,-0.086986
2009-01-03 02:00:00 PST,+14376,-0.0041064,-7188.01,-12450,-7188.01,+12450,-0.0256096,+0.0079966,+0.01973,+0.0181803,+0.00587953,-0.0261769
2009-01-03 03:00:00 PST,+14376,-0.00410696,-7188.01,-12450,-7188.01,+12450,-0.0255294,+0.00797155,+0.0196682,+0.0181233,+0.00586112,-0.0260949
2009-01-03 04:00:00 PST,+14376,-0.00410801,-7188.01,-12450,-7188.01,+12450,-0.0498519,+0.0155663,+0.0384068,+0.0353899,+0.0114452,-0.0509562
2009-01-03 05:00:00 PST,+14376,-0.00410851,-7188.01,-12450,-7188.01,+12450,-0.0849346,+0.0265208,+0.065435,+0.0602951,+0.0194996,-0.0868159
2009-01-03 06:00:00 PST,+14376,-0.00410329,-7188.01,-12450,-7188.01,+12450,-0.0081059,+0.00253107,+0.00624492,+0.00575438,+0.00186098,-0.00828545
2009-01-03 07:00:00 PST,+14376,-0.00409611,-7188.01,-12450,-7188.01,+12450,-0.0081059,+0.00253107,+0.00624492,+0.00575439,+0.00186098,-0.00828545
2009-01-03 08:00:00 PST,+14376,-0.00408564,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-03 09:00:00 PST,+14376,-0.00407648,-7188.01,-12450,-7188,+12450,-0.0490756,+0.0153239,+0.0378087,+0.0348388,+0.011267,-0.0501627
2009-01-03 10:00:00 PST,+14376,-0.00407412,-7188.01,-12450,-7188,+12450,-0.129847,+0.0405449,+0.100037,+0.0921787,+0.0298108,-0.132724
2009-01-03 11:00:00 PST,+14376,-0.00407503,-7188.01,-12450,-7188,+12450,-0.189964,+0.0593162,+0.146351,+0.134855,+0.0436125,-0.194171
2009-01-03 12:00:00 PST,+14376,-0.00407674,-7188.01,-12450,-7188,+12450,-0.298927,+0.0933399,+0.230298,+0.212208,+0.0686286,-0.305548
2009-01-03 13:00:00 PST,+14376,-0.00407552,-7188.01,-12450,-7188,+12450,-0.266338,+0.0831639,+0.205191,+0.189073,+0.0611467,-0.272237
2009-01-03 14:00:00 PST,+14376,-0.00408061,-7188.01,-12450,-7188,+12450,-0.29811,+0.093085,+0.229669,+0.211629,+0.0684411,-0.304714
2009-01-03 15:00:00 PST,+14376,-0.00408052,-7188.01,-12450,-7188,+12450,-0.29834,+0.0931569,+0.229846,+0.211792,+0.068494,-0.304949
2009-01-03 16:00:00 PST,+14376,-0.00406467,-7188.01,-12450,-7188,+12450,-0.0486768,+0.0151994,+0.0375014,+0.0345557,+0.0111754,-0.0497551
2009-01-03 17:00:00 PST,+14376,-0.00405711,-7188.01,-12450,-7188,+12450,-0.190473,+0.0594754,+0.146744,+0.135217,+0.0437295,-0.194693
2009-01-03 18:00:00 PST,+14376,-0.00406109,-7188.01,-12450,-7188,+12450,-0.267674,+0.0835812,+0.20622,+0.190022,+0.0614534,-0.273603
2009-01-03 19:00:00 PST,+14376,-0.00406365,-7188.01,-12450,-7188,+12450,-0.267411,+0.083499,+0.206018,+0.189835,+0.0613931,-0.273334
2009-01-03 20:00:00 PST,+14376,-0.00406376,-7188.01,-12450,-7188,+12450,-0.129969,+0.0405828,+0.10013,+0.0922649,+0.0298387,-0.132848
2009-01-03 21:00:00 PST,+14376,-0.00407114,-7188.01,-12450,-7188,+12450,-0.190473,+0.0594754,+0.146744,+0.135217,+0.0437295,-0.194693
2009-01-03 22:00:00 PST,+14376,-0.00408065,-7188.01,-12450,-7188,+12450,-0.190877,+0.0596014,+0.147055,+0.135504,+0.0438222,-0.195105
2009-01-03 23:00:00 PST,+14376,-0.00409728,-7188.01,-12450,-7188,+12450,-0.299203,+0.0934261,+0.230511,+0.212404,+0.068692,-0.30583
2009-01-04 00:00:00 PST,+14376,-0.00410277,-7188.01,-12450,-7188,+12450,-0.19069,+0.0595428,+0.14691,+0.135371,+0.0437791,-0.194913
2009-01-04 01:00:00 PST,+14376,-0.00411281,-7188.01,-12450,-7188.01,+12450,-0.299837,+0.0936241,+0.230999,+0.212854,+0.0688375,-0.306478
2009-01-04 02:00:00 PST,+14376,-0.0041154,-7188.01,-12450,-7188.01,+12450,-0.299837,+0.0936241,+0.230999,+0.212854,+0.0688375,-0.306478
2009-01-04 03:00:00 PST,+14376,-0.00411595,-7188.01,-12450,-7188.01,+12450,-0.299542,+0.093532,+0.230772,+0.212645,+0.0687698,-0.306177
2009-01-04 04:00:00 PST,+14376,-0.00411624,-7188.01,-12450,-7188.01,+12450,-0.299542,+0.093532,+0.230772,+0.212645,+0.0687698,-0.306177
2009-01-04 05:00:00 PST,+14376,-0.00411569,-7188.01,-12450,-7188.01,+12450,-0.30071,+0.0938968,+0.231672,+0.213474,+0.069038,-0.307371
2009-01-04 06:00:00 PST,+14376,-0.00411185,-7188.01,-12450,-7188.01,+12450,-0.26819,+0.0837423,+0.206618,+0.190388,+0.0615719,-0.27413
2009-01-04 07:00:00 PST,+14376,-0.00410566,-7188.01,-12450,-7188,+12450,-0.30071,+0.0938968,+0.231672,+0.213474,+0.069038,-0.307371
2009-01-04 08:00:00 PST,+14376,-0.00409351,-7188.01,-12450,-7188,+12450,-0.299203,+0.0934261,+0.230511,+0.212404,+0.068692,-0.30583
2009-01-04 09:00:00 PST,+14376,-0.00407524,-7188.01,-12450,-7188,+12450,-0.0830137,+0.025921,+0.0639551,+0.0589315,+0.0190586,-0.0848525
2009-01-04 10:00:00 PST,+14376,-0.00407501,-7188.01,-12450,-7188,+12450,-0.29834,+0.0931569,+0.229846,+0.211792,+0.068494,-0.304949
2009-01-04 11:00:00 PST,+14376,-0.00407343,-7188.01,-12450,-7188,+12450,-0.29834,+0.0931569,+0.229846,+0.211792,+0.068494,-0.304949
2009-01-04 12:00:00 PST,+14376,-0.0040733,-7188.01,-12450,-7188,+12450,-0.298047,+0.0930654,+0.229621,+0.211584,+0.0684267,-0.304649
2009-01-04 13:00:00 PST,+14376,-0.00406593,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-04 14:00:00 PST,+14376,-0.0040688,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-04 15:00:00 PST,+14376,-0.00406906,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-04 16:00:00 PST,+14376,-0.00406287,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-04 17:00:00 PST,+14376,-0.00405218,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-04 18:00:00 PST,+14376,-0.00406205,-7188.01,-12450,-7188,+12450,-0.298047,+0.0930654,+0.229621,+0.211584,+0.0684267,-0.304649
2009-01-04 19:00:00 PST,+14376,-0.00405835,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-04 20:00:00 PST,+14376,-0.00406901,-7188.01,-12450,-7188,+12450,-0.29834,+0.0931569,+0.229846,+0.211792,+0.068494,-0.304949
2009-01-04 21:00:00 PST,+14376,-0.0040652,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-04 22:00:00 PST,+14376,-0.00407469,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-04 23:00:00 PST,+14376,-0.00409669,-7188.01,-12450,-7188,+12450,-0.298634,+0.0932484,+0.230072,+0.212,+0.0685613,-0.305248
2009-01-05 00:00:00 PST,+14376,-0.0041096,-7188.01,-12450,-7188,+12450,-0.298633,+0.0932484,+0.230072,+0.212,+0.0685613,-0.305248
2009-01-05 01:00:00 PST,+14376,-0.00411348,-7188.01,-12450,-7188.01,+12450,-0.266338,+0.0831639,+0.205191,+0.189073,+0.0611467,-0.272237
2009-01-05 02:00:00 PST,+14376,-0.00411589,-7188.01,-12450,-7188.01,+12450,-0.298633,+0.0932484,+0.230072,+0.212,+0.0685613,-0.305248
2009-01-05 03:00:00 PST,+14376,-0.00411651,-7188.01,-12450,-7188.01,+12450,-0.298927,+0.0933399,+0.230298,+0.212208,+0.0686286,-0.305548
2009-01-05 04:00:00 PST,+14376,-0.00411615,-7188.01,-12450,-7188.01,+12450,-0.298927,+0.0933399,+0.230298,+0.212208,+0.0686286,-0.305548
2009-01-05 05:00:00 PST,+14376,-0.00410893,-7188.01,-12450,-7188.01,+12450,-0.190111,+0.0593621,+0.146464,+0.13496,+0.0436462,-0.194322
2009-01-05 06:00:00 PST,+14376,-0.00409364,-7188.01,-12450,-7188,+12450,-0.0831119,+0.0259517,+0.0640308,+0.0590012,+0.0190811,-0.0849529
2009-01-05 07:00:00 PST,+14376,-0.00408191,-7188.01,-12450,-7188,+12450,-0.130204,+0.0406561,+0.100311,+0.0924316,+0.0298926,-0.133088
2009-01-05 08:00:00 PST,+14376,-0.00408843,-7188.01,-12450,-7188,+12450,-0.267947,+0.0836666,+0.206431,+0.190216,+0.0615163,-0.273883
2009-01-05 09:00:00 PST,+14376,-0.00408452,-7188.01,-12450,-7188,+12450,-0.0828605,+0.0258732,+0.0638371,+0.0588227,+0.0190234,-0.0846959
2009-01-05 10:00:00 PST,+14376,-0.00408738,-7188.01,-12450,-7188,+12450,-0.190122,+0.0593656,+0.146473,+0.134968,+0.0436488,-0.194333
2009-01-05 11:00:00 PST,+14376,-0.00409152,-7188.01,-12450,-7188,+12450,-0.298423,+0.0931825,+0.22991,+0.21185,+0.0685129,-0.305033
2009-01-05 12:00:00 PST,+14376,-0.00409353,-7188.01,-12450,-7188,+12450,-0.298423,+0.0931825,+0.22991,+0.21185,+0.0685129,-0.305033
2009-01-05 13:00:00 PST,+14376,-0.00409645,-7188.01,-12450,-7188.01,+12450,-0.297799,+0.0929877,+0.229429,+0.211408,+0.0683697,-0.304395
2009-01-05 14:00:00 PST,+14376,-0.00409118,-7188.01,-12450,-7188.01,+12450,-0.0827967,+0.0258533,+0.0637879,+0.0587774,+0.0190087,-0.0846307
2009-01-05 15:00:00 PST,+14376,-0.00408881,-7188.01,-12450,-7188.01,+12450,-0.0826236,+0.0257992,+0.0636546,+0.0586546,+0.018969,-0.0844538
2009-01-05 16:00:00 PST,+14376,-0.00408236,-7188.01,-12450,-7188,+12450,-0.189975,+0.0593199,+0.14636,+0.134864,+0.0436152,-0.194184
2009-01-05 17:00:00 PST,+14376,-0.00406725,-7188.01,-12450,-7188,+12450,-0.266669,+0.0832675,+0.205446,+0.189309,+0.0612228,-0.272576
2009-01-05 18:00:00 PST,+14376,-0.00405877,-7188.01,-12450,-7188,+12450,-0.0831033,+0.025949,+0.0640241,+0.0589951,+0.0190791,-0.0849441
2009-01-05 19:00:00 PST,+14376,-0.00406296,-7188.01,-12450,-7188,+12450,-0.0830224,+0.0259238,+0.0639618,+0.0589376,+0.0190606,-0.0848614
2009-01-05 20:00:00 PST,+14376,-0.00406121,-7188.01,-12450,-7188,+12450,-0.0249545,+0.00779204,+0.0192253,+0.0177152,+0.00572914,-0.0255072
2009-01-05 21:00:00 PST,+14376,-0.00406509,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-05 22:00:00 PST,+14376,-0.00407617,-7188.01,-12450,-7188,+12450,-0.00795716,+0.00248462,+0.00613033,+0.00564879,+0.00182683,-0.00813341
2009-01-05 23:00:00 PST,+14376,-0.0040928,-7188.01,-12450,-7188,+12450,-0.0836003,+0.0261042,+0.064407,+0.0593479,+0.0191932,-0.0854521
2009-01-06 00:00:00 PST,+14376,-0.00410057,-7188.01,-12450,-7188,+12450,-0.00800203,+0.00249863,+0.00616489,+0.00568064,+0.00183713,-0.00817928
2009-01-06 01:00:00 PST,+14376,-0.00410401,-7188.01,-12450,-7188.01,+12450,-0.00131026,+0.000409128,+0.00100944,+0.000930151,+0.000300813,-0.00133928
2009-01-06 02:00:00 PST,+14376,-0.00410681,-7188.01,-12450,-7188.01,+12450,-0.00802679,+0.00250637,+0.00618397,+0.00569822,+0.00184282,-0.00820459
2009-01-06 03:00:00 PST,+14376,-0.00410732,-7188.01,-12450,-7188.01,+12450,+0,+0,+0,+0,+0,+0
2009-01-06 04:00:00 PST,+14376,-0.00410682,-7188.01,-12450,-7188.01,+12450,+0,+0,+0,+0,+0,+0
2009-01-06 05:00:00 PST,+14376,-0.00410324,-7188.01,-12450,-7188.01,+12450,-0.00800982,+0.00250107,+0.00617089,+0.00568617,+0.00183892,-0.00818724
2009-01-06 06:00:00 PST,+14376,-0.00409104,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-06 07:00:00 PST,+14376,-0.0040795,-7188.01,-12450,-7188,+12450,-0.0491163,+0.0153366,+0.03784,+0.0348677,+0.0112763,-0.0502042
2009-01-06 08:00:00 PST,+14376,-0.00408062,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-06 09:00:00 PST,+14376,-0.00408299,-7188.01,-12450,-7188,+12450,-0.0251969,+0.00786775,+0.0194121,+0.0178873,+0.0057848,-0.0257551
2009-01-06 10:00:00 PST,+14376,-0.00408277,-7188.01,-12450,-7188,+12450,-0.00798665,+0.00249383,+0.00615304,+0.00566973,+0.0018336,-0.00816356
2009-01-06 11:00:00 PST,+14376,-0.00408303,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-06 12:00:00 PST,+14376,-0.00408699,-7188.01,-12450,-7188.01,+12450,-0.00789628,+0.00246561,+0.00608342,+0.00560557,+0.00181285,-0.00807119
2009-01-06 13:00:00 PST,+14376,-0.00408892,-7188.01,-12450,-7188.01,+12450,+0,+0,+0,+0,+0,+0
2009-01-06 14:00:00 PST,+14376,-0.00409126,-7188.01,-12450,-7188.01,+12450,-0.0247398,+0.00772502,+0.01906,+0.0175628,+0.00567986,-0.0252878
2009-01-06 15:00:00 PST,+14376,-0.0040872,-7188.01,-12450,-7188.01,+12450,+0,+0,+0,+0,+0,+0
2009-01-06 16:00:00 PST,+14376,-0.00408021,-7188.01,-12450,-7188.01,+12450,-0.0248104,+0.00774707,+0.0191144,+0.017613,+0.00569607,-0.02536
2009-01-06 17:00:00 PST,+14376,-0.00406008,-7188.01,-12450,-7188,+12450,-0.00129238,+0.000403545,+0.000995669,+0.00091746,+0.000296708,-0.001321
2009-01-06 18:00:00 PST,+14376,-0.00405618,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-06 19:00:00 PST,+14376,-0.00406097,-7188.01,-12450,-7188,+12450,-0.00793392,+0.00247737,+0.00611242,+0.00563229,+0.00182149,-0.00810966
2009-01-06 20:00:00 PST,+14376,-0.00406385,-7188.01,-12450,-7188,+12450,-0.0833561,+0.026028,+0.0642189,+0.0591745,+0.0191372,-0.0852025
2009-01-06 21:00:00 PST,+14376,-0.00406534,-7188.01,-12450,-7188,+12450,-0.00797865,+0.00249134,+0.00614688,+0.00566405,+0.00183177,-0.00815538
2009-01-06 22:00:00 PST,+14376,-0.00407597,-7188.01,-12450,-7188,+12450,-0.00130516,+0.000407536,+0.00100551,+0.000926532,+0.000299642,-0.00133407
2009-01-06 23:00:00 PST,+14376,-0.00409426,-7188.01,-12450,-7188,+12450,-0.130458,+0.0407357,+0.100507,+0.0926125,+0.0299511,-0.133348
2009-01-07 00:00:00 PST,+14376,-0.0041063,-7188.01,-12450,-7188,+12450,-0.191409,+0.0597675,+0.147465,+0.135881,+0.0439443,-0.195649
2009-01-07 01:00:00 PST,+14376,-0.00410422,-7188.01,-12450,-7188.01,+12450,-0.00797994,+0.00249174,+0.00614788,+0.00566497,+0.00183206,-0.0081567
2009-01-07 02:00:00 PST,+14376,-0.00410809,-7188.01,-12450,-7188.01,+12450,-0.0490756,+0.0153239,+0.0378087,+0.0348388,+0.0112669,-0.0501627
2009-01-07 03:00:00 PST,+14376,-0.00410757,-7188.01,-12450,-7188.01,+12450,-0.00797994,+0.00249174,+0.00614788,+0.00566497,+0.00183206,-0.0081567
2009-01-07 04:00:00 PST,+14376,-0.0041082,-7188.01,-12450,-7188.01,+12450,-0.0491145,+0.015336,+0.0378386,+0.0348664,+0.0112759,-0.0502024
2009-01-07 05:00:00 PST,+14376,-0.0041056,-7188.01,-12450,-7188.01,+12450,-0.0836781,+0.0261285,+0.064467,+0.0594031,+0.0192111,-0.0855316
2009-01-07 06:00:00 PST,+14376,-0.00409257,-7188.01,-12450,-7188,+12450,-0.0490664,+0.015321,+0.0378016,+0.0348323,+0.0112648,-0.0501533
2009-01-07 07:00:00 PST,+14376,-0.00408727,-7188.01,-12450,-7188,+12450,-0.30136,+0.0940997,+0.232173,+0.213936,+0.0691872,-0.308035
2009-01-07 08:00:00 PST,+14376,-0.00408052,-7188.01,-12450,-7188,+12450,-0.00798124,+0.00249214,+0.00614888,+0.00566589,+0.00183236,-0.00815803
2009-01-07 09:00:00 PST,+14376,-0.0040842,-7188.01,-12450,-7188,+12450,-0.08353,+0.0260823,+0.0643529,+0.059298,+0.0191771,-0.0853803
2009-01-07 10:00:00 PST,+14376,-0.00408262,-7188.01,-12450,-7188,+12450,-0.00794749,+0.0024816,+0.00612287,+0.00564192,+0.00182461,-0.00812353
2009-01-07 11:00:00 PST,+14376,-0.00408323,-7188.01,-12450,-7188.01,+12450,+0,+0,+0,+0,+0,+0
2009-01-07 12:00:00 PST,+14376,-0.00408562,-7188.01,-12450,-7188.01,+12450,-0.00789517,+0.00246527,+0.00608257,+0.00560479,+0.0018126,-0.00807006
2009-01-07 13:00:00 PST,+14376,-0.00408759,-7188.01,-12450,-7188.01,+12450,+0,+0,+0,+0,+0,+0
2009-01-07 14:00:00 PST,+14376,-0.00408925,-7188.01,-12450,-7188.01,+12450,+0,+0,+0,+0,+0,+0
2009-01-07 15:00:00 PST,+14376,-0.00408661,-7188.01,-12450,-7188.01,+12450,+0,+0,+0,+0,+0,+0
2009-01-07 16:00:00 PST,+14376,-0.0040766,-7188.01,-12450,-7188,+12450,-0.00128977,+0.00040273,+0.000993657,+0.000915606,+0.000296109,-0.00131834
2009-01-07 17:00:00 PST,+14376,-0.00406095,-7188.01,-12450,-7188,+12450,-0.0248837,+0.00776995,+0.0191708,+0.017665,+0.00571289,-0.0254349
2009-01-07 18:00:00 PST,+14376,-0.00405539,-7188.01,-12450,-7188,+12450,+0,+0,+0,+0,+0,+0
2009-01-07 19:00:00 PST,+14376,-0.00406149,-7188.01,-12450,-7188,+12450,-0.0248837,+0.00776995,+0.0191708,+0.017665,+0.00571289,-0.0254349
2009-01-07 20:00:00 PST,+14376,-0.00406603,-7188.01,-12450,-7188,+12450,-0.0826293,+0.025801,+0.063659,+0.0586586,+0.0189703,-0.0844596
2009-01-07 21:00:00 PST,+14376,-0.00407439,-7188.01,-12450,-7188,+12450,-0.29811,+0.093085,+0.229669,+0.211629,+0.0684412,-0.304714
