# timestamp,measured_voltage_1.real, measured_voltage_2.real, measured_voltage_N.real, measured_current_1.real, measured_current_2.real, measured_current_N.real, indiv_measured_power_1.real, indiv_measured_power_2.real, indiv_measured_power_N.real,fault,meterID
2000-01-01 22:00:00 PST,-60.0541,-60.0527,+0,-4.21705,+0,+4.21705,+1010.49,+0,+0,SLG-A,node62463133906T62463072031
2000-01-01 22:15:00 PST,-60.0413,-60.0398,+0,-4.21577,+0,+4.21577,+1010.56,+0,+0,SLG-A,node62463133906T62463072031
2000-01-01 22:30:00 PST,-60.0659,-60.0645,+0,-4.2183,+0,+4.2183,+1010.41,+0,+0,SLG-A,node62463133906T62463072031
2000-01-01 22:45:00 PST,-60.018,-60.0166,+0,-4.87808,+0.664508,+4.21358,+1116.59,+105.916,+0,SLG-A,node62463133906T62463072031
2000-01-01 23:00:00 PST,-60.054,-60.0529,+0,-3.21837,+0,+3.21837,+771.143,+0,+0,SLG-A,node62463133906T62463072031
2000-01-01 23:15:00 PST,-60.0282,-60.0271,+0,-3.21657,+0,+3.21657,+771.225,+0,+0,SLG-A,node62463133906T62463072031
2000-01-01 23:30:00 PST,-60.0775,-60.0764,+0,-3.88498,+0.664945,+3.22004,+876.934,+105.871,+0,SLG-A,node62463133906T62463072031
2000-01-01 23:45:00 PST,-60.0406,-60.0395,+0,-3.21742,+0,+3.21742,+771.187,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 00:00:00 PST,-60.0992,-60.0982,+0,-3.38695,+0.665112,+2.72184,+757.17,+105.849,+0,SLG-A,node62463133906T62463072031
2000-01-02 00:15:00 PST,-60.014,-60.0131,+0,-2.71643,+0,+2.71643,+651.625,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 00:30:00 PST,-60.0358,-60.0348,+0,-3.38251,+0.664647,+2.71786,+757.435,+105.898,+0,SLG-A,node62463133906T62463072031
2000-01-02 00:45:00 PST,-60.0623,-60.0614,+0,-2.71946,+0,+2.71946,+651.46,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 01:00:00 PST,-60.0662,-60.0654,+0,-14.0495,+11.7186,+2.3309,+3312.6,+2754.18,+0,SLG-A,node62463133906T62463072031
2000-01-02 01:15:00 PST,-60.0151,-60.0143,+0,-2.32842,+0,+2.32842,+558.535,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 01:30:00 PST,-60.0543,-60.0535,+0,-2.99525,+0.664774,+2.33048,+664.319,+105.89,+0,SLG-A,node62463133906T62463072031
2000-01-02 01:45:00 PST,-60.0547,-60.0539,+0,-2.33063,+0,+2.33063,+558.402,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 02:00:00 PST,-60.0869,-60.0862,+0,-2.77528,+0.665026,+2.11026,+610.987,+105.856,+0,SLG-A,node62463133906T62463072031
2000-01-02 02:15:00 PST,-60.0478,-60.0471,+0,-2.1084,+0,+2.1084,+505.225,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 02:30:00 PST,-60.0517,-60.0509,+0,-2.10841,+0,+2.10841,+505.251,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 02:45:00 PST,-60.01,-60.0093,+0,-2.77082,+0.664449,+2.10637,+611.288,+105.924,+0,SLG-A,node62463133906T62463072031
2000-01-02 03:00:00 PST,-60.0214,-60.0207,+0,-2.10696,+0,+2.10696,+505.326,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 03:15:00 PST,-60.0675,-60.0668,+0,-2.10925,+0,+2.10925,+505.195,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 03:30:00 PST,-60.0495,-60.0488,+0,-2.10854,+0,+2.10854,+505.21,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 03:45:00 PST,-60.0769,-60.0762,+0,-2.10976,+0,+2.10976,+505.16,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 04:00:00 PST,-60.0517,-60.051,+0,-2.71797,+0.66478,+2.05319,+597.779,+105.876,+0,SLG-A,node62463133906T62463072031
2000-01-02 04:15:00 PST,-60.0209,-60.0202,+0,-2.71606,+0.664536,+2.05153,+597.934,+105.911,+0,SLG-A,node62463133906T62463072031
2000-01-02 04:30:00 PST,-60.0549,-60.0542,+0,-2.71814,+0.664804,+2.05334,+597.768,+105.873,+0,SLG-A,node62463133906T62463072031
2000-01-02 04:45:00 PST,-60.0637,-60.063,+0,-2.71836,+0.664846,+2.05352,+597.799,+105.88,+0,SLG-A,node62463133906T62463072031
2000-01-02 05:00:00 PST,-60.0261,-60.0254,+0,-2.77196,+0.664587,+2.10737,+611.177,+105.899,+0,SLG-A,node62463133906T62463072031
2000-01-02 05:15:00 PST,-60.0535,-60.0528,+0,-2.7734,+0.66478,+2.10862,+611.105,+105.883,+0,SLG-A,node62463133906T62463072031
2000-01-02 05:30:00 PST,-60.0517,-60.051,+0,-2.77345,+0.66478,+2.10867,+611.075,+105.876,+0,SLG-A,node62463133906T62463072031
2000-01-02 05:45:00 PST,-60.0032,-60.0025,+0,-2.77065,+0.664417,+2.10623,+611.261,+105.918,+0,SLG-A,node62463133906T62463072031
2000-01-02 06:00:00 PST,-60.0831,-60.0823,+0,-3.0527,+0.664997,+2.38771,+677.468,+105.86,+0,SLG-A,node62463133906T62463072031
2000-01-02 06:15:00 PST,-60.0503,-60.0495,+0,-2.38598,+0,+2.38598,+571.691,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 06:30:00 PST,-60.0544,-60.0535,+0,-2.38612,+0,+2.38612,+571.696,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 06:45:00 PST,-60.0643,-60.0635,+0,-2.38658,+0,+2.38658,+571.682,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 07:00:00 PST,-60.0454,-60.0445,+0,-2.82946,+0,+2.82946,+678.09,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 07:15:00 PST,-60.0813,-60.0803,+0,-3.49672,+0.664979,+2.83174,+783.838,+105.864,+0,SLG-A,node62463133906T62463072031
2000-01-02 07:30:00 PST,-60.0292,-60.0282,+0,-2.82836,+0,+2.82836,+678.155,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 07:45:00 PST,-60.0574,-60.0564,+0,-3.49485,+0.664795,+2.83006,+783.97,+105.888,+0,SLG-A,node62463133906T62463072031
2000-01-02 08:00:00 PST,-60.0258,-60.0247,+0,-3.32724,+0,+3.32724,+797.841,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 08:15:00 PST,-60.058,-60.0568,+0,-3.32952,+0,+3.32952,+797.745,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 08:30:00 PST,-60.0361,-60.0349,+0,-3.99282,+0.664657,+3.32817,+903.663,+105.892,+0,SLG-A,node62463133906T62463072031
2000-01-02 08:45:00 PST,-60.0346,-60.0335,+0,-3.32769,+0,+3.32769,+797.848,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 09:00:00 PST,-60.042,-60.0408,+0,-3.49468,+0,+3.49468,+837.706,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 09:15:00 PST,-60.0367,-60.0355,+0,-3.49448,+0,+3.49448,+837.686,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 09:30:00 PST,-60.0179,-60.0167,+0,-3.49271,+0,+3.49271,+837.818,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 09:45:00 PST,-60.018,-60.0168,+0,-3.49272,+0,+3.49272,+837.818,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 10:00:00 PST,-60.048,-60.0468,+0,-3.49517,+0,+3.49517,+837.679,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 10:15:00 PST,-60.0421,-60.0409,+0,-3.49469,+0,+3.49469,+837.706,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 10:30:00 PST,-60.042,-60.0408,+0,-3.49468,+0,+3.49468,+837.706,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 10:45:00 PST,-60.0249,-60.0237,+0,-3.49328,+0,+3.49328,+837.786,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 11:00:00 PST,-60.0565,-60.0553,+0,-3.38508,+0,+3.38508,+811.009,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 11:15:00 PST,-60.0175,-60.0164,+0,-3.3818,+0,+3.3818,+811.223,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 11:30:00 PST,-60.0183,-60.0171,+0,-4.04637,+0.664505,+3.38187,+917.137,+105.919,+0,SLG-A,node62463133906T62463072031
2000-01-02 11:45:00 PST,-60.0415,-60.0404,+0,-3.3837,+0,+3.3837,+811.114,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 12:00:00 PST,-60.0474,-60.0463,+0,-3.32871,+0,+3.32871,+797.787,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 12:15:00 PST,-60.0165,-60.0153,+0,-3.3263,+0,+3.3263,+797.923,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 12:30:00 PST,-60.0398,-60.0386,+0,-3.32814,+0,+3.32814,+797.816,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 12:45:00 PST,-60.0302,-60.0291,+0,-3.32738,+0,+3.32738,+797.861,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 13:00:00 PST,-60.016,-60.0149,+0,-3.27083,+0,+3.27083,+784.627,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 13:15:00 PST,-60.0409,-60.0398,+0,-3.27271,+0,+3.27271,+784.524,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 13:30:00 PST,-60.017,-60.0158,+0,-3.27088,+0,+3.27088,+784.627,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 13:45:00 PST,-60.0213,-60.0201,+0,-3.93586,+0.664533,+3.27132,+890.499,+105.913,+0,SLG-A,node62463133906T62463072031
2000-01-02 14:00:00 PST,-60.0409,-60.0397,+0,-3.27271,+0,+3.27271,+784.524,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 14:15:00 PST,-60.0115,-60.0104,+0,-3.27068,+0,+3.27068,+784.608,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 14:30:00 PST,-60.0177,-60.0166,+0,-3.93544,+0.664501,+3.27094,+890.544,+105.92,+0,SLG-A,node62463133906T62463072031
2000-01-02 14:45:00 PST,-60.0182,-60.0171,+0,-3.9355,+0.664505,+3.27099,+890.537,+105.919,+0,SLG-A,node62463133906T62463072031
2000-01-02 15:00:00 PST,-60.0394,-60.0382,+0,-4.04858,+0.664681,+3.3839,+916.942,+105.89,+0,SLG-A,node62463133906T62463072031
2000-01-02 15:15:00 PST,-60.0438,-60.0426,+0,-3.38399,+0,+3.38399,+811.084,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 15:30:00 PST,-60.0412,-60.04,+0,-3.38371,+0,+3.38371,+811.11,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 15:45:00 PST,-60.0496,-60.0484,+0,-4.04914,+0.664739,+3.3844,+916.959,+105.892,+0,SLG-A,node62463133906T62463072031
2000-01-02 16:00:00 PST,-60.0217,-60.0203,+0,-3.93712,+0,+3.93712,+944.081,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 16:15:00 PST,-60.051,-60.0497,+0,-3.9393,+0,+3.9393,+944.032,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 16:30:00 PST,-60.0601,-60.0588,+0,-4.60512,+0.664822,+3.9403,+1049.83,+105.881,+0,SLG-A,node62463133906T62463072031
2000-01-02 16:45:00 PST,-60.0759,-60.0746,+0,-3.94163,+0,+3.94163,+943.894,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 17:00:00 PST,-60.022,-60.0204,+0,-4.8796,+0,+4.8796,+1170.18,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 17:15:00 PST,-60.0383,-60.0366,+0,-5.54574,+0.664653,+4.88109,+1276.05,+105.902,+0,SLG-A,node62463133906T62463072031
2000-01-02 17:30:00 PST,-60.0451,-60.0434,+0,-4.88201,+0,+4.88201,+1170.07,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 17:45:00 PST,-60.0741,-60.0724,+0,-4.88544,+0,+4.88544,+1169.86,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 18:00:00 PST,-60.0773,-60.0755,+0,-5.32981,+0,+5.32981,+1276.22,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 18:15:00 PST,-60.0609,-60.0591,+0,-5.32788,+0,+5.32788,+1276.31,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 18:30:00 PST,-60.0612,-60.0594,+0,-5.99273,+0.664829,+5.3279,+1382.2,+105.879,+0,SLG-A,node62463133906T62463072031
2000-01-02 18:45:00 PST,-60.0323,-60.0305,+0,-5.32404,+0,+5.32404,+1276.57,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 19:00:00 PST,-60.085,-60.0832,+0,-5.38687,+0,+5.38687,+1289.35,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 19:15:00 PST,-60.0629,-60.061,+0,-6.04817,+0.664832,+5.38334,+1395.53,+105.884,+0,SLG-A,node62463133906T62463072031
2000-01-02 19:30:00 PST,-60.0444,-60.0425,+0,-5.38122,+0,+5.38122,+1289.74,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 19:45:00 PST,-60.0261,-60.0243,+0,-5.37924,+0,+5.37924,+1289.81,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 20:00:00 PST,-60.0546,-60.0528,+0,-5.21599,+0,+5.21599,+1249.79,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 20:15:00 PST,-60.0406,-60.0388,+0,-5.21414,+0,+5.21414,+1249.92,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 20:30:00 PST,-60.0991,-60.0973,+0,-5.22206,+0,+5.22206,+1249.36,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 20:45:00 PST,-60.0801,-60.0783,+0,-5.8841,+0.664967,+5.21913,+1355.48,+105.866,+0,SLG-A,node62463133906T62463072031
2000-01-02 21:00:00 PST,-60.0433,-60.0416,+0,-4.8818,+0,+4.8818,+1170.08,+0,+0,SLG-A,node62463133906T62463072031
2000-01-02 21:15:00 PST,-60.0793,-60.0777,+0,-4.88606,+0,+4.88606,+1169.82,+0,+0,SLG-A,node62463133906T62463072031
