# file...... TransformerLosses.csv
# date...... Mon Apr 08 15:58:47 2013
# user...... dwp0
# host...... (null)
# group..... class=transformer
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2012-06-06 00:00:00 PDT,+473.523,+478.467,+185.826,+188.083,+322.33,+327.574
2012-06-06 01:00:00 PDT,+462.5,+465.842,+180.167,+181.726,+310.887,+314.442
2012-06-06 02:00:00 PDT,+462.671,+466.461,+180.015,+183.432,+311.386,+316.758
2012-06-06 03:00:00 PDT,+461.985,+483.997,+181.935,+187.48,+308.33,+322.801
2012-06-06 04:00:00 PDT,+467.053,+523.669,+182.362,+193.47,+309.244,+347.533
2012-06-06 05:00:00 PDT,+463.478,+479.486,+181.456,+189.618,+309.667,+319.771
2012-06-06 06:00:00 PDT,+463.712,+511.622,+183.739,+203.749,+309.253,+343.351
2012-06-06 07:00:00 PDT,+463.275,+496.97,+182.682,+200.523,+307.752,+339.453
2012-06-06 08:00:00 PDT,+462.666,+474.632,+180.632,+186.921,+309.329,+320.845
2012-06-06 09:00:00 PDT,+462.06,+485.209,+181.582,+193.732,+309.745,+328.647
2012-06-06 10:00:00 PDT,+462.936,+473.468,+180.923,+189.35,+309.223,+323.218
2012-06-06 11:00:00 PDT,+462.205,+472.249,+180.651,+183.092,+309.533,+316.475
2012-06-06 12:00:00 PDT,+462.568,+471.425,+180.493,+182.928,+308.771,+319.899
2012-06-06 13:00:00 PDT,+460.689,+476.64,+181.002,+187.048,+307.808,+321.289
2012-06-06 14:00:00 PDT,+461.95,+494.07,+180.449,+195.765,+326.953,+364.723
2012-06-06 15:00:00 PDT,+461.05,+539.665,+186.586,+231.668,+305.637,+363.59
2012-06-06 16:00:00 PDT,+459.407,+546.722,+182.684,+201.641,+320.25,+389.242
2012-06-06 17:00:00 PDT,+463.72,+543.969,+183.008,+209.303,+324.637,+421.064
2012-06-06 18:00:00 PDT,+462.433,+493.904,+182.732,+208.497,+305.479,+342.598
2012-06-06 19:00:00 PDT,+461.085,+486.014,+182.226,+196.146,+308.416,+327.896
2012-06-06 20:00:00 PDT,+462.236,+483.71,+181.225,+192.737,+309.616,+328.337
2012-06-06 21:00:00 PDT,+461.499,+476.711,+181.365,+188.695,+308.149,+322.598
2012-06-06 22:00:00 PDT,+462.328,+473.361,+180.785,+187.256,+308.252,+323.101
2012-06-06 23:00:00 PDT,+462.166,+470.272,+180.447,+184.259,+309.119,+319.17
2012-06-07 00:00:00 PDT,+462.166,+467.121,+180.281,+182.543,+310.267,+315.532
2012-06-07 01:00:00 PDT,+461.773,+468.817,+180.622,+182.18,+310.377,+313.932
2012-06-07 02:00:00 PDT,+462.672,+466.461,+180.013,+183.431,+311.216,+315.65
2012-06-07 03:00:00 PDT,+466.566,+511.112,+182.054,+187.645,+306.559,+355.905
2012-06-07 04:00:00 PDT,+464.916,+515.282,+181.855,+191.617,+309.074,+334.456
2012-06-07 05:00:00 PDT,+465.551,+494.229,+181.537,+188.91,+309.019,+334.293
2012-06-07 06:00:00 PDT,+466.595,+548.452,+185.825,+218.113,+309.93,+339.62
2012-06-07 07:00:00 PDT,+460.916,+493.079,+180.643,+198.859,+327,+359.776
2012-06-07 08:00:00 PDT,+463.347,+475.583,+180.587,+184.117,+308.781,+321.253
2012-06-07 09:00:00 PDT,+462.238,+487.367,+181.622,+193.774,+309.696,+329.601
2012-06-07 10:00:00 PDT,+462.733,+473.717,+181.136,+190.307,+308.553,+321.675
2012-06-07 11:00:00 PDT,+462.205,+472.249,+180.651,+183.092,+309.533,+316.475
2012-06-07 12:00:00 PDT,+462.556,+470.964,+180.488,+182.923,+308.781,+318.388
2012-06-07 13:00:00 PDT,+461.832,+473.053,+180.622,+183.591,+308.234,+320.859
2012-06-07 14:00:00 PDT,+464.476,+497.183,+182.671,+199.756,+309.817,+350.324
2012-06-07 15:00:00 PDT,+459.901,+511.715,+181.653,+202.509,+324.526,+355.269
2012-06-07 16:00:00 PDT,+460.34,+505.052,+179.914,+192.206,+326.016,+366.023
2012-06-07 17:00:00 PDT,+461.555,+500.249,+180.43,+197.585,+325.311,+363.032
2012-06-07 18:00:00 PDT,+463.979,+483,+181.623,+198.572,+306.978,+332.565
2012-06-07 19:00:00 PDT,+461.085,+486.714,+182.474,+198.214,+308.355,+328.536
2012-06-07 20:00:00 PDT,+461.936,+478.731,+181.137,+193.443,+309.668,+326.014
2012-06-07 21:00:00 PDT,+461.332,+476.543,+181.392,+188.723,+308.267,+321.399
2012-06-07 22:00:00 PDT,+461.853,+472.888,+180.876,+187.361,+308.65,+322.19
2012-06-07 23:00:00 PDT,+462.166,+470.272,+180.447,+184.259,+309.119,+319.17
2012-06-08 00:00:00 PDT,+464.76,+473.018,+180.434,+187.632,+311.549,+345.497
2012-06-08 01:00:00 PDT,+465.836,+469.241,+179.959,+186.208,+312.418,+352.293
2012-06-08 02:00:00 PDT,+459.686,+483.518,+183.781,+202.16,+310.095,+313.926
2012-06-08 03:00:00 PDT,+464.978,+527.933,+183.42,+189.908,+307.957,+342.357
2012-06-08 04:00:00 PDT,+466.15,+505.527,+180.98,+191.718,+309.918,+338.193
2012-06-08 05:00:00 PDT,+464.711,+504.254,+182.36,+191.749,+308.858,+321.982
2012-06-08 06:00:00 PDT,+462.857,+508.309,+183.502,+203.16,+309.263,+342.763
2012-06-08 07:00:00 PDT,+461.739,+499.057,+180.605,+199.714,+326.902,+361.71
2012-06-08 08:00:00 PDT,+463.28,+476.435,+180.651,+184.196,+308.722,+321.232
2012-06-08 09:00:00 PDT,+462.205,+487.358,+181.631,+193.783,+309.683,+329.647
2012-06-08 10:00:00 PDT,+462.275,+473.256,+181.21,+190.381,+309.265,+321.523
2012-06-08 11:00:00 PDT,+462.62,+471.808,+180.491,+182.932,+309.367,+318.733
2012-06-08 12:00:00 PDT,+462.443,+467.901,+180.318,+182.753,+309.299,+315.837
2012-06-08 13:00:00 PDT,+461.232,+470.528,+180.74,+183.662,+309.132,+318.273
2012-06-08 14:00:00 PDT,+463.498,+495.97,+182.695,+197.608,+309.808,+342.238
2012-06-08 15:00:00 PDT,+460.813,+508.787,+183.606,+204.462,+305.873,+342.945
2012-06-08 16:00:00 PDT,+462.206,+498.18,+179.882,+188.105,+325.175,+355.938
2012-06-08 17:00:00 PDT,+462.591,+495.443,+182.504,+196.653,+307.897,+332.476
2012-06-08 18:00:00 PDT,+463.849,+480.587,+181.234,+198.411,+307.661,+331.081
2012-06-08 19:00:00 PDT,+461.232,+484.977,+182.103,+196.02,+308.369,+327.263
2012-06-08 20:00:00 PDT,+461.966,+476.907,+180.994,+192.5,+309.66,+325.998
2012-06-08 21:00:00 PDT,+461.332,+476.543,+181.392,+188.723,+308.267,+321.399
2012-06-08 22:00:00 PDT,+461.928,+472.963,+180.859,+187.344,+308.784,+323.396
2012-06-08 23:00:00 PDT,+462.165,+470.286,+180.447,+184.277,+309.11,+319.178
2012-06-09 00:00:00 PDT,+462.522,+467.786,+180.892,+188.428,+311.041,+325.286
2012-06-09 01:00:00 PDT,+464.644,+492.079,+180.944,+184.002,+310.884,+341.22
2012-06-09 02:00:00 PDT,+464.802,+487.763,+180.335,+183.917,+310.968,+315.539
2012-06-09 03:00:00 PDT,+465.177,+507.671,+182.094,+190.568,+309.734,+356.115
2012-06-09 04:00:00 PDT,+462.987,+484.37,+183.844,+209.957,+309.65,+324.883
2012-06-09 05:00:00 PDT,+467.17,+523.059,+182.344,+190.503,+309.931,+341.636
2012-06-09 06:00:00 PDT,+462.593,+502.515,+183.208,+201.948,+309.793,+338.956
2012-06-09 07:00:00 PDT,+461.685,+500.331,+180.36,+195.373,+326.537,+358.394
