# file...... VoltageJiggle.csv
# date...... Wed Jun 05 11:32:41 2013
# user...... dwp0
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2012-06-06 00:00:00 PDT,+239.5,+242.333,+246.493,+1.76111
2012-06-06 01:00:00 PDT,+236.889,+238.947,+240.108,+0.9028
2012-06-06 02:00:00 PDT,+236.854,+238.931,+240.025,+0.834455
2012-06-06 03:00:00 PDT,+233.588,+238.044,+240.973,+1.91699
2012-06-06 04:00:00 PDT,+231.061,+237.422,+240.908,+2.55086
2012-06-06 05:00:00 PDT,+235.246,+238.512,+240.284,+1.32261
2012-06-06 06:00:00 PDT,+232.182,+237.249,+240.562,+2.15305
2012-06-06 07:00:00 PDT,+231.63,+237.271,+240.284,+2.36628
2012-06-06 08:00:00 PDT,+234.868,+238.325,+240.14,+1.42363
2012-06-06 09:00:00 PDT,+234.206,+237.876,+240.153,+1.58802
2012-06-06 10:00:00 PDT,+234.56,+238.31,+240.051,+1.57699
2012-06-06 11:00:00 PDT,+235.718,+238.525,+240.376,+1.28074
2012-06-06 12:00:00 PDT,+234.448,+238.387,+240.207,+1.59096
2012-06-06 13:00:00 PDT,+233.784,+237.801,+240.2,+1.89428
2012-06-06 14:00:00 PDT,+235.067,+239.193,+244.461,+2.29082
2012-06-06 15:00:00 PDT,+226.878,+234.984,+240.236,+3.67837
2012-06-06 16:00:00 PDT,+228.59,+236.287,+240.475,+2.92776
2012-06-06 17:00:00 PDT,+231.628,+236.807,+240.054,+2.18903
2012-06-06 18:00:00 PDT,+228.499,+236.587,+240.111,+2.99667
2012-06-06 19:00:00 PDT,+233.364,+237.527,+240.284,+2.04385
2012-06-06 20:00:00 PDT,+234.194,+237.826,+240.178,+1.60822
2012-06-06 21:00:00 PDT,+233.538,+237.854,+240.208,+1.87781
2012-06-06 22:00:00 PDT,+233.01,+237.997,+240.099,+1.85026
2012-06-06 23:00:00 PDT,+234.639,+238.331,+240.13,+1.4921
2012-06-07 00:00:00 PDT,+236.241,+238.724,+240.131,+1.09069
2012-06-07 01:00:00 PDT,+236.65,+238.766,+240.424,+1.10633
2012-06-07 02:00:00 PDT,+236.841,+238.93,+240.029,+0.841616
2012-06-07 03:00:00 PDT,+227.788,+237.114,+241.461,+3.60782
2012-06-07 04:00:00 PDT,+231.466,+237.525,+240.476,+2.44318
2012-06-07 05:00:00 PDT,+232.857,+238.096,+240.501,+2.00325
2012-06-07 06:00:00 PDT,+232.842,+237.03,+240.499,+2.07212
2012-06-07 07:00:00 PDT,+234.098,+239.14,+244.862,+2.61282
2012-06-07 08:00:00 PDT,+234.532,+238.369,+240.211,+1.60699
2012-06-07 09:00:00 PDT,+233.783,+237.831,+240.18,+1.64155
2012-06-07 10:00:00 PDT,+233.805,+238.219,+240.031,+1.69702
2012-06-07 11:00:00 PDT,+235.718,+238.525,+240.376,+1.28074
2012-06-07 12:00:00 PDT,+234.868,+238.43,+240.268,+1.50875
2012-06-07 13:00:00 PDT,+234.235,+238.145,+240.379,+1.7158
2012-06-07 14:00:00 PDT,+231.603,+237.52,+240.078,+2.28991
2012-06-07 15:00:00 PDT,+231.5,+238.369,+244.104,+2.92464
2012-06-07 16:00:00 PDT,+234.089,+238.533,+243.863,+2.53595
2012-06-07 17:00:00 PDT,+233.849,+238.729,+243.647,+2.29852
2012-06-07 18:00:00 PDT,+230.524,+237.571,+240.088,+2.43555
2012-06-07 19:00:00 PDT,+233.243,+237.479,+240.262,+2.06658
2012-06-07 20:00:00 PDT,+234.378,+237.923,+240.075,+1.51889
2012-06-07 21:00:00 PDT,+233.686,+237.881,+240.228,+1.8172
