# file...... TransformerLosses.csv
# date...... Mon Jun  6 13:02:31 2016
# user...... samsung
# host...... (null)
# group..... class=transformer
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2014-07-30 00:00:00 PDT,+140.738,+259.878,+140.375,+252.768,+98.1393,+165.793
2014-07-30 01:00:00 PDT,+177.648,+545.903,+181.466,+559.968,+126.953,+381.597
2014-07-30 02:00:00 PDT,+163.871,+442.486,+156.702,+388.773,+109.755,+264.502
2014-07-30 03:00:00 PDT,+124.429,+152.504,+121.631,+147.73,+87.6523,+111.275
2014-07-30 04:00:00 PDT,+124.206,+150.707,+122.551,+155.016,+88.2196,+114.806
2014-07-30 05:00:00 PDT,+126.647,+167.773,+123.052,+158.576,+88.257,+114.451
2014-07-30 06:00:00 PDT,+129.604,+190.88,+125.571,+171.731,+89.4132,+122.585
2014-07-30 07:00:00 PDT,+171.665,+492.921,+187.352,+598.488,+124.332,+359.852
2014-07-30 08:00:00 PDT,+184.641,+570.282,+181.11,+553.726,+136.13,+443.526
2014-07-30 09:00:00 PDT,+152.288,+345.791,+146.6,+316.519,+99.8459,+192.22
2014-07-30 10:00:00 PDT,+304.482,+1396.85,+301.282,+1368.91,+236.224,+1123.18
2014-07-30 11:00:00 PDT,+190.28,+596.242,+168.271,+467.335,+120.014,+322.805
2014-07-30 12:00:00 PDT,+409.28,+2115.39,+428.051,+2225.63,+293.981,+1510.01
2014-07-30 13:00:00 PDT,+224.213,+834.959,+207.61,+724.099,+131.147,+397.172
2014-07-30 14:00:00 PDT,+395.508,+2001.54,+431.84,+2254.8,+330.31,+1756.96
2014-07-30 15:00:00 PDT,+299.24,+1331.52,+267.522,+1132.42,+181.3,+739.125
2014-07-30 16:00:00 PDT,+601.78,+3395.05,+558.348,+3096.38,+364.891,+1987
2014-07-30 17:00:00 PDT,+410.341,+2076.24,+410.103,+2089.65,+307.978,+1588.81
2014-07-30 18:00:00 PDT,+394.32,+1994.08,+348.387,+1656.65,+198.545,+854.532
2014-07-30 19:00:00 PDT,+281.061,+1179.74,+294.121,+1312.67,+257.525,+1262.8
2014-07-30 20:00:00 PDT,+337.501,+1602.5,+284.392,+1225.14,+165.144,+618.225
2014-07-30 21:00:00 PDT,+243.321,+935.854,+247.386,+994.75,+199.929,+855.274
2014-07-30 22:00:00 PDT,+202.829,+651.944,+219.15,+796.294,+139.328,+456.689
2014-07-30 23:00:00 PDT,+204.624,+690.14,+192.166,+611.15,+144.941,+497.47
2014-07-31 00:00:00 PDT,+186.446,+567.093,+182.456,+561.646,+136.573,+447.533
2014-07-31 01:00:00 PDT,+184.059,+558.909,+155.555,+383.83,+106.581,+243.587
2014-07-31 02:00:00 PDT,+139.213,+239.145,+159.545,+421.523,+101.71,+203.587
2014-07-31 03:00:00 PDT,+154.562,+354.456,+147.994,+330.719,+115.061,+303.872
2014-07-31 04:00:00 PDT,+151.303,+339.872,+152.291,+364.301,+118.505,+325.984
2014-07-31 05:00:00 PDT,+137.095,+243.886,+132.55,+222.33,+90.5646,+130.455
2014-07-31 06:00:00 PDT,+126.524,+157.664,+122.518,+152.422,+87.3658,+107.506
2014-07-31 07:00:00 PDT,+143.677,+283.534,+132.567,+215.911,+97.2189,+178.308
2014-07-31 08:00:00 PDT,+131.662,+195.554,+133.737,+232.041,+93.8249,+149.443
2014-07-31 09:00:00 PDT,+160.459,+399.045,+174.152,+513.237,+130.698,+405.325
2014-07-31 10:00:00 PDT,+189.581,+607.306,+173.404,+499.012,+124.867,+365.588
2014-07-31 11:00:00 PDT,+206.613,+720.023,+202.143,+695.703,+135.542,+437.453
2014-07-31 12:00:00 PDT,+260.573,+1080.8,+247.378,+1002.49,+183.971,+768.828
2014-07-31 13:00:00 PDT,+326.349,+1530.25,+316.037,+1466.27,+196.602,+844.913
2014-07-31 14:00:00 PDT,+282.167,+1208.12,+286.444,+1271.08,+224.931,+1039.5
2014-07-31 15:00:00 PDT,+439.398,+2298.8,+404.895,+2071.8,+282.583,+1408.74
2014-07-31 16:00:00 PDT,+472.668,+2515.48,+447.904,+2354.4,+304.97,+1573.07
2014-07-31 17:00:00 PDT,+469.662,+2478.21,+461.12,+2427,+310.84,+1606.74
2014-07-31 18:00:00 PDT,+344.365,+1616.37,+363.76,+1789.27,+254.626,+1228.67
2014-07-31 19:00:00 PDT,+265.386,+1101.83,+236.359,+910.017,+173.835,+678.629
2014-07-31 20:00:00 PDT,+214.02,+737.387,+224.147,+842.959,+144.771,+474.935
2014-07-31 21:00:00 PDT,+175.862,+481.685,+183.389,+550.78,+124.383,+338.107
2014-07-31 22:00:00 PDT,+175.46,+478.505,+163.531,+429.044,+122.088,+331.716
2014-07-31 23:00:00 PDT,+185.82,+557.424,+146.018,+302.304,+116.157,+301.844
2014-08-01 00:00:00 PDT,+148.855,+300.425,+143.159,+305.636,+107.624,+242.662
2014-08-01 01:00:00 PDT,+133.418,+197.653,+130.568,+223.097,+101.62,+201.895
2014-08-01 02:00:00 PDT,+127.951,+175.261,+127.432,+200.784,+89.178,+112.275
2014-08-01 03:00:00 PDT,+123.584,+150.179,+120.556,+150.244,+86.0032,+97.7802
2014-08-01 04:00:00 PDT,+121.319,+139.545,+118.494,+134.848,+85.7908,+97.599
2014-08-01 05:00:00 PDT,+121.462,+140.016,+119.325,+140.936,+86.3772,+101.046
2014-08-01 06:00:00 PDT,+123.347,+152.671,+120.963,+150.414,+87.5933,+109.156
2014-08-01 07:00:00 PDT,+126.499,+176.427,+125.696,+182.02,+89.7212,+121.731
2014-08-01 08:00:00 PDT,+150.215,+347.322,+151.954,+362.251,+111.835,+276.048
2014-08-01 09:00:00 PDT,+161.199,+416.34,+167.52,+473.374,+116.212,+305.072
2014-08-01 10:00:00 PDT,+141.601,+274.811,+137.672,+262.32,+100.767,+201.145
2014-08-01 11:00:00 PDT,+176.666,+524.825,+171.957,+500.582,+131.1,+407.487
2014-08-01 12:00:00 PDT,+310.834,+1447.03,+289.422,+1294.47,+186.191,+781.796
2014-08-01 13:00:00 PDT,+159.734,+390.9,+146.468,+302.119,+116.476,+309.897
2014-08-01 14:00:00 PDT,+278.923,+1225.42,+262.351,+1111.86,+189.439,+799.433
2014-08-01 15:00:00 PDT,+259.94,+1071.58,+275.294,+1204.42,+170.852,+674.261
2014-08-01 16:00:00 PDT,+308.449,+1399.83,+278.805,+1199.48,+210.12,+944.218
2014-08-01 17:00:00 PDT,+286.979,+1264.76,+305.103,+1385.78,+190.831,+801.43
2014-08-01 18:00:00 PDT,+285.413,+1237.33,+274.758,+1187.68,+215.737,+977.299
2014-08-01 19:00:00 PDT,+176.593,+486.2,+199.542,+690.039,+125.568,+356.232
2014-08-01 20:00:00 PDT,+143.499,+262.041,+133.541,+213.694,+98.5409,+173.839
2014-08-01 21:00:00 PDT,+146.79,+283.471,+138.319,+264.851,+98.2538,+166.12
2014-08-01 22:00:00 PDT,+141.732,+254.857,+134.286,+236.223,+99.6095,+176.387
2014-08-01 23:00:00 PDT,+137.171,+230.008,+127.865,+195.595,+93.0359,+135.358
2014-08-02 00:00:00 PDT,+128.807,+170.628,+121.843,+163.452,+90.4204,+127.256
2014-08-02 01:00:00 PDT,+124.904,+155.104,+120.18,+154.021,+88.035,+111.81
2014-08-02 02:00:00 PDT,+123.811,+148.592,+118.427,+142.707,+86.8461,+104.072
2014-08-02 03:00:00 PDT,+123.337,+145.71,+118.434,+143.399,+86.1891,+99.9362
2014-08-02 04:00:00 PDT,+125.083,+158.427,+117.668,+135.446,+86.1538,+101.359
2014-08-02 05:00:00 PDT,+124.542,+154.647,+118.319,+140.509,+86.1979,+101.262
2014-08-02 06:00:00 PDT,+123.264,+145.753,+118.688,+145.235,+86.5154,+101.468
2014-08-02 07:00:00 PDT,+125.516,+161.765,+121.085,+161.946,+88.1452,+112.339
2014-08-02 08:00:00 PDT,+141.247,+273.561,+134.647,+253.158,+102.172,+211.817
2014-08-02 09:00:00 PDT,+161.579,+418.88,+150.762,+360.442,+111.486,+274.65
2014-08-02 10:00:00 PDT,+272.182,+1189.55,+288.359,+1297.91,+182.235,+752.154
2014-08-02 11:00:00 PDT,+177.298,+516.986,+168.614,+463.648,+127.961,+385.528
2014-08-02 12:00:00 PDT,+461.702,+2485.49,+460.986,+2459.57,+281.921,+1414.12
2014-08-02 13:00:00 PDT,+183.683,+560.155,+175.501,+512.192,+140.355,+464.735
2014-08-02 14:00:00 PDT,+478.442,+2599.97,+471.84,+2532.47,+287.643,+1453.22
2014-08-02 15:00:00 PDT,+202.03,+688.038,+185.142,+576.935,+152.943,+551.985
2014-08-02 16:00:00 PDT,+452.581,+2424.39,+434.695,+2281.01,+268.713,+1325.37
2014-08-02 17:00:00 PDT,+188.636,+593.637,+184.465,+573.757,+143.878,+488.219
2014-08-02 18:00:00 PDT,+335.752,+1621.9,+315.201,+1473.48,+228.009,+1051.47
2014-08-02 19:00:00 PDT,+172.991,+488.833,+182.274,+556.034,+113.578,+275.024
2014-08-02 20:00:00 PDT,+144.788,+291.36,+135.395,+248.57,+103.897,+206.01
2014-08-02 21:00:00 PDT,+142.2,+269.648,+140.343,+282.771,+102.189,+195.102
2014-08-02 22:00:00 PDT,+146.148,+297.641,+142.292,+294.41,+106.317,+224.169
2014-08-02 23:00:00 PDT,+151.905,+346.101,+142.18,+294.808,+104.656,+217.208
2014-08-03 00:00:00 PDT,+132.9,+210.216,+126.93,+197.586,+99.6801,+187.237
2014-08-03 01:00:00 PDT,+127.098,+172.081,+121.275,+161.417,+89.804,+118.919
2014-08-03 02:00:00 PDT,+124.505,+154.085,+120.688,+160.605,+88.8713,+118.332
2014-08-03 03:00:00 PDT,+123.686,+149.725,+119.468,+149.634,+86.6449,+103.129
2014-08-03 04:00:00 PDT,+123.48,+145.743,+118.324,+143.397,+86.9122,+105.77
2014-08-03 05:00:00 PDT,+130.171,+197.059,+121.928,+166.791,+91.6531,+141.856
2014-08-03 06:00:00 PDT,+172.169,+502.155,+166.519,+473.459,+113.86,+292.623
2014-08-03 07:00:00 PDT,+188.6,+608.364,+201.762,+707.584,+122.001,+344.301
2014-08-03 08:00:00 PDT,+181.085,+547.758,+171.981,+490.416,+129.139,+396.474
2014-08-03 09:00:00 PDT,+254.043,+1036.13,+246.413,+1003.96,+180.066,+742.14
2014-08-03 10:00:00 PDT,+287.664,+1267.98,+282.943,+1234.74,+194.62,+830.001
2014-08-03 11:00:00 PDT,+268.102,+1112.66,+274.103,+1192.25,+205.553,+907.189
2014-08-03 12:00:00 PDT,+325.929,+1531.76,+303.162,+1375.06,+201.32,+861.773
2014-08-03 13:00:00 PDT,+283.55,+1228.13,+287.656,+1266.93,+214.353,+961.145
2014-08-03 14:00:00 PDT,+327.725,+1510.8,+308.636,+1423.59,+200.509,+869.695
2014-08-03 15:00:00 PDT,+305.015,+1367.47,+330.079,+1565.31,+239.808,+1132.78
2014-08-03 16:00:00 PDT,+384.891,+1926.53,+345.499,+1654.88,+245.608,+1169.67
2014-08-03 17:00:00 PDT,+321.561,+1472.6,+348.448,+1689.12,+221.354,+1010.57
2014-08-03 18:00:00 PDT,+287.999,+1259.95,+255.911,+1044.38,+191.727,+806.295
2014-08-03 19:00:00 PDT,+301.506,+1343.27,+324.993,+1528.69,+208.907,+919.68
2014-08-03 20:00:00 PDT,+175.629,+476.036,+165.086,+425.985,+123.26,+336.743
2014-08-03 21:00:00 PDT,+165.749,+403.004,+153.272,+358.778,+112.926,+264.312
2014-08-03 22:00:00 PDT,+145.606,+263.989,+146.191,+315.13,+109.756,+247.813
2014-08-03 23:00:00 PDT,+149.989,+316.173,+157.698,+402.231,+103.502,+211.082
