# file...... Inverter_inverter46.csv
# date...... Fri Apr 26 14:48:14 2013
# user...... dwp0
# host...... (null)
# target.... inverter 33
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,power_A.real,power_A.imag,power_B.real,power_B.imag,power_C.real,power_C.imag
2012-06-06 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 01:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 02:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 03:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 04:00:00 PDT,+367.593,+0,+0,+0,+0,+0
2012-06-06 05:00:00 PDT,+2704.07,+0,+0,+0,+0,+0
2012-06-06 06:00:00 PDT,+5604.42,+0,+0,+0,+0,+0
2012-06-06 07:00:00 PDT,+13255.1,+0,+0,+0,+0,+0
2012-06-06 08:00:00 PDT,+22111.1,+0,+0,+0,+0,+0
2012-06-06 09:00:00 PDT,+20486.4,+0,+0,+0,+0,+0
2012-06-06 10:00:00 PDT,+35695.3,+0,+0,+0,+0,+0
2012-06-06 11:00:00 PDT,+37942.1,+0,+0,+0,+0,+0
2012-06-06 12:00:00 PDT,+32462.4,+0,+0,+0,+0,+0
2012-06-06 13:00:00 PDT,+29331.3,+0,+0,+0,+0,+0
2012-06-06 14:00:00 PDT,+23312,+0,+0,+0,+0,+0
2012-06-06 15:00:00 PDT,+22581.6,+0,+0,+0,+0,+0
2012-06-06 16:00:00 PDT,+19043,+0,+0,+0,+0,+0
2012-06-06 17:00:00 PDT,+10383.4,+0,+0,+0,+0,+0
2012-06-06 18:00:00 PDT,+1039.99,+0,+0,+0,+0,+0
2012-06-06 19:00:00 PDT,+237.821,+0,+0,+0,+0,+0
2012-06-06 20:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 21:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 22:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-06 23:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-07 00:00:00 PDT,+0,+0,+0,+0,+0,+0
2012-06-07 01:00:00 PDT,+0,+0,+0,+0,+0,+0
