# file...... SwingKids_transformer.csv
# date...... Mon Jun  6 13:06:03 2016
# user...... samsung
# host...... (null)
# group..... class=transformer AND groupid=swingKids
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2014-07-30 00:00:00 PDT,+597153,-436346
2014-07-30 01:00:00 PDT,+1.14196e+06,-192657
2014-07-30 02:00:00 PDT,+931765,-256496
2014-07-30 03:00:00 PDT,+309947,-435209
2014-07-30 04:00:00 PDT,+322459,-432215
2014-07-30 05:00:00 PDT,+340340,-427566
2014-07-30 06:00:00 PDT,+419013,-406199
2014-07-30 07:00:00 PDT,+1.10094e+06,-192376
2014-07-30 08:00:00 PDT,+1.16638e+06,-175398
2014-07-30 09:00:00 PDT,+756649,-305531
2014-07-30 10:00:00 PDT,+1.94642e+06,+112982
2014-07-30 11:00:00 PDT,+1.06424e+06,-194002
2014-07-30 12:00:00 PDT,+2.48541e+06,+323957
2014-07-30 13:00:00 PDT,+1.31373e+06,-116750
2014-07-30 14:00:00 PDT,+2.48335e+06,+334150
2014-07-30 15:00:00 PDT,+1.86121e+06,+80801.5
2014-07-30 16:00:00 PDT,+2.87296e+06,+503401
2014-07-30 17:00:00 PDT,+2.54053e+06,+341149
2014-07-30 18:00:00 PDT,+2.14791e+06,+172834
2014-07-30 19:00:00 PDT,+1.91187e+06,+78875.6
2014-07-30 20:00:00 PDT,+1.85251e+06,+51180.6
2014-07-30 21:00:00 PDT,+1.61601e+06,-45226.3
2014-07-30 22:00:00 PDT,+1.39803e+06,-126267
2014-07-30 23:00:00 PDT,+1.20549e+06,-165005
2014-07-31 00:00:00 PDT,+1.16935e+06,-149039
2014-07-31 01:00:00 PDT,+905673,-220171
2014-07-31 02:00:00 PDT,+801834,+22889.5
2014-07-31 03:00:00 PDT,+894431,+56610.2
2014-07-31 04:00:00 PDT,+815214,+34738.9
2014-07-31 05:00:00 PDT,+523721,-58402.5
2014-07-31 06:00:00 PDT,+321360,+13674.7
2014-07-31 07:00:00 PDT,+566388,+75083.7
2014-07-31 08:00:00 PDT,+521501,+57107.6
2014-07-31 09:00:00 PDT,+997627,+69118.1
2014-07-31 10:00:00 PDT,+1.0756e+06,+95016.7
2014-07-31 11:00:00 PDT,+1.38382e+06,+195755
2014-07-31 12:00:00 PDT,+1.59379e+06,+267864
2014-07-31 13:00:00 PDT,+2.02789e+06,+422921
2014-07-31 14:00:00 PDT,+1.84767e+06,+360841
2014-07-31 15:00:00 PDT,+2.4253e+06,+575691
2014-07-31 16:00:00 PDT,+2.65763e+06,+672015
2014-07-31 17:00:00 PDT,+2.63316e+06,+649248
2014-07-31 18:00:00 PDT,+2.22841e+06,+218067
2014-07-31 19:00:00 PDT,+1.58104e+06,-33670.4
2014-07-31 20:00:00 PDT,+1.40143e+06,-100071
2014-07-31 21:00:00 PDT,+1.1206e+06,-208321
2014-07-31 22:00:00 PDT,+974747,-255331
2014-07-31 23:00:00 PDT,+888419,-259127
2014-08-01 00:00:00 PDT,+740523,-282077
2014-08-01 01:00:00 PDT,+569048,-317650
2014-08-01 02:00:00 PDT,+414921,-357560
2014-08-01 03:00:00 PDT,+299773,-386338
2014-08-01 04:00:00 PDT,+237468,-129314
2014-08-01 05:00:00 PDT,+255765,+2299.37
2014-08-01 06:00:00 PDT,+310590,+5925.85
2014-08-01 07:00:00 PDT,+422003,+24511.1
2014-08-01 08:00:00 PDT,+827864,+7407.73
2014-08-01 09:00:00 PDT,+945200,+52210.4
2014-08-01 10:00:00 PDT,+630599,-48461.5
2014-08-01 11:00:00 PDT,+1.15719e+06,+114158
2014-08-01 12:00:00 PDT,+1.79324e+06,+337223
2014-08-01 13:00:00 PDT,+868558,+24087.6
2014-08-01 14:00:00 PDT,+1.74289e+06,+55388.7
2014-08-01 15:00:00 PDT,+1.74213e+06,+47796.7
