# file...... switch_cont_rating.csv
# date...... Fri Feb 22 11:59:58 2019
# user...... tuomastalvitie
# host...... (null)
# group..... class=switch
# property.. continuous_rating
# limit..... 1
# interval.. 0
# timestamp,SW3129229466001,SW3129229466002,SW3129321192001-A,SW3129321192001-B,SW3129314808001,SW3129314808002,SW3129315898001,SW3129315898002,SW3129315868001,SW3129315868002,SW3129314878001-A,SW3129314878001-B,SW3129312330001,SW3129312330002,SW3128401777001-A,SW3128401777001-B,SW3128303727001,SW3128303727002,SW3128206980001-A,SW3128206980001-B,SW3128206006001-A,SW3128206006001-B,SW3128207717001,SW3128207717002,SW3128205779001-A,SW3128205779001-B,SW3128206709001-B,SW3128206709001-A,SW3128205789001,SW3128402341001,SW3128402341002,SW3128402157001,SW3128402157002,SW3128308385001-A,SW3128308385001-B,SW3128302163001,SW3128302163002,SW3128403162001-A,SW3128403162001-B,SW3128391574001,SW3128391574002,SW3128189092001-A,SW3128189092001-B,SW3128403183001,SW3128403183002,SW3128407252001-B,SW3128407252001-A,SW3128491937001,SW3128491937002,SW3128499910001,SW3128499910002,SW3128593958001,SW3128593958002,SW3128403001001-A,SW3128403001001-B,SW3128402051001-A,SW3128402051001-B,SW3129327040001,SW3129327040002,SW3129324765001-A,SW3129324765001-B,SW3129329870001,SW3129329870002,SW3129421802001-A,SW3129421802001-B,SW3129439894001,SW3129439894002,SW3129329019001-A,SW3129329019001-B,SW3129329054001,SW3129329054002,SW3129239211001,SW3129239211002,SW3129334220001-B,SW3129334220001-A,SW3129337415001,SW3129337415002,SW3129335040001,SW3129335040002,SW3129248290001-A,SW3129248290001-B,SW3129248603001-A,SW3129248603001-B,SW3129248920001,SW3129248920002,SW3129258142001,SW3129258142002,SW3129352233001,SW3129352233002,SW3129355621001,SW3129355621002,SW3129355560001,SW3129355560002,SW3129359882001-B,SW3129359882001-A,SW3129355528001,SW3129355529002,SW3129357427001,SW3129357418001,SW3129350652001,SW3129350652002,SW3129350645001-A,SW3129350645001-B,SW3129351482001-A,SW3129351482001-B,SW3129259228001,SW3129259228002,SW3129248068001,SW3129248068002,SW3129253361001-A,SW3129253361001-B,SW3129253382001-A,SW3129253382001-B,SW3129253537001-B,SW3129253537001-A,SW3129253568001-B,SW3129253568001-A,SW3129430720001-A,SW3129430720001-B,SW3129239110001,SW3129239110002,SW3129234558001,SW3129234558002,SW3129234605001,SW3129234605002,SW3129236825001,SW3129236852001,SW3129148208001,SW3129148208002,SW3129148522001-B,SW3129148522001-A,SW3129148614001,SW3129148614002,SW3129148624001x1-A,SW3129148624001x1-B,SW3129148624001,SW3129148624002,SW3129240365001-A,SW3129240365001-B,SW3129148697001,SW3129148697002,SW3129148697001-B,SW3129148697001-A,SW3129148815001-B,SW3129148815001-A,SW3129156103001-A,SW3129156103001-B,SW3129155971001-A,SW3129155971001-B,SW3129156152001-A,SW3129156152001-B,SW3129148754001,SW3129148754002,SW3129232902001-B,SW3129232902001-A,SW3129241198001-B,SW3129241198001-A,SW3129241197001-A,SW3129241197001-B
2012-01-01 12:00:00 EST,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000
2012-01-01 12:00:00 EST,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000
2012-01-01 12:00:00 EST,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000
2012-01-01 12:00:00 EST,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000
2012-01-01 12:00:00 EST,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000
2012-01-01 12:00:00 EST,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000
2012-01-01 12:00:00 EST,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000,+1000
# end of file
