# file...... Voltage_675.csv
# date...... Thu Aug 09 14:13:34 2012
# user...... dwp0
# host...... (null)
# target.... node 48
# trigger... (none)
# interval.. 1440
# limit..... 300
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2384.55,-82.2195,-1280.16,-2067.76,-1162.05,+2117.45
2000-01-01 00:24:00 PST,+2204.66,-67.2832,-1263.37,-2027.3,-1034.89,+1882.44
2000-01-01 00:48:00 PST,+2181.67,-111.951,-1274.2,-2026.04,-1009.68,+1862.38
2000-01-01 01:12:00 PST,+2193.93,-93.1072,-1272.14,-2016.12,-1012.7,+1874.14
2000-01-01 01:36:00 PST,+2183.22,-134.874,-1324.44,-1985.61,-1008.09,+1904.64
2000-01-01 02:00:00 PST,+2190.92,-144.304,-1316.14,-1992.58,-977.722,+1894.02
2000-01-01 02:24:00 PST,+2175.93,-156.441,-1327.61,-2005.3,-998.557,+1889.87
2000-01-01 02:48:00 PST,+2153.87,-197.456,-1358.95,-1999.88,-1015.58,+1885.88
2000-01-01 03:12:00 PST,+2199.82,-174.131,-1345.26,-1973.18,-986.481,+1899.46
2000-01-01 03:36:00 PST,+2199.11,-175.851,-1341.63,-1977.37,-972.449,+1889.63
2000-01-01 04:00:00 PST,+2198.42,-159.385,-1348.04,-1944.97,-980.775,+1901.56
2000-01-01 04:24:00 PST,+2195.11,-165.512,-1334.49,-1985.67,-995.727,+1896.48
2000-01-01 04:48:00 PST,+2155.68,-186.247,-1357.06,-1951.71,-985.693,+1893.55
2000-01-01 05:12:00 PST,+2139.27,-242.595,-1383.39,-1972.73,-989.926,+1878.25
2000-01-01 05:36:00 PST,+2187.33,-218.715,-1381.98,-1921.05,-953.439,+1893.45
2000-01-01 06:00:00 PST,+2156.71,-261.413,-1399.67,-1929.58,-954.26,+1884.03
2000-01-01 06:24:00 PST,+2170.44,-251.206,-1387.14,-1929.61,-944.241,+1885.83
2000-01-01 06:48:00 PST,+2196.95,-222.421,-1377.7,-1938.52,-960.038,+1890.81
2000-01-01 07:12:00 PST,+2178.92,-210.745,-1363.86,-1962.01,-973.081,+1891.42
2000-01-01 07:36:00 PST,+2220.62,-165.543,-1322.65,-1987.25,-946.883,+1887.13
2000-01-01 08:00:00 PST,+2168.24,-204.478,-1343.46,-2019.08,-992.754,+1878.5
2000-01-01 08:24:00 PST,+2196.21,-150.606,-1333.94,-1987.49,-996.315,+1901.99
2000-01-01 08:48:00 PST,+2198.19,-152.022,-1321.3,-2002.45,-968.979,+1896.57
2000-01-01 09:12:00 PST,+2215.16,-131.07,-1317.92,-1982.48,-976.363,+1905.14
2000-01-01 09:36:00 PST,+2183.09,-163.392,-1334.34,-2016.78,-1005.26,+1895.68
2000-01-01 10:00:00 PST,+2220.21,-122.729,-1314.84,-2006.37,-1001.53,+1912.93
2000-01-01 10:24:00 PST,+2208.44,-95.8363,-1283.21,-2002.86,-1021.38,+1879.76
2000-01-01 10:48:00 PST,+2205.35,-78.0179,-1274.98,-2011.61,-1031.86,+1887.45
2000-01-01 11:12:00 PST,+2198.88,-83.7007,-1261.79,-2047.43,-1035.15,+1876.15
2000-01-01 11:36:00 PST,+2213.31,-61.267,-1260.37,-2032.77,-1043.34,+1886.26
2000-01-01 12:00:00 PST,+2209.48,-67.6025,-1257.45,-2043.49,-1042.69,+1882.88
2000-01-01 12:24:00 PST,+2216.14,-59.7866,-1257.73,-2027.66,-1036.03,+1887.12
2000-01-01 12:48:00 PST,+2195.27,-87.9302,-1263.49,-2049.92,-1036.38,+1873.5
2000-01-01 13:12:00 PST,+2210.24,-71.9779,-1261,-2021.04,-1017.09,+1883.53
2000-01-01 13:36:00 PST,+2172.07,-103.618,-1290.13,-2004.54,-1019.86,+1883.33
2000-01-01 14:00:00 PST,+2168.78,-158.961,-1303.95,-2019.22,-993.053,+1864.03
2000-01-01 14:24:00 PST,+2163.52,-135.022,-1322.41,-1977.38,-1023.35,+1888.59
2000-01-01 14:48:00 PST,+2170.14,-152.249,-1307.83,-2014.09,-1002.06,+1868.49
2000-01-01 15:12:00 PST,+2190.98,-120.289,-1292.95,-1996.13,-999.671,+1881.92
2000-01-01 15:36:00 PST,+2151.31,-143.942,-1315.14,-1995.52,-1030.28,+1875.8
2000-01-01 16:00:00 PST,+2173.71,-139.87,-1311.32,-1973.36,-1005.97,+1875.16
2000-01-01 16:24:00 PST,+2182.07,-199.014,-1339.01,-2015.68,-970.758,+1878.01
2000-01-01 16:48:00 PST,+2163.57,-194.233,-1358.35,-1971.58,-986.978,+1895.16
2000-01-01 17:12:00 PST,+2184.33,-201.686,-1365.58,-1929.14,-950.045,+1894.82
2000-01-01 17:36:00 PST,+2154.62,-221.286,-1380.34,-1921.04,-938.498,+1886.9
2000-01-01 18:00:00 PST,+2164.08,-225.748,-1393.99,-1885.21,-939.481,+1895.2
2000-01-01 18:24:00 PST,+2175.83,-230.17,-1385.04,-1900.82,-921.979,+1883.11
2000-01-01 18:48:00 PST,+2174.12,-232.69,-1379.72,-1922.22,-934.452,+1879.91
2000-01-01 19:12:00 PST,+2177.67,-224.488,-1381.08,-1913.01,-935.352,+1886.41
2000-01-01 19:36:00 PST,+2175.65,-239.055,-1377.74,-1939.06,-934.586,+1874.03
2000-01-01 20:00:00 PST,+2182.35,-226.77,-1377.33,-1928.97,-940.1,+1880.65
2000-01-01 20:24:00 PST,+2201.07,-203.558,-1371.66,-1910.76,-948.797,+1893.56
2000-01-01 20:48:00 PST,+2195.13,-206.642,-1370.9,-1924.82,-955.867,+1888.84
2000-01-01 21:12:00 PST,+2209.25,-183.311,-1355.61,-1915.88,-943.09,+1894.33
2000-01-01 21:36:00 PST,+2195.29,-205.315,-1359.18,-1953.15,-952.512,+1881.57
2000-01-01 22:00:00 PST,+2191.83,-200.844,-1360.48,-1946.89,-964.862,+1887.18
2000-01-01 22:24:00 PST,+2198.13,-193.198,-1358.28,-1949.64,-968.958,+1889.26
2000-01-01 22:48:00 PST,+2205.94,-181.402,-1354.3,-1942.41,-971.352,+1894.1
2000-01-01 23:12:00 PST,+2179.02,-201.123,-1367.48,-1932.83,-971.098,+1890.08
2000-01-01 23:36:00 PST,+2186.5,-195.01,-1363.9,-1936.71,-973.455,+1890.41
2000-01-02 00:00:00 PST,+2203.87,-197.223,-1346.72,-1959.31,-952.81,+1882.61
2000-01-02 00:24:00 PST,+2212.51,-184.017,-1346.34,-1941.25,-950.936,+1894.93
2000-01-02 00:48:00 PST,+2193.58,-209.188,-1356.13,-1954.32,-939.857,+1882.94
2000-01-02 01:12:00 PST,+2185.43,-215.265,-1358.15,-1952.46,-947.941,+1886.63
2000-01-02 01:36:00 PST,+2166.76,-236.615,-1371.03,-1948.67,-940.164,+1879.81
2000-01-02 02:00:00 PST,+2174.64,-220.097,-1378.92,-1898.69,-919.16,+1895.75
2000-01-02 02:24:00 PST,+2142.21,-271.692,-1403.25,-1912.9,-923.477,+1880.28
2000-01-02 02:48:00 PST,+2133.5,-299.346,-1401.04,-1924.41,-899.273,+1873.16
2000-01-02 03:12:00 PST,+2140.26,-325.171,-1414.54,-1902.77,-879.294,+1870.2
2000-01-02 03:36:00 PST,+2139.57,-329.927,-1436.8,-1885.51,-879.288,+1877.12
2000-01-02 04:00:00 PST,+2145.21,-310.795,-1445.87,-1844.93,-881.555,+1893.85
2000-01-02 04:24:00 PST,+2147.54,-350.173,-1422.1,-1923.27,-883.589,+1866.06
2000-01-02 04:48:00 PST,+2153.94,-333.019,-1395.29,-1940.82,-870.974,+1866.14
2000-01-02 05:12:00 PST,+2155.84,-322.448,-1386.17,-1951.76,-861.509,+1866.29
2000-01-02 05:36:00 PST,+2143.87,-276.42,-1385.21,-1906.36,-853.779,+1883.33
2000-01-02 06:00:00 PST,+2145.46,-278.801,-1399.65,-1900.73,-887.403,+1887.43
2000-01-02 06:24:00 PST,+2154.55,-268.561,-1397.99,-1907.42,-917.37,+1889.05
2000-01-02 06:48:00 PST,+2184.92,-238.802,-1381.84,-1932.72,-950.762,+1892.34
2000-01-02 07:12:00 PST,+2202.52,-158.586,-1345.4,-1974.47,-992.959,+1908.83
2000-01-02 07:36:00 PST,+2184.33,-136.654,-1284.69,-2040.03,-1002.11,+1860.99
2000-01-02 08:00:00 PST,+2219.82,-99.8376,-1271.87,-2032.72,-1027.64,+1877.1
2000-01-02 08:24:00 PST,+2203.33,-84.345,-1278.92,-2002.38,-1019.81,+1887.46
