# file...... Regulator_Reg1.csv
# date...... Thu Aug 09 14:13:34 2012
# user...... dwp0
# host...... (null)
# target.... regulator 55
# trigger... (none)
# interval.. 1440
# limit..... 300
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-01-01 00:00:00 PST,-1,0,-1,+254828,-140489,+243622,-145818,+161828,-147164,+660278,-433471
2000-01-01 00:24:00 PST,-10,0,-16,+303279,+9264.08,+332278,+8224.07,+197946,-9009.02,+833503,+8479.13
2000-01-01 00:48:00 PST,-9,0,-16,+466071,+67387.4,+378889,+25847.1,+295590,+20226,+1.14055e+006,+113460
2000-01-01 01:12:00 PST,-9,0,-16,+412405,+45350.5,+405925,+36590.6,+288824,+17441.5,+1.10715e+006,+99382.5
2000-01-01 01:36:00 PST,-8,0,-16,+588683,+22809.9,+579403,-2405.83,+353598,-42315,+1.52168e+006,-21910.9
2000-01-01 02:00:00 PST,-8,0,-16,+603051,+26634.1,+566501,-9111.28,+426445,-17371.5,+1.596e+006,+151.395
2000-01-01 02:24:00 PST,-8,0,-16,+641673,+40514.8,+574944,-15402.8,+379803,-40054.6,+1.59642e+006,-14942.6
2000-01-01 02:48:00 PST,-6,0,-16,+824882,+89975.8,+659114,+6495.17,+401414,-43243.4,+1.88541e+006,+53227.6
2000-01-01 03:12:00 PST,-5,0,-16,+768189,+50621.9,+689852,+14689.1,+461539,-27202.1,+1.91958e+006,+38108.9
2000-01-01 03:36:00 PST,-5,0,-16,+758303,+61124.5,+694489,+8117.24,+470525,-22070.7,+1.92332e+006,+47171
2000-01-01 04:00:00 PST,-5,0,-16,+770713,+73781,+762537,+48019.6,+462812,-21272.1,+1.99606e+006,+100528
2000-01-01 04:24:00 PST,-6,0,-16,+716368,+53654.5,+632004,+7568.03,+420421,-31438.3,+1.76879e+006,+29784.3
2000-01-01 04:48:00 PST,-6,0,-16,+828061,+82069.3,+743365,+37940.3,+466565,-19110.6,+2.03799e+006,+100899
2000-01-01 05:12:00 PST,-4,0,-16,+1.03863e+006,+141203,+788205,+27390.2,+515605,-23682.6,+2.34244e+006,+144910
2000-01-01 05:36:00 PST,-3,0,-16,+1.02062e+006,+92384.2,+957408,+65125.2,+585061,-10768,+2.56309e+006,+146741
2000-01-01 06:00:00 PST,-2,0,-16,+1.18231e+006,+143704,+967306,+66250.3,+635036,-8527.93,+2.78465e+006,+201426
2000-01-01 06:24:00 PST,-2,0,-16,+1.14401e+006,+134881,+938107,+66975.3,+650027,-2706.61,+2.73215e+006,+199150
2000-01-01 06:48:00 PST,-2,0,-16,+1.01131e+006,+94099,+894973,+49857.8,+569315,-20213.2,+2.4756e+006,+123744
2000-01-01 07:12:00 PST,-4,0,-16,+937342,+98800.6,+787339,+31865.8,+523282,-28680.2,+2.24796e+006,+101986
2000-01-01 07:36:00 PST,-6,0,-16,+685148,+16721.7,+655809,-5366.34,+501405,-14882.6,+1.84236e+006,-3527.3
2000-01-01 08:00:00 PST,-6,0,-16,+803563,+75856.4,+582906,-25519.8,+448047,-32944.6,+1.83452e+006,+17392
2000-01-01 08:24:00 PST,-7,0,-16,+633486,+6976.34,+618797,-21647,+392452,-48731.6,+1.64474e+006,-63402.2
2000-01-01 08:48:00 PST,-8,0,-16,+615315,+3158.22,+561576,-45246,+448741,-38734.9,+1.62563e+006,-80822.6
2000-01-01 09:12:00 PST,-8,0,-16,+554974,-32035.6,+604859,-25286.3,+398923,-52840.4,+1.55876e+006,-110162
2000-01-01 09:36:00 PST,-8,0,-16,+630779,-9290.34,+571318,-53387.1,+372787,-63576.7,+1.57488e+006,-126254
2000-01-01 10:00:00 PST,-8,0,-16,+492182,-46801.3,+513476,-67722.4,+346906,-68063.8,+1.35256e+006,-182588
2000-01-01 10:24:00 PST,-8,0,-16,+447367,+32029.5,+458196,+32265,+264669,-4306.99,+1.17023e+006,+59987.5
2000-01-01 10:48:00 PST,-9,0,-16,+366339,+16213.3,+395640,+17635,+232242,-9003.42,+994221,+24844.8
2000-01-01 11:12:00 PST,-10,0,-16,+325872,+10100.1,+278150,-14554.2,+207476,-12353.2,+811498,-16807.2
2000-01-01 11:36:00 PST,-10,0,-16,+271916,-7107.63,+296753,-8003.77,+167980,-23105.7,+736649,-38217.1
2000-01-01 12:00:00 PST,-10,0,-16,+271416,-6125.94,+259659,-18906.3,+173705,-22345.9,+704780,-47378.1
2000-01-01 12:24:00 PST,-10,0,-16,+272314,-6602.09,+300855,-7083.09,+187004,-17188.4,+760173,-30873.6
2000-01-01 12:48:00 PST,-10,0,-16,+340851,+17300.6,+283511,-13096.7,+204652,-12389,+829013,-8185.09
2000-01-01 13:12:00 PST,-10,0,-16,+316071,-4338.94,+341859,-3358.33,+241414,-5894.74,+899344,-13592
2000-01-01 13:36:00 PST,-10,0,-16,+456942,+21550.2,+475564,+12696.3,+276812,-13416.4,+1.20932e+006,+20830.2
2000-01-01 14:00:00 PST,-8,0,-16,+641933,+58998.9,+516890,+12950.5,+395082,+7002.6,+1.55391e+006,+78952
2000-01-01 14:24:00 PST,-8,0,-16,+620563,+41498.9,+591087,+26246.1,+333708,-16911.8,+1.54536e+006,+50833.1
2000-01-01 14:48:00 PST,-8,0,-16,+626979,+58045.3,+507304,+2907.29,+373807,+2706.98,+1.50809e+006,+63659.6
2000-01-01 15:12:00 PST,-8,0,-16,+532301,+33601.5,+525296,+32904.6,+353834,+1845.58,+1.41143e+006,+68351.6
2000-01-01 15:36:00 PST,-8,0,-16,+636212,+80597.1,+544581,+43103.5,+314214,-1556.34,+1.49501e+006,+122144
2000-01-01 16:00:00 PST,-7,0,-16,+663553,+88934.4,+609211,+73177.2,+371121,+19475.5,+1.64389e+006,+181587
2000-01-01 16:24:00 PST,-6,0,-16,+778882,+54488.8,+604971,-27492.3,+496975,-18684.4,+1.88083e+006,+8312.05
2000-01-01 16:48:00 PST,-6,0,-16,+838069,+67173.2,+733906,+12797,+481737,-35317.5,+2.05371e+006,+44652.7
2000-01-01 17:12:00 PST,-4,0,-16,+946592,+97323.2,+879818,+59391.2,+578406,-5637.63,+2.40482e+006,+151077
2000-01-01 17:36:00 PST,-4,0,-16,+1.04384e+006,+147756,+955875,+81096.4,+643511,+15056.4,+2.64322e+006,+243909
2000-01-01 18:00:00 PST,-2,0,-16,+1.13666e+006,+171089,+1.06567e+006,+123007,+663512,+17482.8,+2.86583e+006,+311578
2000-01-01 18:24:00 PST,-2,0,-16,+1.11984e+006,+165727,+1.02224e+006,+106642,+687475,+32432.7,+2.82955e+006,+304802
2000-01-01 18:48:00 PST,-2,0,-16,+1.09486e+006,+164471,+954866,+94175.4,+650246,+21147.6,+2.69998e+006,+279794
2000-01-01 19:12:00 PST,-2,0,-16,+1.0836e+006,+161593,+977608,+101361,+648754,+16840.5,+2.70996e+006,+279794
2000-01-01 19:36:00 PST,-2,0,-16,+1.0964e+006,+167685,+922572,+81494.9,+654185,+22194.6,+2.67315e+006,+271374
2000-01-01 20:00:00 PST,-2,0,-16,+1.06388e+006,+154079,+931060,+87727.9,+633373,+18629.8,+2.62831e+006,+260437
2000-01-01 20:24:00 PST,-2,0,-16,+1.00052e+006,+122631,+957406,+98543.9,+597064,+10605.9,+2.55499e+006,+231781
2000-01-01 20:48:00 PST,-2,0,-16,+992575,+130876,+904283,+88916,+575167,+8644.37,+2.47202e+006,+228437
2000-01-01 21:12:00 PST,-3,0,-16,+901021,+97572.3,+889405,+89563.6,+577840,+14282.5,+2.36827e+006,+201418
2000-01-01 21:36:00 PST,-3,0,-16,+933498,+120240,+818728,+59282.5,+573358,+11431.2,+2.32558e+006,+190954
2000-01-01 22:00:00 PST,-3,0,-16,+935244,+128412,+817076,+64150.5,+545172,+2920.64,+2.29749e+006,+195483
2000-01-01 22:24:00 PST,-3,0,-16,+899409,+114789,+805097,+61771.2,+526985,-1162.62,+2.23149e+006,+175397
2000-01-01 22:48:00 PST,-3,0,-16,+860614,+101530,+793109,+62486.5,+509476,-3348.96,+2.1632e+006,+160667
2000-01-01 23:12:00 PST,-3,0,-16,+960260,+140393,+863997,+87545.4,+535966,+3151.79,+2.36022e+006,+231090
2000-01-01 23:36:00 PST,-3,0,-16,+933738,+132355,+841217,+81024.9,+516826,-4064.82,+2.29178e+006,+209315
2000-01-02 00:00:00 PST,-3,0,-16,+897957,+122913,+768954,+59404.2,+558047,+9302.45,+2.22496e+006,+191620
2000-01-02 00:24:00 PST,-3,0,-16,+875361,+105846,+801160,+70099.9,+567398,+1737.68,+2.24392e+006,+177683
2000-01-02 00:48:00 PST,-3,0,-16,+943654,+123972,+821335,+59421.2,+607506,+5268.64,+2.3725e+006,+188662
2000-01-02 01:12:00 PST,-3,0,-16,+972787,+131068,+830007,+69481,+598120,-3172.54,+2.40091e+006,+197376
2000-01-02 01:36:00 PST,-3,0,-16,+1.06513e+006,+154407,+888640,+76843,+639496,+2745.64,+2.59327e+006,+233995
2000-01-02 02:00:00 PST,-3,0,-16,+1.06748e+006,+132665,+997583,+95027.5,+692641,+13202.6,+2.7577e+006,+240895
2000-01-02 02:24:00 PST,-2,0,-16,+1.25974e+006,+186079,+1.06025e+006,+99738.8,+729582,+9536.33,+3.04958e+006,+295354
2000-01-02 02:48:00 PST,-2,0,-16,+1.35367e+006,+203436,+1.07666e+006,+104896,+804018,+11134,+3.23435e+006,+319465
2000-01-02 03:12:00 PST,0,0,-16,+1.50701e+006,+237590,+1.17002e+006,+129622,+885975,+22058,+3.56301e+006,+389271
2000-01-02 03:36:00 PST,1,0,-16,+1.55442e+006,+233411,+1.28521e+006,+128152,+918310,+17830.9,+3.75794e+006,+379393
2000-01-02 04:00:00 PST,1,0,-16,+1.5503e+006,+215771,+1.36616e+006,+148731,+909423,+9365.42,+3.82589e+006,+373868
2000-01-02 04:24:00 PST,1,0,-16,+1.56871e+006,+224299,+1.1397e+006,+101162,+899260,+6858.33,+3.60767e+006,+332319
2000-01-02 04:48:00 PST,0,0,-16,+1.44696e+006,+212200,+1.01874e+006,+88447.7,+893178,+6203.82,+3.35888e+006,+306851
2000-01-02 05:12:00 PST,-1,0,-16,+1.38257e+006,+199884,+993524,+74117.4,+909439,+9638.01,+3.28554e+006,+283640
2000-01-02 05:36:00 PST,-3,0,-16,+1.26831e+006,+184956,+1.07447e+006,+97963.9,+906567,+23473.8,+3.24934e+006,+306394
2000-01-02 06:00:00 PST,-2,0,-16,+1.3019e+006,+187924,+1.09108e+006,+101807,+827964,+7513.22,+3.22094e+006,+297244
2000-01-02 06:24:00 PST,-2,0,-16,+1.25519e+006,+167167,+1.04685e+006,+94645.9,+749364,+4160.08,+3.05141e+006,+265973
2000-01-02 06:48:00 PST,-2,0,-16,+1.09015e+006,+111758,+923237,+59579.2,+619108,-18200.2,+2.6325e+006,+153137
2000-01-02 07:12:00 PST,-6,0,-16,+687460,+466.136,+688029,-12822,+414300,-61785,+1.78979e+006,-74140.9
2000-01-02 07:36:00 PST,-8,0,-16,+527755,+55640.6,+408549,+9084.99,+341705,+11641.1,+1.27801e+006,+76366.7
2000-01-02 08:00:00 PST,-8,0,-16,+406028,+9004.14,+354382,+54.2425,+247302,-7324.41,+1.00771e+006,+1733.97
2000-01-02 08:24:00 PST,-9,0,-16,+390992,+9452.6,+417770,+10143.4,+261638,-10024.8,+1.0704e+006,+9571.17
2000-01-02 08:48:00 PST,-10,0,-16,+401405,+14941,+413416,+2794.81,+318667,-1700.8,+1.13349e+006,+16035
2000-01-02 09:12:00 PST,-10,0,-16,+368178,-4008.5,+408826,+6022.16,+277838,-12105.1,+1.05484e+006,-10091.5
2000-01-02 09:36:00 PST,-10,0,-16,+477751,+21846.2,+433696,+2881.58,+286621,-8759.65,+1.19807e+006,+15968.2
2000-01-02 10:00:00 PST,-9,0,-16,+385512,+5130.82,+403317,-5326.11,+240668,-20194.2,+1.0295e+006,-20389.5
2000-01-02 10:24:00 PST,-10,0,-16,+307911,-11904.6,+333749,-9652.8,+194486,-24667.2,+836146,-46224.6
2000-01-02 10:48:00 PST,-10,0,-16,+258087,-15944.1,+247201,-29220.6,+177697,-25237.8,+682984,-70402.6
2000-01-02 11:12:00 PST,-11,0,-16,+277827,-4446.14,+247442,-23723.8,+169911,-22985.8,+695180,-51155.8
2000-01-02 11:36:00 PST,-11,0,-16,+215795,+19697.9,+235990,+23585.4,+139769,+9326.03,+591554,+52609.3
2000-01-02 12:00:00 PST,-11,0,-16,+178246,+8011.64,+215741,+17965.8,+139889,+10039.9,+533876,+36017.3
