# file...... Voltage_652.csv
# date...... Thu Aug 09 14:13:34 2012
# user...... dwp0
# host...... (null)
# target.... node 46
# trigger... (none)
# interval.. 1440
# limit..... 300
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2375.98,-65.2781,-1261.11,-2083.8,-1176.09,+2096.77
2000-01-01 00:24:00 PST,+2204.34,-60.9623,-1259.77,-2047.03,-1049.28,+1878.14
2000-01-01 00:48:00 PST,+2187.93,-102.906,-1271.41,-2055.24,-1031.66,+1861.7
2000-01-01 01:12:00 PST,+2202.14,-84.0081,-1267.8,-2041.57,-1029.16,+1870.89
2000-01-01 01:36:00 PST,+2186.26,-119.709,-1312.9,-2030.51,-1032.62,+1885.44
2000-01-01 02:00:00 PST,+2193.43,-127.221,-1304.81,-2035.9,-1006.14,+1879.31
2000-01-01 02:24:00 PST,+2177.12,-137.938,-1315.79,-2044.11,-1028.63,+1877.71
2000-01-01 02:48:00 PST,+2166.47,-178.728,-1343.28,-2044.29,-1041.14,+1868.58
2000-01-01 03:12:00 PST,+2208.32,-157.23,-1331.77,-2024.11,-1012.07,+1879.11
2000-01-01 03:36:00 PST,+2206.06,-155.723,-1330.77,-2026.89,-1007.56,+1877.47
2000-01-01 04:00:00 PST,+2193.73,-144.871,-1342.64,-1999.87,-1017,+1886.48
2000-01-01 04:24:00 PST,+2195.38,-149.951,-1323.94,-2034.2,-1021.76,+1876.83
2000-01-01 04:48:00 PST,+2168.35,-167.019,-1346,-2014.12,-1019.35,+1876.07
2000-01-01 05:12:00 PST,+2159.35,-222.766,-1369.14,-2037.26,-1022.29,+1859.03
2000-01-01 05:36:00 PST,+2189.95,-199.306,-1375.08,-1991.38,-997.036,+1877.64
2000-01-01 06:00:00 PST,+2178.01,-240.059,-1388.42,-2005.72,-994.519,+1865.14
2000-01-01 06:24:00 PST,+2188.52,-231.743,-1376.77,-2006.4,-984.038,+1866.48
2000-01-01 06:48:00 PST,+2209.96,-202.245,-1367.44,-2005.82,-1000.39,+1875.47
2000-01-01 07:12:00 PST,+2188.3,-192.905,-1353.58,-2022.89,-1008.2,+1873.02
2000-01-01 07:36:00 PST,+2221,-143.19,-1312.19,-2028.64,-985.81,+1880.96
2000-01-01 08:00:00 PST,+2181.86,-184.145,-1325.9,-2064.78,-1019.03,+1861.71
2000-01-01 08:24:00 PST,+2202.76,-132.12,-1320.51,-2032.44,-1024.8,+1885.93
