# file...... Voltage_630.csv
# date...... Wed Aug 08 15:10:31 2012
# user...... dwp0
# host...... (null)
# target.... node 38
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2386.87,-0.289746,-1201.19,-2079.96,-1193.28,+2067.21
2000-01-01 00:01:00 PST,+2371.86,-0.28522,-1201.19,-2079.96,-1185.78,+2054.2
2000-01-01 00:02:00 PST,+2356.85,-0.280603,-1201.19,-2079.96,-1178.27,+2041.2
2000-01-01 00:03:00 PST,+2341.83,-0.275835,-1201.19,-2079.96,-1170.77,+2028.2
2000-01-01 00:04:00 PST,+2326.82,-0.276256,-1201.19,-2079.96,-1163.26,+2015.19
2000-01-01 00:05:00 PST,+2311.79,-0.296268,-1201.19,-2079.95,-1155.74,+2002.19
2000-01-01 00:06:00 PST,+2296.76,-0.324813,-1201.22,-2079.92,-1148.2,+1989.19
2000-01-01 00:07:00 PST,+2281.75,-0.294802,-1201.2,-2079.93,-1140.71,+1976.18
2000-01-01 00:08:00 PST,+2266.75,-0.267641,-1201.19,-2079.94,-1133.22,+1963.18
2000-01-01 00:09:00 PST,+2251.76,-0.221562,-1201.17,-2079.97,-1125.74,+1950.17
2000-01-01 00:10:00 PST,+2236.75,-0.183631,-1201.14,-2080,-1118.26,+1937.17
2000-01-01 00:11:00 PST,+2221.73,-0.200577,-1201.15,-2079.99,-1110.77,+1924.16
2000-01-01 00:12:00 PST,+2221.72,-0.221511,-1201.15,-2079.98,-1103.25,+1911.15
2000-01-01 00:13:00 PST,+2221.72,-0.21778,-1201.15,-2079.98,-1095.74,+1898.15
2000-01-01 00:14:00 PST,+2221.72,-0.214473,-1201.13,-2080,-1088.24,+1885.15
2000-01-01 00:15:00 PST,+2221.73,-0.185445,-1201.13,-2080,-1080.74,+1872.14
2000-01-01 00:16:00 PST,+2221.62,-0.135916,-1201.01,-2079.9,-1080.71,+1872.03
2000-01-01 00:17:00 PST,+2221.62,-0.136606,-1201.02,-2079.89,-1080.71,+1872.03
2000-01-01 00:18:00 PST,+2221.61,-0.154825,-1201.01,-2079.89,-1080.7,+1872.03
2000-01-01 00:19:00 PST,+2221.61,-0.161632,-1201.02,-2079.88,-1080.69,+1872.03
2000-01-01 00:20:00 PST,+2221.61,-0.1572,-1201.02,-2079.88,-1080.7,+1872.03
2000-01-01 00:21:00 PST,+2221.61,-0.151969,-1201.02,-2079.88,-1080.71,+1872.03
2000-01-01 00:22:00 PST,+2221.62,-0.138176,-1201.02,-2079.88,-1080.71,+1872.03
2000-01-01 00:23:00 PST,+2221.62,-0.134464,-1201.01,-2079.9,-1080.72,+1872.03
2000-01-01 00:24:00 PST,+2221.62,-0.134977,-1201.01,-2079.9,-1080.72,+1872.03
2000-01-01 00:25:00 PST,+2221.62,-0.130112,-1201.01,-2079.9,-1080.72,+1872.03
2000-01-01 00:26:00 PST,+2221.62,-0.129726,-1201.01,-2079.9,-1080.72,+1872.03
2000-01-01 00:27:00 PST,+2221.62,-0.13393,-1201.02,-2079.88,-1080.72,+1872.03
2000-01-01 00:28:00 PST,+2221.62,-0.134349,-1201.03,-2079.87,-1080.72,+1872.03
2000-01-01 00:29:00 PST,+2221.62,-0.129204,-1201.03,-2079.87,-1080.71,+1872.03
2000-01-01 00:30:00 PST,+2221.61,-0.147208,-1201.01,-2079.9,-1080.71,+1872.03
2000-01-01 00:31:00 PST,+2221.6,-0.168847,-1201.01,-2079.9,-1080.7,+1872.03
2000-01-01 00:32:00 PST,+2221.6,-0.164347,-1201.01,-2079.9,-1080.69,+1872.03
2000-01-01 00:33:00 PST,+2221.61,-0.154889,-1201.02,-2079.89,-1080.7,+1872.03
2000-01-01 00:34:00 PST,+2221.61,-0.140763,-1201.03,-2079.87,-1080.68,+1872.03
2000-01-01 00:35:00 PST,+2221.61,-0.152823,-1201.06,-2079.82,-1080.66,+1872.04
2000-01-01 00:36:00 PST,+2221.59,-0.191718,-1201.08,-2079.8,-1080.67,+1872.04
2000-01-01 00:37:00 PST,+2221.58,-0.214504,-1201.09,-2079.79,-1080.65,+1872.04
