# file...... SwingKids_transformer.csv
# date...... Tue Apr 09 10:38:38 2013
# user...... dwp0
# host...... (null)
# group..... class=transformer AND groupid=swingKids
# trigger... (none)
# interval.. 60
# limit..... 0
# property.. timestamp,sum(power_in.real),sum(power_in.imag)
2012-06-03 00:00:00 PDT,+612130,-435660
2012-06-03 00:01:00 PDT,+608415,-431971
2012-06-03 00:02:00 PDT,+604437,-428317
2012-06-03 00:03:00 PDT,+599835,-424725
2012-06-03 00:04:00 PDT,+591037,-421398
2012-06-03 00:05:00 PDT,+578584,-418037
2012-06-03 00:06:00 PDT,+561102,-415032
2012-06-03 00:07:00 PDT,+517479,-413454
2012-06-03 00:08:00 PDT,+496767,-410847
2012-06-03 00:09:00 PDT,+463130,-408614
2012-06-03 00:10:00 PDT,+426029,-406344
2012-06-03 00:11:00 PDT,+390472,-404047
2012-06-03 00:12:00 PDT,+375753,-402710
2012-06-03 00:13:00 PDT,+361930,-401402
2012-06-03 00:14:00 PDT,+351756,-400101
2012-06-03 00:15:00 PDT,+345781,-398609
2012-06-03 00:16:00 PDT,+314922,-129446
2012-06-03 00:17:00 PDT,+309509,-129525
2012-06-03 00:18:00 PDT,+309293,-129513
2012-06-03 00:19:00 PDT,+308183,-129539
2012-06-03 00:20:00 PDT,+307294,-129561
2012-06-03 00:21:00 PDT,+304492,+3213.56
2012-06-03 00:22:00 PDT,+300006,+3111.12
2012-06-03 00:23:00 PDT,+307021,+3269.49
2012-06-03 00:24:00 PDT,+306403,+3214.24
2012-06-03 00:25:00 PDT,+306077,+3208.73
2012-06-03 00:26:00 PDT,+308509,+3231.96
2012-06-03 00:27:00 PDT,+303557,+3126.83
2012-06-03 00:28:00 PDT,+299235,+3033.49
2012-06-03 00:29:00 PDT,+297988,+3008.96
2012-06-03 00:30:00 PDT,+297229,+2995.32
2012-06-03 00:31:00 PDT,+296553,+2982.27
2012-06-03 00:32:00 PDT,+304595,+3144.28
2012-06-03 00:33:00 PDT,+299755,+3078.81
2012-06-03 00:34:00 PDT,+298976,+3064.84
2012-06-03 00:35:00 PDT,+294672,+3005.52
2012-06-03 00:36:00 PDT,+294265,+3015.42
2012-06-03 00:37:00 PDT,+297122,+3077.71
2012-06-03 00:38:00 PDT,+296340,+3063.15
2012-06-03 00:39:00 PDT,+295938,+3054.72
2012-06-03 00:40:00 PDT,+295359,+3044.74
2012-06-03 00:41:00 PDT,+294497,+3028.15
2012-06-03 00:42:00 PDT,+289634,+2925.7
2012-06-03 00:43:00 PDT,+284592,+2825.58
2012-06-03 00:44:00 PDT,+283940,+2815.5
2012-06-03 00:45:00 PDT,+279459,+2724.07
2012-06-03 00:46:00 PDT,+278515,+2707.56
2012-06-03 00:47:00 PDT,+281925,+2776.18
2012-06-03 00:48:00 PDT,+281375,+2766.7
2012-06-03 00:49:00 PDT,+280642,+2753.6
2012-06-03 00:50:00 PDT,+279915,+2739.66
2012-06-03 00:51:00 PDT,+275202,+2648.99
2012-06-03 00:52:00 PDT,+274122,+2630.45
2012-06-03 00:53:00 PDT,+273421,+2618.23
2012-06-03 00:54:00 PDT,+272805,+2607.6
2012-06-03 00:55:00 PDT,+272050,+2592.62
2012-06-03 00:56:00 PDT,+271286,+2581.24
2012-06-03 00:57:00 PDT,+270889,+2573.77
2012-06-03 00:58:00 PDT,+270375,+2565.13
2012-06-03 00:59:00 PDT,+274106,+2638.59
2012-06-03 01:00:00 PDT,+271919,+2599.89
2012-06-03 01:01:00 PDT,+271751,+2597.17
2012-06-03 01:02:00 PDT,+271430,+2591.91
2012-06-03 01:03:00 PDT,+270755,+2579.44
2012-06-03 01:04:00 PDT,+274070,+2617.46
2012-06-03 01:05:00 PDT,+273661,+2609.91
2012-06-03 01:06:00 PDT,+268443,+2514.37
2012-06-03 01:07:00 PDT,+267884,+2505.4
2012-06-03 01:08:00 PDT,+267511,+2499.65
2012-06-03 01:09:00 PDT,+266858,+2489.48
2012-06-03 01:10:00 PDT,+266144,+2477.85
2012-06-03 01:11:00 PDT,+270175,+2559.33
2012-06-03 01:12:00 PDT,+272888,+2599.21
2012-06-03 01:13:00 PDT,+272176,+2587.77
2012-06-03 01:14:00 PDT,+271929,+2584.8
2012-06-03 01:15:00 PDT,+271438,+2576.39
2012-06-03 01:16:00 PDT,+274903,+2622.68
2012-06-03 01:17:00 PDT,+279307,+2663.07
2012-06-03 01:18:00 PDT,+275655,+2603.52
