# file...... VoltageJiggle.csv
# date...... Tue Apr 09 10:38:38 2013
# user...... dwp0
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 60
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2012-06-03 00:00:00 PDT,+237.595,+240.58,+243.373,+2.03431
2012-06-03 00:01:00 PDT,+236.071,+239.617,+243.377,+2.67622
2012-06-03 00:02:00 PDT,+234.546,+238.654,+243.381,+3.35561
2012-06-03 00:03:00 PDT,+233.033,+237.695,+243.383,+4.04922
2012-06-03 00:04:00 PDT,+231.562,+236.765,+243.453,+4.79663
2012-06-03 00:05:00 PDT,+230.009,+235.817,+243.509,+5.54756
2012-06-03 00:06:00 PDT,+228.798,+234.867,+243.267,+6.06499
2012-06-03 00:07:00 PDT,+227.647,+234.04,+243.132,+6.65556
2012-06-03 00:08:00 PDT,+226.213,+233.134,+243.087,+7.31609
2012-06-03 00:09:00 PDT,+224.871,+232.284,+243.395,+8.10919
2012-06-03 00:10:00 PDT,+223.742,+231.418,+243.372,+8.72516
2012-06-03 00:11:00 PDT,+222.201,+230.514,+243.297,+9.38423
2012-06-03 00:12:00 PDT,+221.899,+230.158,+243.425,+9.71668
2012-06-03 00:13:00 PDT,+220.388,+229.788,+243.324,+9.94522
2012-06-03 00:14:00 PDT,+218.794,+229.449,+243.604,+10.401
2012-06-03 00:15:00 PDT,+217.237,+229.081,+243.746,+10.8401
2012-06-03 00:16:00 PDT,+216.157,+227.133,+241.125,+10.5967
2012-06-03 00:17:00 PDT,+216.128,+227.147,+241.15,+10.6124
2012-06-03 00:18:00 PDT,+216.135,+227.149,+241.249,+10.6647
2012-06-03 00:19:00 PDT,+216.136,+227.152,+241.243,+10.6591
2012-06-03 00:20:00 PDT,+216.134,+227.155,+241.245,+10.6592
2012-06-03 00:21:00 PDT,+215.044,+226.162,+240.212,+10.5889
2012-06-03 00:22:00 PDT,+215.082,+226.169,+240.147,+10.5414
2012-06-03 00:23:00 PDT,+215.115,+226.14,+240.171,+10.5485
2012-06-03 00:24:00 PDT,+215.181,+226.136,+240.081,+10.4844
2012-06-03 00:25:00 PDT,+215.187,+226.137,+240.081,+10.4834
2012-06-03 00:26:00 PDT,+215.149,+226.138,+240.048,+10.4692
2012-06-03 00:27:00 PDT,+215.075,+226.168,+240.097,+10.5134
2012-06-03 00:28:00 PDT,+215.111,+226.175,+240.03,+10.4652
2012-06-03 00:29:00 PDT,+215.113,+226.178,+240.024,+10.4608
2012-06-03 00:30:00 PDT,+215.11,+226.181,+240.028,+10.463
2012-06-03 00:31:00 PDT,+215.117,+226.182,+240.023,+10.4583
2012-06-03 00:32:00 PDT,+215.247,+226.137,+239.924,+10.3863
2012-06-03 00:33:00 PDT,+215.219,+226.151,+239.946,+10.4015
2012-06-03 00:34:00 PDT,+215.217,+226.153,+239.946,+10.4017
2012-06-03 00:35:00 PDT,+215.259,+226.158,+239.978,+10.4144
2012-06-03 00:36:00 PDT,+215.275,+226.15,+239.977,+10.3954
2012-06-03 00:37:00 PDT,+215.244,+226.147,+240.043,+10.4412
2012-06-03 00:38:00 PDT,+215.241,+226.151,+240.05,+10.4452
2012-06-03 00:39:00 PDT,+215.241,+226.152,+240.047,+10.4427
2012-06-03 00:40:00 PDT,+215.245,+226.153,+240.045,+10.44
2012-06-03 00:41:00 PDT,+215.245,+226.156,+240.049,+10.4423
2012-06-03 00:42:00 PDT,+215.183,+226.184,+240.09,+10.4797
2012-06-03 00:43:00 PDT,+215.107,+226.215,+240.141,+10.5265
2012-06-03 00:44:00 PDT,+215.107,+226.218,+240.146,+10.5291
2012-06-03 00:45:00 PDT,+215.145,+226.225,+240.085,+10.4841
2012-06-03 00:46:00 PDT,+215.144,+226.228,+240.086,+10.4852
2012-06-03 00:47:00 PDT,+215.214,+226.203,+240.037,+10.4401
2012-06-03 00:48:00 PDT,+215.214,+226.205,+240.039,+10.441
2012-06-03 00:49:00 PDT,+215.214,+226.207,+240.037,+10.4388
2012-06-03 00:50:00 PDT,+215.21,+226.21,+240.037,+10.4393
2012-06-03 00:51:00 PDT,+215.141,+226.238,+240.088,+10.4842
2012-06-03 00:52:00 PDT,+215.141,+226.242,+240.091,+10.4856
2012-06-03 00:53:00 PDT,+215.143,+226.244,+240.089,+10.4834
2012-06-03 00:54:00 PDT,+215.148,+226.246,+240.089,+10.4822
2012-06-03 00:55:00 PDT,+215.149,+226.248,+240.084,+10.4783
2012-06-03 00:56:00 PDT,+215.154,+226.25,+240.091,+10.4821
2012-06-03 00:57:00 PDT,+215.157,+226.251,+240.087,+10.4784
2012-06-03 00:58:00 PDT,+215.159,+226.252,+240.087,+10.4775
2012-06-03 00:59:00 PDT,+215.234,+226.226,+240.04,+10.4333
2012-06-03 01:00:00 PDT,+215.249,+226.232,+240.038,+10.4288
2012-06-03 01:01:00 PDT,+215.253,+226.232,+240.038,+10.4281
2012-06-03 01:02:00 PDT,+215.257,+226.233,+240.037,+10.4269
2012-06-03 01:03:00 PDT,+215.258,+226.235,+240.035,+10.4248
2012-06-03 01:04:00 PDT,+215.214,+226.234,+240.003,+10.4121
2012-06-03 01:05:00 PDT,+215.217,+226.235,+239.999,+10.4091
2012-06-03 01:06:00 PDT,+215.154,+226.265,+240.048,+10.452
2012-06-03 01:07:00 PDT,+215.157,+226.266,+240.048,+10.4511
2012-06-03 01:08:00 PDT,+215.16,+226.267,+240.048,+10.4508
2012-06-03 01:09:00 PDT,+215.163,+226.269,+240.047,+10.4496
2012-06-03 01:10:00 PDT,+215.166,+226.27,+240.046,+10.4479
2012-06-03 01:11:00 PDT,+215.124,+226.266,+240.125,+10.5037
2012-06-03 01:12:00 PDT,+214.984,+226.262,+240.099,+10.5016
2012-06-03 01:13:00 PDT,+214.986,+226.264,+240.1,+10.5014
2012-06-03 01:14:00 PDT,+214.988,+226.264,+240.102,+10.5022
2012-06-03 01:15:00 PDT,+214.99,+226.266,+240.099,+10.5003
2012-06-03 01:16:00 PDT,+214.942,+226.265,+240.066,+10.4881
2012-06-03 01:17:00 PDT,+214.976,+226.253,+240.039,+10.4681
2012-06-03 01:18:00 PDT,+215.121,+226.259,+240.064,+10.4685
2012-06-03 01:19:00 PDT,+215.122,+226.26,+240.061,+10.4656
2012-06-03 01:20:00 PDT,+215.12,+226.262,+240.062,+10.4657
2012-06-03 01:21:00 PDT,+215.134,+226.283,+240.009,+10.428
2012-06-03 01:22:00 PDT,+215.184,+226.285,+240.043,+10.4398
2012-06-03 01:23:00 PDT,+215.184,+226.287,+240.046,+10.4416
2012-06-03 01:24:00 PDT,+215.242,+226.269,+240,+10.4159
2012-06-03 01:25:00 PDT,+215.245,+226.269,+240,+10.4153
2012-06-03 01:26:00 PDT,+215.291,+226.272,+240.029,+10.4255
2012-06-03 01:27:00 PDT,+215.288,+226.274,+240.03,+10.4263
2012-06-03 01:28:00 PDT,+215.288,+226.275,+240.029,+10.4255
2012-06-03 01:29:00 PDT,+215.289,+226.277,+240.026,+10.423
