# file...... Voltage_671.csv
# date...... Tue Aug 14 13:25:31 2012
# user...... dpinney
# host...... (null)
# target.... node 47
# trigger... (none)
# interval.. 60
# limit..... 20
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2381.49,-63.145,-1261.11,-2083.8,-1175.99,+2097.39
2000-01-01 00:01:00 PST,+2366.21,-62.9454,-1261.27,-2083.76,-1168.67,+2084.19
2000-01-01 00:02:00 PST,+2340.75,-77.9731,-1267.75,-2080.14,-1147.84,+2066.27
2000-01-01 00:03:00 PST,+2308.78,-95.0811,-1278.3,-2081.13,-1143.1,+2047.65
2000-01-01 00:04:00 PST,+2292.19,-94.4175,-1280.15,-2076.31,-1133.85,+2035.57
2000-01-01 00:05:00 PST,+2276.67,-94.8953,-1280.03,-2077.63,-1127.58,+2021.63
2000-01-01 00:06:00 PST,+2262.29,-86.2179,-1282.3,-2069.14,-1123.52,+2013.25
2000-01-01 00:07:00 PST,+2239.3,-83.2257,-1291.8,-2043.9,-1103.03,+2005.45
2000-01-01 00:08:00 PST,+2215.63,-91.2668,-1296.85,-2043.81,-1096.57,+1989.46
2000-01-01 00:09:00 PST,+2218.21,-87.9317,-1294.41,-2045.37,-1090.74,+1976.39
2000-01-01 00:10:00 PST,+2223.16,-83.6184,-1289.77,-2047.23,-1082.63,+1963.72
2000-01-01 00:11:00 PST,+2223.71,-78.7446,-1289.97,-2045.54,-1079.7,+1951.52
2000-01-01 00:12:00 PST,+2224.01,-80.3973,-1288.48,-2048.96,-1072.94,+1937.01
2000-01-01 00:13:00 PST,+2225.76,-77.9884,-1287.37,-2047.52,-1063.52,+1924.44
2000-01-01 00:14:00 PST,+2226.79,-79.4019,-1285.35,-2050.49,-1055.11,+1909.96
2000-01-01 00:15:00 PST,+2220.15,-85.1745,-1289.65,-2048.58,-1047.92,+1895.36
2000-01-01 00:16:00 PST,+2209.22,-97.1898,-1296.88,-2040.46,-1036.05,+1892.31
2000-01-01 00:17:00 PST,+2210.61,-93.1269,-1296.59,-2037.76,-1036.95,+1894
2000-01-01 00:18:00 PST,+2197.21,-111.459,-1302.79,-2043.92,-1035.56,+1886.59
2000-01-01 00:19:00 PST,+2196.1,-113.128,-1303.17,-2044.61,-1035.13,+1885.87
