33.4,0.63,0,0,0
33.3,0.65,0,0,0
32.2,0.68,0,0,0
30.9,0.69,0,0,0
31.1,0.72,0,0,0
30.0,0.73,0,0,0
28.8,0.71,0,0,0
28.6,0.7,0,0,0
28.6,0.68,0,0,0
28.8,0.68,0,0,0
28.8,0.71,0,0,0
28.2,0.76,0,0,0
26.6,0.77,0,0,0
25.5,0.81,0,0,0
24.6,0.82,0,0,0
21.6,0.87,0,0,0
21.9,0.89,0,0,0
24.3,0.89,0,0,0
28.0,0.85,0,0,0
28.9,0.78,0,0,0
30.7,0.77,0,0,0
32.0,0.75,0,0,0
32.0,0.73,0,0,0
31.1,0.74,0,0,0
30.4,0.72,0,0,0
30.9,0.75,0,0,0
31.8,0.84,0,0,0
32.4,0.83,0,0,0
32.2,0.8,0,0,0
34.5,0.78,0,0,0
33.3,0.77,0,0,0
34.5,0.81,0,0,0
33.1,0.84,0,0,0
33.6,0.86,0,0,0
40.3,0.79,0,0,0
41.7,0.74,0,0,0
41.5,0.69,0,0,0
43.0,0.67,0,0,0
42.3,0.65,0,0,0
42.8,0.65,0,0,0
42.1,0.64,0,0,0
42.1,0.62,0,0,0
41.9,0.62,0,0,0
41.2,0.63,0,0,0
41.9,0.59,1,0,1
41.7,0.59,2,1,2
42.4,0.57,2,1,2
41.7,0.58,2,1,2
40.1,0.64,0,0,0
40.8,0.62,0,0,0
38.7,0.66,0,0,0
40.6,0.6,0,0,0
40.1,0.59,0,0,0
35.6,0.72,0,0,0
36.9,0.82,0,0,0
35.6,0.82,0,0,0
37.0,0.8,0,0,0
36.5,0.81,0,0,0
34.9,0.88,0,0,0
33.6,0.91,0,0,0
33.6,0.96,0,0,0
33.4,0.96,0,0,0
33.6,0.96,0,0,0
33.1,0.96,0,0,0
32.2,0.97,0,0,0
32.2,0.97,0,0,0
32.2,0.97,0,0,0
32.0,0.98,0,0,0
32.2,0.98,0,0,0
32.2,0.98,0,0,0
32.4,0.97,0,0,0
33.1,0.97,0,0,0
33.6,0.95,1,0,1
32.7,0.93,0,0,0
33.1,0.91,0,0,0
33.4,0.89,0,0,0
32.0,0.88,0,0,0
32.0,0.9,0,0,0
31.5,0.89,0,0,0
29.7,0.92,0,0,0
30.2,0.89,0,0,0
31.3,0.87,0,0,0
30.2,0.81,0,0,0
30.0,0.86,0,0,0
26.2,0.88,0,0,0
23.5,0.95,0,0,0
23.9,0.96,0,0,0
21.7,0.95,0,0,0
23.2,0.94,0,0,0
23.5,0.95,0,0,0
21.4,0.95,0,0,0
22.3,0.94,0,0,0
23.7,0.94,0,0,0
26.6,0.95,0,0,0
27.7,0.96,0,0,0
27.9,0.96,0,0,0
27.9,0.96,0,0,0
27.9,0.96,0,0,0
27.7,0.95,0,0,0
27.5,0.94,0,0,0
27.0,0.93,0,0,0
24.1,0.95,0,0,0
19.8,0.95,0,0,0
18.1,0.94,0,0,0
15.4,0.92,0,0,0
13.6,0.91,0,0,0
12.2,0.9,0,0,0
10.0,0.9,0,0,0
13.3,0.89,0,0,0
15.1,0.9,0,0,0
13.6,0.91,0,0,0
10.8,0.89,0,0,0
13.1,0.89,0,0,0
14.0,0.9,0,0,0
18.9,0.91,0,0,0
18.5,0.92,0,0,0
20.1,0.93,0,0,0
19.9,0.93,0,0,0
20.3,0.93,1,0,1
20.8,0.93,0,0,0
20.8,0.93,0,0,0
19.9,0.93,0,0,0
19.0,0.93,0,0,0
17.8,0.92,0,0,0
17.8,0.91,0,0,0
16.2,0.91,0,0,0
12.6,0.89,0,0,0
12.7,0.89,0,0,0
18.1,0.91,0,0,0
18.1,0.91,0,0,0
19.2,0.92,0,0,0
20.1,0.92,0,0,0
21.0,0.92,0,0,0
20.1,0.92,0,0,0
20.5,0.92,0,0,0
21.0,0.93,0,0,0
21.2,0.93,0,0,0
21.6,0.92,0,0,0
21.9,0.92,0,0,0
22.5,0.91,0,0,0
22.5,0.9,0,0,0
23.0,0.89,0,0,0
23.7,0.89,1,0,1
23.7,0.87,1,0,1
23.0,0.88,0,0,0
22.8,0.87,0,0,0
22.3,0.88,0,0,0
21.9,0.89,0,0,0
21.9,0.88,0,0,0
21.7,0.85,0,0,0
20.5,0.87,0,0,0
20.3,0.89,0,0,0
18.5,0.91,0,0,0
15.6,0.92,0,0,0
15.4,0.92,0,0,0
13.6,0.91,0,0,0
12.6,0.9,0,0,0
13.1,0.9,0,0,0
10.9,0.9,0,0,0
9.7,0.89,0,0,0
8.8,0.88,0,0,0
9.0,0.88,0,0,0
8.2,0.88,0,0,0
7.7,0.88,0,0,0
8.4,0.88,0,0,0
10.8,0.88,0,0,1
12.9,0.89,1,0,1
13.3,0.9,0,0,1
10.6,0.91,0,0,0
8.4,0.89,0,0,0
6.8,0.88,0,0,0
5.2,0.87,0,0,0
4.3,0.86,0,0,0
2.7,0.86,0,0,0
2.7,0.85,0,0,0
1.9,0.85,0,0,0
1.8,0.84,0,0,0
0.9,0.84,0,0,0
0.5,0.84,0,0,0
-0.0,0.84,0,0,0
-1.3,0.84,0,0,0
-1.1,0.84,0,0,0
-1.1,0.83,0,0,0
-2.0,0.83,0,0,0
-2.4,0.83,0,0,0
-2.6,0.82,0,0,0
-2.7,0.82,0,0,0
-2.6,0.82,0,0,0
1.0,0.83,0,0,0
4.6,0.85,1,0,1
9.9,0.88,1,0,1
11.7,0.88,0,0,0
11.7,0.88,0,0,0
11.3,0.88,0,0,0
11.5,0.88,0,0,0
9.1,0.88,0,0,0
5.9,0.86,0,0,0
2.7,0.85,0,0,0
0.3,0.84,0,0,0
-2.2,0.82,0,0,0
-3.3,0.82,0,0,0
-5.3,0.81,0,0,0
-5.8,0.81,0,0,0
-6.3,0.8,0,0,0
-7.2,0.8,0,0,0
-8.0,0.8,0,0,0
-9.0,0.79,0,0,0
-9.2,0.79,0,0,0
-10.5,0.78,0,0,0
-11.0,0.78,0,0,0
-11.7,0.78,0,0,0
-9.9,0.78,0,0,0
-1.7,0.81,0,0,0
4.5,0.84,1,0,1
10.0,0.86,1,0,1
12.4,0.88,0,0,0
10.8,0.88,0,0,0
10.9,0.88,0,0,0
10.6,0.88,0,0,0
10.6,0.87,0,0,0
10.6,0.87,0,0,0
10.0,0.84,0,0,0
10.9,0.8,0,0,0
9.5,0.75,0,0,0
9.7,0.77,0,0,0
9.7,0.73,0,0,0
8.8,0.73,0,0,0
9.3,0.75,0,0,0
9.7,0.73,0,0,0
9.7,0.72,0,0,0
9.5,0.72,0,0,0
9.1,0.75,0,0,0
8.6,0.79,0,0,0
9.0,0.81,0,0,0
8.8,0.81,0,0,0
9.0,0.81,0,0,0
9.3,0.82,0,0,0
10.0,0.8,0,0,0
10.2,0.78,1,0,1
10.0,0.78,0,0,0
9.5,0.81,0,0,0
9.0,0.82,0,0,0
8.2,0.8,0,0,0
8.8,0.83,0,0,0
9.1,0.85,0,0,0
9.7,0.83,0,0,0
10.8,0.8,0,0,0
10.8,0.77,0,0,0
10.9,0.77,0,0,0
12.2,0.77,0,0,0
13.3,0.76,0,0,0
14.0,0.76,0,0,0
14.2,0.75,0,0,0
14.2,0.76,0,0,0
14.5,0.78,0,0,0
15.4,0.78,0,0,0
16.0,0.78,0,0,0
16.2,0.77,0,0,0
16.3,0.78,0,0,0
16.7,0.79,0,0,0
17.6,0.79,0,0,0
18.5,0.8,0,0,0
19.0,0.76,0,0,1
19.6,0.75,0,0,0
19.2,0.76,0,0,0
19.4,0.79,0,0,0
20.7,0.78,0,0,0
22.3,0.8,0,0,0
24.4,0.81,0,0,0
25.5,0.81,0,0,0
26.1,0.8,0,0,0
25.3,0.8,0,0,0
25.7,0.81,0,0,0
26.4,0.79,0,0,0
27.1,0.79,0,0,0
27.5,0.79,0,0,0
28.0,0.79,0,0,0
27.5,0.79,0,0,0
27.5,0.77,0,0,0
27.7,0.73,0,0,0
28.6,0.73,0,0,0
27.9,0.74,0,0,0
27.0,0.73,0,0,0
27.0,0.77,0,0,0
29.7,0.78,2,1,2
30.4,0.77,2,1,3
32.5,0.77,8,3,11
33.6,0.76,3,1,4
31.3,0.77,1,0,1
30.9,0.76,0,0,0
30.7,0.75,0,0,0
30.0,0.73,0,0,0
29.8,0.7,0,0,0
30.6,0.7,0,0,0
31.6,0.75,0,0,0
32.7,0.76,0,0,0
32.9,0.78,0,0,0
32.9,0.81,0,0,0
35.1,0.77,0,0,0
31.3,0.7,0,0,0
32.7,0.69,0,0,0
27.9,0.81,0,0,0
30.2,0.85,0,0,0
31.8,0.75,0,0,0
32.2,0.76,0,0,0
37.8,0.74,0,0,0
34.7,0.73,0,0,0
34.2,0.74,0,0,0
34.9,0.71,0,0,0
35.4,0.71,1,0,1
35.1,0.79,1,0,1
31.6,0.9,0,0,0
34.5,0.94,0,0,0
38.1,0.86,0,0,0
37.6,0.84,0,0,0
36.3,0.85,0,0,0
36.9,0.83,0,0,0
35.6,0.75,0,0,0
38.7,0.72,0,0,0
35.1,0.63,0,0,0
37.9,0.66,0,0,0
37.6,0.61,0,0,0
37.8,0.61,0,0,0
39.4,0.64,0,0,0
30.7,0.73,0,0,0
29.3,0.88,0,0,0
28.8,0.86,0,0,0
39.4,0.7,0,0,0
32.7,0.62,0,0,0
28.6,0.79,0,0,0
25.7,0.87,0,0,0
27.0,0.89,1,0,1
30.9,0.85,3,1,4
35.2,0.71,7,2,9
41.2,0.61,8,3,11
41.7,0.51,7,2,9
39.2,0.56,2,1,3
30.6,0.74,0,0,0
28.4,0.79,0,0,0
30.0,0.83,0,0,0
28.4,0.85,0,0,0
27.1,0.89,0,0,0
24.1,0.88,0,0,0
27.5,0.89,0,0,0
26.2,0.9,0,0,0
27.3,0.87,0,0,0
25.0,0.85,0,0,0
23.9,0.91,0,0,0
22.3,0.9,0,0,0
22.5,0.91,0,0,0
22.5,0.9,0,0,0
22.3,0.91,0,0,0
21.7,0.92,0,0,0
21.0,0.93,0,0,0
19.6,0.94,0,0,0
19.9,0.94,0,0,0
20.8,0.93,1,0,2
23.4,0.91,5,2,7
25.0,0.88,8,3,10
27.3,0.87,7,2,9
26.2,0.85,3,1,4
21.9,0.9,0,0,0
21.0,0.94,0,0,0
19.2,0.94,0,0,0
21.2,0.93,0,0,0
22.1,0.93,0,0,0
23.7,0.92,0,0,0
27.7,0.88,0,0,0
29.7,0.84,0,0,0
31.1,0.79,0,0,0
30.6,0.87,0,0,0
30.2,0.89,0,0,0
30.2,0.84,0,0,0
30.0,0.83,0,0,0
31.5,0.79,0,0,0
31.8,0.78,0,0,0
30.7,0.79,0,0,0
29.1,0.8,0,0,0
26.6,0.88,0,0,0
25.7,0.92,1,0,1
28.4,0.91,2,1,3
36.7,0.86,10,3,13
39.0,0.78,11,4,15
38.8,0.73,5,2,7
37.6,0.8,0,0,1
37.0,0.76,0,0,0
38.7,0.73,0,0,0
40.5,0.67,0,0,0
39.6,0.71,0,0,0
38.7,0.74,0,0,0
39.7,0.74,0,0,0
40.1,0.71,0,0,0
39.4,0.71,0,0,0
38.1,0.73,0,0,0
38.1,0.76,0,0,0
38.5,0.74,0,0,0
37.0,0.76,0,0,0
36.3,0.78,0,0,0
36.1,0.8,0,0,0
36.7,0.79,0,0,0
36.5,0.77,0,0,0
34.7,0.77,0,0,0
33.8,0.77,0,0,0
34.0,0.82,0,0,0
34.0,0.81,0,0,0
40.3,0.7,1,0,1
35.8,0.69,1,0,1
33.3,0.81,2,1,2
29.8,0.85,0,0,0
27.5,0.91,0,0,0
26.6,0.93,0,0,0
30.9,0.93,0,0,0
27.7,0.85,0,0,0
24.6,0.9,0,0,0
22.8,0.94,0,0,0
21.6,0.95,0,0,0
21.0,0.94,0,0,0
19.9,0.94,0,0,0
19.0,0.94,0,0,0
18.7,0.93,0,0,0
17.8,0.93,0,0,0
16.7,0.92,0,0,0
